Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Danny Green,David Roddy,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,25.0,2022-12-07,26-079,MEM,OKC,0.0,24.816666666666663,8.0,10.0,0.8,0.0,0.0,,1.0,1.0,1.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,3.0,17.0,14.8,11.0,10.0,8.0,0.8,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,15.0,98.0,5.444444444444445,14.4,103.0,5.722222222222222,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+8),W (+8)
26.0,26.0,2022-12-09,26-081,MEM,DET,0.0,23.95,7.0,8.0,0.875,0.0,0.0,,3.0,7.0,0.429,2.0,5.0,7.0,2.0,1.0,0.0,1.0,4.0,17.0,15.3,-4.0,8.0,7.0,0.875,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,69.0,3.8333333333333335,14.1,76.19999999999999,4.2333333333333325,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+21),W (+21)
27.0,27.0,2022-12-12,26-084,MEM,ATL,1.0,23.266666666666666,5.0,5.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,5.0,6.0,2.0,1.0,1.0,2.0,4.0,11.0,10.8,25.0,5.0,5.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,12.0,104.0,5.777777777777778,10.399999999999997,106.4,5.911111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+11),W (+11)
28.0,28.0,2022-12-15,26-087,MEM,MIL,0.0,15.366666666666667,6.0,6.0,1.0,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,11.6,25.0,6.0,6.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,12.0,106.0,5.888888888888889,11.6,120.49999999999996,6.694444444444442,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+25),W (+25)
29.0,29.0,2022-12-17,26-089,MEM,OKC,0.0,19.366666666666667,3.0,4.0,0.75,0.0,0.0,,4.0,4.0,1.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,2.0,10.0,10.4,-13.0,4.0,3.0,0.75,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,56.0,3.111111111111111,8.799999999999999,65.7,3.65,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+41),W (+41)
30.0,30.0,2022-12-20,26-092,MEM,DEN,0.0,16.05,4.0,7.0,0.571,0.0,0.0,,2.0,3.0,0.667,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,10.0,8.1,-10.0,7.0,4.0,0.5714285714285714,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,6.0,65.0,3.611111111111111,7.3,68.89999999999998,3.8277777777777766,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-6),L (-6)
31.0,31.0,2022-12-23,26-095,MEM,PHO,0.0,21.2,7.0,10.0,0.7,0.0,0.0,,10.0,10.0,1.0,5.0,5.0,10.0,0.0,2.0,0.0,1.0,1.0,24.0,25.4,12.0,10.0,7.0,0.7,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,15.0,85.0,4.722222222222222,21.4,82.89999999999999,4.605555555555555,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-14),L (-14)
32.0,32.0,2022-12-25,26-097,MEM,GSW,0.0,26.8,4.0,5.0,0.8,0.0,0.0,,1.0,2.0,0.5,1.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,9.0,10.5,-16.0,5.0,4.0,0.8,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,53.0,2.9444444444444446,10.099999999999996,67.60000000000001,3.755555555555556,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+25),W (+25)
33.0,33.0,2022-12-27,26-099,MEM,PHO,0.0,15.5,3.0,6.0,0.5,0.0,0.0,,2.0,2.0,1.0,4.0,4.0,8.0,3.0,2.0,0.0,2.0,3.0,8.0,9.9,-11.0,6.0,3.0,0.5,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,59.0,3.2777777777777777,9.099999999999998,66.2,3.677777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-14),L (-14)
34.0,34.0,2022-12-29,26-101,MEM,TOR,0.0,15.733333333333333,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,2.8,-4.0,2.0,2.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,6.0,101.0,5.611111111111111,2.8,102.7,5.705555555555556,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-17),L (-17)
35.0,35.0,2022-12-31,26-103,MEM,NOP,0.0,19.383333333333333,4.0,7.0,0.571,0.0,0.0,,4.0,4.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,0.0,5.0,12.0,11.1,16.0,7.0,4.0,0.5714285714285714,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,8.0,91.0,5.055555555555555,9.500000000000002,98.6,5.477777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+13),W (+13)
36.0,,2023-01-01,26-104,MEM,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,89.0,4.944444444444445,0.0,98.4,5.466666666666667,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+15),W (+15)
37.0,,2023-01-04,26-107,MEM,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,106.0,5.888888888888889,0.0,106.70000000000002,5.927777777777779,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+10),W (+10)
38.0,,2023-01-05,26-108,MEM,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,85.0,4.722222222222222,0.0,94.5,5.25,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+24),W (+24)
39.0,,2023-01-08,26-111,MEM,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,96.0,5.333333333333333,0.0,109.4,6.077777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+8),W (+8)
40.0,,2023-01-09,26-112,MEM,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,82.0,4.555555555555555,0.0,92.6,5.144444444444444,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+5),W (+5)
41.0,,2023-01-11,26-114,MEM,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,,91.0,5.055555555555555,0.0,110.5,6.138888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+8),W (+8)
42.0,36.0,2023-01-14,26-117,MEM,IND,0.0,19.48333333333333,4.0,4.0,1.0,0.0,0.0,,3.0,4.0,0.75,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,11.0,12.6,18.0,4.0,4.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,99.0,5.5,11.399999999999997,97.6,5.422222222222222,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,,
43.0,37.0,2023-01-16,26-119,MEM,PHO,0.0,17.866666666666667,6.0,8.0,0.75,0.0,0.0,,1.0,3.0,0.333,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,13.0,11.5,14.0,8.0,6.0,0.75,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,105.0,5.833333333333333,11.099999999999998,104.5,5.805555555555555,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+6),W (+6)
44.0,38.0,2023-01-18,26-121,MEM,CLE,0.0,19.55,3.0,7.0,0.429,0.0,0.0,,1.0,1.0,1.0,4.0,3.0,7.0,1.0,3.0,1.0,0.0,3.0,7.0,10.2,9.0,7.0,3.0,0.4285714285714285,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,11.0,63.0,3.5,9.8,79.39999999999999,4.411111111111111,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+18),W (+18)
45.0,39.0,2023-01-20,26-123,MEM,LAL,0.0,22.133333333333333,7.0,7.0,1.0,0.0,0.0,,6.0,10.0,0.6,5.0,5.0,10.0,0.0,1.0,2.0,1.0,4.0,20.0,21.1,3.0,7.0,7.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,15.0,64.0,3.555555555555556,18.7,61.89999999999999,3.438888888888888,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+30),W (+30)
46.0,40.0,2023-01-22,26-125,MEM,PHO,0.0,15.45,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,4.0,4.9,-3.0,4.0,2.0,0.5,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,6.0,59.0,3.2777777777777777,4.899999999999999,69.1,3.838888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,W (+1),W (+1)
47.0,41.0,2023-01-23,26-126,MEM,SAC,0.0,12.65,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,6.0,1.1,-8.0,5.0,3.0,0.6,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,1.0,57.0,3.1666666666666665,1.1000000000000014,67.89999999999999,3.7722222222222217,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-1),L (-1)
48.0,42.0,2023-01-25,26-128,MEM,GSW,1.0,32.016666666666666,8.0,10.0,0.8,0.0,0.0,,3.0,4.0,0.75,1.0,7.0,8.0,2.0,1.0,0.0,1.0,4.0,19.0,17.4,-5.0,10.0,8.0,0.8,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,15.0,47.0,2.611111111111111,16.199999999999996,66.3,3.683333333333333,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-2),L (-2)
49.0,43.0,2023-01-27,26-130,MEM,MIN,1.0,27.816666666666663,5.0,9.0,0.556,0.0,0.0,,5.0,5.0,1.0,3.0,4.0,7.0,3.0,3.0,0.0,2.0,2.0,15.0,16.3,-3.0,9.0,5.0,0.5555555555555556,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,12.0,52.0,2.888888888888889,14.299999999999995,54.29999999999999,3.016666666666666,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-33),L (-33)
50.0,44.0,2023-01-29,26-132,MEM,IND,1.0,17.5,5.0,5.0,1.0,0.0,0.0,,3.0,5.0,0.6,0.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,13.0,12.1,2.0,5.0,5.0,1.0,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,80.0,4.444444444444445,10.9,86.0,4.777777777777778,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-2),L (-2)
51.0,45.0,2023-02-01,26-135,MEM,POR,0.0,16.833333333333332,3.0,6.0,0.5,0.0,0.0,,2.0,2.0,1.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,8.0,9.3,-19.0,6.0,3.0,0.5,3,46,36,51,49,1,31,39,48,23,10,54,37,56,9,37,26,11.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.2727272727272727,0.6571428571428571,0.6206896551724138,0.6986301369863014,0.8032786885245902,1.0,0.8857142857142857,0.6190476190476191,0.6666666666666666,0.6388888888888888,0.4166666666666667,0.7012987012987013,0.8809523809523809,0.7,0.6,0.6065573770491803,0.7027027027027027,2,59.0,73.0,0.0338983050847457,0.0,18,9.0,62.0,3.4444444444444446,8.5,79.00000000000001,4.388888888888889,20.0,4.5,2.5,0.8,1.8,0.0582038176697611,0.682,0.017,0.393,1.3,2.7,L (-11),L (-11)
