Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,David Roddy,Desmond Bane,Dillon Brooks,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,,2023-02-05,23-179,MEM,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,83.0,4.611111111111111,0.0,77.9,4.327777777777778,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-10),L (-10)
54.0,45.0,2023-02-07,23-181,MEM,CHI,1.0,35.333333333333336,12.0,20.0,0.6,4.0,6.0,0.667,6.0,9.0,0.667,1.0,5.0,6.0,7.0,1.0,0.0,3.0,2.0,34.0,27.9,13.0,14.0,8.0,0.5714285714285714,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,16.0,52.0,2.888888888888889,25.5,50.7,2.816666666666667,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-15),L (-15)
55.0,46.0,2023-02-10,23-184,MEM,MIN,1.0,32.81666666666667,13.0,23.0,0.565,3.0,7.0,0.429,3.0,6.0,0.5,3.0,6.0,9.0,9.0,3.0,0.0,5.0,0.0,32.0,28.1,16.0,16.0,10.0,0.625,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,19.0,81.0,4.5,26.9,77.4,4.300000000000001,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-3),L (-3)
56.0,47.0,2023-02-12,23-186,MEM,BOS,1.0,33.916666666666664,9.0,18.0,0.5,0.0,4.0,0.0,7.0,11.0,0.636,0.0,6.0,6.0,7.0,0.0,0.0,1.0,1.0,25.0,19.7,3.0,14.0,9.0,0.6428571428571429,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,8.0,71.0,3.9444444444444446,16.900000000000006,59.3,3.2944444444444443,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+15),W (+15)
57.0,48.0,2023-02-15,23-189,MEM,UTA,1.0,34.03333333333333,8.0,26.0,0.308,1.0,8.0,0.125,3.0,8.0,0.375,0.0,8.0,8.0,9.0,2.0,0.0,2.0,2.0,20.0,10.9,7.0,18.0,7.0,0.3888888888888889,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,3.0,82.0,4.555555555555555,9.7,77.39999999999999,4.3,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+21),W (+21)
58.0,49.0,2023-02-23,23-197,MEM,PHI,1.0,32.43333333333333,3.0,16.0,0.188,0.0,2.0,0.0,9.0,10.0,0.9,0.0,3.0,3.0,5.0,2.0,0.0,3.0,0.0,15.0,8.0,-6.0,14.0,3.0,0.2142857142857142,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,-4.0,68.0,3.7777777777777777,4.399999999999999,61.2,3.4000000000000004,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-10),L (-10)
59.0,50.0,2023-02-25,23-199,MEM,DEN,1.0,24.23333333333333,9.0,18.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,0.0,7.0,7.0,4.0,1.0,0.0,4.0,2.0,23.0,14.7,19.0,14.0,8.0,0.5714285714285714,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,8.0,75.0,4.166666666666667,13.099999999999998,68.29999999999998,3.7944444444444434,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+6),W (+6)
60.0,51.0,2023-02-28,23-202,MEM,LAL,1.0,33.733333333333334,15.0,29.0,0.517,0.0,5.0,0.0,9.0,11.0,0.818,1.0,9.0,10.0,10.0,2.0,0.0,3.0,0.0,39.0,33.3,14.0,24.0,15.0,0.625,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,18.0,72.0,4.0,29.70000000000001,67.3,3.738888888888889,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-5),L (-5)
61.0,52.0,2023-03-01,23-203,MEM,HOU,1.0,26.516666666666666,6.0,12.0,0.5,1.0,2.0,0.5,7.0,10.0,0.7,2.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,20.0,22.6,15.0,10.0,5.0,0.5,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,14.0,91.0,5.055555555555555,19.8,84.89999999999999,4.716666666666666,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+18),W (+18)
62.0,53.0,2023-03-03,23-205,MEM,DEN,1.0,32.93333333333333,8.0,20.0,0.4,2.0,3.0,0.667,9.0,11.0,0.818,1.0,3.0,4.0,10.0,2.0,0.0,3.0,2.0,27.0,22.2,-15.0,17.0,6.0,0.3529411764705882,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,9.0,40.0,2.2222222222222223,18.6,40.2,2.2333333333333334,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+12),W (+12)
63.0,,2023-03-05,23-207,MEM,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,100.0,5.555555555555555,0.0,103.8,5.766666666666667,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,,
64.0,,2023-03-07,23-209,MEM,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,46.0,2.555555555555556,0.0,59.29999999999999,3.294444444444444,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+14),W (+14)
65.0,,2023-03-09,23-211,MEM,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,93.0,5.166666666666667,0.0,100.1,5.561111111111111,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-16),L (-16)
66.0,,2023-03-11,23-213,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,90.0,5.0,0.0,82.8,4.6,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-6),L (-6)
67.0,,2023-03-13,23-215,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,98.0,5.444444444444445,0.0,91.1,5.061111111111111,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-9),L (-9)
68.0,,2023-03-15,23-217,MEM,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,85.0,4.722222222222222,0.0,80.7,4.483333333333333,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+21),W (+21)
69.0,,2023-03-17,23-219,MEM,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,100.0,5.555555555555555,0.0,94.3,5.238888888888889,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+4),W (+4)
70.0,,2023-03-18,23-220,MEM,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,109.0,6.055555555555555,0.0,109.6,6.088888888888889,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+16),W (+16)
71.0,,2023-03-20,23-222,MEM,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,57.0,3.1666666666666665,0.0,74.0,4.111111111111111,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-19),L (-19)
72.0,54.0,2023-03-22,23-224,MEM,HOU,0.0,23.78333333333333,6.0,13.0,0.462,0.0,2.0,0.0,5.0,6.0,0.833,0.0,4.0,4.0,5.0,2.0,1.0,2.0,3.0,17.0,14.1,11.0,11.0,6.0,0.5454545454545454,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,8.0,78.0,4.333333333333333,12.099999999999994,90.7,5.038888888888889,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+6),W (+6)
73.0,55.0,2023-03-24,23-226,MEM,HOU,0.0,19.45,8.0,12.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,1.0,1.0,0.0,18.0,18.7,30.0,10.0,7.0,0.7,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,15.0,98.0,5.444444444444445,18.3,104.6,5.811111111111111,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+14),W (+14)
74.0,56.0,2023-03-26,23-228,MEM,ATL,1.0,29.3,9.0,17.0,0.529,0.0,3.0,0.0,9.0,11.0,0.818,0.0,3.0,3.0,6.0,1.0,0.0,1.0,3.0,27.0,21.8,1.0,14.0,9.0,0.6428571428571429,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,8.0,84.0,4.666666666666667,18.200000000000006,79.5,4.416666666666667,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+4),W (+4)
75.0,,2023-03-28,23-230,MEM,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,76.0,4.222222222222222,0.0,76.90000000000002,4.272222222222223,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+5),W (+5)
76.0,57.0,2023-03-29,23-231,MEM,LAC,1.0,35.28333333333333,11.0,28.0,0.393,2.0,9.0,0.222,12.0,12.0,1.0,0.0,4.0,4.0,9.0,3.0,0.0,8.0,3.0,36.0,22.1,-6.0,19.0,9.0,0.4736842105263157,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,4.0,71.0,3.9444444444444446,17.3,83.19999999999999,4.622222222222222,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+37),W (+37)
77.0,58.0,2023-03-31,23-233,MEM,LAC,1.0,25.633333333333333,4.0,11.0,0.364,0.0,3.0,0.0,2.0,4.0,0.5,0.0,5.0,5.0,4.0,0.0,0.0,3.0,1.0,10.0,4.0,,8.0,4.0,0.5,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,1.0,85.0,4.722222222222222,3.2,100.09999999999998,5.56111111111111,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+4),W (+4)
78.0,59.0,2023-04-02,23-235,MEM,CHI,1.0,34.083333333333336,7.0,16.0,0.438,2.0,5.0,0.4,1.0,1.0,1.0,1.0,9.0,10.0,10.0,0.0,0.0,5.0,1.0,17.0,13.6,-20.0,11.0,5.0,0.4545454545454545,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,15.0,73.0,4.055555555555555,13.200000000000005,68.8,3.822222222222222,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+5),W (+5)
79.0,60.0,2023-04-04,23-237,MEM,POR,1.0,35.11666666666667,9.0,15.0,0.6,2.0,6.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,9.0,1.0,1.0,2.0,0.0,23.0,23.5,19.0,9.0,7.0,0.7777777777777778,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,19.0,72.0,4.0,22.300000000000004,75.39999999999999,4.188888888888888,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,L (-9),L (-9)
80.0,,2023-04-05,23-238,MEM,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,49,2,50,42,55,1,30,47,52,23,15,57,37,60,10,43,26,56.0,11.0,70.0,58.0,73.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.875,0.1818181818181818,0.7142857142857143,0.7241379310344828,0.7534246575342466,1.0,0.8571428571428571,0.746031746031746,0.7222222222222222,0.6388888888888888,0.625,0.7402597402597403,0.8809523809523809,0.75,0.6666666666666666,0.7049180327868853,0.7027027027027027,10,59.0,73.0,0.1694915254237288,0.0,18,,107.0,5.944444444444445,0.0,113.79999999999998,6.322222222222221,23.3,6.0,5.7,5.2,0.5,0.1664754354855533,0.557,0.247,0.409,3.8,3.4,W (+14),W (+14)
