Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,26.0,2022-12-09,21-257,MEM,DET,0,15.15,1.0,3.0,.333,1.0,2.0,.500,4,6.0,.667,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,7.0,4.8,+4,1.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,80.0,4.444444444444445,3.2,87.1,4.838888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+21),W (+21)
27.0,27.0,2022-12-12,21-260,MEM,ATL,0,21.8,5.0,9.0,.556,0.0,3.0,.000,1,1.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,11.0,5.8,-4,6.0,5.0,0.8333333333333334,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,3.0,113.0,6.277777777777778,5.4,111.39999999999998,6.188888888888887,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+11),W (+11)
28.0,28.0,2022-12-15,21-263,MEM,MIL,0,23.516666666666666,7.0,13.0,.538,1.0,6.0,.167,0,0.0,,1.0,6.0,7.0,2.0,0.0,0.0,2.0,1.0,15.0,10.2,+18,7.0,6.0,0.8571428571428571,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,9.0,109.0,6.055555555555555,10.2,121.89999999999998,6.772222222222221,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+25),W (+25)
29.0,29.0,2022-12-17,21-265,MEM,OKC,0,19.25,3.0,11.0,.273,1.0,6.0,.167,0,1.0,.000,1.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,7.0,2.9,-8,5.0,2.0,0.4,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,3.0,64.0,3.555555555555556,2.899999999999999,71.60000000000001,3.9777777777777774,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+41),W (+41)
30.0,30.0,2022-12-20,21-268,MEM,DEN,0,22.98333333333333,3.0,8.0,.375,1.0,5.0,.200,1,4.0,.250,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,8.0,6.1,-2,3.0,2.0,0.6666666666666666,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,1.0,70.0,3.888888888888889,5.699999999999999,70.49999999999999,3.916666666666666,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-6),L (-6)
31.0,31.0,2022-12-23,21-271,MEM,PHO,0,4.666666666666667,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.9,-4,2.0,1.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,2.0,98.0,5.444444444444445,2.9,101.4,5.633333333333334,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-14),L (-14)
32.0,,2022-12-25,21-273,MEM,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,64.0,3.555555555555556,0.0,77.7,4.316666666666666,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+25),W (+25)
33.0,32.0,2022-12-27,21-275,MEM,PHO,0,7.2,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-0.1,+7,1.0,1.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,0.0,70.0,3.888888888888889,-0.1000000000000002,75.4,4.188888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-14),L (-14)
34.0,,2022-12-29,21-277,MEM,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,107.0,5.944444444444445,0.0,105.5,5.861111111111111,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-17),L (-17)
35.0,33.0,2022-12-31,21-279,MEM,NOP,0,28.25,1.0,5.0,.200,0.0,4.0,.000,0,0.0,,0.0,2.0,2.0,0.0,2.0,1.0,4.0,5.0,2.0,-3.8,-7,1.0,1.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-2.0,101.0,5.611111111111111,-3.8,111.9,6.216666666666667,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+13),W (+13)
36.0,34.0,2023-01-01,21-280,MEM,SAC,0,15.1,2.0,6.0,.333,0.0,3.0,.000,1,4.0,.250,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,5.0,3.4,+10,3.0,2.0,0.6666666666666666,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,1.0,88.0,4.888888888888889,3.0,95.4,5.300000000000001,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+15),W (+15)
37.0,35.0,2023-01-04,21-283,MEM,CHO,0,19.116666666666667,3.0,4.0,.750,0.0,1.0,.000,3,4.0,.750,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,8.6,+7,3.0,3.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,101.0,5.611111111111111,7.4,99.3,5.516666666666667,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+10),W (+10)
38.0,36.0,2023-01-05,21-284,MEM,ORL,0,17.0,3.0,6.0,.500,2.0,3.0,.667,0,2.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,2.9,0,3.0,1.0,0.3333333333333333,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,1.0,84.0,4.666666666666667,2.900000000000001,91.6,5.088888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+24),W (+24)
39.0,37.0,2023-01-08,21-287,MEM,UTA,0,17.266666666666666,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,+7,2.0,2.0,1.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,7.0,89.0,4.944444444444445,6.999999999999999,102.4,5.688888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+8),W (+8)
40.0,,2023-01-09,21-288,MEM,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,82.0,4.555555555555555,0.0,92.6,5.144444444444444,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+5),W (+5)
41.0,,2023-01-11,21-290,MEM,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,91.0,5.055555555555555,0.0,110.5,6.138888888888889,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+8),W (+8)
42.0,38.0,2023-01-14,21-293,MEM,IND,0,17.533333333333335,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,7.0,4.9,-3,4.0,2.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,103.0,5.722222222222222,4.899999999999998,104.1,5.783333333333333,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,,
43.0,39.0,2023-01-16,21-295,MEM,PHO,0,18.23333333333333,4.0,8.0,.500,2.0,3.0,.667,0,0.0,,1.0,7.0,8.0,0.0,1.0,0.0,1.0,2.0,10.0,8.0,+14,5.0,2.0,0.4,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,10.0,104.0,5.777777777777778,7.999999999999998,107.6,5.977777777777778,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+6),W (+6)
44.0,,2023-01-18,21-297,MEM,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,74.0,4.111111111111111,0.0,89.2,4.955555555555556,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+18),W (+18)
45.0,,2023-01-20,21-299,MEM,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,79.0,4.388888888888889,0.0,80.6,4.477777777777778,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+30),W (+30)
46.0,,2023-01-22,21-301,MEM,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,65.0,3.611111111111111,0.0,74.0,4.111111111111111,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+1),W (+1)
47.0,40.0,2023-01-23,21-302,MEM,SAC,0,17.6,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,-2.0,-16,2.0,0.0,0.0,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-1.0,59.0,3.2777777777777777,-2.0,70.99999999999999,3.944444444444444,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-1),L (-1)
48.0,41.0,2023-01-25,21-304,MEM,GSW,0,3.083333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-1.0,63.0,3.5,-1.0,83.49999999999999,4.638888888888888,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-2),L (-2)
49.0,42.0,2023-01-27,21-306,MEM,MIN,0,15.583333333333334,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,4.0,-2.5,-2,5.0,2.0,0.4,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,-4.0,68.0,3.7777777777777777,-2.499999999999999,71.09999999999998,3.949999999999999,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-33),L (-33)
50.0,43.0,2023-01-29,21-308,MEM,IND,0,16.15,4.0,7.0,.571,1.0,3.0,.333,2,2.0,1.000,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,+11,4.0,3.0,0.75,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,5.0,84.0,4.666666666666667,8.200000000000001,88.7,4.927777777777778,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-2),L (-2)
51.0,,2023-02-01,21-311,MEM,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,,71.0,3.9444444444444446,0.0,87.50000000000001,4.861111111111112,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,L (-11),L (-11)
52.0,44.0,2023-02-02,21-312,MEM,CLE,0,10.583333333333334,3.0,7.0,.429,0.0,1.0,.000,2,2.0,1.000,2.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,8.0,4.5,-6,6.0,3.0,0.5,46,1,46,61,50,1,35,51,61,35,24,65,35,68,15,54,28,56.0,11.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.8214285714285714,0.0909090909090909,0.7931034482758621,0.8356164383561644,0.819672131147541,1.0,1.0,0.8095238095238095,0.8472222222222222,0.9722222222222222,1.0,0.8441558441558441,0.8333333333333334,0.85,1.0,0.8852459016393442,0.7567567567567568,21,59.0,73.0,0.3559322033898305,0.0,18,2.0,81.0,4.5,3.7,80.1,4.449999999999999,8.8,1.1,-3.9,-3.2,-0.7,0.0486074893084385,0.519,0.505,0.155,-0.6,-0.3,W (+12),W (+12)
