Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Ja Morant,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,David Roddy,Desmond Bane,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,8.0,2022-11-07,26-289,MEM,BOS,1,31.866666666666667,6.0,17.0,.353,0.0,4.0,.000,1,2.0,.500,0.0,7.0,7.0,5.0,1.0,2.0,1.0,6.0,13.0,7.7,+13,13.0,6.0,0.4615384615384615,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,8.0,73.0,4.294117647058823,7.299999999999999,73.6,4.329411764705882,0.1092103890685303,L (-3),L (-3)
12.0,9.0,2022-11-09,26-291,MEM,SAS,1,36.36666666666667,5.0,13.0,.385,3.0,5.0,.600,0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,3.0,5.0,13.0,4.9,+11,8.0,2.0,0.25,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,5.0,82.0,4.823529411764706,4.9,94.4,5.552941176470589,0.1092103890685303,W (+2),W (+2)
13.0,10.0,2022-11-11,26-293,MEM,MIN,1,32.56666666666667,9.0,17.0,.529,1.0,6.0,.167,2,2.0,1.000,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,21.0,12.5,+1,11.0,8.0,0.7272727272727273,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,5.0,70.0,4.117647058823529,11.7,78.7,4.629411764705883,0.1092103890685303,W (+11),W (+11)
14.0,11.0,2022-11-13,26-295,MEM,WAS,1,28.48333333333333,7.0,22.0,.318,3.0,9.0,.333,2,2.0,1.000,1.0,3.0,4.0,2.0,0.0,0.0,3.0,5.0,19.0,4.4,+1,13.0,4.0,0.3076923076923077,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,-2.0,68.0,4.0,3.599999999999998,58.2,3.423529411764706,0.1092103890685303,L (-10),L (-10)
15.0,12.0,2022-11-15,26-297,MEM,NOP,1,37.35,6.0,18.0,.333,2.0,9.0,.222,5,6.0,.833,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,19.0,8.5,+1,9.0,4.0,0.4444444444444444,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,-2.0,71.0,4.176470588235294,6.499999999999999,63.1,3.711764705882353,0.1092103890685303,L (-11),L (-11)
16.0,13.0,2022-11-18,26-300,MEM,OKC,1,35.5,6.0,20.0,.300,2.0,9.0,.222,2,4.0,.500,1.0,2.0,3.0,6.0,1.0,0.0,1.0,2.0,16.0,8.3,+19,11.0,4.0,0.3636363636363636,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,1.0,88.0,5.176470588235294,7.499999999999998,82.80000000000001,4.870588235294118,0.1092103890685303,W (+11),W (+11)
17.0,14.0,2022-11-20,26-302,MEM,BRK,1,33.85,13.0,30.0,.433,3.0,11.0,.273,2,4.0,.500,4.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,31.0,24.3,-8,19.0,10.0,0.5263157894736842,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,10.0,54.0,3.176470588235294,23.5,63.2,3.7176470588235295,0.1092103890685303,L (-12),L (-12)
18.0,15.0,2022-11-22,26-304,MEM,SAC,1,31.58333333333333,6.0,16.0,.375,0.0,3.0,.000,2,2.0,1.000,4.0,1.0,5.0,5.0,1.0,0.0,3.0,4.0,14.0,8.2,+13,13.0,6.0,0.4615384615384615,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,4.0,74.0,4.352941176470588,7.4,72.19999999999999,4.247058823529411,0.1092103890685303,L (-4),L (-4)
19.0,16.0,2022-11-25,26-307,MEM,NOP,1,29.33333333333333,8.0,15.0,.533,4.0,9.0,.444,5,5.0,1.000,0.0,2.0,2.0,4.0,0.0,0.0,1.0,4.0,25.0,18.5,+31,6.0,4.0,0.6666666666666666,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,10.0,72.0,4.235294117647059,16.5,81.80000000000001,4.811764705882354,0.1092103890685303,W (+21),W (+21)
20.0,17.0,2022-11-27,26-309,MEM,NYK,1,32.55,8.0,16.0,.500,3.0,7.0,.429,4,5.0,.800,0.0,5.0,5.0,4.0,0.0,0.0,2.0,6.0,23.0,14.5,-6,9.0,5.0,0.5555555555555556,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,9.0,80.0,4.705882352941177,12.9,83.6,4.917647058823529,0.1092103890685303,W (+4),W (+4)
21.0,18.0,2022-11-30,26-312,MEM,MIN,1,33.7,4.0,14.0,.286,0.0,4.0,.000,4,7.0,.571,2.0,4.0,6.0,3.0,2.0,0.0,5.0,3.0,12.0,3.1,-14,10.0,4.0,0.4,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,-3.0,58.0,3.411764705882353,1.4999999999999971,56.79999999999998,3.341176470588234,0.1092103890685303,,
22.0,19.0,2022-12-02,26-314,MEM,PHI,1,35.53333333333333,7.0,16.0,.438,1.0,3.0,.333,2,2.0,1.000,0.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,17.0,11.2,+8,13.0,6.0,0.4615384615384615,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,6.0,88.0,5.176470588235294,10.4,80.9,4.758823529411765,0.1092103890685303,L (-8),L (-8)
23.0,20.0,2022-12-04,26-316,MEM,DET,1,32.85,7.0,20.0,.350,5.0,10.0,.500,3,3.0,1.000,1.0,4.0,5.0,5.0,2.0,0.0,0.0,4.0,22.0,16.6,+1,10.0,2.0,0.2,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,11.0,65.0,3.823529411764706,15.400000000000004,77.10000000000001,4.53529411764706,0.1092103890685303,W (+8),W (+8)
24.0,21.0,2022-12-05,26-317,MEM,MIA,1,34.483333333333334,7.0,22.0,.318,2.0,11.0,.182,1,1.0,1.000,0.0,4.0,4.0,2.0,1.0,0.0,5.0,4.0,17.0,1.4,-10,11.0,5.0,0.4545454545454545,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,-4.0,76.0,4.470588235294118,1.0,77.1,4.535294117647059,0.1092103890685303,W (+10),W (+10)
25.0,22.0,2022-12-07,26-319,MEM,OKC,1,30.216666666666665,9.0,19.0,.474,5.0,12.0,.417,1,1.0,1.000,0.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,24.0,15.1,+9,7.0,4.0,0.5714285714285714,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,9.0,104.0,6.117647058823529,14.7,102.7,6.041176470588235,0.1092103890685303,W (+8),W (+8)
26.0,23.0,2022-12-09,26-321,MEM,DET,1,31.55,6.0,14.0,.429,1.0,5.0,.200,3,4.0,.750,1.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,16.0,9.5,+9,9.0,5.0,0.5555555555555556,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,2.0,78.0,4.588235294117647,8.3,82.0,4.823529411764706,0.1092103890685303,W (+21),W (+21)
27.0,24.0,2022-12-12,26-324,MEM,ATL,1,29.4,6.0,11.0,.545,5.0,7.0,.714,1,1.0,1.000,0.0,5.0,5.0,4.0,0.0,0.0,6.0,3.0,18.0,9.8,+35,4.0,1.0,0.25,51,2,61,50,55,31,58,64,34,20,69,38,72,13,53,33,56.0,11.0,70.0,58.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.9107142857142856,0.1818181818181818,0.8714285714285714,0.8620689655172413,0.9016393442622952,0.0,0.8857142857142857,0.9206349206349206,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8961038961038961,0.9047619047619048,0.9,0.8666666666666667,0.8688524590163934,0.8918918918918919,18,59.0,73.0,0.3050847457627119,0.0,17,9.0,107.0,6.294117647058823,9.400000000000002,107.39999999999998,6.317647058823528,0.1092103890685303,W (+11),W (+11)
