Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with Danny Green,Shared Games with David Roddy,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jacob Gilyard,Shared Games with Jake LaRavia,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Kennedy Chandler,Shared Games with Kenneth Lofton Jr.,Shared Games with Santi Aldama,Shared Games with Steven Adams,Shared Games with Tyus Jones,Shared Games with Vince Williams Jr.,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,Danny Green,David Roddy,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with Danny Green,co_inf with David Roddy,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Luke Kennard,Trae Young,co_inf with Luke Kennard,co_inf with Trae Young,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,,2023-01-27,24-216,MEM,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,64.0,3.555555555555556,0.0,68.59999999999998,3.81111111111111,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-33),L (-33)
50.0,,2023-01-29,24-218,MEM,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,,89.0,4.944444444444445,0.0,96.9,5.383333333333334,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-2),L (-2)
51.0,29.0,2023-02-01,24-221,MEM,POR,1,25.53333333333333,7.0,16.0,.438,2.0,7.0,.286,1,1.0,1.000,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,17.0,7.8,-10,9.0,5.0,0.5555555555555556,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,2.0,69.0,3.8333333333333335,7.399999999999999,80.10000000000001,4.45,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-11),L (-11)
52.0,30.0,2023-02-02,24-222,MEM,CLE,1,32.416666666666664,8.0,15.0,.533,6.0,7.0,.857,3,3.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,25.0,15.8,-7,8.0,2.0,0.25,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,8.0,75.0,4.166666666666667,14.6,69.20000000000002,3.844444444444445,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+12),W (+12)
53.0,31.0,2023-02-05,24-225,MEM,TOR,1,32.75,10.0,17.0,.588,4.0,7.0,.571,2,2.0,1.000,0.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,26.0,23.4,+2,10.0,6.0,0.6,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,16.0,67.0,3.7222222222222223,22.6,55.29999999999999,3.072222222222221,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-10),L (-10)
54.0,32.0,2023-02-07,24-227,MEM,CHI,1,34.666666666666664,6.0,12.0,.500,3.0,8.0,.375,2,2.0,1.000,0.0,6.0,6.0,5.0,2.0,1.0,2.0,3.0,17.0,15.8,+12,4.0,3.0,0.75,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,15.0,53.0,2.9444444444444446,15.0,61.2,3.4000000000000004,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-15),L (-15)
55.0,33.0,2023-02-10,24-230,MEM,MIN,1,32.06666666666667,6.0,12.0,.500,1.0,4.0,.250,7,7.0,1.000,0.0,7.0,7.0,5.0,3.0,0.0,3.0,1.0,20.0,19.2,+23,8.0,5.0,0.625,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,13.0,87.0,4.833333333333333,16.400000000000002,87.9,4.883333333333334,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-3),L (-3)
56.0,34.0,2023-02-12,24-232,MEM,BOS,1,33.833333333333336,7.0,14.0,.500,3.0,7.0,.429,1,1.0,1.000,1.0,5.0,6.0,7.0,1.0,2.0,2.0,2.0,18.0,17.7,+5,7.0,4.0,0.5714285714285714,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,17.0,62.0,3.4444444444444446,17.3,58.900000000000006,3.2722222222222226,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+15),W (+15)
57.0,35.0,2023-02-15,24-235,MEM,UTA,1,31.8,9.0,20.0,.450,2.0,7.0,.286,4,5.0,.800,4.0,2.0,6.0,4.0,1.0,0.0,1.0,3.0,24.0,18.2,+7,13.0,7.0,0.5384615384615384,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,9.0,76.0,4.222222222222222,16.599999999999998,70.5,3.9166666666666665,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+21),W (+21)
58.0,36.0,2023-02-23,24-243,MEM,PHI,1,32.4,10.0,20.0,.500,4.0,12.0,.333,1,1.0,1.000,2.0,6.0,8.0,2.0,0.0,0.0,3.0,2.0,25.0,15.8,0,8.0,6.0,0.75,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,11.0,53.0,2.9444444444444446,15.399999999999997,50.2,2.788888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-10),L (-10)
59.0,37.0,2023-02-25,24-245,MEM,DEN,1,24.53333333333333,4.0,13.0,.308,1.0,7.0,.143,1,1.0,1.000,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,10.0,7.9,+8,6.0,3.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,6.0,77.0,4.277777777777778,7.499999999999998,73.89999999999999,4.105555555555555,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+6),W (+6)
60.0,38.0,2023-02-28,24-248,MEM,LAL,1,30.166666666666668,7.0,13.0,.538,0.0,2.0,.000,2,3.0,.667,0.0,5.0,5.0,3.0,4.0,1.0,0.0,2.0,16.0,16.8,+11,11.0,7.0,0.6363636363636364,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,13.0,77.0,4.277777777777778,16.0,81.00000000000001,4.500000000000001,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-5),L (-5)
61.0,39.0,2023-03-01,24-249,MEM,HOU,1,29.166666666666668,12.0,17.0,.706,6.0,9.0,.667,0,0.0,,1.0,8.0,9.0,6.0,0.0,1.0,1.0,4.0,30.0,28.3,+31,8.0,6.0,0.75,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,28.0,77.0,4.277777777777778,28.3,76.39999999999999,4.244444444444444,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+18),W (+18)
62.0,40.0,2023-03-03,24-251,MEM,DEN,1,29.95,5.0,13.0,.385,2.0,7.0,.286,7,7.0,1.000,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,19.0,11.1,-7,6.0,3.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,1.0,48.0,2.6666666666666665,8.299999999999999,50.5,2.805555555555556,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+12),W (+12)
63.0,41.0,2023-03-05,24-253,MEM,LAC,1,35.38333333333333,12.0,22.0,.545,4.0,9.0,.444,2,2.0,1.000,1.0,3.0,4.0,6.0,0.0,1.0,1.0,4.0,30.0,23.3,-8,13.0,8.0,0.6153846153846154,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,16.0,84.0,4.666666666666667,22.5,81.3,4.516666666666667,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,,
64.0,42.0,2023-03-07,24-255,MEM,LAL,1,34.75,3.0,14.0,.214,0.0,5.0,.000,1,2.0,.500,0.0,5.0,5.0,5.0,0.0,1.0,2.0,3.0,7.0,0.5,-8,9.0,3.0,0.3333333333333333,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,0.0,46.0,2.555555555555556,0.0999999999999996,59.19999999999999,3.2888888888888883,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+14),W (+14)
65.0,43.0,2023-03-09,24-257,MEM,GSW,1,31.83333333333333,9.0,16.0,.563,2.0,5.0,.400,1,2.0,.500,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,21.0,17.0,+19,11.0,7.0,0.6363636363636364,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,11.0,82.0,4.555555555555555,16.6,83.49999999999999,4.638888888888888,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-16),L (-16)
66.0,44.0,2023-03-11,24-259,MEM,DAL,1,34.666666666666664,8.0,18.0,.444,2.0,5.0,.400,7,8.0,.875,1.0,6.0,7.0,8.0,0.0,0.0,3.0,3.0,25.0,19.1,+6,13.0,6.0,0.4615384615384615,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,11.0,79.0,4.388888888888889,16.299999999999997,66.50000000000001,3.694444444444445,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-6),L (-6)
67.0,45.0,2023-03-13,24-261,MEM,DAL,1,29.166666666666668,7.0,13.0,.538,3.0,8.0,.375,6,7.0,.857,1.0,7.0,8.0,7.0,0.0,0.0,3.0,2.0,23.0,20.2,+21,5.0,4.0,0.8,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,15.0,83.0,4.611111111111111,17.799999999999997,73.3,4.072222222222222,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-9),L (-9)
68.0,46.0,2023-03-15,24-263,MEM,MIA,1,21.9,4.0,11.0,.364,2.0,7.0,.286,1,1.0,1.000,0.0,4.0,4.0,3.0,1.0,0.0,5.0,3.0,11.0,3.0,-7,4.0,2.0,0.5,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,2.0,83.0,4.611111111111111,2.5999999999999988,78.1,4.338888888888889,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+21),W (+21)
69.0,47.0,2023-03-17,24-265,MEM,SAS,1,38.9,10.0,22.0,.455,1.0,5.0,.200,0,0.0,,0.0,8.0,8.0,7.0,3.0,1.0,0.0,5.0,21.0,18.6,-6,17.0,9.0,0.5294117647058824,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,18.0,82.0,4.555555555555555,18.6,75.69999999999999,4.205555555555555,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+4),W (+4)
70.0,48.0,2023-03-18,24-266,MEM,GSW,1,34.11666666666667,10.0,17.0,.588,3.0,5.0,.600,3,4.0,.750,2.0,2.0,4.0,2.0,1.0,0.0,4.0,1.0,26.0,17.7,+25,12.0,7.0,0.5833333333333334,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,8.0,101.0,5.611111111111111,16.5,93.1,5.172222222222222,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+16),W (+16)
71.0,49.0,2023-03-20,24-268,MEM,DAL,1,34.56666666666667,7.0,17.0,.412,1.0,7.0,.143,2,3.0,.667,0.0,6.0,6.0,2.0,1.0,0.0,6.0,2.0,17.0,4.9,-8,10.0,6.0,0.6,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,0.0,57.0,3.1666666666666665,4.100000000000001,69.89999999999999,3.883333333333333,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,L (-19),L (-19)
72.0,50.0,2023-03-22,24-270,MEM,HOU,1,35.13333333333333,6.0,13.0,.462,3.0,8.0,.375,5,5.0,1.000,1.0,2.0,3.0,7.0,1.0,0.0,0.0,1.0,20.0,20.1,+7,5.0,3.0,0.6,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,13.0,73.0,4.055555555555555,18.1,84.69999999999997,4.705555555555554,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+6),W (+6)
73.0,51.0,2023-03-24,24-272,MEM,HOU,1,20.416666666666668,10.0,13.0,.769,5.0,7.0,.714,0,0.0,,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,25.0,22.7,+24,6.0,5.0,0.8333333333333334,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,19.0,94.0,5.222222222222222,22.700000000000003,100.2,5.566666666666666,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+14),W (+14)
74.0,52.0,2023-03-26,24-274,MEM,ATL,1,33.65,11.0,18.0,.611,3.0,6.0,.500,0,0.0,,1.0,2.0,3.0,5.0,0.0,0.0,2.0,3.0,25.0,18.4,+6,12.0,8.0,0.6666666666666666,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,13.0,79.0,4.388888888888889,18.4,79.30000000000001,4.405555555555556,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+4),W (+4)
75.0,53.0,2023-03-28,24-276,MEM,ORL,1,36.18333333333333,8.0,19.0,.421,3.0,8.0,.375,12,14.0,.857,0.0,4.0,4.0,5.0,3.0,0.0,6.0,3.0,31.0,20.6,+14,11.0,5.0,0.4545454545454545,36,3,46,50,42,1,22,45,52,24,18,56,24,58,9,47,27,56.0,11.0,70.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.6428571428571429,0.2727272727272727,0.6571428571428571,0.684931506849315,0.6885245901639344,1.0,0.6285714285714286,0.7142857142857143,0.7222222222222222,0.6666666666666666,0.75,0.7272727272727273,0.5714285714285714,0.725,0.6,0.7704918032786885,0.7297297297297297,20,59.0,73.0,0.3389830508474576,0.0,18,4.0,72.0,4.0,15.800000000000008,61.1,3.3944444444444444,19.1,5.8,3.5,3.3,0.1,0.1300719724627099,0.606,0.433,0.218,2.5,3.5,W (+5),W (+5)
