Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,23.0,2022-12-11,20-139,HOU,MIL,1,27.2,4.0,10.0,.400,0.0,0.0,,0,0.0,,2.0,6.0,8.0,3.0,1.0,1.0,1.0,2.0,8.0,7.8,+2,10.0,4.0,0.4,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,54.0,3.0,7.800000000000001,56.89999999999999,3.1611111111111105,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-9),L (-9)
27.0,24.0,2022-12-13,20-141,HOU,PHO,1,28.766666666666666,4.0,10.0,.400,0.0,0.0,,2,2.0,1.000,6.0,10.0,16.0,2.0,0.0,1.0,3.0,1.0,10.0,10.5,-3,10.0,4.0,0.4,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,50.0,2.7777777777777777,9.699999999999994,53.39999999999999,2.9666666666666663,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+5),W (+5)
28.0,25.0,2022-12-15,20-143,HOU,MIA,1,23.566666666666663,6.0,10.0,.600,0.0,0.0,,0,0.0,,3.0,2.0,5.0,2.0,0.0,1.0,1.0,5.0,12.0,9.2,-4,10.0,6.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,62.0,3.4444444444444446,9.2,69.69999999999999,3.872222222222222,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+14),W (+14)
29.0,26.0,2022-12-17,20-145,HOU,POR,1,21.23333333333333,4.0,11.0,.364,0.0,1.0,.000,2,2.0,1.000,4.0,4.0,8.0,0.0,0.0,3.0,1.0,1.0,10.0,8.6,-12,10.0,4.0,0.4,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,40.0,2.2222222222222223,7.799999999999995,46.8,2.6,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-3),L (-3)
30.0,27.0,2022-12-19,20-147,HOU,SAS,1,23.7,8.0,10.0,.800,0.0,0.0,,6,8.0,.750,1.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,22.0,21.6,-16,10.0,8.0,0.8,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,48.0,2.6666666666666665,19.2,63.10000000000001,3.505555555555556,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-12),L (-12)
31.0,28.0,2022-12-21,20-149,HOU,ORL,1,31.7,5.0,8.0,.625,0.0,1.0,.000,3,6.0,.500,1.0,11.0,12.0,6.0,0.0,0.0,2.0,3.0,13.0,13.2,0,7.0,5.0,0.7142857142857143,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,15.0,54.0,3.0,12.0,58.70000000000001,3.2611111111111115,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-19),L (-19)
32.0,29.0,2022-12-23,20-151,HOU,DAL,1,26.58333333333333,6.0,9.0,.667,0.0,0.0,,7,8.0,.875,2.0,6.0,8.0,7.0,1.0,0.0,0.0,3.0,19.0,22.6,+12,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,18.0,44.0,2.4444444444444446,19.8,54.80000000000001,3.044444444444445,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-6),L (-6)
33.0,30.0,2022-12-26,20-154,HOU,CHI,1,32.31666666666667,10.0,12.0,.833,1.0,1.0,1.000,4,4.0,1.000,1.0,10.0,11.0,6.0,1.0,2.0,4.0,3.0,25.0,25.7,+24,11.0,9.0,0.8181818181818182,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,25.0,67.0,3.7222222222222223,24.100000000000005,79.60000000000001,4.422222222222223,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-6),L (-6)
34.0,31.0,2022-12-27,20-155,HOU,BOS,1,21.933333333333334,0.0,3.0,.000,0.0,0.0,,0,0.0,,4.0,5.0,9.0,2.0,1.0,0.0,1.0,2.0,0.0,2.8,-10,3.0,0.0,0.0,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,45.0,2.5,2.8,60.6,3.3666666666666667,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+15),W (+15)
35.0,32.0,2022-12-29,20-157,HOU,DAL,1,16.833333333333332,3.0,7.0,.429,0.0,1.0,.000,5,6.0,.833,3.0,3.0,6.0,1.0,0.0,0.0,1.0,5.0,11.0,7.6,-14,6.0,3.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,61.0,3.388888888888889,5.6,63.3,3.5166666666666666,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-24),L (-24)
36.0,,2022-12-31,20-159,HOU,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,,45.0,2.5,0.0,44.29999999999999,2.4611111111111104,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-15),L (-15)
37.0,33.0,2023-01-02,20-161,HOU,DAL,1,25.566666666666663,5.0,7.0,.714,0.0,0.0,,6,8.0,.750,1.0,5.0,6.0,5.0,0.0,1.0,2.0,5.0,16.0,14.7,+5,7.0,5.0,0.7142857142857143,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,43.0,2.388888888888889,12.3,45.50000000000001,2.527777777777778,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-20),L (-20)
38.0,34.0,2023-01-04,20-163,HOU,NOP,1,21.9,5.0,11.0,.455,0.0,0.0,,3,3.0,1.000,3.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,13.0,13.7,-3,11.0,5.0,0.4545454545454545,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,53.0,2.9444444444444446,12.500000000000004,52.69999999999999,2.927777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-5),L (-5)
39.0,35.0,2023-01-05,20-164,HOU,UTA,1,32.483333333333334,7.0,14.0,.500,0.0,0.0,,6,8.0,.750,8.0,6.0,14.0,3.0,1.0,1.0,3.0,5.0,20.0,18.4,-1,14.0,7.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,38.0,2.111111111111111,16.000000000000004,45.900000000000006,2.5500000000000003,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-11),L (-11)
40.0,36.0,2023-01-08,20-167,HOU,MIN,1,35.28333333333333,8.0,15.0,.533,0.0,0.0,,2,4.0,.500,3.0,5.0,8.0,2.0,0.0,1.0,5.0,5.0,18.0,8.6,-11,15.0,8.0,0.5333333333333333,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,48.0,2.6666666666666665,7.799999999999995,50.0,2.7777777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-17),L (-17)
41.0,37.0,2023-01-11,20-170,HOU,SAC,1,28.383333333333333,5.0,9.0,.556,0.0,0.0,,0,1.0,.000,2.0,8.0,10.0,10.0,1.0,0.0,2.0,4.0,10.0,13.5,-10,9.0,5.0,0.5555555555555556,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,19.0,55.0,3.055555555555556,13.500000000000002,53.3,2.961111111111111,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-8),L (-8)
42.0,38.0,2023-01-13,20-172,HOU,SAC,1,28.016666666666666,6.0,9.0,.667,0.0,0.0,,2,4.0,.500,2.0,4.0,6.0,7.0,4.0,0.0,4.0,3.0,14.0,15.6,-2,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,37.0,2.055555555555556,14.799999999999994,51.2,2.844444444444445,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,,
43.0,39.0,2023-01-15,20-174,HOU,LAC,1,29.6,7.0,12.0,.583,1.0,1.0,1.000,0,0.0,,4.0,4.0,8.0,6.0,1.0,1.0,6.0,2.0,15.0,12.5,-6,11.0,6.0,0.5454545454545454,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,29.0,1.6111111111111112,12.5,36.5,2.0277777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-20),L (-20)
44.0,40.0,2023-01-16,20-175,HOU,LAL,1,37.31666666666667,14.0,17.0,.824,2.0,2.0,1.000,3,5.0,.600,4.0,11.0,15.0,6.0,0.0,4.0,2.0,5.0,33.0,35.0,-6,15.0,12.0,0.8,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,34.0,40.0,2.2222222222222223,33.79999999999999,44.2,2.455555555555556,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-25),L (-25)
45.0,41.0,2023-01-18,20-177,HOU,CHO,1,39.23333333333333,10.0,16.0,.625,0.0,1.0,.000,4,4.0,1.000,5.0,7.0,12.0,6.0,2.0,1.0,3.0,4.0,24.0,24.7,+2,15.0,10.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,22.0,42.0,2.333333333333333,23.1,50.5,2.805555555555556,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-21),L (-21)
46.0,42.0,2023-01-21,20-180,HOU,MIN,1,37.1,7.0,9.0,.778,1.0,1.0,1.000,4,10.0,.400,2.0,14.0,16.0,7.0,1.0,3.0,4.0,2.0,19.0,21.9,-5,8.0,6.0,0.75,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,23.0,26.0,1.4444444444444444,20.3,32.49999999999999,1.8055555555555551,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-8),L (-8)
47.0,43.0,2023-01-23,20-182,HOU,MIN,1,34.8,8.0,12.0,.667,1.0,2.0,.500,4,8.0,.500,1.0,6.0,7.0,7.0,0.0,0.0,5.0,3.0,21.0,15.4,+8,10.0,7.0,0.7,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,44.0,2.4444444444444446,13.8,55.39999999999999,3.077777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-5),L (-5)
48.0,44.0,2023-01-25,20-184,HOU,WAS,1,36.7,10.0,16.0,.625,0.0,0.0,,1,1.0,1.000,6.0,5.0,11.0,10.0,3.0,2.0,3.0,1.0,21.0,27.5,+3,16.0,10.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,27.0,41.0,2.2777777777777777,27.100000000000005,45.2,2.511111111111111,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-9),L (-9)
49.0,45.0,2023-01-26,20-185,HOU,CLE,1,30.316666666666663,6.0,10.0,.600,0.0,0.0,,2,3.0,.667,1.0,6.0,7.0,7.0,2.0,2.0,4.0,4.0,14.0,14.2,-11,10.0,6.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,15.0,35.0,1.9444444444444444,13.399999999999997,45.6,2.533333333333333,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+5),W (+5)
50.0,,2023-01-28,20-187,HOU,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,,52.0,2.888888888888889,0.0,57.8,3.211111111111111,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-5),L (-5)
51.0,46.0,2023-02-01,20-191,HOU,OKC,1,32.85,4.0,10.0,.400,0.0,0.0,,2,4.0,.500,5.0,7.0,12.0,4.0,0.0,3.0,3.0,4.0,10.0,9.7,+15,10.0,4.0,0.4,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,45.0,2.5,8.900000000000002,50.3,2.7944444444444443,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-18),L (-18)
52.0,47.0,2023-02-03,20-193,HOU,TOR,1,33.31666666666667,6.0,10.0,.600,0.0,0.0,,9,12.0,.750,2.0,2.0,4.0,4.0,2.0,0.0,2.0,5.0,21.0,18.0,-3,10.0,6.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,34.0,1.8888888888888888,14.4,39.99999999999999,2.222222222222222,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+3),W (+3)
