Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
29.0,28.0,2022-12-17,19-218,HOU,POR,1.0,24.816666666666663,3.0,11.0,0.273,0.0,4.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,6.0,-0.2,-16.0,7.0,3.0,0.4285714285714285,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,-2.0,49.0,2.7222222222222223,-0.1999999999999993,54.79999999999998,3.0444444444444434,0.1112212311419447,L (-3),L (-3)
30.0,29.0,2022-12-19,19-220,HOU,SAS,1.0,30.433333333333334,4.0,14.0,0.286,0.0,4.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,1.0,9.0,4.4,-22.0,10.0,4.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,58.0,3.2222222222222223,3.9999999999999982,78.3,4.35,0.1112212311419447,L (-12),L (-12)
31.0,30.0,2022-12-21,19-222,HOU,ORL,1.0,27.73333333333333,4.0,11.0,0.364,2.0,5.0,0.4,0.0,0.0,,0.0,5.0,5.0,0.0,1.0,3.0,2.0,4.0,10.0,4.9,9.0,6.0,2.0,0.3333333333333333,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,63.0,3.5,4.9,65.80000000000001,3.655555555555556,0.1112212311419447,L (-19),L (-19)
32.0,31.0,2022-12-23,19-224,HOU,DAL,1.0,33.71666666666667,10.0,17.0,0.588,3.0,8.0,0.375,1.0,1.0,1.0,1.0,9.0,10.0,3.0,0.0,1.0,1.0,4.0,24.0,19.7,4.0,9.0,7.0,0.7777777777777778,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,19.0,43.0,2.388888888888889,19.300000000000004,55.30000000000001,3.072222222222223,0.1112212311419447,L (-6),L (-6)
33.0,32.0,2022-12-26,19-227,HOU,CHI,1.0,30.8,6.0,14.0,0.429,1.0,6.0,0.167,0.0,0.0,,3.0,5.0,8.0,2.0,2.0,2.0,1.0,1.0,13.0,12.6,15.0,8.0,5.0,0.625,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,80.0,4.444444444444445,12.599999999999998,91.1,5.061111111111111,0.1112212311419447,L (-6),L (-6)
34.0,33.0,2022-12-27,19-228,HOU,BOS,1.0,28.85,2.0,10.0,0.2,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,9.0,2.0,0.0,0.0,4.0,2.0,6.0,-0.1,-12.0,3.0,0.0,0.0,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,50.0,2.7777777777777777,-0.1000000000000005,63.49999999999999,3.527777777777777,0.1112212311419447,W (+15),W (+15)
35.0,34.0,2022-12-29,19-230,HOU,DAL,1.0,27.433333333333334,7.0,13.0,0.538,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,16.0,11.6,-13.0,9.0,7.0,0.7777777777777778,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,59.0,3.2777777777777777,10.8,58.1,3.227777777777778,0.1112212311419447,L (-24),L (-24)
36.0,35.0,2022-12-31,19-232,HOU,NYK,1.0,19.55,3.0,8.0,0.375,3.0,6.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,10.0,3.9,-12.0,2.0,0.0,0.0,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,43.0,2.388888888888889,3.4999999999999982,40.8,2.2666666666666666,0.1112212311419447,L (-15),L (-15)
37.0,36.0,2023-01-02,19-234,HOU,DAL,1.0,32.43333333333333,4.0,9.0,0.444,1.0,4.0,0.25,2.0,3.0,0.667,0.0,5.0,5.0,2.0,0.0,2.0,0.0,4.0,11.0,8.6,-6.0,5.0,3.0,0.6,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,46.0,2.555555555555556,7.799999999999999,50.000000000000014,2.7777777777777786,0.1112212311419447,L (-20),L (-20)
38.0,37.0,2023-01-04,19-236,HOU,NOP,1.0,30.98333333333333,3.0,10.0,0.3,2.0,8.0,0.25,6.0,8.0,0.75,1.0,12.0,13.0,1.0,2.0,1.0,1.0,3.0,14.0,12.9,-1.0,2.0,1.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,51.0,2.833333333333333,10.5,54.7,3.038888888888889,0.1112212311419447,L (-5),L (-5)
39.0,38.0,2023-01-05,19-237,HOU,UTA,1.0,20.066666666666663,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,3.0,4.0,3.0,-2.5,-19.0,1.0,0.0,0.0,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,1.0,51.0,2.833333333333333,-2.5,64.4,3.577777777777778,0.1112212311419447,L (-11),L (-11)
40.0,39.0,2023-01-08,19-240,HOU,MIN,1.0,31.866666666666667,4.0,12.0,0.333,0.0,5.0,0.0,1.0,2.0,0.5,1.0,5.0,6.0,2.0,3.0,1.0,1.0,3.0,9.0,6.9,-8.0,7.0,4.0,0.5714285714285714,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,47.0,2.611111111111111,6.499999999999999,51.3,2.85,0.1112212311419447,L (-17),L (-17)
41.0,40.0,2023-01-11,19-243,HOU,SAC,1.0,28.2,3.0,8.0,0.375,0.0,3.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,0.0,1.0,0.0,2.0,3.0,8.0,4.9,-7.0,5.0,3.0,0.6,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,68.0,3.7777777777777777,4.1,62.7,3.4833333333333334,0.1112212311419447,L (-8),L (-8)
42.0,41.0,2023-01-13,19-245,HOU,SAC,1.0,34.3,11.0,20.0,0.55,2.0,7.0,0.286,3.0,3.0,1.0,3.0,5.0,8.0,1.0,0.0,3.0,0.0,2.0,27.0,23.0,-20.0,13.0,9.0,0.6923076923076923,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,16.0,35.0,1.9444444444444444,21.800000000000004,44.19999999999999,2.455555555555555,0.1112212311419447,,
43.0,42.0,2023-01-15,19-247,HOU,LAC,1.0,30.25,5.0,15.0,0.333,2.0,6.0,0.333,0.0,2.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,12.0,4.8,-11.0,9.0,3.0,0.3333333333333333,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,40.0,2.2222222222222223,4.799999999999999,44.2,2.455555555555556,0.1112212311419447,L (-20),L (-20)
44.0,43.0,2023-01-16,19-248,HOU,LAL,1.0,28.466666666666665,5.0,11.0,0.455,1.0,4.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,4.0,0.0,0.0,1.0,5.0,14.0,9.3,-15.0,7.0,4.0,0.5714285714285714,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,68.0,3.7777777777777777,8.1,69.89999999999999,3.883333333333333,0.1112212311419447,L (-25),L (-25)
45.0,44.0,2023-01-18,19-250,HOU,CHO,1.0,22.716666666666665,3.0,7.0,0.429,0.0,3.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,8.0,5.2,1.0,4.0,3.0,0.75,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,60.0,3.333333333333333,4.399999999999999,69.20000000000002,3.844444444444445,0.1112212311419447,L (-21),L (-21)
46.0,,2023-01-21,19-253,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,,49.0,2.7222222222222223,0.0,52.8,2.933333333333333,0.1112212311419447,L (-8),L (-8)
47.0,,2023-01-23,19-255,HOU,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,,54.0,3.0,0.0,69.19999999999999,3.844444444444444,0.1112212311419447,L (-5),L (-5)
48.0,45.0,2023-01-25,19-257,HOU,WAS,1.0,29.433333333333334,2.0,10.0,0.2,0.0,5.0,0.0,2.0,3.0,0.667,1.0,6.0,7.0,2.0,0.0,1.0,2.0,3.0,6.0,0.8,1.0,5.0,2.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,1.0,67.0,3.7222222222222223,0.0,72.3,4.016666666666667,0.1112212311419447,L (-9),L (-9)
49.0,46.0,2023-01-26,19-258,HOU,CLE,1.0,19.08333333333333,6.0,9.0,0.667,0.0,1.0,0.0,2.0,5.0,0.4,0.0,5.0,5.0,1.0,0.0,2.0,4.0,4.0,14.0,6.9,-11.0,8.0,6.0,0.75,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,46.0,2.555555555555556,6.099999999999996,52.9,2.9388888888888887,0.1112212311419447,W (+5),W (+5)
50.0,47.0,2023-01-28,19-260,HOU,DET,1.0,33.56666666666667,2.0,12.0,0.167,0.0,3.0,0.0,3.0,4.0,0.75,2.0,10.0,12.0,2.0,2.0,3.0,0.0,2.0,7.0,8.1,9.0,9.0,2.0,0.2222222222222222,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,42.0,2.333333333333333,6.900000000000001,50.900000000000006,2.827777777777778,0.1112212311419447,L (-5),L (-5)
51.0,48.0,2023-02-01,19-264,HOU,OKC,1.0,26.6,3.0,8.0,0.375,1.0,3.0,0.333,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,1.0,3.0,3.0,9.0,4.0,6.0,5.0,2.0,0.4,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,53.0,2.9444444444444446,3.2,56.0,3.111111111111111,0.1112212311419447,L (-18),L (-18)
52.0,49.0,2023-02-03,19-266,HOU,TOR,1.0,32.9,4.0,9.0,0.444,2.0,3.0,0.667,4.0,5.0,0.8,1.0,7.0,8.0,3.0,0.0,0.0,3.0,2.0,14.0,10.0,8.0,6.0,2.0,0.3333333333333333,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,33.0,1.8333333333333333,8.399999999999999,45.99999999999999,2.555555555555556,0.1112212311419447,W (+3),W (+3)
53.0,50.0,2023-02-04,19-267,HOU,OKC,1.0,31.45,4.0,8.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,11.0,4.7,-37.0,5.0,3.0,0.6,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,51.0,2.833333333333333,3.900000000000001,72.19999999999999,4.01111111111111,0.1112212311419447,W (+6),W (+6)
54.0,51.0,2023-02-06,19-269,HOU,SAC,1.0,34.86666666666667,5.0,15.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,13.0,6.4,-17.0,9.0,4.0,0.4444444444444444,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,53.0,2.9444444444444446,5.599999999999997,65.5,3.638888888888889,0.1112212311419447,L (-6),L (-6)
55.0,52.0,2023-02-08,19-271,HOU,SAC,1.0,31.933333333333334,3.0,6.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,4.0,0.0,2.0,0.0,2.0,9.0,11.2,0.0,4.0,3.0,0.75,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,53.0,2.9444444444444446,9.999999999999998,74.4,4.133333333333334,0.1112212311419447,L (-32),L (-32)
56.0,53.0,2023-02-10,19-273,HOU,MIA,1.0,34.083333333333336,8.0,16.0,0.5,3.0,9.0,0.333,3.0,3.0,1.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,5.0,22.0,16.6,-3.0,7.0,5.0,0.7142857142857143,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,13.0,43.0,2.388888888888889,15.4,48.79999999999999,2.7111111111111104,0.1112212311419447,L (-20),L (-20)
57.0,54.0,2023-02-13,19-276,HOU,PHI,1.0,36.28333333333333,3.0,14.0,0.214,1.0,4.0,0.25,3.0,3.0,1.0,6.0,6.0,12.0,2.0,0.0,0.0,5.0,1.0,10.0,3.4,-20.0,10.0,2.0,0.2,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,38.0,2.111111111111111,2.1999999999999984,61.79999999999998,3.433333333333332,0.1112212311419447,L (-2),L (-2)
58.0,55.0,2023-02-15,19-278,HOU,OKC,1.0,29.016666666666666,4.0,8.0,0.5,2.0,4.0,0.5,5.0,6.0,0.833,2.0,7.0,9.0,2.0,2.0,2.0,2.0,3.0,15.0,15.7,-26.0,4.0,2.0,0.5,72,30,30,56,4,44,42,29,73,61,79,58,79,5,29,72,75.0,31.0,39.0,57.0,4.0,69.0,54.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.96,0.967741935483871,0.7692307692307693,0.9824561403508772,1.0,0.6376811594202898,0.7777777777777778,0.935483870967742,0.9605263157894736,0.953125,0.9634146341463414,0.9830508474576272,0.9634146341463414,1.0,0.935483870967742,0.96,,9,31,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,11.0,0.6111111111111112,13.7,24.599999999999994,1.3666666666666665,0.1112212311419447,L (-2),L (-2)
