Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,,2023-02-24,22-296,HOU,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,69.0,4.0588235294117645,0.0,81.69999999999999,4.805882352941175,0.1244356348419777,L (-19),L (-19)
60.0,,2023-02-26,22-298,HOU,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,57.0,3.3529411764705883,0.0,76.89999999999999,4.523529411764706,0.1244356348419777,L (-37),L (-37)
61.0,,2023-02-28,22-300,HOU,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,74.0,4.352941176470588,0.0,87.59999999999998,5.152941176470587,0.1244356348419777,L (-15),L (-15)
62.0,41.0,2023-03-01,22-301,HOU,MEM,1.0,25.933333333333334,3.0,11.0,0.273,2.0,5.0,0.4,3.0,4.0,0.75,1.0,4.0,5.0,2.0,0.0,0.0,2.0,2.0,11.0,4.6,0.0,6.0,1.0,0.1666666666666666,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,1.0,47.0,2.764705882352941,3.3999999999999995,59.39999999999999,3.494117647058823,0.1244356348419777,L (-17),L (-17)
63.0,42.0,2023-03-04,22-304,HOU,SAS,1.0,29.516666666666666,4.0,10.0,0.4,1.0,4.0,0.25,2.0,3.0,0.667,0.0,6.0,6.0,5.0,1.0,0.0,1.0,4.0,11.0,8.9,7.0,6.0,3.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,9.0,76.0,4.470588235294118,8.1,89.9,5.288235294117648,0.1244356348419777,,
64.0,43.0,2023-03-05,22-305,HOU,SAS,1.0,31.616666666666667,7.0,11.0,0.636,3.0,5.0,0.6,2.0,2.0,1.0,1.0,3.0,4.0,13.0,1.0,0.0,4.0,1.0,19.0,21.4,22.0,6.0,4.0,0.6666666666666666,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,20.0,82.0,4.823529411764706,20.6,99.1,5.829411764705882,0.1244356348419777,L (-21),L (-21)
65.0,44.0,2023-03-07,22-307,HOU,BRK,1.0,28.916666666666668,2.0,11.0,0.182,1.0,4.0,0.25,3.0,4.0,0.75,4.0,4.0,8.0,7.0,0.0,0.0,2.0,3.0,8.0,6.4,-25.0,7.0,1.0,0.1428571428571428,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,6.0,31.0,1.8235294117647056,5.2,44.29999999999998,2.605882352941176,0.1244356348419777,L (-14),L (-14)
66.0,,2023-03-09,22-309,HOU,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,63.0,3.7058823529411766,0.0,83.80000000000001,4.929411764705883,0.1244356348419777,W (+12),W (+12)
67.0,45.0,2023-03-11,22-311,HOU,CHI,1.0,33.55,5.0,13.0,0.385,2.0,7.0,0.286,3.0,4.0,0.75,0.0,4.0,4.0,4.0,2.0,0.0,1.0,3.0,15.0,11.3,-10.0,6.0,3.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,7.0,60.0,3.5294117647058822,10.1,71.39999999999999,4.199999999999999,0.1244356348419777,W (+32),W (+32)
68.0,46.0,2023-03-13,22-313,HOU,BOS,1.0,38.333333333333336,5.0,13.0,0.385,1.0,4.0,0.25,3.0,3.0,1.0,1.0,5.0,6.0,13.0,3.0,0.0,1.0,2.0,14.0,19.4,4.0,9.0,4.0,0.4444444444444444,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,19.0,51.0,3.0,18.2,66.3,3.9,0.1244356348419777,L (-22),L (-22)
69.0,47.0,2023-03-15,22-315,HOU,LAL,1.0,39.06666666666667,11.0,16.0,0.688,2.0,5.0,0.4,3.0,4.0,0.75,4.0,5.0,9.0,6.0,1.0,0.0,3.0,4.0,27.0,24.7,7.0,11.0,9.0,0.8181818181818182,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,20.0,50.0,2.9411764705882355,23.49999999999999,55.0,3.235294117647059,0.1244356348419777,L (-9),L (-9)
70.0,48.0,2023-03-17,22-317,HOU,NOP,1.0,38.98333333333333,6.0,14.0,0.429,5.0,12.0,0.417,3.0,5.0,0.6,0.0,4.0,4.0,6.0,2.0,0.0,3.0,1.0,20.0,15.8,3.0,2.0,1.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,10.0,64.0,3.764705882352941,14.6,72.5,4.264705882352941,0.1244356348419777,L (-8),L (-8)
71.0,49.0,2023-03-19,22-319,HOU,NOP,1.0,40.23333333333333,7.0,15.0,0.467,3.0,9.0,0.333,8.0,8.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,25.0,19.2,-9.0,6.0,4.0,0.6666666666666666,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,9.0,29.0,1.7058823529411764,16.000000000000004,44.1,2.594117647058824,0.1244356348419777,W (+2),W (+2)
72.0,50.0,2023-03-20,22-320,HOU,GSW,1.0,38.266666666666666,4.0,15.0,0.267,3.0,10.0,0.3,6.0,6.0,1.0,1.0,4.0,5.0,5.0,3.0,0.0,5.0,1.0,17.0,11.1,-11.0,5.0,1.0,0.2,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,4.0,41.0,2.411764705882353,8.7,60.3,3.547058823529412,0.1244356348419777,W (+4),W (+4)
73.0,51.0,2023-03-22,22-322,HOU,MEM,1.0,34.3,6.0,14.0,0.429,2.0,5.0,0.4,0.0,0.0,,3.0,7.0,10.0,10.0,1.0,0.0,3.0,1.0,14.0,15.4,-4.0,9.0,4.0,0.4444444444444444,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,18.0,59.0,3.4705882352941178,15.400000000000006,77.9,4.582352941176471,0.1244356348419777,W (+2),W (+2)
74.0,52.0,2023-03-24,22-324,HOU,MEM,1.0,29.316666666666663,7.0,12.0,0.583,1.0,2.0,0.5,5.0,7.0,0.714,0.0,6.0,6.0,7.0,2.0,0.0,3.0,1.0,20.0,18.9,-22.0,10.0,6.0,0.6,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,13.0,51.0,3.0,16.900000000000002,68.0,4.0,0.1244356348419777,L (-10),L (-10)
75.0,53.0,2023-03-26,22-326,HOU,CLE,1.0,36.71666666666667,3.0,12.0,0.25,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,6.0,1.1,-19.0,9.0,3.0,0.3333333333333333,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,0.0,40.0,2.3529411764705883,1.1000000000000023,52.2,3.070588235294118,0.1244356348419777,L (-13),L (-13)
76.0,54.0,2023-03-27,22-327,HOU,NYK,1.0,34.7,8.0,14.0,0.571,3.0,7.0,0.429,7.0,8.0,0.875,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,26.0,19.3,-20.0,7.0,5.0,0.7142857142857143,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,7.0,52.0,3.0588235294117645,16.500000000000007,64.39999999999999,3.788235294117648,0.1244356348419777,L (-5),L (-5)
77.0,55.0,2023-03-29,22-329,HOU,BRK,1.0,39.61666666666667,11.0,22.0,0.5,4.0,10.0,0.4,5.0,5.0,1.0,2.0,7.0,9.0,6.0,3.0,0.0,1.0,3.0,31.0,28.5,-14.0,12.0,7.0,0.5833333333333334,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,21.0,48.0,2.823529411764706,26.5,60.4,3.552941176470588,0.1244356348419777,L (-37),L (-37)
78.0,56.0,2023-03-31,22-331,HOU,DET,1.0,37.85,12.0,20.0,0.6,7.0,13.0,0.538,2.0,3.0,0.667,2.0,1.0,3.0,1.0,4.0,0.0,3.0,5.0,33.0,24.8,3.0,7.0,5.0,0.7142857142857143,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,15.0,44.0,2.588235294117647,24.0,58.99999999999999,3.4705882352941173,0.1244356348419777,L (-17),L (-17)
79.0,57.0,2023-04-02,22-333,HOU,LAL,1.0,36.53333333333333,7.0,16.0,0.438,6.0,10.0,0.6,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,20.0,12.1,-17.0,6.0,1.0,0.1666666666666666,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,8.0,53.0,3.117647058823529,12.099999999999998,63.3,3.7235294117647055,0.1244356348419777,L (-22),L (-22)
80.0,58.0,2023-04-04,22-335,HOU,DEN,1.0,33.916666666666664,7.0,17.0,0.412,5.0,11.0,0.455,1.0,2.0,0.5,1.0,2.0,3.0,9.0,2.0,0.0,2.0,3.0,20.0,16.9,15.0,6.0,2.0,0.3333333333333333,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,13.0,68.0,4.0,16.5,83.69999999999999,4.923529411764705,0.1244356348419777,L (-9),L (-9)
81.0,59.0,2023-04-07,22-338,HOU,CHO,1.0,37.61666666666667,7.0,13.0,0.538,2.0,5.0,0.4,10.0,12.0,0.833,0.0,3.0,3.0,5.0,2.0,0.0,3.0,5.0,26.0,20.3,6.0,8.0,5.0,0.625,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,8.0,58.0,3.411764705882353,16.3,63.8,3.752941176470588,0.1244356348419777,W (+6),W (+6)
82.0,,2023-04-09,22-340,HOU,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,60.0,3.5294117647058822,0.0,77.2,4.541176470588235,0.1244356348419777,L (-25),L (-25)
