Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
52.0,,2023-02-03,20-359,HOU,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,,41.0,2.2777777777777777,0.0,54.39999999999999,3.0222222222222217,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+3),W (+3)
53.0,49.0,2023-02-04,20-360,HOU,OKC,1.0,22.4,4.0,15.0,0.267,2.0,8.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,12.0,6.5,-32.0,7.0,2.0,0.2857142857142857,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,2.0,51.0,2.833333333333333,5.699999999999998,70.39999999999999,3.911111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+6),W (+6)
54.0,50.0,2023-02-06,20-362,HOU,SAC,1.0,33.15,10.0,21.0,0.476,5.0,11.0,0.455,2.0,3.0,0.667,1.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,27.0,19.5,-9.0,10.0,5.0,0.5,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,10.0,45.0,2.5,18.7,52.4,2.911111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-6),L (-6)
55.0,51.0,2023-02-08,20-364,HOU,SAC,1.0,36.81666666666667,14.0,22.0,0.636,6.0,9.0,0.667,7.0,9.0,0.778,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,41.0,27.6,1.0,13.0,8.0,0.6153846153846154,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,10.0,54.0,3.0,24.8,59.6,3.311111111111112,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-32),L (-32)
56.0,52.0,2023-02-10,21-001,HOU,MIA,1.0,32.53333333333333,5.0,19.0,0.263,0.0,9.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,4.0,1.0,11.0,2.0,-9.0,10.0,5.0,0.5,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,-2.0,58.0,3.2222222222222223,1.5999999999999996,62.6,3.477777777777778,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-20),L (-20)
57.0,53.0,2023-02-13,21-004,HOU,PHI,1.0,31.933333333333334,6.0,20.0,0.3,2.0,8.0,0.25,15.0,17.0,0.882,0.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,29.0,19.9,-20.0,12.0,4.0,0.3333333333333333,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,-1.0,41.0,2.2777777777777777,13.899999999999991,50.1,2.783333333333333,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-2),L (-2)
58.0,54.0,2023-02-15,21-006,HOU,OKC,1.0,16.083333333333332,3.0,10.0,0.3,2.0,4.0,0.5,6.0,7.0,0.857,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,14.0,8.7,-14.0,6.0,1.0,0.1666666666666666,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,1.0,24.0,1.3333333333333333,6.299999999999998,32.0,1.7777777777777777,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-2),L (-2)
59.0,,2023-02-24,21-015,HOU,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,,69.0,3.8333333333333335,0.0,81.0,4.5,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-19),L (-19)
60.0,,2023-02-26,21-017,HOU,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,,57.0,3.1666666666666665,0.0,76.89999999999999,4.272222222222222,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-37),L (-37)
61.0,55.0,2023-02-28,21-019,HOU,DEN,1.0,19.366666666666667,7.0,15.0,0.467,3.0,7.0,0.429,0.0,0.0,,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,17.0,14.4,-17.0,8.0,4.0,0.5,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,10.0,64.0,3.555555555555556,14.400000000000002,73.2,4.066666666666666,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-15),L (-15)
62.0,56.0,2023-03-01,21-020,HOU,MEM,1.0,28.73333333333333,7.0,18.0,0.389,4.0,7.0,0.571,2.0,3.0,0.667,0.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,20.0,11.7,-7.0,11.0,3.0,0.2727272727272727,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,5.0,43.0,2.388888888888889,10.899999999999997,51.89999999999999,2.883333333333333,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-17),L (-17)
63.0,57.0,2023-03-04,21-023,HOU,SAS,1.0,28.766666666666666,6.0,13.0,0.462,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,12.0,5.6,10.0,11.0,6.0,0.5454545454545454,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,2.0,83.0,4.611111111111111,5.599999999999999,92.4,5.133333333333334,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,,
64.0,58.0,2023-03-05,21-024,HOU,SAS,1.0,27.2,11.0,19.0,0.579,4.0,8.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,31.0,20.9,22.0,11.0,7.0,0.6363636363636364,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,8.0,94.0,5.222222222222222,18.9,100.8,5.6,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-21),L (-21)
65.0,59.0,2023-03-07,21-026,HOU,BRK,1.0,37.48333333333333,9.0,21.0,0.429,1.0,7.0,0.143,6.0,11.0,0.545,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,25.0,12.1,1.0,14.0,8.0,0.5714285714285714,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,-4.0,41.0,2.2777777777777777,9.7,39.8,2.211111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-14),L (-14)
66.0,60.0,2023-03-09,21-028,HOU,IND,1.0,42.41666666666666,8.0,23.0,0.348,2.0,7.0,0.286,6.0,6.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,24.0,12.1,-2.0,16.0,6.0,0.375,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,0.0,63.0,3.5,9.700000000000005,74.10000000000001,4.116666666666667,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+12),W (+12)
67.0,61.0,2023-03-11,21-030,HOU,CHI,1.0,35.0,7.0,14.0,0.5,3.0,7.0,0.429,1.0,3.0,0.333,0.0,2.0,2.0,7.0,1.0,0.0,4.0,1.0,18.0,12.3,-4.0,7.0,4.0,0.5714285714285714,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,7.0,60.0,3.333333333333333,11.9,69.6,3.866666666666666,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+32),W (+32)
68.0,62.0,2023-03-13,21-032,HOU,BOS,1.0,40.46666666666667,8.0,29.0,0.276,2.0,8.0,0.25,10.0,11.0,0.909,3.0,4.0,7.0,3.0,2.0,0.0,3.0,4.0,28.0,13.3,2.0,21.0,6.0,0.2857142857142857,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,-3.0,73.0,4.055555555555555,9.300000000000004,75.2,4.177777777777778,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-22),L (-22)
69.0,63.0,2023-03-15,21-034,HOU,LAL,1.0,37.9,4.0,13.0,0.308,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,3.0,3.0,11.0,3.2,0.0,7.0,2.0,0.2857142857142857,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,1.0,69.0,3.8333333333333335,2.799999999999999,75.7,4.205555555555556,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-9),L (-9)
70.0,64.0,2023-03-17,21-036,HOU,NOP,1.0,40.41666666666666,10.0,20.0,0.5,1.0,7.0,0.143,4.0,6.0,0.667,2.0,5.0,7.0,6.0,1.0,0.0,1.0,3.0,25.0,20.1,3.0,13.0,9.0,0.6923076923076923,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,12.0,62.0,3.4444444444444446,18.5,68.6,3.811111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-8),L (-8)
71.0,65.0,2023-03-19,21-038,HOU,NOP,1.0,39.31666666666667,11.0,22.0,0.5,4.0,9.0,0.444,14.0,14.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,40.0,29.5,-6.0,13.0,7.0,0.5384615384615384,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,8.0,30.0,1.6666666666666667,23.9,36.2,2.011111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+2),W (+2)
72.0,66.0,2023-03-20,21-039,HOU,GSW,1.0,40.95,7.0,19.0,0.368,3.0,7.0,0.429,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,20.0,6.5,-9.0,12.0,4.0,0.3333333333333333,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,0.0,45.0,2.5,5.299999999999997,63.7,3.538888888888889,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+4),W (+4)
73.0,67.0,2023-03-22,21-041,HOU,MEM,1.0,37.23333333333333,10.0,18.0,0.556,3.0,6.0,0.5,9.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,32.0,26.0,-1.0,12.0,7.0,0.5833333333333334,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,11.0,66.0,3.6666666666666665,22.4,70.9,3.938888888888889,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,W (+2),W (+2)
74.0,68.0,2023-03-24,21-043,HOU,MEM,1.0,30.216666666666665,6.0,15.0,0.4,0.0,3.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,13.0,9.0,-26.0,12.0,6.0,0.5,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,3.0,61.0,3.388888888888889,8.600000000000001,76.3,4.238888888888889,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-10),L (-10)
75.0,69.0,2023-03-26,21-045,HOU,CLE,1.0,35.266666666666666,10.0,17.0,0.588,5.0,11.0,0.455,5.0,6.0,0.833,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,30.0,24.4,-4.0,6.0,5.0,0.8333333333333334,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,12.0,28.0,1.5555555555555556,22.4,30.9,1.7166666666666666,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-13),L (-13)
76.0,70.0,2023-03-27,21-046,HOU,NYK,1.0,34.7,4.0,11.0,0.364,1.0,5.0,0.2,10.0,12.0,0.833,0.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,19.0,14.8,-20.0,6.0,3.0,0.5,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,2.0,57.0,3.1666666666666665,10.8,70.1,3.894444444444444,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-5),L (-5)
77.0,71.0,2023-03-29,21-048,HOU,BRK,1.0,32.28333333333333,5.0,13.0,0.385,0.0,4.0,0.0,4.0,9.0,0.444,1.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,14.0,8.5,-12.0,9.0,5.0,0.5555555555555556,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,0.0,69.0,3.8333333333333335,6.900000000000002,80.0,4.444444444444445,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-37),L (-37)
78.0,72.0,2023-03-31,21-050,HOU,DET,1.0,36.61666666666667,10.0,18.0,0.556,2.0,5.0,0.4,10.0,16.0,0.625,0.0,1.0,1.0,5.0,0.0,0.0,3.0,4.0,32.0,20.2,12.0,13.0,8.0,0.6153846153846154,70,29,28,51,3,43,41,73,26,58,76,59,76,4,26,71,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9333333333333332,0.935483870967742,0.717948717948718,0.8947368421052632,0.75,0.6231884057971014,0.7592592592592593,0.9240506329113924,0.8387096774193549,0.90625,0.926829268292683,1.0,0.926829268292683,0.8,0.8387096774193549,0.9466666666666668,,7,31,36.0,10.0,34.0,0.1944444444444444,0.0,0.0,18,1.0,58.0,3.2222222222222223,16.199999999999996,66.8,3.711111111111111,14.5,1.8,-2.1,0.5,-2.6,0.1853320118929633,0.538,0.408,0.341,0.0,1.4,L (-17),L (-17)
