Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,35.0,2023-02-04,21-058,HOU,OKC,0,28.33333333333333,7.0,11.0,.636,2.0,2.0,1.000,4,6.0,.667,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,20.0,15.7,-4,9.0,5.0,0.5555555555555556,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,46.0,2.555555555555556,14.099999999999998,61.99999999999999,3.444444444444444,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+6),W (+6)
54.0,36.0,2023-02-06,21-060,HOU,SAC,0,15.8,2.0,5.0,.400,0.0,1.0,.000,1,2.0,.500,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,1.8,-12,4.0,2.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-1.0,56.0,3.111111111111111,1.4000000000000004,69.69999999999999,3.872222222222222,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-6),L (-6)
55.0,37.0,2023-02-08,21-062,HOU,SAC,0,11.516666666666667,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.3,-1,1.0,1.0,1.0,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,60.0,3.333333333333333,4.5,79.9,4.438888888888889,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-32),L (-32)
56.0,38.0,2023-02-10,21-064,HOU,MIA,0,10.333333333333334,3.0,7.0,.429,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,7.0,5.2,+6,6.0,2.0,0.3333333333333333,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,52.0,2.888888888888889,5.200000000000001,58.99999999999999,3.277777777777777,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-20),L (-20)
57.0,39.0,2023-02-13,21-067,HOU,PHI,0,16.066666666666666,1.0,6.0,.167,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,-2.1,+1,4.0,1.0,0.25,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-3.0,43.0,2.388888888888889,-2.1,66.09999999999998,3.672222222222221,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-2),L (-2)
58.0,40.0,2023-02-15,21-069,HOU,OKC,0,22.35,4.0,6.0,.667,1.0,1.0,1.000,1,2.0,.500,1.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,10.0,5.8,-13,5.0,3.0,0.6,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,20.0,1.1111111111111112,5.399999999999999,32.899999999999984,1.8277777777777768,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-2),L (-2)
59.0,41.0,2023-02-24,21-078,HOU,GSW,0,17.533333333333335,6.0,10.0,.600,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,8.3,-13,6.0,5.0,0.8333333333333334,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,65.0,3.611111111111111,8.3,72.69999999999999,4.038888888888888,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-19),L (-19)
60.0,42.0,2023-02-26,21-080,HOU,POR,0,14.6,1.0,5.0,.200,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8,-10,2.0,0.0,0.0,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,57.0,3.1666666666666665,0.7999999999999993,76.1,4.227777777777778,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-37),L (-37)
61.0,43.0,2023-02-28,21-082,HOU,DEN,0,22.7,5.0,11.0,.455,1.0,3.0,.333,0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,11.0,7.2,+6,8.0,4.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,68.0,3.7777777777777777,7.1999999999999975,80.39999999999999,4.466666666666666,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-15),L (-15)
62.0,44.0,2023-03-01,21-083,HOU,MEM,0,15.6,1.0,3.0,.333,1.0,2.0,.500,1,2.0,.500,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,3.2,+1,1.0,0.0,0.0,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,46.0,2.555555555555556,2.8000000000000003,59.99999999999999,3.333333333333333,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-17),L (-17)
63.0,45.0,2023-03-04,21-086,HOU,SAS,0,19.23333333333333,6.0,12.0,.500,0.0,2.0,.000,2,2.0,1.000,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,14.0,9.7,+2,10.0,6.0,0.6,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,80.0,4.444444444444445,8.899999999999999,89.1,4.949999999999999,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,,
64.0,46.0,2023-03-05,21-087,HOU,SAS,0,19.916666666666668,3.0,6.0,.500,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,7.0,+8,6.0,3.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,99.0,5.5,6.199999999999998,113.5,6.305555555555555,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-21),L (-21)
65.0,47.0,2023-03-07,21-089,HOU,BRK,0,16.466666666666665,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,-2.1,-18,3.0,1.0,0.3333333333333333,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-3.0,40.0,2.2222222222222223,-2.1,51.6,2.8666666666666667,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-14),L (-14)
66.0,48.0,2023-03-09,21-091,HOU,IND,0,16.25,3.0,7.0,.429,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,3.8,+3,5.0,2.0,0.4,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,60.0,3.333333333333333,3.799999999999999,80.00000000000001,4.4444444444444455,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+12),W (+12)
67.0,49.0,2023-03-11,21-093,HOU,CHI,0,15.366666666666667,4.0,8.0,.500,2.0,4.0,.500,1,1.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.0,7.6,-16,4.0,2.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,63.0,3.5,7.199999999999999,74.3,4.127777777777777,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+32),W (+32)
68.0,50.0,2023-03-13,21-095,HOU,BOS,0,3.4,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1,-5,2.0,1.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-1.0,71.0,3.9444444444444446,-0.0999999999999997,84.60000000000001,4.7,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-22),L (-22)
69.0,51.0,2023-03-15,21-097,HOU,LAL,0,13.216666666666669,5.0,6.0,.833,2.0,3.0,.667,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,12.0,9.6,+3,3.0,3.0,1.0,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,61.0,3.388888888888889,9.6,68.89999999999999,3.8277777777777775,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-9),L (-9)
70.0,52.0,2023-03-17,21-099,HOU,NOP,0,11.966666666666669,2.0,6.0,.333,0.0,2.0,.000,2,2.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1.9,+3,4.0,2.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-2.0,76.0,4.222222222222222,1.100000000000001,86.0,4.777777777777778,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-8),L (-8)
71.0,53.0,2023-03-19,21-101,HOU,NOP,0,8.116666666666667,2.0,5.0,.400,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.9,-2,4.0,2.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,-1.0,39.0,2.1666666666666665,0.8999999999999998,59.2,3.288888888888889,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+2),W (+2)
72.0,54.0,2023-03-20,21-102,HOU,GSW,0,22.28333333333333,3.0,9.0,.333,0.0,3.0,.000,4,4.0,1.000,2.0,1.0,3.0,1.0,3.0,0.0,2.0,3.0,10.0,7.1,-16,6.0,3.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,43.0,2.388888888888889,5.500000000000001,63.5,3.5277777777777777,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+4),W (+4)
73.0,55.0,2023-03-22,21-104,HOU,MEM,0,10.033333333333331,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,3.4,-6,3.0,1.0,0.3333333333333333,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,74.0,4.111111111111111,3.3999999999999995,89.9,4.9944444444444445,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,W (+2),W (+2)
74.0,56.0,2023-03-24,21-106,HOU,MEM,0,16.433333333333334,3.0,6.0,.500,1.0,3.0,.333,1,2.0,.500,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,8.0,7.4,-9,3.0,2.0,0.6666666666666666,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,60.0,3.333333333333333,6.999999999999999,77.9,4.327777777777778,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-10),L (-10)
75.0,57.0,2023-03-26,21-108,HOU,CLE,0,6.466666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-3,2.0,1.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,40.0,2.2222222222222223,1.0,52.3,2.9055555555555554,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-13),L (-13)
76.0,58.0,2023-03-27,21-109,HOU,NYK,0,13.3,6.0,10.0,.600,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,12.0,6.3,-2,9.0,6.0,0.6666666666666666,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,57.0,3.1666666666666665,6.300000000000001,74.6,4.144444444444444,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-5),L (-5)
77.0,59.0,2023-03-29,21-111,HOU,BRK,0,17.25,6.0,10.0,.600,0.0,2.0,.000,2,2.0,1.000,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,14.0,12.2,+3,8.0,6.0,0.75,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,63.0,3.5,11.4,75.5,4.194444444444445,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-37),L (-37)
78.0,60.0,2023-03-31,21-113,HOU,DET,0,15.383333333333333,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,5.3,-1,3.0,2.0,0.6666666666666666,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,55.0,3.055555555555556,5.299999999999999,77.69999999999999,4.316666666666666,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-17),L (-17)
79.0,61.0,2023-04-02,21-115,HOU,LAL,0,16.583333333333332,4.0,8.0,.500,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,5.9,-17,6.0,3.0,0.5,58,27,20,44,4,29,31,61,28,58,64,41,64,5,25,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.7733333333333333,0.8709677419354839,0.5128205128205128,0.7719298245614035,1.0,0.4202898550724637,0.5740740740740741,0.7721518987341772,0.9032258064516128,0.7631578947368421,0.7804878048780488,0.6949152542372882,0.7804878048780488,1.0,0.8064516129032258,0.76,,9,26,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,57.0,3.1666666666666665,5.900000000000001,69.5,3.861111111111111,11.5,0.0,-4.3,-3.0,-1.4,0.0409646514701024,0.523,0.271,0.182,-0.5,-0.3,L (-22),L (-22)
