Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-07,34-084,HOU,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,74.0,4.111111111111111,0.0,84.00000000000001,4.666666666666668,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+7),W (+7)
12.0,,2022-11-09,34-086,HOU,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,83.0,4.611111111111111,0.0,81.89999999999998,4.549999999999999,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-7),L (-7)
13.0,5.0,2022-11-12,34-089,HOU,NOP,0,4.133333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.3,-1,1.0,1.0,1.0,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,2.0,63.0,3.5,1.2999999999999998,61.0,3.388888888888889,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-13),L (-13)
14.0,6.0,2022-11-14,34-091,HOU,LAC,0,2.966666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+7,0.0,0.0,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,0.0,50.0,2.7777777777777777,0.0,69.0,3.8333333333333335,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-16),L (-16)
15.0,,2022-11-16,34-093,HOU,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,92.0,5.111111111111111,0.0,76.1,4.227777777777778,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+9),W (+9)
16.0,,2022-11-18,34-095,HOU,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,20.0,1.1111111111111112,0.0,26.6,1.477777777777778,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-8),L (-8)
17.0,,2022-11-20,34-097,HOU,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,87.0,4.833333333333333,0.0,86.4,4.800000000000001,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-7),L (-7)
18.0,,2022-11-25,34-102,HOU,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,69.0,3.8333333333333335,0.0,69.6,3.866666666666666,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+6),W (+6)
19.0,,2022-11-26,34-103,HOU,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,70.0,3.888888888888889,0.0,70.5,3.9166666666666665,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+13),W (+13)
20.0,7.0,2022-11-28,34-105,HOU,DEN,0,5.95,1.0,3.0,.333,0.0,1.0,.000,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.3,+1,2.0,1.0,0.5,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,1.0,59.0,3.2777777777777777,1.9,64.8,3.6,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-16),L (-16)
21.0,,2022-11-30,34-107,HOU,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,54.0,3.0,0.0,59.59999999999999,3.3111111111111104,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,,
22.0,,2022-12-02,34-109,HOU,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,49.0,2.7222222222222223,0.0,61.3,3.4055555555555554,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-20),L (-20)
23.0,,2022-12-03,34-110,HOU,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,51.0,2.833333333333333,0.0,57.7,3.205555555555556,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+1),W (+1)
24.0,,2022-12-05,34-112,HOU,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,,54.0,3.0,0.0,65.29999999999998,3.627777777777777,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,L (-19),L (-19)
25.0,8.0,2022-12-08,34-115,HOU,SAS,0,4.5,3.0,3.0,1.000,0.0,0.0,,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.1,+11,3.0,3.0,1.0,28,8,26,2,14,12,30,8,29,27,31,22,31,4,17,30,75.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.3733333333333333,0.2051282051282051,0.4561403508771929,0.5,0.2028985507246377,0.2222222222222222,0.379746835443038,0.2580645161290322,0.3815789473684211,0.421875,0.3780487804878049,0.3728813559322034,0.3780487804878049,0.8,0.5483870967741935,0.4,,5,10,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,18,3.0,55.0,3.055555555555556,5.699999999999999,55.8,3.1,23.4,0.6,1.6,3.0,-1.5,0.011232243145028,0.71,0.017,0.45,0.2,0.4,W (+9),W (+9)
