Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Isaiah Todd,Shared Games with Jay Huff,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Kyle Kuzma,Shared Games with Monte Morris,Shared Games with Quenton Jackson,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Kyle Kuzma,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Kyle Kuzma,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Holiday,Shared Games with Aaron Nesmith,Shared Games with Aaron Wiggins,Shared Games with Admiral Schofield,Shared Games with AJ Griffin,Shared Games with Al Horford,Shared Games with Alec Burks,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alize Johnson,Shared Games with Alperen Şengün,Shared Games with Amir Coffey,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Nembhard,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alize Johnson,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Corey Kispert,Marcus Smart,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Holiday,co_inf with Aaron Nesmith,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alize Johnson,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Amir Coffey,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,18.0,2022-12-09,23-281,WAS,IND,1.0,32.016666666666666,3.0,7.0,0.429,0.0,4.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,8.0,4.3,1.0,3.0,3.0,1.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,3.0,135.0,3.75,3.5,167.79999999999998,4.661111111111111,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-4),L (-4)
27.0,19.0,2022-12-10,23-282,WAS,LAC,1.0,42.85,3.0,11.0,0.273,1.0,5.0,0.2,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,3.5,-9.0,6.0,2.0,0.3333333333333333,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,2.0,127.0,3.5277777777777777,3.5,142.6,3.961111111111111,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-10),L (-10)
28.0,20.0,2022-12-12,23-284,WAS,BRK,1.0,35.56666666666667,3.0,11.0,0.273,2.0,6.0,0.333,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,9.0,4.8,-26.0,5.0,1.0,0.2,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,2.0,127.0,3.5277777777777777,4.399999999999999,154.8,4.300000000000001,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-7),L (-7)
29.0,21.0,2022-12-14,23-286,WAS,DEN,1.0,34.63333333333333,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,16.0,12.6,-1.0,4.0,2.0,0.5,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,10.0,149.0,4.138888888888889,12.599999999999998,173.60000000000002,4.822222222222223,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-12),L (-12)
30.0,22.0,2022-12-17,23-289,WAS,LAC,1.0,32.86666666666667,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0,2.1,-9.0,4.0,2.0,0.5,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,1.0,117.0,3.25,2.0999999999999988,119.39999999999998,3.316666666666666,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-13),L (-13)
31.0,23.0,2022-12-18,23-290,WAS,LAL,0.0,16.683333333333334,2.0,5.0,0.4,1.0,4.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3.9,-14.0,1.0,1.0,1.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,2.0,149.0,4.138888888888889,3.5,162.79999999999998,4.522222222222222,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-9),L (-9)
32.0,24.0,2022-12-20,23-292,WAS,PHO,0.0,18.266666666666666,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,-12.0,2.0,1.0,0.5,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,1.0,124.0,3.4444444444444446,3.1,165.60000000000002,4.6000000000000005,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-2),L (-2)
33.0,25.0,2022-12-22,23-294,WAS,UTA,1.0,37.333333333333336,4.0,8.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,12.0,10.6,-3.0,3.0,2.0,0.6666666666666666,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,7.0,137.0,3.8055555555555554,9.799999999999995,142.8,3.966666666666667,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+3),W (+3)
34.0,26.0,2022-12-23,23-295,WAS,SAC,0.0,25.766666666666666,4.0,7.0,0.571,1.0,4.0,0.25,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,9.0,6.8,16.0,3.0,3.0,1.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,7.0,171.0,4.75,6.799999999999998,190.4,5.288888888888889,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-8),L (-8)
35.0,27.0,2022-12-27,23-299,WAS,PHI,0.0,16.616666666666667,2.0,7.0,0.286,1.0,4.0,0.25,3.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,8.0,5.1,2.0,3.0,1.0,0.3333333333333333,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,2.0,121.0,3.361111111111111,3.9,148.2,4.116666666666666,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+14),W (+14)
36.0,28.0,2022-12-28,23-300,WAS,PHO,1.0,27.5,2.0,6.0,0.333,1.0,5.0,0.2,2.0,3.0,0.667,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,4.2,0.0,1.0,1.0,1.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,0.0,194.0,5.388888888888889,3.3999999999999995,209.0,5.805555555555555,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+5),W (+5)
37.0,29.0,2022-12-30,23-302,WAS,ORL,1.0,37.88333333333333,3.0,7.0,0.429,3.0,6.0,0.5,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,11.0,7.5,25.0,1.0,0.0,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,6.0,178.0,4.944444444444445,6.699999999999999,169.99999999999997,4.722222222222221,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+25),W (+25)
38.0,30.0,2023-01-01,23-304,WAS,MIL,1.0,30.03333333333333,3.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,12.0,13.6,16.0,1.0,1.0,1.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,12.0,163.0,4.527777777777778,12.0,174.59999999999997,4.849999999999999,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+19),W (+19)
39.0,31.0,2023-01-03,23-306,WAS,MIL,0.0,23.28333333333333,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,7.6,-5.0,5.0,3.0,0.6,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,4.0,139.0,3.861111111111111,7.6,157.6,4.377777777777777,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,W (+23),W (+23)
40.0,32.0,2023-01-06,23-309,WAS,OKC,1.0,26.616666666666667,2.0,8.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,7.0,5.7,0.0,5.0,1.0,0.2,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,51,42,70,46,68,4,3,6,24,60,57,56,54,6,22,46,10,32,59.0,50.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,74.0,61.0,0.864406779661017,0.84,0.8974358974358975,0.92,0.8947368421052632,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,0.967741935483871,0.0,0.8769230769230769,0.875,0.0,0.8709677419354839,0.6666666666666666,0.3492063492063492,0.9387755102040816,0.9090909090909092,0.5714285714285714,0.0,36,5.0,95.0,2.638888888888889,4.9,127.4,3.538888888888889,19.5,6.8,2.1,2.4,-0.3,0.1167983149025803,0.617,0.227,0.413,2.1,4.6,L (-10),L (-10)
