Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Jay Huff,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Kyle Kuzma,Shared Games with Monte Morris,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Kyle Kuzma,Monte Morris,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Kyle Kuzma,co_inf with Monte Morris,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Gordon,Shared Games with Aaron Holiday,Shared Games with Aaron Nesmith,Shared Games with Aaron Wiggins,Shared Games with Al Horford,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alize Johnson,Shared Games with Alperen Şengün,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alize Johnson,Alondes Williams,Alperen Şengün,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Marcus Smart,Quenton Jackson,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Gordon,co_inf with Aaron Holiday,co_inf with Aaron Nesmith,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alize Johnson,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2023-03-07,24-173,WAS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,163.0,5.821428571428571,0.0,149.2,5.328571428571428,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,W (+2),W (+2)
12.0,,2023-03-08,24-174,WAS,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,191.0,6.821428571428571,0.0,167.00000000000003,5.964285714285715,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-2),L (-2)
13.0,,2023-03-10,24-176,WAS,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,202.0,7.214285714285714,0.0,203.0,7.25,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-7),L (-7)
14.0,,2023-03-12,24-178,WAS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,151.0,5.392857142857143,0.0,151.79999999999998,5.421428571428571,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-19),L (-19)
15.0,,2023-03-14,24-180,WAS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,168.0,6.0,0.0,188.40000000000003,6.7285714285714295,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,W (+20),W (+20)
16.0,,2023-03-17,24-183,WAS,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,158.0,5.642857142857143,0.0,153.80000000000004,5.492857142857145,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-23),L (-23)
17.0,,2023-03-18,24-184,WAS,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,145.0,5.178571428571429,0.0,152.6,5.45,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-14),L (-14)
18.0,,2023-03-21,24-187,WAS,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,174.0,6.214285714285714,0.0,177.8,6.3500000000000005,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-10),L (-10)
19.0,4.0,2023-03-22,24-188,WAS,DEN,0,3.65,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.3,+6,2.0,1.0,0.5,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,0.0,173.0,6.178571428571429,1.3000000000000005,194.4,6.942857142857143,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-14),L (-14)
20.0,,2023-03-24,24-190,WAS,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,141.0,5.035714285714286,0.0,195.0,6.964285714285714,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,W (+12),W (+12)
21.0,,2023-03-26,24-192,WAS,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,227.0,8.107142857142858,0.0,251.4,8.97857142857143,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,,
22.0,,2023-03-28,24-194,WAS,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,115.0,4.107142857142857,0.0,136.0,4.857142857142857,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-10),L (-10)
23.0,,2023-03-31,24-197,WAS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,,155.0,5.535714285714286,0.0,167.19999999999996,5.97142857142857,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,W (+19),W (+19)
24.0,5.0,2023-04-02,24-199,WAS,NYK,0,17.9,1.0,4.0,.250,0.0,2.0,.000,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,2.5,-3,2.0,1.0,0.5,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,1.0,150.0,5.357142857142857,1.7000000000000008,179.8,6.421428571428572,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-7),L (-7)
25.0,6.0,2023-04-04,24-201,WAS,MIL,0,22.8,2.0,5.0,.400,0.0,1.0,.000,6,6.0,1.000,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,11.4,+5,4.0,2.0,0.5,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,5.0,128.0,4.571428571428571,9.000000000000002,156.0,5.571428571428571,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-9),L (-9)
26.0,7.0,2023-04-05,24-202,WAS,ATL,0,27.95,4.0,11.0,.364,0.0,3.0,.000,2,2.0,1.000,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,10.0,4.5,-14,8.0,4.0,0.5,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,0.0,141.0,5.035714285714286,3.700000000000001,167.39999999999998,5.978571428571428,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-12),L (-12)
27.0,8.0,2023-04-07,24-204,WAS,MIA,0,22.133333333333333,0.0,3.0,.000,0.0,1.0,.000,6,10.0,.600,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,6.0,0.2,-11,2.0,0.0,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,-7.0,145.0,5.178571428571429,-2.2,154.0,5.5,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,L (-18),L (-18)
28.0,9.0,2023-04-09,24-206,WAS,HOU,0,32.31666666666667,9.0,13.0,.692,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,5.0,2.0,0.0,0.0,3.0,19.0,18.0,-6,11.0,9.0,0.8181818181818182,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,62.0,63.0,49.0,11.0,56.0,10.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,9,5,6,9,3,9,1,6,9,9,6,3,5,7,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,64.0,61.0,62.0,63.0,49.0,11.0,56.0,10.0,61.0,9.0,0.1525423728813559,0.1,0.081081081081081,0.1153846153846153,0.06,0.1184210526315789,0.0,0.0,0.1428571428571428,0.0,0.0967741935483871,0.0,0.1384615384615384,0.140625,0.0,0.0967741935483871,0.0476190476190476,0.1020408163265306,0.0,0.125,0.0,28,13.0,105.0,3.75,17.6,128.39999999999998,4.5857142857142845,7.0,0.4,-5.0,-4.3,-0.7,0.0184668241357096,0.498,0.276,0.434,-0.5,0.1,W (+6),W (+6)
