Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jarrett Culver,John Collins,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Saddiq Bey,Shared Games with Jalen Johnson,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,49.0,2023-02-03,21-047,ATL,UTA,0,17.333333333333332,1.0,4.0,.250,0.0,1.0,.000,0,2.0,.000,2.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,2.7,+6,3.0,1.0,0.3333333333333333,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,4.0,94.0,4.7,2.7,119.1,5.955,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-4),L (-4)
54.0,50.0,2023-02-04,21-048,ATL,DEN,0,16.1,5.0,8.0,.625,0.0,1.0,.000,1,1.0,1.000,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,11.0,9.5,0,7.0,5.0,0.7142857142857143,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,8.0,78.0,3.9,9.1,105.29999999999998,5.264999999999999,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+32),W (+32)
55.0,51.0,2023-02-07,21-051,ATL,NOP,0,14.883333333333333,3.0,7.0,.429,0.0,1.0,.000,0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,6.0,3.8,+9,6.0,3.0,0.5,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,5.0,75.0,3.75,3.8,94.7,4.735,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+7),W (+7)
56.0,52.0,2023-02-09,21-053,ATL,PHO,0,11.916666666666666,3.0,6.0,.500,0.0,0.0,,0,1.0,.000,4.0,4.0,8.0,1.0,0.0,1.0,1.0,1.0,6.0,6.6,+6,6.0,3.0,0.5,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,8.0,76.0,3.8,6.599999999999998,83.79999999999998,4.19,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-20),L (-20)
57.0,53.0,2023-02-11,21-055,ATL,SAS,0,15.15,2.0,4.0,.500,0.0,1.0,.000,1,2.0,.500,3.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,5.0,6.3,-2,3.0,2.0,0.6666666666666666,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,6.0,76.0,3.8,5.899999999999999,104.8,5.24,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-9),L (-9)
58.0,54.0,2023-02-13,21-057,ATL,CHO,0,13.383333333333333,4.0,7.0,.571,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,4.6,-15,5.0,3.0,0.6,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,2.0,74.0,3.7,4.6000000000000005,111.6,5.58,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+9),W (+9)
59.0,55.0,2023-02-15,21-059,ATL,NYK,0,3.716666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,+2,0.0,0.0,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,2.0,44.0,2.2,1.0,67.3,3.365,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+19),W (+19)
60.0,56.0,2023-02-24,21-068,ATL,CLE,0,22.4,3.0,4.0,.750,0.0,0.0,,1,1.0,1.000,0.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,7.0,6.8,+13,4.0,3.0,0.75,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,8.0,91.0,4.55,6.399999999999996,112.1,5.605,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-6),L (-6)
61.0,57.0,2023-02-26,21-070,ATL,BRK,0,4.9,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3,+8,1.0,0.0,0.0,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,3.0,53.0,2.65,1.2999999999999998,92.0,4.6,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-21),L (-21)
62.0,,2023-02-28,21-072,ATL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,62.0,3.1,0.0,86.10000000000001,4.305000000000001,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+17),W (+17)
63.0,58.0,2023-03-03,21-075,ATL,POR,0,22.48333333333333,4.0,6.0,.667,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,8.0,9.6,+18,5.0,4.0,0.8,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,11.0,90.0,4.5,9.6,106.5,5.325,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,,
64.0,59.0,2023-03-04,21-076,ATL,MIA,0,16.266666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,5.0,5.2,0,1.0,1.0,1.0,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,8.0,54.0,2.7,5.2,74.5,3.725,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+2),W (+2)
65.0,60.0,2023-03-06,21-078,ATL,MIA,0,8.316666666666666,1.0,3.0,.333,0.0,0.0,,0,0.0,,2.0,5.0,7.0,1.0,0.0,0.0,1.0,5.0,2.0,0.9,+4,3.0,1.0,0.3333333333333333,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,6.0,67.0,3.35,0.9000000000000004,95.3,4.765,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-3),L (-3)
66.0,61.0,2023-03-08,21-080,ATL,WAS,0,18.58333333333333,4.0,8.0,.500,2.0,3.0,.667,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,9.3,+3,5.0,2.0,0.4,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,8.0,58.0,2.9,9.3,99.0,4.95,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+18),W (+18)
67.0,62.0,2023-03-10,21-082,ATL,WAS,0,13.016666666666667,2.0,6.0,.333,0.0,0.0,,0,0.0,,2.0,4.0,6.0,2.0,1.0,0.0,0.0,1.0,4.0,5.2,+6,6.0,2.0,0.3333333333333333,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,7.0,64.0,3.2,5.199999999999999,84.2,4.21,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-8),L (-8)
68.0,63.0,2023-03-11,21-083,ATL,BOS,0,18.95,3.0,6.0,.500,0.0,2.0,.000,1,2.0,.500,0.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,7.0,6.1,-11,4.0,3.0,0.75,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,6.0,77.0,3.85,5.699999999999999,95.1,4.755,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-2),L (-2)
69.0,64.0,2023-03-13,21-085,ATL,MIN,0,10.05,0.0,2.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,-1.7,+4,1.0,0.0,0.0,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,-1.0,59.0,2.95,-2.1000000000000005,74.0,3.7,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+2),W (+2)
70.0,,2023-03-17,21-089,ATL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,72.0,3.6,0.0,100.0,5.0,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+7),W (+7)
71.0,,2023-03-19,21-091,ATL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,63.0,3.15,0.0,85.79999999999998,4.289999999999999,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-9),L (-9)
72.0,,2023-03-21,21-093,ATL,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,84.0,4.2,0.0,104.59999999999998,5.229999999999999,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-21),L (-21)
73.0,,2023-03-22,21-094,ATL,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,80.0,4.0,0.0,102.4,5.12,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+8),W (+8)
74.0,,2023-03-25,21-097,ATL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,89.0,4.45,0.0,116.0,5.8,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-8),L (-8)
75.0,,2023-03-26,21-098,ATL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,63.0,3.15,0.0,88.39999999999999,4.42,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+22),W (+22)
76.0,,2023-03-28,21-100,ATL,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,,62.0,3.1,0.0,88.8,4.44,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-1),L (-1)
77.0,65.0,2023-03-31,21-103,ATL,BRK,0,13.916666666666666,2.0,5.0,.400,0.0,3.0,.000,2,2.0,1.000,1.0,7.0,8.0,2.0,0.0,0.0,2.0,3.0,6.0,4.3,-10,2.0,2.0,1.0,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,7.0,49.0,2.45,3.5,76.69999999999999,3.835,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+13),W (+13)
78.0,66.0,2023-04-02,21-105,ATL,DAL,0,19.1,2.0,5.0,.400,1.0,1.0,1.000,0,0.0,,2.0,2.0,4.0,5.0,2.0,1.0,0.0,4.0,5.0,8.9,-8,4.0,1.0,0.25,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,12.0,82.0,4.1,8.899999999999999,105.6,5.279999999999999,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-4),L (-4)
79.0,67.0,2023-04-04,21-107,ATL,CHI,0,22.133333333333333,7.0,10.0,.700,1.0,3.0,.333,1,2.0,.500,1.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,16.0,13.3,+7,7.0,6.0,0.8571428571428571,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,10.0,70.0,3.5,12.899999999999997,93.6,4.68,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,W (+2),W (+2)
80.0,68.0,2023-04-05,21-108,ATL,WAS,0,23.383333333333333,7.0,11.0,.636,0.0,2.0,.000,2,4.0,.500,0.0,8.0,8.0,2.0,0.0,0.0,2.0,1.0,16.0,11.7,+12,9.0,7.0,0.7777777777777778,56,61,44,53,56,64,2,30,9,59,33,68,62,19,16,26,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8153846153846154,0.835820895522388,0.8648648648648649,,1.0,0.8333333333333334,0.9,0.8309859154929577,0.717391304347826,0.85,0.8493150684931506,0.8260869565217391,1.0,0.896551724137931,17,70,6,5,39.0,54.0,77.0,0.2207792207792207,0.1538461538461538,0.0925925925925925,20,9.0,88.0,4.4,10.9,106.8,5.34,14.1,2.1,0.3,-1.2,1.5,0.040675523,0.554,0.323,0.242,0.6,0.8,L (-17),L (-17)
