Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,John Collins,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with John Collins,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Jarrett Culver,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,,2022-12-11,23-294,ATL,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,80.0,4.705882352941177,0.0,111.8,6.576470588235294,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-4),L (-4)
28.0,8.0,2022-12-12,23-295,ATL,MEM,0,12.616666666666667,3.0,9.0,.333,0.0,2.0,.000,1,2.0,.500,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,7.0,3.8,-13,7.0,3.0,0.4285714285714285,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,1.0,32.0,1.8823529411764703,3.399999999999999,58.79999999999999,3.458823529411764,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+1),W (+1)
29.0,9.0,2022-12-14,23-297,ATL,ORL,0,4.0,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.6,-6,1.0,1.0,1.0,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,1.0,71.0,4.176470588235294,0.5999999999999996,101.6,5.976470588235294,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-25),L (-25)
30.0,10.0,2022-12-16,23-299,ATL,CHO,0,2.7,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-2,2.0,0.0,0.0,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,-2.0,47.0,2.764705882352941,-1.4,83.2,4.894117647058824,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-11),L (-11)
31.0,,2022-12-19,23-302,ATL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,79.0,4.647058823529412,0.0,106.2,6.247058823529412,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+19),W (+19)
32.0,,2022-12-21,23-304,ATL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,68.0,4.0,0.0,85.4,5.023529411764706,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+1),W (+1)
33.0,,2022-12-23,23-306,ATL,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,101.0,5.941176470588236,0.0,116.59999999999998,6.858823529411763,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-2),L (-2)
34.0,,2022-12-27,23-310,ATL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,57.0,3.3529411764705883,0.0,89.59999999999998,5.270588235294117,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+25),W (+25)
35.0,,2022-12-28,23-311,ATL,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,60.0,3.5294117647058822,0.0,87.59999999999998,5.152941176470587,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-15),L (-15)
36.0,,2022-12-30,23-313,ATL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,65.0,3.823529411764706,0.0,91.0,5.352941176470588,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-1),L (-1)
37.0,,2023-01-02,23-316,ATL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,97.0,5.705882352941177,0.0,130.60000000000002,7.682352941176472,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-9),L (-9)
38.0,,2023-01-04,23-318,ATL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,68.0,4.0,0.0,101.8,5.988235294117647,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-2),L (-2)
39.0,,2023-01-06,23-320,ATL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,60.0,3.5294117647058822,0.0,88.3,5.194117647058824,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+3),W (+3)
40.0,,2023-01-08,23-322,ATL,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,73.0,4.294117647058823,0.0,88.80000000000001,5.223529411764707,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-16),L (-16)
41.0,,2023-01-11,23-325,ATL,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,66.0,3.882352941176471,0.0,91.29999999999998,5.370588235294116,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,W (+4),W (+4)
42.0,,2023-01-13,23-327,ATL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,87.0,5.117647058823529,0.0,97.9,5.758823529411765,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,,
43.0,,2023-01-14,23-328,ATL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,10,6,8,6,6,1,5,9,3,5,10,7,6,4,8,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.1269841269841269,0.1388888888888889,0.1111111111111111,0.123076923076923,0.0895522388059701,0.081081081081081,,0.5,0.1388888888888889,0.1285714285714285,0.0422535211267605,0.108695652173913,0.125,0.0958904109589041,0.2608695652173913,0.25,0.2758620689655172,10,39.0,54.0,77.0,0.0,0.0,0.0,17,,70.0,4.117647058823529,0.0,82.5,4.852941176470588,9.5,0.0,-4.2,-4.8,0.6,0.004530944,0.452,0.279,0.302,-0.1,-0.1,L (-9),L (-9)
