Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with De'Andre Hunter,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,43.0,2023-02-03,25-063,ATL,UTA,1,36.18333333333333,10.0,15.0,.667,3.0,5.0,.600,3,4.0,.750,1.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,26.0,23.0,+4,10.0,7.0,0.7,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,15.0,94.0,4.7,21.8,119.09999999999998,5.954999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-4),L (-4)
54.0,44.0,2023-02-04,25-064,ATL,DEN,1,31.883333333333333,7.0,15.0,.467,2.0,4.0,.500,4,4.0,1.000,1.0,2.0,3.0,4.0,1.0,0.0,3.0,2.0,20.0,13.6,-15,11.0,5.0,0.4545454545454545,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,6.0,78.0,3.9,12.000000000000002,105.29999999999998,5.264999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+32),W (+32)
55.0,45.0,2023-02-07,25-067,ATL,NOP,1,27.35,0.0,9.0,.000,0.0,5.0,.000,3,4.0,.750,1.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,3.0,-3.0,-7,4.0,0.0,0.0,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,-5.0,75.0,3.75,-4.2,94.7,4.735,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+7),W (+7)
56.0,46.0,2023-02-09,25-069,ATL,PHO,1,35.666666666666664,4.0,12.0,.333,1.0,5.0,.200,0,0.0,,0.0,6.0,6.0,2.0,0.0,0.0,2.0,3.0,9.0,2.2,+3,7.0,3.0,0.4285714285714285,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,3.0,76.0,3.8,2.2,83.79999999999998,4.19,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-20),L (-20)
57.0,47.0,2023-02-11,25-071,ATL,SAS,1,32.85,8.0,13.0,.615,2.0,5.0,.400,6,9.0,.667,1.0,4.0,5.0,1.0,3.0,0.0,1.0,2.0,24.0,20.7,+21,8.0,6.0,0.75,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,10.0,76.0,3.8,18.3,104.8,5.24,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-9),L (-9)
58.0,48.0,2023-02-13,25-073,ATL,CHO,1,34.6,8.0,17.0,.471,1.0,5.0,.200,4,4.0,1.000,2.0,5.0,7.0,1.0,0.0,0.0,2.0,3.0,21.0,12.7,+9,12.0,7.0,0.5833333333333334,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,6.0,74.0,3.7,11.099999999999998,111.6,5.58,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+9),W (+9)
59.0,49.0,2023-02-15,25-075,ATL,NYK,1,28.5,9.0,15.0,.600,2.0,4.0,.500,0,1.0,.000,0.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,20.0,16.2,-23,11.0,7.0,0.6363636363636364,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,13.0,44.0,2.2,16.2,67.3,3.365,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+19),W (+19)
60.0,50.0,2023-02-24,25-084,ATL,CLE,1,28.816666666666663,3.0,8.0,.375,1.0,2.0,.500,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,9.0,4.9,+6,6.0,2.0,0.3333333333333333,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,3.0,91.0,4.55,4.1,112.1,5.605,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-6),L (-6)
61.0,51.0,2023-02-26,25-086,ATL,BRK,1,22.383333333333333,2.0,3.0,.667,2.0,2.0,1.000,3,4.0,.750,1.0,2.0,3.0,3.0,0.0,0.0,1.0,4.0,9.0,8.1,-17,1.0,0.0,0.0,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,7.0,53.0,2.65,6.9,92.0,4.6,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-21),L (-21)
62.0,52.0,2023-02-28,25-088,ATL,WAS,1,33.233333333333334,6.0,11.0,.545,2.0,5.0,.400,0,0.0,,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,14.0,9.8,-1,6.0,4.0,0.6666666666666666,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,8.0,62.0,3.1,9.799999999999995,86.10000000000001,4.305000000000001,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+17),W (+17)
63.0,53.0,2023-03-03,25-091,ATL,POR,1,32.03333333333333,7.0,14.0,.500,2.0,4.0,.500,1,2.0,.500,0.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,17.0,8.3,+1,10.0,5.0,0.5,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,4.0,90.0,4.5,7.899999999999999,106.5,5.325,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,,
64.0,54.0,2023-03-04,25-092,ATL,MIA,1,30.3,6.0,10.0,.600,1.0,4.0,.250,4,4.0,1.000,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,17.0,14.3,-4,6.0,5.0,0.8333333333333334,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,8.0,54.0,2.7,12.699999999999998,74.5,3.725,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+2),W (+2)
65.0,55.0,2023-03-06,25-094,ATL,MIA,1,36.083333333333336,6.0,13.0,.462,1.0,4.0,.250,1,2.0,.500,1.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,14.0,8.1,-9,9.0,5.0,0.5555555555555556,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,5.0,67.0,3.35,7.699999999999996,95.29999999999998,4.764999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-3),L (-3)
66.0,56.0,2023-03-08,25-096,ATL,WAS,1,29.53333333333333,6.0,12.0,.500,0.0,2.0,.000,3,3.0,1.000,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,15.0,7.6,-7,10.0,6.0,0.6,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,0.0,58.0,2.9,6.399999999999999,99.0,4.95,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+18),W (+18)
67.0,57.0,2023-03-10,25-098,ATL,WAS,1,34.983333333333334,7.0,14.0,.500,1.0,3.0,.333,3,4.0,.750,0.0,7.0,7.0,0.0,1.0,1.0,3.0,2.0,18.0,10.6,+1,11.0,6.0,0.5454545454545454,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,6.0,64.0,3.2,9.400000000000002,84.2,4.21,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-8),L (-8)
68.0,58.0,2023-03-11,25-099,ATL,BOS,1,39.03333333333333,7.0,12.0,.583,2.0,6.0,.333,0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,16.0,11.6,+1,6.0,5.0,0.8333333333333334,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,9.0,77.0,3.85,11.6,95.09999999999998,4.754999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-2),L (-2)
69.0,59.0,2023-03-13,25-101,ATL,MIN,1,36.15,6.0,17.0,.353,1.0,5.0,.200,2,3.0,.667,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,15.0,6.6,-27,12.0,5.0,0.4166666666666667,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,0.0,59.0,2.95,5.799999999999999,73.99999999999999,3.6999999999999993,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+2),W (+2)
70.0,60.0,2023-03-17,25-105,ATL,GSW,1,27.4,5.0,12.0,.417,2.0,4.0,.500,2,4.0,.500,0.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,14.0,6.9,+4,8.0,3.0,0.375,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,2.0,72.0,3.6,6.099999999999999,100.0,5.0,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+7),W (+7)
71.0,61.0,2023-03-19,25-107,ATL,SAS,1,33.083333333333336,5.0,12.0,.417,0.0,3.0,.000,2,2.0,1.000,3.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,12.0,7.3,-19,9.0,5.0,0.5555555555555556,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,3.0,63.0,3.15,6.500000000000002,85.79999999999998,4.289999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-9),L (-9)
72.0,62.0,2023-03-21,25-109,ATL,DET,1,28.23333333333333,4.0,11.0,.364,2.0,5.0,.400,2,2.0,1.000,1.0,5.0,6.0,2.0,1.0,0.0,0.0,3.0,12.0,9.3,+19,6.0,2.0,0.3333333333333333,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,8.0,84.0,4.2,8.499999999999996,104.59999999999998,5.229999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-21),L (-21)
73.0,63.0,2023-03-22,25-110,ATL,MIN,1,31.716666666666665,7.0,12.0,.583,2.0,3.0,.667,0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,2.0,5.0,16.0,9.1,-1,9.0,5.0,0.5555555555555556,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,7.0,80.0,4.0,9.1,102.4,5.12,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+8),W (+8)
74.0,,2023-03-25,25-113,ATL,IND,Inactive,0.0,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,,89.0,4.45,0.0,116.0,5.8,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-8),L (-8)
75.0,64.0,2023-03-26,25-114,ATL,MEM,1,32.3,8.0,20.0,.400,1.0,8.0,.125,0,0.0,,1.0,4.0,5.0,2.0,2.0,0.0,1.0,3.0,17.0,9.3,+2,12.0,7.0,0.5833333333333334,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,5.0,63.0,3.15,9.299999999999995,88.4,4.42,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+22),W (+22)
76.0,65.0,2023-03-28,25-116,ATL,CLE,1,39.23333333333333,3.0,12.0,.250,0.0,2.0,.000,1,1.0,1.000,1.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,0.4,-7,10.0,3.0,0.3,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,0.0,62.0,3.1,0.0,88.8,4.44,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-1),L (-1)
77.0,,2023-03-31,25-119,ATL,BRK,Inactive,0.0,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,,49.0,2.45,0.0,76.69999999999999,3.835,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+13),W (+13)
78.0,,2023-04-02,25-121,ATL,DAL,Inactive,0.0,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,,82.0,4.1,0.0,105.59999999999998,5.279999999999999,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,L (-4),L (-4)
79.0,,2023-04-04,25-123,ATL,CHI,Inactive,0.0,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,50,57,41,53,60,2,27,56,6,60,31,66,61,17,13,21,63.0,72.0,54.0,65.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,29.0,0.7936507936507936,0.7916666666666666,0.7592592592592593,0.8153846153846154,0.8108108108108109,,1.0,0.75,0.8,0.6,0.8450704225352113,0.6739130434782609,0.825,0.8356164383561644,0.7391304347826086,0.8125,0.7241379310344828,67,20,6,8,39.0,54.0,77.0,0.2597402597402597,0.1538461538461538,0.1481481481481481,20,,70.0,3.5,0.0,93.6,4.68,11.5,2.5,-3.3,-1.9,-1.4,0.105962311,0.563,0.348,0.252,-0.7,1.4,W (+2),W (+2)
