Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario ?ari?,Shared Games with Deandre Ayton,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Shared Games with Dario Šarić,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,co_inf with Dario Šarić,Shared Games with Darius Bazley,Shared Games with Kevin Durant,Shared Games with Saben Lee,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Kevin Durant,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,11.0,2022/11/9,26-010,PHO,MIN,1.0,38.16666666666666,12.0,23.0,0.522,5.0,7.0,0.714,3.0,3.0,1.0,0.0,4.0,4.0,10.0,2.0,0.0,1.0,2.0,32.0,29.1,26.0,16.0,7.0,0.4375,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,21.0,66.0,3.3,27.9,69.1,3.455,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+12),W (+12)
12.0,12.0,2022/11/11,26-012,PHO,ORL,1.0,34.46666666666667,6.0,19.0,0.316,2.0,8.0,0.25,3.0,3.0,1.0,3.0,5.0,8.0,6.0,1.0,0.0,2.0,2.0,17.0,12.1,-27.0,11.0,4.0,0.363636364,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,8.0,89.0,4.45,10.9,78.3,3.915,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,L (-17),L (-17)
13.0,13.0,2022/11/14,26-015,PHO,MIA,1.0,41.56666666666667,11.0,22.0,0.5,2.0,7.0,0.286,1.0,2.0,0.5,2.0,6.0,8.0,5.0,3.0,1.0,2.0,5.0,25.0,20.0,-7.0,15.0,9.0,0.6,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,16.0,67.0,3.35,19.6,73.59999999999998,3.679999999999999,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,L (-1),L (-1)
14.0,14.0,2022/11/16,26-017,PHO,GSW,1.0,36.63333333333333,8.0,17.0,0.471,2.0,5.0,0.4,9.0,9.0,1.0,0.0,2.0,2.0,9.0,0.0,3.0,3.0,2.0,27.0,23.5,6.0,12.0,6.0,0.5,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,12.0,84.0,4.2,19.9,79.7,3.985,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+11),W (+11)
15.0,15.0,2022/11/18,26-019,PHO,UTA,1.0,41.28333333333333,16.0,31.0,0.516,2.0,9.0,0.222,15.0,15.0,1.0,1.0,7.0,8.0,10.0,1.0,0.0,1.0,3.0,49.0,42.3,-4.0,22.0,14.0,0.636363636,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,21.0,61.0,3.05,36.3,67.8,3.39,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,L (-1),L (-1)
16.0,16.0,2022/11/20,26-021,PHO,NYK,1.0,29.516666666666666,7.0,17.0,0.412,5.0,8.0,0.625,1.0,1.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,20.0,14.9,13.0,9.0,2.0,0.222222222,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,10.0,102.0,5.1,14.499999999999998,96.5,4.825,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+21),W (+21)
17.0,17.0,2022/11/22,26-023,PHO,LAL,1.0,35.45,10.0,24.0,0.417,2.0,6.0,0.333,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,4.0,6.0,25.0,10.9,4.0,18.0,8.0,0.444444444,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,3.0,77.0,3.85,9.699999999999998,79.0,3.95,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+10),W (+10)
18.0,18.0,2022/11/25,26-026,PHO,DET,1.0,35.7,8.0,17.0,0.471,2.0,7.0,0.286,3.0,7.0,0.429,0.0,7.0,7.0,5.0,1.0,1.0,2.0,2.0,21.0,15.2,10.0,10.0,6.0,0.6,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,9.0,91.0,4.55,14.0,86.4,4.32,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+6),W (+6)
19.0,19.0,2022/11/26,26-027,PHO,UTA,1.0,39.35,8.0,27.0,0.296,1.0,7.0,0.143,10.0,11.0,0.909,4.0,7.0,11.0,7.0,0.0,0.0,2.0,3.0,27.0,17.5,-4.0,20.0,7.0,0.35,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,5.0,104.0,5.2,13.500000000000004,100.39999999999998,5.019999999999999,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+1),W (+1)
20.0,20.0,2022/11/28,26-029,PHO,SAC,1.0,40.65,17.0,28.0,0.607,1.0,6.0,0.167,9.0,9.0,1.0,0.0,8.0,8.0,4.0,6.0,0.0,6.0,4.0,44.0,34.8,14.0,22.0,16.0,0.727272727,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,19.0,72.0,3.6,31.19999999999999,72.59999999999998,3.629999999999999,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+5),W (+5)
21.0,21.0,2022/11/30,26-031,PHO,CHI,1.0,30.666666666666668,20.0,25.0,0.8,6.0,7.0,0.857,5.0,6.0,0.833,0.0,4.0,4.0,6.0,1.0,0.0,2.0,3.0,51.0,44.3,23.0,18.0,14.0,0.777777778,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,29.0,70.0,3.5,42.3,74.79999999999998,3.7399999999999993,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,,
22.0,22.0,2022/12/2,26-033,PHO,HOU,1.0,33.86666666666667,15.0,25.0,0.6,4.0,6.0,0.667,7.0,10.0,0.7,0.0,4.0,4.0,8.0,0.0,0.0,3.0,3.0,41.0,30.9,8.0,19.0,11.0,0.578947368,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,15.0,93.0,4.65,28.100000000000005,94.5,4.725,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,W (+19),W (+19)
23.0,23.0,2022/12/4,26-035,PHO,SAS,1.0,27.8,7.0,16.0,0.438,1.0,3.0,0.333,5.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,20.0,14.4,26.0,13.0,6.0,0.461538462,40,9,43,39,45,57,45,15,33,45,48,28,30,50,14,61.0,42.0,48.0,59.0,74.0,57.0,67.0,31.0,60.0,18.0,69.0,72.0,40.0,83.0,79.0,0.6557377049180327,0.2142857142857142,0.8958333333333334,0.6610169491525424,0.6081081081081081,0.6716417910447762,0.4838709677419355,0.55,0.0,0.6521739130434783,0.6666666666666666,0.7,0.3614457831325301,0.6329113924050633,0.2456140350877192,7,8,13,15,21,43.0,67.0,47.0,25.0,42.0,63.0,0.1627906976744186,0.0,0.1702127659574468,0.52,0.3571428571428571,0.3333333333333333,20,5.0,100.0,5.0,12.4,99.3,4.965,22.0,6.0,4.2,4.5,-0.3,0.1578495546732482,0.601,0.296,0.336,2.9,4.2,L (-1),L (-1)
