Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Dario ?ari?,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,Shared Games with Dario Šarić,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Darius Bazley,Shared Games with Kevin Durant,Shared Games with Saben Lee,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Kevin Durant,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
68.0,68.0,2023/3/13,30-143,PHO,GSW,0,17.683333333333334,3.0,9.0,0.333,1.0,3.0,0.333,0,0.0,,2.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,7.0,4.7,-11,6.0,2.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,75.0,3.947368421052632,4.699999999999999,80.1,4.21578947368421,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+4),W (+4)
69.0,,2023/3/14,30-144,PHO,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,79.0,4.157894736842105,0.0,76.4,4.021052631578947,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+31),W (+31)
70.0,69.0,2023/3/16,30-146,PHO,ORL,0,9.8,2.0,3.0,0.667,1.0,2.0,0.5,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,2.6,1,1.0,1.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,82.0,4.315789473684211,2.6,82.5,4.342105263157895,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-9),L (-9)
71.0,70.0,2023/3/19,30-149,PHO,OKC,0,13.316666666666666,2.0,4.0,0.5,2.0,3.0,0.667,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,6.0,2.1,3,1.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,101.0,5.315789473684211,2.1,107.6,5.663157894736842,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-11),L (-11)
72.0,,2023/3/22,30-152,PHO,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,93.0,4.894736842105263,0.0,93.5,4.921052631578948,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-12),L (-12)
73.0,,2023/3/24,30-154,PHO,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,82.0,4.315789473684211,0.0,77.39999999999999,4.073684210526316,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+3),W (+3)
74.0,,2023/3/25,30-155,PHO,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,89.0,4.684210526315789,0.0,92.6,4.873684210526315,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-4),L (-4)
75.0,71.0,2023/3/27,30-157,PHO,UTA,0,3.616666666666666,1.0,1.0,1,1.0,1.0,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,3,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,116.0,6.105263157894737,2.7,112.4,5.915789473684211,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-11),L (-11)
76.0,,2023/3/29,30-159,PHO,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,79.0,4.157894736842105,0.0,103.5,5.447368421052632,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-8),L (-8)
77.0,,2023/3/31,30-161,PHO,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,75.0,3.947368421052632,0.0,56.6,2.978947368421053,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+20),W (+20)
78.0,,2023/4/2,30-163,PHO,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,79.0,4.157894736842105,0.0,94.2,4.957894736842105,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+14),W (+14)
79.0,72.0,2023/4/4,30-165,PHO,SAS,0,2.9333333333333336,1.0,3.0,0.333,1.0,1.0,1,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,2,2.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,89.0,4.684210526315789,2.3,103.1,5.426315789473684,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+7),W (+7)
80.0,,2023/4/6,30-167,PHO,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,,65.0,3.421052631578948,0.0,72.80000000000001,3.831578947368422,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+7),W (+7)
81.0,73.0,2023/4/7,30-168,PHO,LAL,0,18.066666666666663,3.0,9.0,0.333,1.0,2.0,0.5,0,0.0,,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,2.3,-9,7.0,2.0,0.285714286,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,0.0,52.0,2.736842105263158,2.3,61.39999999999999,3.2315789473684204,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+10),W (+10)
82.0,74.0,2023/4/9,30-170,PHO,LAC,0,31.216666666666665,3.0,7.0,0.429,0.0,3.0,0,2,2.0,1,0.0,4.0,4.0,1.0,0.0,0.0,2.0,4.0,8.0,2.6,-15,4.0,3.0,0.75,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,2.0,41.0,2.1578947368421053,1.7999999999999985,42.49999999999999,2.236842105263157,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+21),W (+21)
