Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with Yuta Watanabe,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jae Crowder,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Torrey Craig,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Darius Bazley,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Landry Shamet,Shared Games with Terrence Ross,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Darius Bazley,Deandre Ayton,Devin Booker,Ish Wainright,Jaylen Brown,Jock Landale,Josh Okogie,Landry Shamet,Saben Lee,Terrence Ross,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Ish Wainright,co_inf with Jaylen Brown,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Torrey Craig,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Darius Bazley,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Landry Shamet,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,24.0,2023-01-26,29-143,BRK,DET,0,18.0,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.2,-8,3.0,1.0,0.3333333333333333,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,-1.0,42.0,1.2,-1.1999999999999995,43.900000000000006,1.2542857142857144,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+4),W (+4)
49.0,,2023-01-28,29-145,BRK,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,59.0,1.6857142857142855,0.0,54.60000000000001,1.5600000000000005,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-4),L (-4)
50.0,,2023-01-30,29-147,BRK,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,53.0,1.5142857142857142,0.0,43.8,1.2514285714285711,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-8),L (-8)
51.0,,2023-02-01,29-149,BRK,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,77.0,2.2,0.0,71.79999999999998,2.051428571428571,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+7),W (+7)
52.0,,2023-02-04,29-152,BRK,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,71.0,2.0285714285714285,0.0,65.99999999999999,1.8857142857142848,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+17),W (+17)
53.0,25.0,2023-02-06,29-154,BRK,LAC,0,11.866666666666667,4.0,6.0,.667,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,4.7,-9,5.0,4.0,0.8,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,2.0,41.0,1.1714285714285717,4.700000000000001,38.7,1.105714285714286,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-43),L (-43)
54.0,26.0,2023-02-07,29-155,BRK,PHO,0,22.25,6.0,10.0,.600,1.0,2.0,.500,4,4.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,17.0,11.4,+6,8.0,5.0,0.625,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,5.0,63.0,1.8,9.8,53.39999999999999,1.5257142857142856,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+2),W (+2)
55.0,,2023-02-09,29-157,PHO,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,65.0,1.8571428571428568,0.0,54.900000000000006,1.5685714285714287,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-8),L (-8)
56.0,,2023-02-10,29-158,PHO,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,56.0,1.6,0.0,64.6,1.8457142857142856,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-4),L (-4)
57.0,27.0,2023-02-14,29-162,PHO,SAC,0,7.0,2.0,3.0,.667,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,5.3,-3,2.0,1.0,0.5,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,5.0,60.0,1.7142857142857142,5.3,77.9,2.225714285714286,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-9),L (-9)
58.0,28.0,2023-02-16,29-164,PHO,LAC,0,8.166666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9,-3,2.0,1.0,0.5,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,3.0,83.0,2.3714285714285714,1.9,99.9,2.8542857142857145,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+13),W (+13)
59.0,,2023-02-24,29-172,PHO,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,93.0,2.657142857142857,0.0,102.4,2.9257142857142857,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+11),W (+11)
60.0,,2023-02-26,29-174,PHO,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,74.0,2.1142857142857143,0.0,70.10000000000001,2.002857142857143,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-9),L (-9)
61.0,29.0,2023-03-01,29-177,PHO,CHO,0,12.916666666666666,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,+15,4.0,1.0,0.25,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,1.0,93.0,2.657142857142857,0.4999999999999995,104.79999999999998,2.9942857142857138,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+9),W (+9)
62.0,,2023-03-03,29-179,PHO,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,,74.0,2.1142857142857143,0.0,83.79999999999998,2.3942857142857137,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,L (-3),L (-3)
63.0,30.0,2023-03-05,29-181,PHO,DAL,0,3.2333333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,1.0,0.0,0.0,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,0.0,92.0,2.628571428571429,0.0,92.4,2.64,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,,
64.0,31.0,2023-03-08,29-184,PHO,OKC,0,7.433333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,-2,0.0,0.0,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,4.0,91.0,2.6,1.1999999999999995,101.8,2.9085714285714284,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+14),W (+14)
65.0,32.0,2023-03-11,29-187,PHO,SAC,0,3.6833333333333336,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.9,-2,0.0,0.0,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,1.0,82.0,2.342857142857143,-0.9000000000000001,83.5,2.3857142857142857,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+21),W (+21)
66.0,33.0,2023-03-13,29-189,PHO,GSW,0,2.85,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+6,0.0,0.0,,21,15,1,10,22,22,2,22,22,10,25,9,24,22,21,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,58.0,0.0,0.5,0.2631578947368421,0.0434782608695652,0.2083333333333333,0.4150943396226415,0.2972972972972973,0.0555555555555555,0.4680851063829787,0.3666666666666666,0.2857142857142857,0.3289473684210526,0.225,0.0,0.3157894736842105,0.360655737704918,0.3620689655172414,11,10,8,12,8,13,16,16,16,23,3,9,14,16,11,3,12,15,5,14,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,40.0,25.0,63.0,79.0,0.180327868852459,0.2,0.0,0.1884057971014492,0.2222222222222222,0.2025316455696202,0.2916666666666667,0.2711864406779661,0.1486486486486486,0.0697674418604651,0.1791044776119403,0.2830188679245283,0.125,0.0,0.2222222222222222,35,0.0,111.0,3.171428571428572,0.0,96.7,2.762857142857143,13.5,1.2,-2.0,-1.7,-0.2,0.0071896126193797,0.55,0.248,0.13,0.0,0.4,W (+4),W (+4)
