Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with James Wiseman,Shared Games with JaMychal Green,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,James Wiseman,JaMychal Green,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with James Wiseman,co_inf with JaMychal Green,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Shared Games with Gary Payton II,Gary Payton II,Jalen Johnson,co_inf with Gary Payton II,co_inf with Jalen Johnson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,23.0,2022-12-10,20-065,GSW,BOS,0,21.383333333333333,6.0,9.0,.667,1.0,2.0,.500,1,2.0,.500,1.0,4.0,5.0,3.0,0.0,0.0,2.0,3.0,14.0,10.5,-3,7.0,5.0,0.7142857142857143,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,79.0,4.9375,10.099999999999998,84.0,5.25,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-1),L (-1)
28.0,24.0,2022-12-13,20-068,GSW,MIL,0,27.4,6.0,10.0,.600,3.0,5.0,.600,4,6.0,.667,1.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,19.0,14.4,-3,5.0,3.0,0.6,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,52.0,3.25,12.799999999999995,54.29999999999998,3.393749999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+16),W (+16)
29.0,25.0,2022-12-14,20-069,GSW,IND,0,24.366666666666667,4.0,13.0,.308,0.0,1.0,.000,1,2.0,.500,5.0,3.0,8.0,1.0,1.0,2.0,3.0,3.0,9.0,4.4,+2,12.0,4.0,0.3333333333333333,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,64.0,4.0,3.999999999999997,73.5,4.59375,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-17),L (-17)
30.0,26.0,2022-12-16,20-071,GSW,PHI,1,28.716666666666665,3.0,8.0,.375,1.0,4.0,.250,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,7.0,2.9,-8,4.0,2.0,0.5,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,1.0,77.0,4.8125,2.8999999999999995,73.7,4.60625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-6),L (-6)
31.0,27.0,2022-12-18,20-073,GSW,TOR,0,5.383333333333334,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.9,+6,3.0,1.0,0.3333333333333333,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,85.0,5.3125,0.8999999999999998,95.3,5.95625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-12),L (-12)
32.0,28.0,2022-12-20,20-075,GSW,NYK,0,26.866666666666667,5.0,7.0,.714,1.0,2.0,.500,2,2.0,1.000,1.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,13.0,10.3,-23,5.0,4.0,0.8,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,9.0,33.0,2.0625,9.5,44.4,2.775,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+16),W (+16)
33.0,29.0,2022-12-21,20-076,GSW,BRK,1,30.25,1.0,9.0,.111,0.0,2.0,.000,2,4.0,.500,2.0,4.0,6.0,4.0,1.0,0.0,4.0,2.0,4.0,-1.1,-23,7.0,1.0,0.1428571428571428,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,-2.0,46.0,2.875,-1.9,55.39999999999999,3.4624999999999995,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-38),L (-38)
34.0,30.0,2022-12-25,20-080,GSW,MEM,0,16.816666666666666,1.0,2.0,.500,0.0,1.0,.000,5,8.0,.625,1.0,3.0,4.0,3.0,0.0,1.0,3.0,1.0,7.0,5.8,+21,1.0,1.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,93.0,5.8125,3.799999999999998,94.09999999999998,5.881249999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-30),L (-30)
35.0,31.0,2022-12-27,20-082,GSW,CHO,0,22.566666666666663,6.0,6.0,1.000,0.0,0.0,,2,3.0,.667,1.0,5.0,6.0,2.0,2.0,0.0,0.0,2.0,14.0,16.6,0,6.0,6.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,15.0,51.0,3.1875,15.799999999999995,50.70000000000002,3.168750000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+14),W (+14)
36.0,32.0,2022-12-28,20-083,GSW,UTA,0,21.133333333333333,3.0,9.0,.333,0.0,1.0,.000,3,5.0,.600,3.0,2.0,5.0,3.0,1.0,0.0,2.0,6.0,9.0,4.5,+1,8.0,3.0,0.375,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,2.0,81.0,5.0625,3.299999999999999,76.6,4.7875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+5),W (+5)
37.0,33.0,2022-12-30,20-085,GSW,POR,0,26.316666666666663,4.0,8.0,.500,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,6.0,1.0,1.0,1.0,5.0,9.0,8.1,+15,6.0,4.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,72.0,4.5,7.699999999999997,85.50000000000001,5.343750000000001,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+5),W (+5)
38.0,,2023-01-02,20-088,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,100.0,6.25,0.0,109.0,6.8125,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+6),W (+6)
39.0,,2023-01-04,20-090,GSW,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,86.0,5.375,0.0,91.2,5.7,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+2),W (+2)
40.0,,2023-01-07,20-093,GSW,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,73.0,4.5625,0.0,67.6,4.225,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-3),L (-3)
41.0,,2023-01-10,20-096,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,69.0,4.3125,0.0,76.3,4.76875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-14),L (-14)
42.0,,2023-01-13,20-099,GSW,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,135.0,8.4375,0.0,134.6,8.4125,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,,
43.0,,2023-01-15,20-101,GSW,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,87.0,5.4375,0.0,88.39999999999999,5.525,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-12),L (-12)
44.0,,2023-01-16,20-102,GSW,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,87.0,5.4375,0.0,96.6,6.0375,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+31),W (+31)
45.0,,2023-01-19,20-105,GSW,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,,76.0,4.75,0.0,80.19999999999999,5.012499999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-14),L (-14)
46.0,34.0,2023-01-20,20-106,GSW,CLE,1,26.633333333333333,4.0,9.0,.444,2.0,2.0,1.000,0,2.0,.000,0.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,10.0,9.1,+8,7.0,2.0,0.2857142857142857,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,77.0,4.8125,9.099999999999998,85.29999999999998,5.331249999999999,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+9),W (+9)
47.0,35.0,2023-01-22,20-108,GSW,BRK,0,24.6,9.0,15.0,.600,0.0,1.0,.000,2,3.0,.667,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,20.0,12.6,+13,14.0,9.0,0.6428571428571429,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,80.0,5.0,11.8,82.6,5.1625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-3),L (-3)
48.0,36.0,2023-01-25,20-111,GSW,MEM,1,23.73333333333333,5.0,6.0,.833,1.0,1.0,1.000,2,2.0,1.000,2.0,0.0,2.0,4.0,0.0,1.0,4.0,4.0,13.0,10.1,-16,5.0,4.0,0.8,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,8.0,77.0,4.8125,9.3,85.8,5.3625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+6),W (+6)
49.0,37.0,2023-01-27,20-113,GSW,TOR,0,23.25,5.0,7.0,.714,4.0,6.0,.667,1,2.0,.500,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,15.0,10.6,+9,1.0,1.0,1.0,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,7.0,109.0,6.8125,10.2,103.6,6.475,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-4),L (-4)
50.0,38.0,2023-01-30,20-116,GSW,OKC,0,12.1,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,1.7,+2,3.0,2.0,0.6666666666666666,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,99.0,6.1875,1.6999999999999993,108.3,6.76875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+2),W (+2)
51.0,39.0,2023-02-01,20-118,GSW,MIN,0,14.95,4.0,8.0,.500,1.0,2.0,.500,1,2.0,.500,1.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,10.0,6.0,-4,6.0,3.0,0.5,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,4.0,63.0,3.9375,5.599999999999998,69.8,4.3625,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+12),W (+12)
52.0,40.0,2023-02-02,20-119,GSW,DEN,1,32.21666666666667,7.0,9.0,.778,2.0,2.0,1.000,1,3.0,.333,1.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,17.0,16.2,-23,7.0,5.0,0.7142857142857143,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,14.0,65.0,4.0625,15.8,58.99999999999999,3.6875,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+8),W (+8)
53.0,41.0,2023-02-04,20-121,GSW,DAL,0,19.9,6.0,11.0,.545,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,13.0,7.5,+7,7.0,5.0,0.7142857142857143,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,5.0,87.0,5.4375,7.5,88.39999999999999,5.525,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-5),L (-5)
54.0,42.0,2023-02-06,20-123,GSW,OKC,1,22.83333333333333,3.0,9.0,.333,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,7.0,4.0,+19,6.0,2.0,0.3333333333333333,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,3.0,121.0,7.5625,3.999999999999999,118.9,7.43125,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,L (-17),L (-17)
55.0,43.0,2023-02-08,20-125,GSW,POR,0,22.3,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,-0.5,-12,2.0,1.0,0.5,2,27,53,60,58,18,50,67,67,56,51,25,11,44,34,8.0,37.0,62.0,72.0,73.0,45.0,57.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.25,0.7297297297297297,0.8548387096774194,0.8333333333333334,0.7945205479452054,0.4,0.8771929824561403,0.8170731707317073,0.8170731707317073,0.8115942028985508,0.0,0.8095238095238095,0.8064516129032258,0.9166666666666666,0.7857142857142857,0.7555555555555555,7,22.0,70.0,0.3181818181818182,0.0,16,0.0,90.0,5.625,-0.5000000000000002,101.80000000000004,6.3625000000000025,13.3,2.4,-1.7,-1.7,-0.1,0.0682866810212242,0.597,0.294,0.278,0.1,1.0,W (+6),W (+6)
