Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,22.0,2022-12-12,22-320,CLE,SAS,1.0,39.2,7.0,22.0,0.318,1.0,6.0,0.167,3.0,3.0,1.0,2.0,5.0,7.0,9.0,1.0,0.0,4.0,2.0,18.0,10.8,10.0,16.0,6.0,0.375,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,58.0,3.625,9.6,70.5,4.40625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+8),W (+8)
29.0,23.0,2022-12-14,22-322,CLE,DAL,1.0,34.36666666666667,4.0,11.0,0.364,1.0,3.0,0.333,3.0,3.0,1.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,2.0,12.0,11.9,5.0,8.0,3.0,0.375,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,63.0,3.9375,10.7,73.1,4.56875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-1),L (-1)
30.0,24.0,2022-12-16,22-324,CLE,IND,1.0,35.5,5.0,11.0,0.455,2.0,4.0,0.5,8.0,8.0,1.0,2.0,4.0,6.0,10.0,2.0,0.0,3.0,2.0,20.0,22.1,11.0,7.0,3.0,0.4285714285714285,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,16.0,48.0,3.0,18.899999999999995,66.19999999999999,4.137499999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+15),W (+15)
31.0,25.0,2022-12-17,22-325,CLE,DAL,1.0,43.833333333333336,8.0,18.0,0.444,1.0,6.0,0.167,1.0,2.0,0.5,0.0,7.0,7.0,12.0,4.0,1.0,0.0,3.0,18.0,22.2,14.0,12.0,7.0,0.5833333333333334,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,22.0,37.0,2.3125,21.800000000000004,48.99999999999999,3.0625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+6),W (+6)
32.0,26.0,2022-12-19,22-327,CLE,UTA,1.0,30.1,7.0,11.0,0.636,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,6.0,2.0,17.0,11.2,25.0,7.0,5.0,0.7142857142857143,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,8.0,70.0,4.375,10.800000000000004,83.6,5.225,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+1),W (+1)
33.0,27.0,2022-12-21,22-329,CLE,MIL,1.0,36.86666666666667,9.0,19.0,0.474,2.0,5.0,0.4,3.0,4.0,0.75,1.0,3.0,4.0,2.0,1.0,0.0,4.0,4.0,23.0,11.3,4.0,14.0,7.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,3.0,58.0,3.625,10.099999999999998,83.29999999999998,5.206249999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+23),W (+23)
34.0,28.0,2022-12-23,22-331,CLE,TOR,1.0,30.53333333333333,6.0,13.0,0.462,2.0,5.0,0.4,3.0,3.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,5.0,3.0,17.0,11.0,-12.0,8.0,4.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,49.0,3.0625,9.799999999999995,68.3,4.26875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+8),W (+8)
35.0,29.0,2022-12-26,22-334,CLE,BRK,1.0,39.7,14.0,20.0,0.7,5.0,7.0,0.714,13.0,15.0,0.867,1.0,2.0,3.0,8.0,1.0,0.0,1.0,1.0,46.0,43.3,6.0,13.0,9.0,0.6923076923076923,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,22.0,37.0,2.3125,38.10000000000001,55.39999999999999,3.4624999999999995,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-11),L (-11)
36.0,30.0,2022-12-29,22-337,CLE,IND,1.0,35.31666666666667,8.0,11.0,0.727,2.0,3.0,0.667,0.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,18.0,17.6,-12.0,8.0,6.0,0.75,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,13.0,79.0,4.9375,17.6,96.5,6.03125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-8),L (-8)
37.0,,2022-12-31,22-339,CLE,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,68.0,4.25,0.0,78.79999999999998,4.924999999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-9),L (-9)
38.0,,2023-01-02,22-341,CLE,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,69.0,4.3125,0.0,109.29999999999998,6.831249999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+1),W (+1)
39.0,,2023-01-04,22-343,CLE,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,,51.0,3.1875,0.0,66.8,4.175,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+11),W (+11)
40.0,31.0,2023-01-06,22-345,CLE,DEN,1.0,33.05,8.0,20.0,0.4,1.0,6.0,0.167,4.0,6.0,0.667,1.0,3.0,4.0,8.0,0.0,0.0,1.0,3.0,21.0,14.4,-15.0,14.0,7.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,53.0,3.3125,12.799999999999995,73.79999999999998,4.612499999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+2),W (+2)
41.0,32.0,2023-01-08,22-347,CLE,PHO,1.0,34.55,8.0,17.0,0.471,2.0,5.0,0.4,4.0,5.0,0.8,0.0,2.0,2.0,7.0,2.0,0.0,2.0,1.0,22.0,18.0,22.0,12.0,6.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,9.0,75.0,4.6875,16.400000000000006,80.1,5.00625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-13),L (-13)
42.0,33.0,2023-01-10,22-349,CLE,UTA,1.0,38.38333333333333,8.0,18.0,0.444,1.0,4.0,0.25,4.0,4.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,4.0,3.0,21.0,12.1,5.0,14.0,7.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,66.0,4.125,10.499999999999996,82.10000000000001,5.1312500000000005,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,,
43.0,34.0,2023-01-12,22-351,CLE,POR,1.0,33.18333333333333,5.0,12.0,0.417,2.0,3.0,0.667,8.0,10.0,0.8,0.0,2.0,2.0,10.0,0.0,0.0,4.0,4.0,20.0,14.8,7.0,9.0,3.0,0.3333333333333333,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,75.0,4.6875,11.600000000000003,97.1,6.06875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+14),W (+14)
44.0,35.0,2023-01-14,22-353,CLE,MIN,1.0,34.63333333333333,6.0,11.0,0.545,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,2.0,15.0,8.6,-4.0,8.0,5.0,0.625,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,5.0,65.0,4.0625,7.799999999999997,83.0,5.1875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-2),L (-2)
45.0,36.0,2023-01-16,22-355,CLE,NOP,1.0,40.43333333333333,9.0,22.0,0.409,5.0,10.0,0.5,7.0,7.0,1.0,2.0,4.0,6.0,11.0,1.0,0.0,2.0,2.0,30.0,26.7,16.0,12.0,4.0,0.3333333333333333,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,17.0,59.0,3.6875,23.90000000000001,78.1,4.88125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+6),W (+6)
46.0,37.0,2023-01-18,22-357,CLE,MEM,1.0,38.71666666666667,7.0,17.0,0.412,5.0,11.0,0.455,5.0,6.0,0.833,0.0,5.0,5.0,14.0,2.0,0.0,2.0,3.0,24.0,24.6,10.0,6.0,2.0,0.3333333333333333,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,20.0,88.0,5.5,22.600000000000005,95.7,5.98125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-8),L (-8)
47.0,38.0,2023-01-20,22-359,CLE,GSW,1.0,40.11666666666667,10.0,25.0,0.4,3.0,11.0,0.273,8.0,8.0,1.0,0.0,2.0,2.0,9.0,2.0,0.0,4.0,0.0,31.0,22.4,0.0,14.0,7.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,7.0,64.0,4.0,19.2,75.89999999999999,4.74375,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+10),W (+10)
48.0,39.0,2023-01-21,22-360,CLE,MIL,1.0,35.53333333333333,9.0,16.0,0.563,1.0,3.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,10.0,2.0,0.0,1.0,2.0,21.0,21.9,19.0,13.0,8.0,0.6153846153846154,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,17.0,72.0,4.5,21.100000000000005,87.60000000000002,5.475000000000001,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-1),L (-1)
49.0,40.0,2023-01-24,22-363,CLE,NYK,1.0,34.8,6.0,17.0,0.353,2.0,6.0,0.333,8.0,10.0,0.8,1.0,3.0,4.0,6.0,2.0,0.0,1.0,0.0,22.0,18.5,20.0,11.0,4.0,0.3636363636363636,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,6.0,68.0,4.25,15.299999999999995,74.90000000000002,4.681250000000001,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-6),L (-6)
50.0,41.0,2023-01-26,23-000,CLE,HOU,1.0,32.88333333333333,9.0,16.0,0.563,5.0,8.0,0.625,3.0,3.0,1.0,2.0,2.0,4.0,9.0,3.0,0.0,1.0,1.0,26.0,28.3,17.0,8.0,4.0,0.5,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,22.0,68.0,4.25,27.1,82.1,5.13125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+12),W (+12)
51.0,42.0,2023-01-27,23-001,CLE,OKC,1.0,37.3,10.0,23.0,0.435,3.0,8.0,0.375,8.0,10.0,0.8,0.0,2.0,2.0,13.0,4.0,0.0,2.0,2.0,31.0,29.0,-10.0,15.0,7.0,0.4666666666666667,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,15.0,74.0,4.625,25.800000000000008,85.80000000000001,5.362500000000001,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-2),L (-2)
52.0,43.0,2023-01-29,23-003,CLE,LAC,1.0,22.616666666666667,5.0,7.0,0.714,2.0,3.0,0.667,4.0,4.0,1.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,16.0,19.7,27.0,4.0,3.0,0.75,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,16.0,103.0,6.4375,18.1,109.7,6.85625,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+18),W (+18)
53.0,44.0,2023-01-31,23-005,CLE,MIA,1.0,30.83333333333333,7.0,13.0,0.538,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,5.0,1.0,0.0,3.0,5.0,16.0,9.5,6.0,6.0,5.0,0.8333333333333334,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,7.0,77.0,4.8125,9.500000000000002,81.19999999999999,5.074999999999999,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-12),L (-12)
54.0,45.0,2023-02-02,23-007,CLE,MEM,1.0,33.1,11.0,19.0,0.579,4.0,6.0,0.667,6.0,6.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,4.0,2.0,32.0,26.6,15.0,13.0,7.0,0.5384615384615384,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,16.0,89.0,5.5625,24.200000000000006,105.3,6.58125,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,W (+23),W (+23)
55.0,46.0,2023-02-05,23-010,CLE,IND,1.0,34.95,8.0,13.0,0.615,4.0,6.0,0.667,4.0,4.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,3.0,24.0,21.4,25.0,7.0,4.0,0.5714285714285714,63,64,35,59,3,69,65,9,56,32,52,17,36,29,27,74.0,77.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8513513513513513,0.8311688311688312,0.7954545454545454,0.8676470588235294,1.0,0.8734177215189873,0.8552631578947368,0.75,0.8235294117647058,0.5161290322580645,0.8387096774193549,0.7727272727272727,0.75,0.8787878787878788,0.7297297297297297,0.0,8,11.0,74.0,0.7272727272727273,0.0,16,15.0,94.0,5.875,19.8,97.1,6.06875,18.8,7.6,2.4,3.2,-0.7,0.1618685497012493,0.587,0.365,0.284,2.7,4.5,L (-3),L (-3)
