Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,19.0,2022-12-10,34-253,CLE,OKC,0,5.183333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,+3,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,3.0,68.0,4.533333333333333,2.0,82.99999999999999,5.533333333333332,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-11),L (-11)
28.0,,2022-12-12,34-255,CLE,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,64.0,4.266666666666667,0.0,80.10000000000001,5.340000000000001,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+8),W (+8)
29.0,20.0,2022-12-14,34-257,CLE,DAL,0,1.2666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0,0.0,0.0,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,1.0,70.0,4.666666666666667,0.7,83.1,5.54,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-1),L (-1)
30.0,,2022-12-16,34-259,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,64.0,4.266666666666667,0.0,85.1,5.673333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+15),W (+15)
31.0,,2022-12-17,34-260,CLE,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,59.0,3.933333333333333,0.0,70.80000000000001,4.720000000000001,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+6),W (+6)
32.0,21.0,2022-12-19,34-262,CLE,UTA,0,4.933333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.2,-1,1.0,0.0,0.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,1.0,77.0,5.133333333333334,-1.2000000000000002,95.6,6.373333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+1),W (+1)
33.0,,2022-12-21,34-264,CLE,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,61.0,4.066666666666666,0.0,93.4,6.226666666666668,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+23),W (+23)
34.0,22.0,2022-12-23,34-266,CLE,TOR,0,9.416666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.5,+6,2.0,1.0,0.5,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,55.0,3.6666666666666665,-0.5000000000000002,78.6,5.239999999999999,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+8),W (+8)
35.0,,2022-12-26,34-269,CLE,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,59.0,3.933333333333333,0.0,93.5,6.233333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-11),L (-11)
36.0,,2022-12-29,34-272,CLE,IND,Not With Team,0.0,0.0,0.0,Not With Team,,,Not With Team,Not With Team,0.0,Not With Team,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Not With Team,Not With Team,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,92.0,6.133333333333334,0.0,114.1,7.606666666666666,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-8),L (-8)
37.0,23.0,2022-12-31,34-274,CLE,CHI,0,12.716666666666669,4.0,5.0,.800,1.0,1.0,1.000,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,9.0,8.0,+4,4.0,3.0,0.75,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,8.0,60.0,4.0,7.999999999999998,70.79999999999998,4.719999999999999,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-9),L (-9)
38.0,24.0,2023-01-02,34-276,CLE,CHI,0,7.25,0.0,1.0,.000,0.0,0.0,,1,2.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.8,-3,1.0,0.0,0.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,-2.0,71.0,4.733333333333333,-1.2000000000000002,110.5,7.366666666666666,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+1),W (+1)
39.0,,2023-01-04,34-278,CLE,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,51.0,3.4,0.0,66.8,4.453333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+11),W (+11)
40.0,25.0,2023-01-06,34-280,CLE,DEN,0,1.3,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,0.0,59.0,3.933333333333333,0.0,86.59999999999998,5.773333333333332,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+2),W (+2)
41.0,,2023-01-08,34-282,CLE,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,84.0,5.6,0.0,96.5,6.433333333333334,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-13),L (-13)
42.0,,2023-01-10,34-284,CLE,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,72.0,4.8,0.0,92.60000000000002,6.173333333333335,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,,
43.0,,2023-01-12,34-286,CLE,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,81.0,5.4,0.0,108.7,7.246666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+14),W (+14)
44.0,,2023-01-14,34-288,CLE,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,70.0,4.666666666666667,0.0,90.8,6.053333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-2),L (-2)
45.0,,2023-01-16,34-290,CLE,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,76.0,5.066666666666666,0.0,102.0,6.8,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+6),W (+6)
46.0,,2023-01-18,34-292,CLE,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,108.0,7.2,0.0,118.30000000000004,7.886666666666669,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-8),L (-8)
47.0,,2023-01-20,34-294,CLE,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,71.0,4.733333333333333,0.0,95.09999999999997,6.339999999999998,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+10),W (+10)
48.0,,2023-01-21,34-295,CLE,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,89.0,5.933333333333334,0.0,108.70000000000002,7.246666666666668,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-1),L (-1)
49.0,,2023-01-24,34-298,CLE,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,74.0,4.933333333333334,0.0,90.20000000000002,6.013333333333335,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-6),L (-6)
50.0,,2023-01-26,34-300,CLE,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,90.0,6.0,0.0,109.19999999999996,7.279999999999998,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+12),W (+12)
51.0,,2023-01-27,34-301,CLE,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,89.0,5.933333333333334,0.0,111.6,7.439999999999999,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-2),L (-2)
52.0,26.0,2023-01-29,34-303,CLE,LAC,0,10.183333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,2.0,5.0,2.0,0.4,-8,1.0,1.0,1.0,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,4.0,115.0,7.666666666666667,0.4000000000000003,127.39999999999998,8.493333333333332,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+18),W (+18)
53.0,,2023-01-31,34-305,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,84.0,5.6,0.0,90.7,6.046666666666667,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,L (-12),L (-12)
54.0,,2023-02-02,34-307,CLE,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,35,27,23,30,34,34,10,27,18,28,15,29,10,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,5.0,0.4054054054054054,0.4545454545454545,0.391304347826087,0.5227272727272727,0.4411764705882353,0.0,0.430379746835443,0.4473684210526316,0.8333333333333334,0.3970588235294117,0.2903225806451613,0.4516129032258064,0.6818181818181818,0.6041666666666666,0.303030303030303,0.0,2,11.0,74.0,0.1818181818181818,0.0,15,,105.0,7.0,0.0,129.5,8.633333333333333,11.6,0.6,-3.0,-3.4,0.3,0.0121673003802281,0.675,0.053,0.24,-0.1,0.2,W (+23),W (+23)
