Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
55.0,35.0,2023-02-05,30-262,CLE,IND,0,2.4,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-5,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,1.0,108.0,6.75,0.3,116.6,7.2875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-3),L (-3)
56.0,36.0,2023-02-06,30-263,CLE,WAS,0,9.283333333333331,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.9,-5,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,2.0,96.0,6.0,0.8999999999999999,108.90000000000002,6.806250000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+15),W (+15)
57.0,37.0,2023-02-08,30-265,CLE,DET,1,35.7,5.0,11.0,.455,1.0,4.0,.250,3,3.0,1.000,0.0,0.0,0.0,8.0,4.0,0.0,1.0,5.0,14.0,14.9,+23,7.0,4.0,0.5714285714285714,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,11.0,82.0,5.125,13.700000000000005,94.0,5.875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+19),W (+19)
58.0,38.0,2023-02-10,30-267,CLE,NOP,0,2.9,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-8,1.0,0.0,0.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,-1.0,105.0,6.5625,-0.7,119.7,7.48125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+23),W (+23)
59.0,,2023-02-11,30-268,CLE,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,59.0,3.6875,0.0,73.19999999999999,4.574999999999999,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+28),W (+28)
60.0,,2023-02-13,30-270,CLE,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,91.0,5.6875,0.0,113.70000000000002,7.106250000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+11),W (+11)
61.0,39.0,2023-02-15,30-272,CLE,PHI,0,9.866666666666667,0.0,1.0,.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2,-1,1.0,0.0,0.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,0.0,83.0,5.1875,0.3999999999999998,111.60000000000002,6.975000000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+8),W (+8)
62.0,,2023-02-23,30-280,CLE,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,69.0,4.3125,0.0,90.8,5.675,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+8),W (+8)
63.0,40.0,2023-02-24,30-281,CLE,ATL,0,10.483333333333333,3.0,5.0,.600,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,8.1,-1,4.0,2.0,0.5,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,8.0,77.0,4.8125,8.1,108.3,6.76875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,,
64.0,41.0,2023-02-26,30-283,CLE,TOR,0,4.7,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.2,-1,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,2.0,92.0,5.75,-0.2,102.2,6.3875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-6),L (-6)
65.0,,2023-03-01,30-286,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,80.0,5.0,0.0,106.10000000000002,6.631250000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-6),L (-6)
66.0,42.0,2023-03-04,30-289,CLE,DET,0,8.466666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-8,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,-1.0,90.0,5.625,-0.7,105.0,6.5625,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-17),L (-17)
67.0,,2023-03-06,30-291,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,88.0,5.5,0.0,100.4,6.275,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+25),W (+25)
68.0,,2023-03-08,30-293,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,67.0,4.1875,0.0,85.7,5.35625,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-4),L (-4)
69.0,,2023-03-10,30-295,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,65.0,4.0625,0.0,83.9,5.24375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+24),W (+24)
70.0,,2023-03-12,30-297,CLE,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,60.0,3.75,0.0,84.4,5.275,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+4),W (+4)
71.0,43.0,2023-03-14,30-299,CLE,CHO,0,5.666666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.1,-2,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,1.0,84.0,5.25,0.0999999999999996,111.20000000000002,6.950000000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+4),W (+4)
72.0,44.0,2023-03-15,30-300,CLE,PHI,0,13.4,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.2,+5,2.0,2.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,2.0,53.0,3.3125,2.2,75.39999999999999,4.7125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-4),L (-4)
73.0,45.0,2023-03-17,30-302,CLE,WAS,0,3.9166666666666665,2.0,2.0,1.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.4,+3,2.0,2.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,3.0,83.0,5.1875,4.999999999999999,94.4,5.9,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+6),W (+6)
74.0,,2023-03-21,30-306,CLE,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,75.0,4.6875,0.0,98.80000000000004,6.1750000000000025,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+16),W (+16)
75.0,,2023-03-23,30-308,CLE,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,73.0,4.5625,0.0,96.8,6.05,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-9),L (-9)
76.0,,2023-03-26,30-311,CLE,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,93.0,5.8125,0.0,124.79999999999998,7.799999999999999,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+23),W (+23)
77.0,,2023-03-28,30-313,CLE,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,84.0,5.25,0.0,108.00000000000004,6.750000000000003,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+6),W (+6)
78.0,46.0,2023-03-31,30-316,CLE,NYK,0,9.683333333333334,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.6,-7,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,4.0,90.0,5.625,1.5999999999999996,105.3,6.58125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+2),W (+2)
79.0,,2023-04-02,30-318,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,82.0,5.125,0.0,103.2,6.45,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+17),W (+17)
80.0,,2023-04-04,30-320,CLE,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,79.0,4.9375,0.0,101.4,6.3375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-2),L (-2)
81.0,47.0,2023-04-06,30-322,CLE,ORL,0,24.366666666666667,3.0,6.0,.500,0.0,1.0,.000,2,2.0,1.000,1.0,1.0,2.0,8.0,0.0,1.0,6.0,4.0,8.0,4.7,+3,5.0,3.0,0.6,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,5.0,62.0,3.875,3.9,67.9,4.24375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-14),L (-14)
82.0,48.0,2023-04-09,30-325,CLE,CHO,0,21.6,4.0,9.0,.444,0.0,3.0,.000,5,5.0,1.000,1.0,0.0,1.0,6.0,1.0,0.0,2.0,4.0,13.0,10.6,-12,6.0,4.0,0.6666666666666666,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,5.0,52.0,3.25,8.599999999999996,53.49999999999999,3.34375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+10),W (+10)
