Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Jarrett Allen,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
12.0,,2022-11-11,26-050,CLE,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,55.0,4.230769230769231,0.0,71.9,5.530769230769232,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-5),L (-5)
13.0,,2022-11-13,26-052,CLE,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,62.0,4.769230769230769,0.0,94.4,7.261538461538462,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-5),L (-5)
14.0,,2022-11-16,26-055,CLE,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,60.0,4.615384615384615,0.0,79.50000000000001,6.115384615384617,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-15),L (-15)
15.0,,2022-11-18,26-057,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,78.0,6.0,0.0,100.5,7.730769230769231,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+10),W (+10)
16.0,,2022-11-20,26-059,CLE,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,99.0,7.615384615384615,0.0,105.40000000000002,8.107692307692309,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+26),W (+26)
17.0,,2022-11-21,26-060,CLE,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,81.0,6.230769230769231,0.0,102.9,7.915384615384616,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+12),W (+12)
18.0,,2022-11-23,26-062,CLE,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,77.0,5.923076923076923,0.0,95.8,7.369230769230769,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+18),W (+18)
19.0,,2022-11-25,26-064,CLE,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,61.0,4.6923076923076925,0.0,91.4,7.030769230769232,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-15),L (-15)
20.0,,2022-11-27,26-066,CLE,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,41.0,3.1538461538461537,0.0,62.9,4.838461538461538,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+8),W (+8)
21.0,,2022-11-28,26-067,CLE,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,59.0,4.538461538461538,0.0,68.2,5.246153846153846,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,,
22.0,,2022-11-30,26-069,CLE,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,100.0,7.6923076923076925,0.0,114.6,8.815384615384614,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-12),L (-12)
23.0,,2022-12-02,26-071,CLE,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,71.0,5.461538461538462,0.0,97.90000000000003,7.530769230769233,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+28),W (+28)
24.0,,2022-12-04,26-073,CLE,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,38.0,2.923076923076923,0.0,57.3,4.407692307692307,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+11),W (+11)
25.0,,2022-12-06,26-075,CLE,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,81.0,6.230769230769231,0.0,97.60000000000002,7.507692307692309,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-11),L (-11)
26.0,,2022-12-09,26-078,CLE,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,42.0,3.230769230769231,0.0,54.1,4.161538461538462,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+14),W (+14)
27.0,,2022-12-10,26-079,CLE,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,71.0,5.461538461538462,0.0,84.99999999999999,6.538461538461537,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-11),L (-11)
28.0,,2022-12-12,26-081,CLE,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,64.0,4.923076923076923,0.0,80.10000000000001,6.161538461538462,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+8),W (+8)
29.0,,2022-12-14,26-083,CLE,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,71.0,5.461538461538462,0.0,83.8,6.446153846153846,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,L (-1),L (-1)
30.0,,2022-12-16,26-085,CLE,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,2,3,3,1,3,2,2,3,74.0,77.0,69.0,44.0,68.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.0405405405405405,0.0389610389610389,0.0434782608695652,0.0454545454545454,0.0294117647058823,0.0379746835443038,0.0394736842105263,0.0,0.0147058823529411,0.0,0.0483870967741935,0.0909090909090909,0.0416666666666666,0.0909090909090909,0.0,0.0,1,11.0,74.0,0.0909090909090909,0.0,13,,64.0,4.923076923076923,0.0,85.1,6.546153846153846,19.0,0.0,6.7,3.2,3.5,0.0005431830526887,0.833,0.667,0.0,0.0,0.0,W (+15),W (+15)
