Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,47.0,2023-02-02,24-287,CLE,MEM,1,37.95,9.0,12.0,.750,0.0,0.0,,0,0.0,,3.0,8.0,11.0,4.0,2.0,2.0,3.0,2.0,18.0,20.1,+20,12.0,9.0,0.75,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,22.0,83.0,5.1875,20.100000000000005,109.4,6.8375,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+23),W (+23)
55.0,48.0,2023-02-05,24-290,CLE,IND,1,29.73333333333333,9.0,11.0,.818,0.0,0.0,,0,0.0,,3.0,10.0,13.0,0.0,0.0,1.0,2.0,3.0,18.0,16.5,+9,11.0,9.0,0.8181818181818182,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,19.0,90.0,5.625,16.500000000000004,100.4,6.275,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-3),L (-3)
56.0,49.0,2023-02-06,24-291,CLE,WAS,1,37.38333333333333,10.0,13.0,.769,0.0,0.0,,3,4.0,.750,1.0,7.0,8.0,3.0,0.0,2.0,2.0,1.0,23.0,21.4,+24,13.0,10.0,0.7692307692307693,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,17.0,81.0,5.0625,20.2,89.60000000000002,5.600000000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+15),W (+15)
57.0,50.0,2023-02-08,24-293,CLE,DET,1,29.8,9.0,13.0,.692,0.0,0.0,,2,5.0,.400,9.0,7.0,16.0,1.0,0.0,1.0,2.0,1.0,20.0,20.7,+18,13.0,9.0,0.6923076923076923,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,18.0,75.0,4.6875,19.90000000000001,87.8,5.4875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+19),W (+19)
58.0,51.0,2023-02-10,24-295,CLE,NOP,1,30.65,8.0,11.0,.727,0.0,0.0,,4,4.0,1.000,6.0,5.0,11.0,4.0,0.0,2.0,2.0,5.0,20.0,21.4,+11,11.0,8.0,0.7272727272727273,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,20.0,84.0,5.25,19.8,99.2,6.2,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+23),W (+23)
59.0,52.0,2023-02-11,24-296,CLE,CHI,1,33.166666666666664,10.0,13.0,.769,0.0,0.0,,3,5.0,.600,4.0,6.0,10.0,0.0,0.0,1.0,2.0,3.0,23.0,19.2,+3,13.0,10.0,0.7692307692307693,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,14.0,45.0,2.8125,18.000000000000004,55.2,3.45,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+28),W (+28)
60.0,53.0,2023-02-13,24-298,CLE,SAS,1,38.833333333333336,7.0,11.0,.636,0.0,0.0,,3,3.0,1.000,5.0,6.0,11.0,0.0,2.0,3.0,0.0,3.0,17.0,20.3,+11,11.0,7.0,0.6363636363636364,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,19.0,72.0,4.5,19.100000000000005,94.60000000000002,5.912500000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+11),W (+11)
61.0,54.0,2023-02-15,24-300,CLE,PHI,1,38.06666666666667,5.0,6.0,.833,0.0,0.0,,2,2.0,1.000,5.0,2.0,7.0,4.0,0.0,0.0,0.0,3.0,12.0,15.5,-7,6.0,5.0,0.8333333333333334,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,15.0,68.0,4.25,14.700000000000005,97.30000000000004,6.0812500000000025,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+8),W (+8)
62.0,55.0,2023-02-23,24-308,CLE,DEN,1,29.883333333333333,6.0,10.0,.600,0.0,0.0,,2,2.0,1.000,5.0,8.0,13.0,2.0,1.0,0.0,1.0,3.0,14.0,15.5,-6,10.0,6.0,0.6,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,17.0,52.0,3.25,14.699999999999996,76.10000000000001,4.7562500000000005,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+8),W (+8)
63.0,56.0,2023-02-24,24-309,CLE,ATL,1,29.466666666666665,4.0,8.0,.500,0.0,0.0,,6,6.0,1.000,3.0,6.0,9.0,0.0,0.0,2.0,0.0,2.0,14.0,14.5,-23,8.0,4.0,0.5,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,11.0,74.0,4.625,12.099999999999998,104.3,6.51875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,,
64.0,57.0,2023-02-26,24-311,CLE,TOR,1,32.78333333333333,10.0,13.0,.769,0.0,1.0,.000,3,3.0,1.000,3.0,8.0,11.0,1.0,0.0,0.0,2.0,0.0,23.0,21.1,+19,12.0,10.0,0.8333333333333334,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,17.0,77.0,4.8125,19.9,82.1,5.13125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-6),L (-6)
65.0,58.0,2023-03-01,24-314,CLE,BOS,1,39.46666666666667,2.0,5.0,.400,0.0,0.0,,1,2.0,.500,2.0,5.0,7.0,1.0,3.0,2.0,0.0,1.0,5.0,9.5,-3,5.0,2.0,0.4,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,11.0,69.0,4.3125,9.099999999999998,97.00000000000004,6.062500000000003,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-6),L (-6)
66.0,59.0,2023-03-04,24-317,CLE,DET,1,25.78333333333333,6.0,9.0,.667,0.0,0.0,,3,5.0,.600,1.0,4.0,5.0,0.0,2.0,0.0,1.0,3.0,15.0,12.0,+24,9.0,6.0,0.6666666666666666,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,7.0,82.0,5.125,10.799999999999995,93.5,5.84375,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-17),L (-17)
67.0,60.0,2023-03-06,24-319,CLE,BOS,1,25.633333333333333,2.0,5.0,.400,0.0,0.0,,0,0.0,,0.0,6.0,6.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,-8,5.0,2.0,0.4,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,8.0,80.0,5.0,3.999999999999999,96.4,6.025,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+25),W (+25)
68.0,61.0,2023-03-08,24-321,CLE,MIA,1,32.75,7.0,10.0,.700,0.0,0.0,,1,2.0,.500,3.0,9.0,12.0,2.0,1.0,1.0,1.0,4.0,15.0,15.7,+5,10.0,7.0,0.7,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,18.0,49.0,3.0625,15.299999999999994,70.39999999999999,4.4,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-4),L (-4)
69.0,62.0,2023-03-10,24-323,CLE,MIA,1,34.18333333333333,2.0,5.0,.400,0.0,0.0,,2,2.0,1.000,4.0,9.0,13.0,4.0,1.0,4.0,1.0,1.0,6.0,14.0,+8,5.0,2.0,0.4,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,20.0,45.0,2.8125,13.199999999999998,70.69999999999999,4.418749999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+24),W (+24)
70.0,,2023-03-12,24-325,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,60.0,3.75,0.0,84.4,5.275,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+4),W (+4)
71.0,,2023-03-14,24-327,CLE,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,85.0,5.3125,0.0,111.3,6.95625,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+4),W (+4)
72.0,,2023-03-15,24-328,CLE,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,55.0,3.4375,0.0,77.6,4.85,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-4),L (-4)
73.0,,2023-03-17,24-330,CLE,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,86.0,5.375,0.0,99.4,6.2125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+6),W (+6)
74.0,63.0,2023-03-21,24-334,CLE,BRK,1,35.083333333333336,5.0,11.0,.455,0.0,0.0,,2,3.0,.667,8.0,6.0,14.0,1.0,0.0,2.0,1.0,5.0,12.0,12.4,+1,11.0,5.0,0.4545454545454545,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,14.0,61.0,3.8125,11.6,87.20000000000003,5.450000000000002,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+16),W (+16)
75.0,64.0,2023-03-23,24-336,CLE,BRK,1,29.566666666666663,5.0,9.0,.556,0.0,0.0,,2,2.0,1.000,5.0,5.0,10.0,2.0,1.0,1.0,2.0,3.0,12.0,12.6,+1,9.0,5.0,0.5555555555555556,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,13.0,60.0,3.75,11.799999999999995,85.0,5.3125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-9),L (-9)
76.0,65.0,2023-03-26,24-339,CLE,HOU,1,35.68333333333333,8.0,11.0,.727,0.0,0.0,,8,8.0,1.000,6.0,8.0,14.0,2.0,1.0,3.0,0.0,1.0,24.0,30.2,+19,11.0,8.0,0.7272727272727273,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,25.0,68.0,4.25,27.0,97.79999999999998,6.112499999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+23),W (+23)
77.0,,2023-03-28,24-341,CLE,ATL,Not With Team,0.0,0.0,0.0,Not With Team,,,Not With Team,Not With Team,0.0,Not With Team,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Not With Team,Not With Team,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,84.0,5.25,0.0,108.00000000000004,6.750000000000003,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+6),W (+6)
78.0,,2023-03-31,24-344,CLE,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,94.0,5.875,0.0,106.9,6.68125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+2),W (+2)
79.0,66.0,2023-04-02,24-346,CLE,IND,1,26.58333333333333,6.0,9.0,.667,0.0,0.0,,3,6.0,.500,4.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,15.0,13.9,-2,9.0,6.0,0.6666666666666666,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,8.0,74.0,4.625,12.699999999999996,90.5,5.65625,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+17),W (+17)
80.0,67.0,2023-04-04,24-348,CLE,ORL,1,33.63333333333333,6.0,10.0,.600,0.0,0.0,,0,0.0,,3.0,4.0,7.0,2.0,0.0,2.0,1.0,4.0,12.0,10.9,+18,10.0,6.0,0.6,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,12.0,67.0,4.1875,10.899999999999997,90.5,5.65625,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-2),L (-2)
81.0,,2023-04-06,24-350,CLE,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,,67.0,4.1875,0.0,71.8,4.4875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-14),L (-14)
