Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,39.0,2023-01-22,28-331,TOR,NYK,1,33.61666666666667,8.0,19.0,.421,4.0,8.0,.500,8,8.0,1.000,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,28.0,21.2,+6,11.0,4.0,0.3636363636363636,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,7.0,80.0,4.444444444444445,18.000000000000004,88.5,4.916666666666667,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-2),L (-2)
49.0,40.0,2023-01-25,28-334,TOR,SAC,1,37.63333333333333,7.0,16.0,.438,2.0,9.0,.222,1,1.0,1.000,0.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,17.0,15.9,+20,7.0,5.0,0.7142857142857143,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,82.0,4.555555555555555,15.5,89.89999999999999,4.994444444444444,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-2),L (-2)
50.0,41.0,2023-01-27,28-336,TOR,GSW,1,40.3,11.0,20.0,.550,5.0,10.0,.500,1,1.0,1.000,0.0,4.0,4.0,10.0,1.0,1.0,5.0,4.0,28.0,21.7,-10,10.0,6.0,0.6,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,18.0,64.0,3.555555555555556,21.300000000000004,72.8,4.044444444444444,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+9),W (+9)
51.0,42.0,2023-01-28,28-337,TOR,POR,1,41.11666666666667,4.0,13.0,.308,2.0,8.0,.250,1,1.0,1.000,3.0,3.0,6.0,9.0,4.0,1.0,2.0,4.0,11.0,13.9,+19,5.0,2.0,0.4,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,15.0,81.0,4.5,13.500000000000002,92.6,5.144444444444444,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+18),W (+18)
52.0,43.0,2023-01-30,28-339,TOR,PHO,1,39.016666666666666,9.0,19.0,.474,2.0,8.0,.250,4,5.0,.800,0.0,4.0,4.0,9.0,1.0,1.0,3.0,6.0,24.0,17.7,0,11.0,7.0,0.6363636363636364,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,12.0,77.0,4.277777777777778,16.10000000000001,75.39999999999999,4.188888888888888,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-12),L (-12)
53.0,44.0,2023-02-01,28-341,TOR,UTA,1,37.78333333333333,12.0,25.0,.480,4.0,9.0,.444,6,6.0,1.000,2.0,10.0,12.0,10.0,1.0,1.0,3.0,1.0,34.0,31.0,+2,16.0,8.0,0.5,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,24.0,71.0,3.9444444444444446,28.6,88.1,4.894444444444444,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+18),W (+18)
54.0,45.0,2023-02-03,28-343,TOR,HOU,1,37.46666666666667,10.0,22.0,.455,5.0,11.0,.455,7,9.0,.778,0.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,32.0,24.7,+9,11.0,5.0,0.4545454545454545,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,11.0,72.0,4.0,21.9,77.60000000000001,4.311111111111112,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-8),L (-8)
55.0,46.0,2023-02-05,28-345,TOR,MEM,1,38.53333333333333,6.0,19.0,.316,2.0,9.0,.222,1,1.0,1.000,1.0,4.0,5.0,7.0,0.0,1.0,2.0,1.0,15.0,9.2,+4,10.0,4.0,0.4,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,73.0,4.055555555555555,8.799999999999995,77.3,4.294444444444444,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-3),L (-3)
56.0,47.0,2023-02-08,28-348,TOR,SAS,1,36.516666666666666,5.0,16.0,.313,1.0,7.0,.143,5,5.0,1.000,0.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,16.0,9.1,+20,9.0,4.0,0.4444444444444444,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,1.0,80.0,4.444444444444445,7.100000000000001,78.6,4.366666666666666,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+6),W (+6)
57.0,48.0,2023-02-10,28-350,TOR,UTA,1,34.5,4.0,13.0,.308,3.0,9.0,.333,6,7.0,.857,1.0,3.0,4.0,4.0,2.0,0.0,3.0,5.0,17.0,10.5,-18,4.0,1.0,0.25,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,4.0,77.0,4.277777777777778,8.1,79.69999999999999,4.427777777777777,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+3),W (+3)
58.0,49.0,2023-02-12,28-352,TOR,DET,1,37.11666666666667,12.0,26.0,.462,6.0,13.0,.462,5,7.0,.714,0.0,3.0,3.0,8.0,0.0,1.0,1.0,3.0,35.0,25.8,-4,13.0,6.0,0.4615384615384615,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,66.0,3.6666666666666665,23.8,83.8,4.655555555555555,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+14),W (+14)
59.0,50.0,2023-02-14,28-354,TOR,ORL,1,35.4,3.0,12.0,.250,3.0,9.0,.333,1,1.0,1.000,0.0,0.0,0.0,15.0,3.0,1.0,5.0,3.0,10.0,10.8,+14,3.0,0.0,0.0,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,11.0,87.0,4.833333333333333,10.400000000000002,91.70000000000002,5.094444444444445,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-6),L (-6)
60.0,,2023-02-23,28-363,TOR,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,,56.0,3.111111111111111,0.0,71.5,3.9722222222222223,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+1),W (+1)
61.0,,2023-02-25,29-000,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,,50.0,2.7777777777777777,0.0,66.7,3.705555555555556,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+10),W (+10)
62.0,,2023-02-26,29-001,TOR,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,,33.0,1.8333333333333333,0.0,53.49999999999999,2.972222222222222,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+5),W (+5)
63.0,51.0,2023-02-28,29-003,TOR,CHI,1,35.4,1.0,11.0,.091,1.0,9.0,.111,0,0.0,,1.0,5.0,6.0,9.0,1.0,0.0,0.0,2.0,3.0,4.4,-4,2.0,0.0,0.0,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,8.0,80.0,4.444444444444445,4.4,91.7,5.094444444444445,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,,
64.0,52.0,2023-03-02,29-005,TOR,WAS,1,39.8,5.0,17.0,.294,2.0,11.0,.182,2,2.0,1.000,0.0,3.0,3.0,8.0,2.0,0.0,2.0,3.0,14.0,9.4,+15,6.0,3.0,0.5,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,44.0,2.4444444444444446,8.600000000000001,54.50000000000001,3.027777777777778,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+4),W (+4)
65.0,53.0,2023-03-04,29-007,TOR,WAS,1,40.4,9.0,16.0,.563,6.0,11.0,.545,1,1.0,1.000,1.0,3.0,4.0,9.0,3.0,2.0,0.0,1.0,25.0,29.3,+10,5.0,3.0,0.6,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,26.0,59.0,3.2777777777777777,28.9,72.0,4.0,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-25),L (-25)
66.0,54.0,2023-03-06,29-009,TOR,DEN,1,34.6,5.0,12.0,.417,3.0,9.0,.333,8,8.0,1.000,0.0,1.0,1.0,14.0,2.0,0.0,5.0,4.0,21.0,20.1,-7,3.0,2.0,0.6666666666666666,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,60.0,3.333333333333333,16.900000000000002,57.8,3.211111111111111,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+6),W (+6)
67.0,55.0,2023-03-08,29-011,TOR,LAC,1,38.7,4.0,12.0,.333,3.0,8.0,.375,2,2.0,1.000,0.0,4.0,4.0,9.0,3.0,0.0,0.0,4.0,13.0,15.1,-2,4.0,1.0,0.25,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,15.0,44.0,2.4444444444444446,14.3,62.8,3.488888888888889,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-11),L (-11)
68.0,56.0,2023-03-10,29-013,TOR,LAL,1,36.48333333333333,3.0,9.0,.333,2.0,6.0,.333,0,0.0,,0.0,4.0,4.0,10.0,3.0,0.0,4.0,3.0,8.0,8.9,+5,3.0,1.0,0.3333333333333333,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,12.0,64.0,3.555555555555556,8.899999999999999,76.30000000000001,4.23888888888889,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+7),W (+7)
69.0,57.0,2023-03-14,29-017,TOR,DEN,1,37.85,13.0,22.0,.591,8.0,12.0,.667,2,3.0,.667,0.0,3.0,3.0,7.0,3.0,0.0,2.0,2.0,36.0,31.4,+21,10.0,5.0,0.5,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,22.0,57.0,3.1666666666666665,30.6,67.4,3.744444444444445,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-5),L (-5)
70.0,58.0,2023-03-16,29-019,TOR,OKC,1,33.71666666666667,8.0,17.0,.471,3.0,8.0,.375,0,0.0,,0.0,5.0,5.0,6.0,4.0,1.0,3.0,0.0,19.0,17.7,+11,9.0,5.0,0.5555555555555556,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,15.0,89.0,4.944444444444445,17.700000000000003,92.4,5.133333333333334,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-8),L (-8)
71.0,59.0,2023-03-18,29-021,TOR,MIN,1,35.81666666666667,10.0,18.0,.556,3.0,7.0,.429,5,6.0,.833,0.0,3.0,3.0,7.0,2.0,0.0,3.0,3.0,28.0,22.6,+17,11.0,7.0,0.6363636363636364,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,60.0,3.333333333333333,20.6,67.19999999999999,3.733333333333333,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,L (-10),L (-10)
72.0,60.0,2023-03-19,29-022,TOR,MIL,1,38.25,9.0,21.0,.429,3.0,8.0,.375,2,3.0,.667,0.0,4.0,4.0,11.0,1.0,0.0,4.0,4.0,23.0,15.8,+3,13.0,6.0,0.4615384615384615,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,11.0,76.0,4.222222222222222,15.0,80.4,4.466666666666667,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+15),W (+15)
73.0,61.0,2023-03-22,29-025,TOR,IND,1,42.75,7.0,22.0,.318,3.0,12.0,.250,11,12.0,.917,0.0,2.0,2.0,11.0,2.0,0.0,5.0,3.0,28.0,19.1,-9,10.0,4.0,0.4,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,4.0,54.0,3.0,14.70000000000001,52.60000000000001,2.9222222222222225,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+17),W (+17)
74.0,62.0,2023-03-24,29-027,TOR,DET,1,29.266666666666666,5.0,16.0,.313,3.0,10.0,.300,5,5.0,1.000,1.0,2.0,3.0,4.0,2.0,0.0,4.0,3.0,18.0,9.7,+19,6.0,2.0,0.3333333333333333,63,48,24,54,16,5,33,2,15,43,55,4,62,47,5,65,45,76.0,58.0,31.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8289473684210527,0.8275862068965517,0.7741935483870968,0.8181818181818182,0.64,0.5555555555555556,0.7857142857142857,0.4,0.75,0.8113207547169812,0.8208955223880597,0.5,0.8732394366197183,0.8545454545454545,0.5555555555555556,0.8441558441558441,0.8333333333333334,23,72.0,69.0,0.3194444444444444,0.0,18,2.0,72.0,4.0,7.700000000000003,83.8,4.655555555555555,17.0,6.5,2.5,2.0,0.5,0.1442619407823643,0.54,0.545,0.254,2.9,3.7,W (+15),W (+15)
