Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
31.0,,2022-12-19,22-251,TOR,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,65.0,3.823529411764706,0.0,72.9,4.288235294117648,0.0021612275772638,L (-16),L (-16)
32.0,,2022-12-21,22-253,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,68.0,4.0,0.0,88.80000000000001,5.223529411764707,0.0021612275772638,L (-3),L (-3)
33.0,,2022-12-23,22-255,TOR,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,107.0,6.294117647058823,0.0,109.70000000000002,6.452941176470589,0.0021612275772638,W (+7),W (+7)
34.0,,2022-12-27,22-259,TOR,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,74.0,4.352941176470588,0.0,90.9,5.347058823529412,0.0021612275772638,W (+11),W (+11)
35.0,,2022-12-29,22-261,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,77.0,4.529411764705882,0.0,89.40000000000002,5.258823529411766,0.0021612275772638,L (-11),L (-11)
36.0,,2022-12-30,22-262,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,84.0,4.941176470588236,0.0,105.0,6.176470588235294,0.0021612275772638,L (-13),L (-13)
37.0,,2023-01-02,22-265,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,79.0,4.647058823529412,0.0,90.20000000000002,5.305882352941177,0.0021612275772638,W (+9),W (+9)
38.0,,2023-01-04,22-267,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,51.0,3.0,0.0,64.79999999999998,3.811764705882352,0.0021612275772638,L (-8),L (-8)
39.0,,2023-01-06,22-269,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,91.0,5.352941176470588,0.0,95.9,5.641176470588236,0.0021612275772638,L (-3),L (-3)
40.0,,2023-01-08,22-271,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,74.0,4.352941176470588,0.0,89.80000000000001,5.282352941176471,0.0021612275772638,L (-4),L (-4)
41.0,,2023-01-10,22-273,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,103.0,6.0588235294117645,0.0,119.1,7.005882352941176,0.0021612275772638,W (+12),W (+12)
42.0,,2023-01-12,22-275,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,99.0,5.823529411764706,0.0,119.5,7.029411764705882,0.0021612275772638,,
43.0,,2023-01-14,22-277,TOR,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,67.0,3.941176470588236,0.0,72.10000000000001,4.241176470588236,0.0021612275772638,W (+12),W (+12)
44.0,,2023-01-16,22-279,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,90.0,5.294117647058823,0.0,111.4,6.552941176470589,0.0021612275772638,W (+10),W (+10)
45.0,,2023-01-17,22-280,TOR,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,85.0,5.0,0.0,103.1,6.064705882352941,0.0021612275772638,L (-11),L (-11)
46.0,,2023-01-19,22-282,TOR,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,80.0,4.705882352941177,0.0,96.8,5.694117647058824,0.0021612275772638,W (+2),W (+2)
47.0,,2023-01-21,22-284,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,97.0,5.705882352941177,0.0,98.1,5.770588235294118,0.0021612275772638,L (-8),L (-8)
48.0,,2023-01-22,22-285,TOR,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,87.0,5.117647058823529,0.0,106.5,6.264705882352941,0.0021612275772638,L (-2),L (-2)
49.0,,2023-01-25,22-288,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,95.0,5.588235294117647,0.0,105.4,6.2,0.0021612275772638,L (-2),L (-2)
50.0,,2023-01-27,22-290,TOR,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,82.0,4.823529411764706,0.0,94.1,5.535294117647059,0.0021612275772638,W (+9),W (+9)
51.0,3.0,2023-01-28,22-291,TOR,POR,0,1.5333333333333332,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,+1,1.0,1.0,1.0,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,2.0,94.0,5.529411764705882,2.3999999999999995,103.70000000000002,6.100000000000001,0.0021612275772638,W (+18),W (+18)
52.0,,2023-01-30,22-293,TOR,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,89.0,5.235294117647059,0.0,91.5,5.382352941176471,0.0021612275772638,L (-12),L (-12)
53.0,,2023-02-01,22-295,TOR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,95.0,5.588235294117647,0.0,116.7,6.864705882352942,0.0021612275772638,W (+18),W (+18)
54.0,,2023-02-03,22-297,TOR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,83.0,4.882352941176471,0.0,99.5,5.852941176470588,0.0021612275772638,L (-8),L (-8)
55.0,,2023-02-05,22-299,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,79.0,4.647058823529412,0.0,86.09999999999998,5.06470588235294,0.0021612275772638,L (-3),L (-3)
56.0,,2023-02-08,22-302,TOR,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,81.0,4.764705882352941,0.0,85.69999999999999,5.041176470588234,0.0021612275772638,W (+6),W (+6)
57.0,,2023-02-10,22-304,TOR,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,81.0,4.764705882352941,0.0,87.79999999999998,5.164705882352941,0.0021612275772638,W (+3),W (+3)
58.0,,2023-02-12,22-306,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,79.0,4.647058823529412,0.0,107.6,6.329411764705882,0.0021612275772638,W (+14),W (+14)
59.0,,2023-02-14,22-308,TOR,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,98.0,5.764705882352941,0.0,102.1,6.005882352941176,0.0021612275772638,L (-6),L (-6)
60.0,,2023-02-23,22-317,TOR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,56.0,3.294117647058824,0.0,71.5,4.205882352941177,0.0021612275772638,W (+1),W (+1)
61.0,,2023-02-25,22-319,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,,50.0,2.9411764705882355,0.0,66.7,3.923529411764706,0.0021612275772638,W (+10),W (+10)
62.0,4.0,2023-02-26,22-320,TOR,CLE,0,4.7,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,+1,1.0,1.0,1.0,9,9,6,5,6,7,1,4,1,2,9,7,7,8,8,3,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,77.0,54.0,0.1184210526315789,0.1551724137931034,0.1935483870967742,0.072463768115942,0.0909090909090909,0.28,0.1111111111111111,0.0952380952380952,0.2,0.1,0.1698113207547169,0.1044776119402985,0.0,0.0985915492957746,0.1454545454545454,0.1038961038961039,0.0555555555555555,5,72.0,69.0,0.0694444444444444,0.0,17,0.0,33.0,1.9411764705882355,1.0,52.49999999999999,3.0882352941176467,0.0021612275772638,W (+5),W (+5)
