Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
32.0,,2022-12-21,29-201,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,68.0,4.533333333333333,0.0,84.30000000000001,5.620000000000001,0.0047547006699805,L (-3),L (-3)
33.0,,2022-12-23,29-203,TOR,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,107.0,7.133333333333334,0.0,89.60000000000001,5.973333333333334,0.0047547006699805,W (+7),W (+7)
34.0,,2022-12-27,29-207,TOR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,74.0,4.933333333333334,0.0,83.60000000000001,5.573333333333334,0.0047547006699805,W (+11),W (+11)
35.0,,2022-12-29,29-209,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,77.0,5.133333333333334,0.0,78.60000000000002,5.240000000000001,0.0047547006699805,L (-11),L (-11)
36.0,,2022-12-30,29-210,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,84.0,5.6,0.0,84.69999999999999,5.646666666666666,0.0047547006699805,L (-13),L (-13)
37.0,,2023-01-02,29-213,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,79.0,5.266666666666667,0.0,82.20000000000002,5.480000000000001,0.0047547006699805,W (+9),W (+9)
38.0,,2023-01-04,29-215,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,51.0,3.4,0.0,57.69999999999999,3.846666666666666,0.0047547006699805,L (-8),L (-8)
39.0,,2023-01-06,29-217,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,91.0,6.066666666666666,0.0,76.8,5.12,0.0047547006699805,L (-3),L (-3)
40.0,,2023-01-08,29-219,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,74.0,4.933333333333334,0.0,89.80000000000001,5.986666666666667,0.0047547006699805,L (-4),L (-4)
41.0,,2023-01-10,29-221,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,103.0,6.866666666666666,0.0,108.8,7.253333333333333,0.0047547006699805,W (+12),W (+12)
42.0,,2023-01-12,29-223,TOR,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,99.0,6.6,0.0,102.1,6.806666666666667,0.0047547006699805,,
43.0,,2023-01-14,29-225,TOR,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,67.0,4.466666666666667,0.0,66.60000000000001,4.44,0.0047547006699805,W (+12),W (+12)
44.0,,2023-01-16,29-227,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,90.0,6.0,0.0,92.1,6.14,0.0047547006699805,W (+10),W (+10)
45.0,,2023-01-17,29-228,TOR,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,85.0,5.666666666666667,0.0,91.8,6.12,0.0047547006699805,L (-11),L (-11)
46.0,,2023-01-19,29-230,TOR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,80.0,5.333333333333333,0.0,87.0,5.8,0.0047547006699805,W (+2),W (+2)
47.0,,2023-01-21,29-232,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,97.0,6.466666666666667,0.0,85.00000000000001,5.666666666666668,0.0047547006699805,L (-8),L (-8)
48.0,,2023-01-22,29-233,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,87.0,5.8,0.0,99.9,6.66,0.0047547006699805,L (-2),L (-2)
49.0,,2023-01-25,29-236,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,95.0,6.333333333333333,0.0,99.6,6.64,0.0047547006699805,L (-2),L (-2)
50.0,,2023-01-27,29-238,TOR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,82.0,5.466666666666667,0.0,83.5,5.566666666666666,0.0047547006699805,W (+9),W (+9)
51.0,,2023-01-28,29-239,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,96.0,6.4,0.0,99.40000000000002,6.626666666666668,0.0047547006699805,W (+18),W (+18)
52.0,,2023-01-30,29-241,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,89.0,5.933333333333334,0.0,76.2,5.08,0.0047547006699805,L (-12),L (-12)
53.0,,2023-02-01,29-243,TOR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,95.0,6.333333333333333,0.0,101.7,6.78,0.0047547006699805,W (+18),W (+18)
54.0,,2023-02-03,29-245,TOR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,83.0,5.533333333333333,0.0,87.3,5.819999999999999,0.0047547006699805,L (-8),L (-8)
55.0,,2023-02-05,29-247,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,79.0,5.266666666666667,0.0,77.59999999999998,5.173333333333332,0.0047547006699805,L (-3),L (-3)
56.0,,2023-02-08,29-250,TOR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,81.0,5.4,0.0,85.1,5.673333333333333,0.0047547006699805,W (+6),W (+6)
57.0,,2023-02-10,29-252,TOR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,81.0,5.4,0.0,79.39999999999999,5.293333333333333,0.0047547006699805,W (+3),W (+3)
58.0,,2023-02-12,29-254,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,79.0,5.266666666666667,0.0,76.2,5.08,0.0047547006699805,W (+14),W (+14)
59.0,,2023-02-14,29-256,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,98.0,6.533333333333333,0.0,76.7,5.113333333333333,0.0047547006699805,L (-6),L (-6)
60.0,,2023-02-23,29-265,TOR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,56.0,3.733333333333333,0.0,57.60000000000001,3.8400000000000007,0.0047547006699805,W (+1),W (+1)
61.0,,2023-02-25,29-267,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,50.0,3.333333333333333,0.0,49.6,3.306666666666666,0.0047547006699805,W (+10),W (+10)
62.0,,2023-02-26,29-268,TOR,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,33.0,2.2,0.0,37.89999999999999,2.526666666666666,0.0047547006699805,W (+5),W (+5)
63.0,,2023-02-28,29-270,TOR,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,88.0,5.866666666666666,0.0,68.49999999999999,4.5666666666666655,0.0047547006699805,,
64.0,,2023-03-02,29-272,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,50.0,3.333333333333333,0.0,54.2,3.6133333333333337,0.0047547006699805,W (+4),W (+4)
65.0,,2023-03-04,29-274,TOR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,7,4,7,2,2,5,2,5,8,2,5,8,8,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,71.0,55.0,9.0,77.0,54.0,0.1052631578947368,0.1379310344827586,0.2258064516129032,0.0579710144927536,0.106060606060606,0.08,0.2222222222222222,0.119047619047619,0.0,0.1,0.0943396226415094,0.1194029850746268,0.028169014084507,0.0909090909090909,0.0,0.1038961038961039,0.1481481481481481,72.0,69.0,0.0,0.0,15,,85.0,5.666666666666667,0.0,83.99999999999999,5.599999999999999,0.0047547006699805,L (-25),L (-25)
