Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
48.0,,2023-01-22,25-189,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,87.0,4.833333333333333,0.0,106.5,5.916666666666667,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-2),L (-2)
49.0,44.0,2023-01-25,25-192,TOR,SAC,1.0,31.266666666666666,4.0,9.0,0.444,3.0,6.0,0.5,0.0,0.0,,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,11.0,9.9,24.0,3.0,1.0,0.3333333333333333,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,9.0,86.0,4.777777777777778,9.899999999999997,95.5,5.305555555555555,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-2),L (-2)
50.0,45.0,2023-01-27,25-194,TOR,GSW,1.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9,7.0,1.0,0.0,0.0,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,-1.0,83.0,4.611111111111111,0.5000000000000002,93.6,5.199999999999999,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+9),W (+9)
51.0,,2023-01-28,25-195,TOR,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,96.0,5.333333333333333,0.0,106.10000000000002,5.894444444444446,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+18),W (+18)
52.0,,2023-01-30,25-197,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,89.0,4.944444444444445,0.0,91.5,5.083333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-12),L (-12)
53.0,,2023-02-01,25-199,TOR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,95.0,5.277777777777778,0.0,116.7,6.483333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+18),W (+18)
54.0,,2023-02-03,25-201,TOR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,83.0,4.611111111111111,0.0,99.5,5.527777777777778,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-8),L (-8)
55.0,,2023-02-05,25-203,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,79.0,4.388888888888889,0.0,86.09999999999998,4.783333333333332,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-3),L (-3)
56.0,,2023-02-08,25-206,TOR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,81.0,4.5,0.0,85.69999999999999,4.76111111111111,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+6),W (+6)
57.0,,2023-02-10,25-208,TOR,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,81.0,4.5,0.0,87.79999999999998,4.877777777777776,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+3),W (+3)
58.0,,2023-02-12,25-210,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,79.0,4.388888888888889,0.0,107.6,5.977777777777778,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+14),W (+14)
59.0,,2023-02-14,25-212,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,98.0,5.444444444444445,0.0,102.1,5.672222222222222,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-6),L (-6)
60.0,46.0,2023-02-23,25-221,TOR,NOP,1.0,32.28333333333333,5.0,13.0,0.385,1.0,8.0,0.125,1.0,1.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,3.0,5.0,12.0,5.8,-5.0,5.0,4.0,0.8,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,50.0,2.7777777777777777,5.399999999999999,66.1,3.672222222222222,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+1),W (+1)
61.0,47.0,2023-02-25,25-223,TOR,DET,1.0,38.516666666666666,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,4.1,-1.0,5.0,2.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,3.0,47.0,2.611111111111111,3.3,63.400000000000006,3.5222222222222226,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+10),W (+10)
62.0,48.0,2023-02-26,25-224,TOR,CLE,1.0,34.233333333333334,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,2.7,-30.0,5.0,2.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,2.0,31.0,1.7222222222222223,2.7,50.79999999999998,2.822222222222221,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+5),W (+5)
63.0,49.0,2023-02-28,25-226,TOR,CHI,1.0,33.85,6.0,13.0,0.462,2.0,4.0,0.5,3.0,4.0,0.75,3.0,5.0,8.0,2.0,1.0,0.0,3.0,5.0,17.0,10.9,16.0,9.0,4.0,0.4444444444444444,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,8.0,80.0,4.444444444444445,9.699999999999998,86.39999999999999,4.8,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,,
64.0,50.0,2023-03-02,25-228,TOR,WAS,1.0,38.0,9.0,16.0,0.563,4.0,9.0,0.444,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,26.0,19.6,7.0,7.0,5.0,0.7142857142857143,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,11.0,39.0,2.1666666666666665,18.000000000000007,45.09999999999999,2.505555555555554,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+4),W (+4)
65.0,51.0,2023-03-04,25-230,TOR,WAS,1.0,39.016666666666666,2.0,11.0,0.182,0.0,6.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,0.7,-4.0,5.0,2.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,-2.0,87.0,4.833333333333333,-0.0999999999999996,101.0,5.611111111111111,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-25),L (-25)
66.0,52.0,2023-03-06,25-232,TOR,DEN,1.0,34.6,3.0,7.0,0.429,3.0,6.0,0.5,3.0,4.0,0.75,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,12.0,8.4,-4.0,1.0,0.0,0.0,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,5.0,68.0,3.7777777777777777,7.199999999999999,67.5,3.75,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+6),W (+6)
67.0,53.0,2023-03-08,25-234,TOR,LAC,1.0,37.15,7.0,11.0,0.636,4.0,7.0,0.571,0.0,0.0,,2.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,18.0,15.4,-2.0,4.0,3.0,0.75,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,11.0,48.0,2.6666666666666665,15.400000000000002,61.7,3.427777777777778,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-11),L (-11)
68.0,54.0,2023-03-10,25-236,TOR,LAL,1.0,37.65,12.0,14.0,0.857,4.0,6.0,0.667,3.0,3.0,1.0,0.0,2.0,2.0,1.0,5.0,0.0,5.0,1.0,31.0,26.9,7.0,8.0,8.0,1.0,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,17.0,59.0,3.2777777777777777,25.700000000000006,59.49999999999999,3.305555555555556,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+7),W (+7)
69.0,55.0,2023-03-14,25-240,TOR,DEN,1.0,34.88333333333333,10.0,14.0,0.714,4.0,8.0,0.5,0.0,0.0,,1.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,24.0,20.0,13.0,6.0,6.0,1.0,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,16.0,63.0,3.5,20.0,78.0,4.333333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-5),L (-5)
70.0,56.0,2023-03-16,25-242,TOR,OKC,1.0,29.03333333333333,6.0,9.0,0.667,3.0,4.0,0.75,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,5.0,17.0,14.8,14.0,5.0,3.0,0.6,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,13.0,91.0,5.055555555555555,13.999999999999991,96.1,5.338888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-8),L (-8)
71.0,57.0,2023-03-18,25-244,TOR,MIN,1.0,35.166666666666664,6.0,9.0,0.667,2.0,3.0,0.667,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,15.0,9.2,23.0,6.0,4.0,0.6666666666666666,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,67.0,3.7222222222222223,8.799999999999997,79.0,4.388888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-10),L (-10)
72.0,58.0,2023-03-19,25-245,TOR,MIL,1.0,36.766666666666666,8.0,12.0,0.667,4.0,5.0,0.8,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,22.0,19.6,-1.0,7.0,4.0,0.5714285714285714,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,15.0,72.0,4.0,18.8,76.6,4.255555555555556,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+15),W (+15)
73.0,59.0,2023-03-22,25-248,TOR,IND,1.0,37.05,2.0,13.0,0.154,1.0,7.0,0.143,2.0,2.0,1.0,2.0,4.0,6.0,1.0,4.0,0.0,1.0,3.0,7.0,3.8,-3.0,6.0,1.0,0.1666666666666666,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,2.0,56.0,3.111111111111111,2.9999999999999982,64.30000000000001,3.572222222222223,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+17),W (+17)
74.0,60.0,2023-03-24,25-250,TOR,DET,1.0,24.95,7.0,11.0,0.636,3.0,4.0,0.75,0.0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,17.0,13.4,16.0,7.0,4.0,0.5714285714285714,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,10.0,64.0,3.555555555555556,13.4,78.1,4.338888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+15),W (+15)
75.0,61.0,2023-03-26,25-252,TOR,WAS,1.0,37.03333333333333,11.0,21.0,0.524,4.0,10.0,0.4,3.0,4.0,0.75,2.0,6.0,8.0,1.0,1.0,3.0,1.0,4.0,29.0,22.7,18.0,11.0,7.0,0.6363636363636364,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,16.0,62.0,3.4444444444444446,21.5,59.79999999999999,3.322222222222221,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-7),L (-7)
