Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,,2022-12-11,27-074,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,36.0,2.0,0.0,56.1,3.1166666666666667,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-4),L (-4)
28.0,17.0,2022-12-14,27-077,TOR,SAC,0,24.166666666666668,2.0,5.0,.400,0.0,3.0,.000,1,2.0,.500,2.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,5.0,4.1,-4,2.0,2.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,4.0,74.0,4.111111111111111,3.6999999999999993,90.8,5.044444444444444,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-12),L (-12)
29.0,18.0,2022-12-16,27-079,TOR,BRK,1,40.81666666666667,3.0,5.0,.600,1.0,3.0,.333,1,2.0,.500,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,7.4,-1,2.0,2.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,8.0,53.0,2.9444444444444446,6.999999999999999,75.30000000000001,4.183333333333334,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-1),L (-1)
30.0,19.0,2022-12-18,27-081,TOR,GSW,1,23.216666666666665,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,1.1,-14,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,3.0,62.0,3.4444444444444446,1.0999999999999996,77.0,4.277777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-3),L (-3)
31.0,20.0,2022-12-19,27-082,TOR,PHI,1,14.316666666666666,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,5.3,-3,2.0,2.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,4.0,61.0,3.388888888888889,5.3,67.60000000000001,3.755555555555556,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-16),L (-16)
32.0,21.0,2022-12-21,27-084,TOR,NYK,1,27.65,2.0,4.0,.500,0.0,2.0,.000,0,0.0,,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,3.9,-2,2.0,2.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,5.0,63.0,3.5,3.9,84.9,4.716666666666667,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-3),L (-3)
33.0,22.0,2022-12-23,27-086,TOR,CLE,1,23.633333333333333,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,2.3,+17,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,3.0,104.0,5.777777777777778,2.3000000000000003,107.4,5.966666666666667,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+7),W (+7)
34.0,23.0,2022-12-27,27-090,TOR,LAC,1,8.65,0.0,5.0,.000,0.0,4.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,-3.0,77.0,4.277777777777778,-2.5,93.4,5.188888888888889,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+11),W (+11)
35.0,24.0,2022-12-29,27-092,TOR,MEM,1,10.983333333333333,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,-11,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,2.0,75.0,4.166666666666667,0.8999999999999999,88.50000000000001,4.916666666666668,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-11),L (-11)
36.0,25.0,2022-12-30,27-093,TOR,PHO,0,4.583333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+2,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,1.0,83.0,4.611111111111111,0.3,104.7,5.816666666666666,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-13),L (-13)
37.0,,2023-01-02,27-096,TOR,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,79.0,4.388888888888889,0.0,90.20000000000002,5.011111111111112,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+9),W (+9)
38.0,26.0,2023-01-04,27-098,TOR,MIL,0,5.45,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+5,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,1.0,50.0,2.7777777777777777,0.3,64.49999999999999,3.5833333333333326,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-8),L (-8)
39.0,,2023-01-06,27-100,TOR,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,91.0,5.055555555555555,0.0,95.9,5.327777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-3),L (-3)
40.0,27.0,2023-01-08,27-102,TOR,POR,0,11.683333333333334,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1,+9,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,0.0,74.0,4.111111111111111,-0.0999999999999999,89.9,4.9944444444444445,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-4),L (-4)
41.0,28.0,2023-01-10,27-104,TOR,CHO,0,11.416666666666666,2.0,5.0,.400,1.0,2.0,.500,0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,4.9,-3,3.0,1.0,0.3333333333333333,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,6.0,97.0,5.388888888888889,4.9,114.2,6.344444444444445,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+12),W (+12)
42.0,29.0,2023-01-12,27-106,TOR,CHO,0,12.1,1.0,1.0,1.000,0.0,0.0,,3,3.0,1.000,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,7.2,+4,1.0,1.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,7.0,92.0,5.111111111111111,6.000000000000002,113.5,6.305555555555555,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,,
43.0,30.0,2023-01-14,27-108,TOR,ATL,0,15.55,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.5,+5,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,0.0,67.0,3.7222222222222223,0.5000000000000002,71.60000000000001,3.9777777777777774,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+12),W (+12)
44.0,31.0,2023-01-16,27-110,TOR,NYK,0,7.15,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5,+5,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,-1.0,91.0,5.055555555555555,-1.5,112.9,6.272222222222222,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+10),W (+10)
45.0,32.0,2023-01-17,27-111,TOR,MIL,0,7.633333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+2,1.0,1.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,2.0,83.0,4.611111111111111,2.0,101.1,5.616666666666666,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-11),L (-11)
46.0,33.0,2023-01-19,27-113,TOR,MIN,0,12.483333333333333,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.1,-5,1.0,1.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,3.0,77.0,4.277777777777778,1.1,95.7,5.316666666666666,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+2),W (+2)
47.0,34.0,2023-01-21,27-115,TOR,BOS,0,9.8,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,-9,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,3.0,94.0,5.222222222222222,1.7,96.4,5.355555555555556,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-8),L (-8)
48.0,35.0,2023-01-22,27-116,TOR,NYK,0,15.9,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.9,+14,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,5.0,82.0,4.555555555555555,1.9,104.6,5.811111111111111,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-2),L (-2)
49.0,36.0,2023-01-25,27-119,TOR,SAC,0,11.583333333333334,0.0,2.0,.000,0.0,2.0,.000,1,2.0,.500,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,-4,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,-1.0,96.0,5.333333333333333,-0.2,105.6,5.866666666666666,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-2),L (-2)
50.0,37.0,2023-01-27,27-121,TOR,GSW,0,11.283333333333331,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.6,+2,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,2.0,80.0,4.444444444444445,-0.6000000000000001,94.7,5.261111111111111,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+9),W (+9)
51.0,38.0,2023-01-28,27-122,TOR,POR,0,11.633333333333333,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.2,-14,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,2.0,94.0,5.222222222222222,1.2000000000000002,104.9,5.827777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+18),W (+18)
52.0,39.0,2023-01-30,27-124,TOR,PHO,0,7.416666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6,-8,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,1.0,88.0,4.888888888888889,0.6,90.9,5.050000000000001,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-12),L (-12)
53.0,,2023-02-01,27-126,TOR,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,95.0,5.277777777777778,0.0,116.7,6.483333333333333,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+18),W (+18)
54.0,40.0,2023-02-03,27-128,TOR,HOU,0,4.55,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,+1,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,-1.0,84.0,4.666666666666667,-0.7,100.2,5.566666666666666,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-8),L (-8)
