Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,25.0,2023-01-25,23-128,TOR,SAC,0,28.216666666666665,9.0,12.0,.750,1.0,3.0,.333,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,3.0,3.0,19.0,11.9,+3,9.0,8.0,0.8888888888888888,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,9.0,86.0,4.777777777777778,11.900000000000002,93.5,5.194444444444445,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-2),L (-2)
50.0,26.0,2023-01-27,23-130,TOR,GSW,0,36.45,8.0,12.0,.667,0.0,2.0,.000,1,3.0,.333,5.0,6.0,11.0,2.0,1.0,0.0,2.0,2.0,17.0,15.9,-8,10.0,8.0,0.8,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,14.0,68.0,3.7777777777777777,15.5,78.6,4.366666666666666,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+9),W (+9)
51.0,27.0,2023-01-28,23-131,TOR,POR,1,33.416666666666664,11.0,16.0,.688,1.0,2.0,.500,4,4.0,1.000,3.0,10.0,13.0,0.0,2.0,1.0,2.0,3.0,27.0,24.8,+27,14.0,10.0,0.7142857142857143,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,21.0,75.0,4.166666666666667,23.200000000000003,82.9,4.605555555555556,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+18),W (+18)
52.0,28.0,2023-01-30,23-133,TOR,PHO,1,34.05,5.0,9.0,.556,0.0,1.0,.000,1,2.0,.500,5.0,7.0,12.0,1.0,1.0,1.0,1.0,3.0,11.0,12.1,-6,8.0,5.0,0.625,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,14.0,75.0,4.166666666666667,11.7,79.8,4.433333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-12),L (-12)
53.0,29.0,2023-02-01,23-135,TOR,UTA,1,25.416666666666668,6.0,8.0,.750,0.0,0.0,,1,4.0,.250,5.0,1.0,6.0,1.0,1.0,1.0,0.0,4.0,13.0,13.2,+3,8.0,6.0,0.75,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,10.0,85.0,4.722222222222222,12.8,103.9,5.772222222222222,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+18),W (+18)
54.0,30.0,2023-02-03,23-137,TOR,HOU,1,29.366666666666667,2.0,7.0,.286,0.0,2.0,.000,5,9.0,.556,3.0,5.0,8.0,2.0,1.0,1.0,2.0,6.0,9.0,5.6,-7,5.0,2.0,0.4,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,3.0,80.0,4.444444444444445,3.6000000000000014,95.9,5.327777777777778,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-8),L (-8)
55.0,31.0,2023-02-05,23-139,TOR,MEM,1,30.683333333333334,5.0,12.0,.417,0.0,3.0,.000,0,0.0,,1.0,6.0,7.0,0.0,4.0,0.0,0.0,1.0,10.0,9.7,-11,9.0,5.0,0.5555555555555556,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,9.0,70.0,3.888888888888889,9.7,76.39999999999999,4.244444444444444,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-3),L (-3)
56.0,32.0,2023-02-08,23-142,TOR,SAS,1,28.08333333333333,4.0,6.0,.667,1.0,2.0,.500,1,2.0,.500,1.0,6.0,7.0,0.0,1.0,2.0,1.0,4.0,10.0,9.3,-1,4.0,3.0,0.75,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,11.0,70.0,3.888888888888889,8.899999999999997,76.79999999999998,4.266666666666666,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+6),W (+6)
57.0,33.0,2023-02-10,23-144,TOR,UTA,1,30.95,7.0,11.0,.636,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,4.0,0.0,0.0,1.0,4.0,16.0,12.9,-5,7.0,5.0,0.7142857142857143,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,12.0,69.0,3.8333333333333335,12.9,74.89999999999998,4.16111111111111,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+3),W (+3)
58.0,34.0,2023-02-12,23-146,TOR,DET,1,33.05,4.0,10.0,.400,0.0,2.0,.000,3,6.0,.500,4.0,7.0,11.0,1.0,0.0,0.0,0.0,2.0,11.0,9.2,+5,8.0,4.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,7.0,72.0,4.0,7.999999999999999,99.6,5.533333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+14),W (+14)
59.0,35.0,2023-02-14,23-148,TOR,ORL,1,33.65,4.0,7.0,.571,1.0,2.0,.500,2,2.0,1.000,3.0,10.0,13.0,0.0,0.0,1.0,3.0,2.0,11.0,9.7,+11,5.0,3.0,0.6,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,85.0,4.722222222222222,8.899999999999999,93.2,5.177777777777778,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-6),L (-6)
60.0,36.0,2023-02-23,23-157,TOR,NOP,0,19.9,2.0,6.0,.333,0.0,1.0,.000,2,2.0,1.000,0.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,6.0,2.7,+4,5.0,2.0,0.4,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,3.0,53.0,2.9444444444444446,1.9,69.6,3.866666666666666,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+1),W (+1)
61.0,37.0,2023-02-25,23-159,TOR,DET,0,21.55,3.0,8.0,.375,0.0,0.0,,4,7.0,.571,1.0,5.0,6.0,3.0,0.0,0.0,1.0,3.0,10.0,6.5,+2,8.0,3.0,0.375,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,3.0,47.0,2.611111111111111,4.899999999999998,61.8,3.433333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+10),W (+10)
62.0,38.0,2023-02-26,23-160,TOR,CLE,0,16.066666666666666,3.0,6.0,.500,1.0,1.0,1.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,7.0,2.9,-10,5.0,2.0,0.4,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,2.0,31.0,1.7222222222222223,2.8999999999999986,50.59999999999999,2.8111111111111104,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+5),W (+5)
63.0,39.0,2023-02-28,23-162,TOR,CHI,0,12.216666666666669,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.3,-14,5.0,2.0,0.4,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,1.0,87.0,4.833333333333333,2.3000000000000003,93.79999999999998,5.21111111111111,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,,
64.0,40.0,2023-03-02,23-164,TOR,WAS,0,12.733333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.5,-15,2.0,1.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,4.0,46.0,2.555555555555556,1.5,61.6,3.4222222222222225,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+4),W (+4)
65.0,41.0,2023-03-04,23-166,TOR,WAS,0,18.616666666666667,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,0.2,+17,5.0,2.0,0.4,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,-1.0,86.0,4.777777777777778,0.2000000000000006,100.7,5.594444444444445,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-25),L (-25)
66.0,42.0,2023-03-06,23-168,TOR,DEN,0,19.433333333333334,3.0,4.0,.750,1.0,1.0,1.000,2,2.0,1.000,0.0,6.0,6.0,3.0,1.0,0.0,0.0,1.0,9.0,11.9,+6,3.0,2.0,0.6666666666666666,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,13.0,60.0,3.333333333333333,11.1,63.6,3.533333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+6),W (+6)
67.0,43.0,2023-03-08,23-170,TOR,LAC,0,11.916666666666666,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,-2.7,+3,1.0,0.0,0.0,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,0.0,59.0,3.2777777777777777,-2.7,79.8,4.433333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-11),L (-11)
68.0,44.0,2023-03-10,23-172,TOR,LAL,0,8.3,2.0,5.0,.400,0.0,1.0,.000,1,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,1.1,-10,4.0,2.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,-1.0,77.0,4.277777777777778,0.7,84.50000000000001,4.6944444444444455,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+7),W (+7)
69.0,45.0,2023-03-14,23-176,TOR,DEN,0,13.833333333333334,0.0,3.0,.000,0.0,1.0,.000,4,4.0,1.000,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,-13,2.0,0.0,0.0,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,2.0,77.0,4.277777777777778,3.4,94.6,5.255555555555556,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-5),L (-5)
70.0,,2023-03-16,23-178,TOR,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,104.0,5.777777777777778,0.0,110.1,6.116666666666666,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-8),L (-8)
71.0,46.0,2023-03-18,23-180,TOR,MIN,0,3.0166666666666666,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.1,-4,1.0,1.0,1.0,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,0.0,73.0,4.055555555555555,-0.1000000000000002,87.9,4.883333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-10),L (-10)
72.0,47.0,2023-03-19,23-181,TOR,MIL,0,19.73333333333333,2.0,3.0,.667,0.0,1.0,.000,1,2.0,.500,1.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,5.0,7.6,+7,2.0,2.0,1.0,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,9.0,78.0,4.333333333333333,7.2,88.19999999999999,4.9,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+15),W (+15)
73.0,,2023-03-22,23-184,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,58.0,3.2222222222222223,0.0,67.30000000000001,3.73888888888889,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+17),W (+17)
74.0,,2023-03-24,23-186,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,74.0,4.111111111111111,0.0,91.5,5.083333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+15),W (+15)
75.0,48.0,2023-03-26,23-188,TOR,WAS,0,5.716666666666667,1.0,2.0,.500,0.0,1.0,.000,0,2.0,.000,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.2,-10,1.0,1.0,1.0,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,-1.0,79.0,4.388888888888889,0.1999999999999997,81.1,4.505555555555556,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-7),L (-7)
