Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Julian Champagnie,Shared Games with Louis King,Shared Games with Mac McClung,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Saben Lee,Shared Games with Shake Milton,Shared Games with Tobias Harris,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Saben Lee,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Dewayne Dedmon,Dewayne Dedmon,Grant Williams,Jalen McDaniels,co_inf with Jalen McDaniels,co_inf with Dewayne Dedmon,co_inf with Grant Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
46.0,36.0,2023-01-21,23-221,PHI,SAC,0,14.783333333333331,4.0,6.0,.667,0.0,0.0,,1,2.0,.500,4.0,3.0,7.0,0.0,0.0,1.0,1.0,4.0,9.0,7.8,+2,6.0,4.0,0.6666666666666666,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,8.0,79.0,4.157894736842105,7.399999999999999,98.89999999999998,5.205263157894736,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+10),W (+10)
47.0,,2023-01-25,23-225,PHI,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,,87.0,4.578947368421052,0.0,103.4,5.442105263157895,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+10),W (+10)
48.0,,2023-01-28,23-228,PHI,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,,91.0,4.789473684210527,0.0,105.5,5.552631578947368,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+2),W (+2)
49.0,37.0,2023-01-30,23-230,PHI,ORL,0,0.9166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,0.0,72.0,3.789473684210526,0.0,72.89999999999999,3.8368421052631576,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+4),W (+4)
50.0,38.0,2023-02-01,23-232,PHI,ORL,0,2.9166666666666665,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.1,-3,0.0,0.0,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,0.0,76.0,4.0,-1.1,88.2,4.642105263157895,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+7),W (+7)
51.0,39.0,2023-02-03,23-234,PHI,SAS,0,4.45,2.0,3.0,.667,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.1,-14,3.0,2.0,0.6666666666666666,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,3.0,84.0,4.421052631578948,4.1,100.59999999999998,5.294736842105262,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-10),L (-10)
52.0,40.0,2023-02-05,23-236,PHI,NYK,0,8.416666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,-14,2.0,1.0,0.5,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,0.0,56.0,2.9473684210526314,0.6,66.80000000000001,3.5157894736842112,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+11),W (+11)
53.0,,2023-02-08,23-239,PHI,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,,57.0,3.0,0.0,69.9,3.6789473684210527,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+12),W (+12)
54.0,41.0,2023-02-10,23-241,PHI,NYK,0,10.25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,2.4,+4,0.0,0.0,,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,6.0,93.0,4.894736842105263,2.4000000000000004,111.39999999999998,5.863157894736841,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-11),L (-11)
55.0,42.0,2023-02-11,23-242,PHI,BRK,0,10.616666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,-2,1.0,1.0,1.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,4.0,65.0,3.421052631578948,2.6,66.3,3.4894736842105263,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-7),L (-7)
56.0,43.0,2023-02-13,23-244,PHI,HOU,0,17.316666666666666,3.0,5.0,.600,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,2.0,3.0,2.0,4.0,6.0,5.5,+7,5.0,3.0,0.6,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,7.0,85.0,4.473684210526316,5.5,91.0,4.789473684210527,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+11),W (+11)
57.0,44.0,2023-02-15,23-246,PHI,CLE,0,9.45,2.0,2.0,1.000,0.0,0.0,,1,2.0,.500,1.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,5.0,5.2,+3,2.0,2.0,1.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,6.0,73.0,3.842105263157895,4.800000000000001,82.0,4.315789473684211,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+3),W (+3)
58.0,45.0,2023-02-23,23-254,PHI,MEM,0,6.05,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.9,-3,2.0,1.0,0.5,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,1.0,72.0,3.789473684210526,0.8999999999999997,75.19999999999999,3.9578947368421047,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+19),W (+19)
59.0,46.0,2023-02-25,23-256,PHI,BOS,0,4.7,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,-14,1.0,0.0,0.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,-1.0,74.0,3.8947368421052633,-1.0,83.39999999999999,4.389473684210526,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+6),W (+6)
60.0,47.0,2023-02-27,23-258,PHI,MIA,0,13.366666666666667,2.0,4.0,.500,0.0,0.0,,2,2.0,1.000,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.3,0,4.0,2.0,0.5,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,3.0,50.0,2.631578947368421,4.5,56.5,2.973684210526316,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+5),W (+5)
61.0,48.0,2023-03-01,23-260,PHI,MIA,0,28.73333333333333,7.0,10.0,.700,0.0,0.0,,2,2.0,1.000,5.0,9.0,14.0,0.0,0.0,2.0,0.0,3.0,16.0,18.2,+26,10.0,7.0,0.7,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,20.0,70.0,3.684210526315789,17.4,78.4,4.126315789473685,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-3),L (-3)
62.0,49.0,2023-03-02,23-261,PHI,DAL,0,9.466666666666669,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.2,+7,1.0,1.0,1.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,5.0,75.0,3.947368421052632,3.2,95.09999999999998,5.005263157894736,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-2),L (-2)
63.0,50.0,2023-03-04,23-263,PHI,MIL,0,9.466666666666669,1.0,1.0,1.000,0.0,0.0,,2,3.0,.667,3.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,4.0,6.3,+8,1.0,1.0,1.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,6.0,62.0,3.263157894736842,5.499999999999999,89.8,4.726315789473684,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,,
64.0,51.0,2023-03-06,23-265,PHI,IND,0,10.883333333333333,4.0,4.0,1.000,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,10.4,+8,4.0,4.0,1.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,12.0,78.0,4.105263157894737,10.399999999999997,99.3,5.226315789473684,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+23),W (+23)
65.0,52.0,2023-03-07,23-266,PHI,MIN,0,20.016666666666666,1.0,7.0,.143,0.0,0.0,,0,0.0,,2.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,-1.3,+5,7.0,1.0,0.1428571428571428,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,-1.0,92.0,4.842105263157895,-1.2999999999999998,91.1,4.794736842105263,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,L (-7),L (-7)
66.0,53.0,2023-03-10,23-269,PHI,POR,0,10.433333333333334,2.0,6.0,.333,0.0,0.0,,0,0.0,,4.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,4.0,2.1,-1,6.0,2.0,0.3333333333333333,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,3.0,87.0,4.578947368421052,2.099999999999999,98.70000000000002,5.194736842105264,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+3),W (+3)
67.0,54.0,2023-03-12,23-271,PHI,WAS,0,12.016666666666667,3.0,4.0,.750,0.0,0.0,,0,0.0,,3.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,6.0,6.7,+9,4.0,3.0,0.75,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,8.0,89.0,4.684210526315789,6.700000000000001,94.9,4.994736842105263,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+4),W (+4)
68.0,55.0,2023-03-15,23-274,PHI,CLE,0,4.033333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.1,-7,1.0,0.0,0.0,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,1.0,89.0,4.684210526315789,-0.0999999999999999,97.60000000000002,5.136842105263159,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+23),W (+23)
69.0,56.0,2023-03-17,23-276,PHI,CHO,0,12.45,4.0,8.0,.500,0.0,0.0,,0,0.0,,6.0,4.0,10.0,0.0,0.0,3.0,2.0,2.0,8.0,8.7,+9,8.0,4.0,0.5,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,11.0,86.0,4.526315789473684,8.699999999999998,91.6,4.821052631578947,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+1),W (+1)
70.0,57.0,2023-03-18,23-277,PHI,IND,0,15.633333333333333,5.0,6.0,.833,0.0,0.0,,0,0.0,,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,10.0,10.4,+4,6.0,5.0,0.8333333333333334,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,9.0,96.0,5.052631578947368,10.4,116.7,6.142105263157895,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+19),W (+19)
71.0,58.0,2023-03-20,23-279,PHI,CHI,0,13.533333333333331,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.4,-10,2.0,1.0,0.5,51,64,37,65,16,45,54,2,1,2,36,44,62,1,65,62,49,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,25.0,76.0,74.0,60.0,0.9107142857142856,0.8311688311688312,1.0,0.8333333333333334,1.0,0.7758620689655172,0.8181818181818182,0.1176470588235294,1.0,1.0,0.5070422535211268,0.0,0.7719298245614035,0.8266666666666667,0.04,0.8552631578947368,0.8378378378378378,0.8166666666666667,21,8,38.0,79.0,80.0,0.2625,0.2105263157894736,0.0,19,4.0,71.0,3.736842105263158,1.3999999999999997,72.8,3.831578947368421,19.2,2.8,-0.1,-1.6,1.5,0.0303767993226079,0.62,0.029,0.244,0.4,1.2,W (+9),W (+9)
