38,38,,2022-03-08,22-166,IND,,CLE,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,39,,2022-03-12,22-170,IND,@,SAS,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,40,20,2022-03-13,22-171,IND,@,ATL,L (-3),1,24:46,6,8,.750,1,2,.500,3,4,.750,3,1,4,0,0,0,0,0,16,14.8,-10
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,21,2022-03-15,22-173,IND,,MEM,L (-33),0,27:12,7,8,.875,0,1,.000,0,0,,4,4,8,0,0,1,2,1,14,13.5,-2
43,42,22,2022-03-18,22-176,IND,@,HOU,W (+3),0,21:20,0,2,.000,0,0,,0,0,,2,2,4,0,1,0,0,3,0,0.4,+8
44,43,23,2022-03-20,22-178,IND,,POR,W (+31),0,20:56,7,7,1.000,1,1,1.000,2,3,.667,2,0,2,2,2,1,1,1,17,18.6,+5
45,44,24,2022-03-23,22-181,IND,,SAC,L (-1),0,29:08,5,8,.625,1,2,.500,2,2,1.000,1,6,7,2,0,0,3,1,13,9.9,0
46,45,25,2022-03-24,22-182,IND,@,MEM,L (-30),0,29:39,7,11,.636,1,4,.250,2,4,.500,3,2,5,0,0,0,0,1,17,13.6,-11
47,46,26,2022-03-26,22-184,IND,@,TOR,L (-40),0,27:48,2,4,.500,0,1,.000,0,0,,3,1,4,1,0,0,2,3,4,1.9,-35
48,47,27,2022-03-28,22-186,IND,,ATL,L (-9),0,32:59,4,7,.571,1,2,.500,2,2,1.000,1,1,2,1,2,0,1,4,11,8.8,-11
49,48,28,2022-03-30,22-188,IND,,DEN,L (-7),1,35:33,7,12,.583,0,2,.000,4,6,.667,8,1,9,2,2,1,0,4,18,20.0,-9
50,49,29,2022-04-01,22-190,IND,@,BOS,L (-5),1,18:41,3,6,.500,0,2,.000,2,2,1.000,0,0,0,1,1,0,1,2,8,4.9,-4
51,50,30,2022-04-03,22-192,IND,,DET,L (-4),1,32:27,6,9,.667,3,3,1.000,0,0,,4,2,6,0,0,0,2,2,15,11.7,-11
52,51,31,2022-04-05,22-194,IND,,PHI,L (-9),1,27:59,6,11,.545,0,4,.000,1,1,1.000,3,0,3,3,1,1,1,2,13,11.8,-2
53,52,32,2022-04-09,22-198,IND,@,PHI,L (-13),0,30:02,4,10,.400,0,2,.000,2,3,.667,3,2,5,2,1,0,2,2,10,6.5,-6
54,53,33,2022-04-10,22-199,IND,@,BRK,L (-8),0,23:37,4,7,.571,0,1,.000,2,2,1.000,6,1,7,1,1,0,0,2,10,12.1,-12
