Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
52.0,40.0,2023-01-31,23-011,MIA,CLE,1.0,37.55,6.0,15.0,0.4,3.0,6.0,0.5,3.0,3.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,18.0,10.5,6.0,9.0,3.0,0.3333333333333333,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,5.0,49.0,2.7222222222222223,9.3,57.20000000000001,3.1777777777777785,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+5),W (+5)
53.0,41.0,2023-02-02,23-013,MIA,NYK,1.0,39.6,10.0,22.0,0.455,4.0,10.0,0.4,1.0,2.0,0.5,0.0,5.0,5.0,8.0,1.0,1.0,3.0,3.0,25.0,17.8,-9.0,12.0,6.0,0.5,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,13.0,46.0,2.555555555555556,17.400000000000006,59.30000000000001,3.294444444444445,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-5),L (-5)
54.0,42.0,2023-02-04,23-015,MIA,MIL,1.0,38.45,10.0,24.0,0.417,2.0,8.0,0.25,2.0,2.0,1.0,0.0,5.0,5.0,6.0,1.0,0.0,2.0,1.0,24.0,15.5,-10.0,16.0,8.0,0.5,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,8.0,56.0,3.111111111111111,14.700000000000006,68.9,3.827777777777778,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+3),W (+3)
55.0,43.0,2023-02-08,23-019,MIA,IND,1.0,40.333333333333336,4.0,14.0,0.286,1.0,3.0,0.333,6.0,6.0,1.0,1.0,5.0,6.0,3.0,0.0,1.0,1.0,1.0,15.0,10.4,7.0,11.0,3.0,0.2727272727272727,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,4.0,59.0,3.2777777777777777,7.999999999999998,73.59999999999998,4.088888888888888,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-2),L (-2)
56.0,44.0,2023-02-10,23-021,MIA,HOU,1.0,37.21666666666667,11.0,20.0,0.55,5.0,10.0,0.5,4.0,4.0,1.0,2.0,7.0,9.0,8.0,1.0,1.0,4.0,1.0,31.0,27.8,19.0,10.0,6.0,0.6,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,22.0,37.0,2.055555555555556,26.200000000000003,42.50000000000001,2.361111111111112,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-8),L (-8)
57.0,45.0,2023-02-11,23-022,MIA,ORL,1.0,46.98333333333333,10.0,23.0,0.435,2.0,10.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,5.0,23.0,6.2,8.0,13.0,8.0,0.6153846153846154,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,-2.0,61.0,3.388888888888889,5.8000000000000025,63.2,3.511111111111111,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+5),W (+5)
58.0,,2023-02-13,23-024,MIA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,,44.0,2.4444444444444446,0.0,64.1,3.561111111111111,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+2),W (+2)
59.0,,2023-02-15,23-026,MIA,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,,49.0,2.7222222222222223,0.0,70.19999999999999,3.9,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+4),W (+4)
60.0,46.0,2023-02-24,23-035,MIA,MIL,1.0,28.183333333333334,5.0,15.0,0.333,3.0,7.0,0.429,1.0,2.0,0.5,0.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,14.0,5.5,-16.0,8.0,2.0,0.25,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,2.0,27.0,1.5,5.1,43.7,2.427777777777778,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-4),L (-4)
61.0,47.0,2023-02-25,23-036,MIA,CHO,1.0,40.88333333333333,10.0,23.0,0.435,6.0,12.0,0.5,7.0,7.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,2.0,3.0,33.0,25.4,11.0,11.0,4.0,0.3636363636363636,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,15.0,14.0,0.7777777777777778,22.600000000000005,24.40000000000001,1.355555555555556,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-11),L (-11)
62.0,48.0,2023-02-27,23-038,MIA,PHI,1.0,34.65,3.0,13.0,0.231,2.0,9.0,0.222,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,3.4,3.0,4.0,1.0,0.25,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,1.0,63.0,3.5,3.399999999999999,67.7,3.761111111111111,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-29),L (-29)
63.0,49.0,2023-03-01,23-040,MIA,PHI,1.0,29.966666666666665,4.0,15.0,0.267,1.0,5.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,11.0,4.6,-8.0,10.0,3.0,0.3,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,-1.0,53.0,2.9444444444444446,3.8000000000000016,57.99999999999998,3.222222222222221,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,,
64.0,50.0,2023-03-03,23-042,MIA,NYK,1.0,39.06666666666667,11.0,18.0,0.611,5.0,8.0,0.625,2.0,2.0,1.0,0.0,8.0,8.0,6.0,1.0,0.0,4.0,2.0,29.0,23.6,-4.0,10.0,6.0,0.6,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,20.0,43.0,2.388888888888889,22.8,62.6,3.477777777777778,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-5),L (-5)
65.0,51.0,2023-03-04,23-043,MIA,ATL,1.0,38.28333333333333,8.0,21.0,0.381,3.0,9.0,0.333,1.0,1.0,1.0,3.0,3.0,6.0,5.0,0.0,0.0,4.0,1.0,20.0,10.6,14.0,12.0,5.0,0.4166666666666667,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,5.0,65.0,3.611111111111111,10.199999999999996,69.79999999999998,3.877777777777777,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+2),W (+2)
66.0,52.0,2023-03-06,23-045,MIA,ATL,1.0,36.516666666666666,5.0,14.0,0.357,3.0,8.0,0.375,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,13.0,5.7,-1.0,6.0,2.0,0.3333333333333333,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,4.0,76.0,4.222222222222222,5.699999999999998,100.09999999999998,5.56111111111111,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-23),L (-23)
67.0,53.0,2023-03-08,23-047,MIA,CLE,1.0,35.5,7.0,15.0,0.467,4.0,8.0,0.5,4.0,5.0,0.8,0.0,5.0,5.0,5.0,2.0,0.0,3.0,1.0,22.0,17.5,-8.0,7.0,3.0,0.4285714285714285,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,11.0,26.0,1.4444444444444444,15.900000000000002,41.400000000000006,2.3000000000000003,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-2),L (-2)
68.0,54.0,2023-03-10,23-049,MIA,CLE,1.0,38.48333333333333,8.0,15.0,0.533,5.0,7.0,0.714,4.0,4.0,1.0,0.0,9.0,9.0,4.0,0.0,0.0,3.0,1.0,25.0,19.8,6.0,8.0,3.0,0.375,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,16.0,56.0,3.111111111111111,18.2,67.5,3.75,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+8),W (+8)
69.0,55.0,2023-03-11,23-050,MIA,ORL,1.0,26.6,6.0,13.0,0.462,2.0,6.0,0.333,0.0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,14.0,7.9,-4.0,7.0,4.0,0.5714285714285714,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,6.0,44.0,2.4444444444444446,7.9,62.4,3.466666666666667,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+2),W (+2)
70.0,56.0,2023-03-13,23-052,MIA,UTA,1.0,37.85,5.0,16.0,0.313,2.0,10.0,0.2,6.0,6.0,1.0,0.0,6.0,6.0,2.0,1.0,0.0,2.0,1.0,18.0,10.6,10.0,6.0,3.0,0.5,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,3.0,62.0,3.4444444444444446,8.2,79.60000000000001,4.422222222222223,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-4),L (-4)
71.0,57.0,2023-03-15,23-054,MIA,MEM,1.0,33.55,9.0,14.0,0.643,2.0,6.0,0.333,4.0,4.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,2.0,24.0,21.4,15.0,8.0,7.0,0.875,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,15.0,79.0,4.388888888888889,19.8,95.2,5.288888888888889,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+4),W (+4)
72.0,58.0,2023-03-18,23-057,MIA,CHI,1.0,36.13333333333333,5.0,11.0,0.455,3.0,8.0,0.375,2.0,2.0,1.0,0.0,7.0,7.0,2.0,0.0,1.0,6.0,2.0,15.0,6.7,1.0,3.0,2.0,0.6666666666666666,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,6.0,41.0,2.2777777777777777,5.899999999999999,65.1,3.616666666666666,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-12),L (-12)
73.0,59.0,2023-03-19,23-058,MIA,DET,1.0,34.06666666666667,7.0,17.0,0.412,3.0,9.0,0.333,2.0,2.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,1.0,2.0,19.0,12.7,13.0,8.0,4.0,0.5,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,9.0,71.0,3.9444444444444446,11.900000000000002,77.6,4.311111111111111,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+4),W (+4)
74.0,60.0,2023-03-22,23-061,MIA,NYK,1.0,32.1,8.0,13.0,0.615,4.0,7.0,0.571,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,22.0,18.4,7.0,6.0,4.0,0.6666666666666666,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,13.0,61.0,3.388888888888889,17.599999999999998,80.80000000000001,4.48888888888889,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+19),W (+19)
75.0,61.0,2023-03-25,23-064,MIA,BRK,1.0,33.266666666666666,9.0,16.0,0.563,3.0,8.0,0.375,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,23.0,20.1,-21.0,8.0,6.0,0.75,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,12.0,48.0,2.6666666666666665,19.300000000000004,53.7,2.9833333333333334,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,L (-14),L (-14)
76.0,62.0,2023-03-28,23-067,MIA,TOR,1.0,36.61666666666667,13.0,21.0,0.619,6.0,10.0,0.6,1.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,0.0,33.0,24.6,-7.0,11.0,7.0,0.6363636363636364,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,16.0,28.0,1.5555555555555556,24.2,34.8,1.933333333333333,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+12),W (+12)
77.0,63.0,2023-03-29,23-068,MIA,NYK,1.0,35.55,6.0,16.0,0.375,2.0,10.0,0.2,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,16.0,8.1,6.0,6.0,4.0,0.6666666666666666,64,60,13,21,3,34,56,43,9,53,46,65,10,8,22,7,37,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,7.0,42.0,0.8533333333333334,0.8450704225352113,0.8666666666666667,0.5526315789473685,0.2,0.8095238095238095,0.8235294117647058,0.7962962962962963,0.5,0.0,0.828125,0.8363636363636363,0.8125,0.6666666666666666,0.8888888888888888,0.7096774193548387,1.0,0.8809523809523809,19,62.0,23.0,0.3064516129032258,0.0,18,1.0,47.0,2.611111111111111,7.3,50.79999999999998,2.822222222222221,15.3,3.5,0.6,1.5,-0.8,0.1500501281051576,0.566,0.484,0.164,1.6,1.1,W (+7),W (+7)
