Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,,2022-12-06,26-175,MIA,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,57.0,3.1666666666666665,0.0,64.8,3.6,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-8),L (-8)
26.0,,2022-12-08,26-177,MIA,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,86.0,4.777777777777778,0.0,88.1,4.894444444444444,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-20),L (-20)
27.0,,2022-12-10,26-179,MIA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,72.0,4.0,0.0,87.10000000000001,4.8388888888888895,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+5),W (+5)
28.0,,2022-12-12,26-181,MIA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,50.0,2.7777777777777777,0.0,53.0,2.9444444444444446,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-4),L (-4)
29.0,,2022-12-14,26-183,MIA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,76.0,4.222222222222222,0.0,74.7,4.15,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+5),W (+5)
30.0,,2022-12-15,26-184,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,73.0,4.055555555555555,0.0,81.4,4.522222222222222,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+2),W (+2)
31.0,,2022-12-17,26-186,MIA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,80.0,4.444444444444445,0.0,86.80000000000001,4.822222222222223,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+3),W (+3)
32.0,,2022-12-20,26-189,MIA,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,70.0,3.888888888888889,0.0,77.6,4.311111111111111,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+10),W (+10)
33.0,,2022-12-23,26-192,MIA,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,,79.0,4.388888888888889,0.0,94.9,5.272222222222222,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-10),L (-10)
34.0,20.0,2022-12-26,26-195,MIA,MIN,0,17.75,5.0,11.0,.455,1.0,4.0,.250,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,11.0,6.5,-4,7.0,4.0,0.5714285714285714,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,59.0,3.2777777777777777,6.500000000000001,73.2,4.066666666666666,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-3),L (-3)
35.0,21.0,2022-12-28,26-197,MIA,LAL,1,30.883333333333333,5.0,9.0,.556,2.0,5.0,.400,0,0.0,,2.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,12.0,9.3,+16,4.0,3.0,0.75,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,7.0,81.0,4.5,9.299999999999995,93.2,5.177777777777778,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+3),W (+3)
36.0,22.0,2022-12-30,26-199,MIA,DEN,0,16.0,1.0,6.0,.167,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,-2.9,-1,2.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-3.0,69.0,3.8333333333333335,-2.8999999999999995,89.2,4.955555555555556,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+14),W (+14)
37.0,23.0,2022-12-31,26-200,MIA,UTA,0,23.716666666666665,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,5.0,4.1,+8,2.0,1.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,6.0,83.0,4.611111111111111,4.1,101.5,5.638888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-5),L (-5)
38.0,24.0,2023-01-02,26-202,MIA,LAC,0,18.516666666666666,2.0,5.0,.400,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,+8,2.0,1.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,81.0,4.5,2.0,83.5,4.638888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+3),W (+3)
39.0,25.0,2023-01-04,26-204,MIA,LAL,0,16.883333333333333,1.0,2.0,.500,0.0,1.0,.000,0,1.0,.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.6,0,1.0,1.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,66.0,3.6666666666666665,2.6,81.90000000000002,4.550000000000001,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+10),W (+10)
40.0,26.0,2023-01-06,26-206,MIA,PHO,0,26.7,2.0,10.0,.200,2.0,8.0,.250,0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,6.0,2.7,-6,2.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,57.0,3.1666666666666665,2.7,77.60000000000001,4.311111111111112,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-3),L (-3)
41.0,27.0,2023-01-08,26-208,MIA,BRK,0,18.25,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,1.1,-2,0.0,0.0,,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,43.0,2.388888888888889,1.0999999999999996,63.8,3.5444444444444443,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+8),W (+8)
42.0,28.0,2023-01-10,26-210,MIA,OKC,1,39.43333333333333,3.0,12.0,.250,1.0,6.0,.167,6,6.0,1.000,0.0,4.0,4.0,4.0,1.0,0.0,7.0,2.0,13.0,3.0,+2,6.0,2.0,0.3333333333333333,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-3.0,42.0,2.333333333333333,0.6000000000000005,65.4,3.6333333333333337,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,,
43.0,29.0,2023-01-12,26-212,MIA,MIL,1,41.03333333333333,10.0,17.0,.588,5.0,11.0,.455,3,3.0,1.000,2.0,1.0,3.0,6.0,2.0,0.0,1.0,2.0,28.0,26.2,+11,6.0,5.0,0.8333333333333334,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,18.0,54.0,3.0,25.0,55.2,3.066666666666667,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-1),L (-1)
44.0,30.0,2023-01-14,26-214,MIA,MIL,1,40.0,11.0,14.0,.786,5.0,8.0,.625,0,0.0,,0.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,27.0,26.1,+16,6.0,6.0,1.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,21.0,58.0,3.2222222222222223,26.1,61.400000000000006,3.4111111111111114,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+1),W (+1)
45.0,31.0,2023-01-16,26-216,MIA,ATL,1,26.2,4.0,10.0,.400,2.0,7.0,.286,0,0.0,,1.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,10.0,7.2,-8,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,6.0,72.0,4.0,7.199999999999999,82.50000000000001,4.583333333333334,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+6),W (+6)
46.0,32.0,2023-01-18,26-218,MIA,NOP,0,25.98333333333333,6.0,14.0,.429,4.0,8.0,.500,0,0.0,,0.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,16.0,11.4,+11,6.0,2.0,0.3333333333333333,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,10.0,78.0,4.333333333333333,11.4,92.5,5.138888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+16),W (+16)
47.0,33.0,2023-01-20,26-220,MIA,DAL,0,27.133333333333333,3.0,9.0,.333,1.0,6.0,.167,3,4.0,.750,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,10.0,3.4,-13,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,-2.0,46.0,2.555555555555556,2.1999999999999984,56.69999999999999,3.1499999999999995,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-8),L (-8)
48.0,34.0,2023-01-22,26-222,MIA,NOP,0,18.08333333333333,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,5.0,0.1,-6,2.0,1.0,0.5,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,0.0,55.0,3.055555555555556,0.1000000000000005,71.6,3.9777777777777774,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+26),W (+26)
49.0,35.0,2023-01-24,26-224,MIA,BOS,0,25.08333333333333,1.0,7.0,.143,1.0,2.0,.500,4,4.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,4.9,+16,5.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,0.0,49.0,2.7222222222222223,3.300000000000001,57.8,3.211111111111111,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,L (-25),L (-25)
50.0,36.0,2023-01-27,26-227,MIA,ORL,0,18.95,3.0,8.0,.375,3.0,7.0,.429,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,11.0,5.8,-2,1.0,0.0,0.0,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,2.0,60.0,3.333333333333333,5.0,75.7,4.205555555555556,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+4),W (+4)
51.0,37.0,2023-01-29,26-229,MIA,CHO,0,17.966666666666665,3.0,7.0,.429,1.0,4.0,.250,1,1.0,1.000,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,8.0,4.8,-16,3.0,2.0,0.6666666666666666,63,59,13,20,4,35,42,12,58,45,67,8,9,18,56,6,34,75.0,71.0,15.0,38.0,15.0,42.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.84,0.8309859154929577,0.8666666666666667,0.5263157894736842,0.2666666666666666,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.90625,0.8181818181818182,0.8375,0.5333333333333333,1.0,0.5806451612903226,0.835820895522388,0.8571428571428571,0.8095238095238095,20,62.0,23.0,0.3225806451612903,0.0,18,3.0,63.0,3.5,4.399999999999999,81.7,4.538888888888889,9.0,1.4,-3.4,-3.1,-0.3,0.0714047009023059,0.533,0.617,0.138,-0.6,-0.3,W (+3),W (+3)
