Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-07,42-151,MIA,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,81.0,4.5,0.0,90.89999999999998,5.049999999999999,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-3),L (-3)
12.0,,2022-11-10,42-154,MIA,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,59.0,3.2777777777777777,0.0,80.8,4.488888888888889,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+5),W (+5)
13.0,,2022-11-12,42-156,MIA,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,96.0,5.333333333333333,0.0,111.89999999999998,6.216666666666665,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+17),W (+17)
14.0,,2022-11-14,42-158,MIA,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,65.0,3.611111111111111,0.0,77.19999999999999,4.288888888888888,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+1),W (+1)
15.0,,2022-11-16,42-160,MIA,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,75.0,4.166666666666667,0.0,82.0,4.555555555555555,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-8),L (-8)
16.0,,2022-11-18,42-162,MIA,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,45.0,2.5,0.0,58.9,3.272222222222222,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-1),L (-1)
17.0,,2022-11-20,42-164,MIA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,37.0,2.055555555555556,0.0,52.99999999999999,2.944444444444444,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-26),L (-26)
18.0,,2022-11-21,42-165,MIA,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,52.0,2.888888888888889,0.0,62.1,3.45,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-4),L (-4)
19.0,,2022-11-23,42-167,MIA,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,85.0,4.722222222222222,0.0,97.1,5.394444444444444,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+8),W (+8)
20.0,,2022-11-25,42-169,MIA,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,62.0,3.4444444444444446,0.0,72.90000000000002,4.050000000000001,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+3),W (+3)
21.0,,2022-11-27,42-171,MIA,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,67.0,3.7222222222222223,0.0,67.4,3.744444444444445,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,,
22.0,3.0,2022-11-30,42-174,MIA,BOS,0,9.65,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,-7,1.0,0.0,0.0,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,0.0,100.0,5.555555555555555,0.3,109.79999999999998,6.099999999999999,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+8),W (+8)
23.0,4.0,2022-12-02,42-176,MIA,BOS,0,4.466666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.2,0,1.0,0.0,0.0,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,0.0,96.0,5.333333333333333,-1.2000000000000002,105.0,5.833333333333333,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-13),L (-13)
24.0,,2022-12-05,42-179,MIA,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,62.0,3.4444444444444446,0.0,71.39999999999999,3.9666666666666655,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,W (+4),W (+4)
25.0,,2022-12-06,42-180,MIA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,6,7,4,2,1,5,6,6,1,5,6,7,2,1,3,7,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,42.0,0.08,0.0985915492957746,0.2666666666666666,0.0526315789473684,0.0666666666666666,0.119047619047619,0.088235294117647,0.1111111111111111,0.0555555555555555,0.0,0.078125,0.109090909090909,0.0875,0.1333333333333333,0.1111111111111111,0.0967741935483871,0.1044776119402985,0.0238095238095238,1,62.0,23.0,0.0161290322580645,0.0,18,,57.0,3.1666666666666665,0.0,64.8,3.6,6.2,0.0,-12.1,-8.2,-3.9,0.0030076863094575,0.433,0.31,0.172,-0.2,-0.1,L (-8),L (-8)
