Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-08,36-258,MIA,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,86.0,4.777777777777778,0.0,88.1,4.894444444444444,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-20),L (-20)
27.0,26.0,2022-12-10,36-260,MIA,SAS,1,39.016666666666666,4.0,7.0,.571,3.0,6.0,.500,1,1.0,1.000,0.0,3.0,3.0,7.0,2.0,0.0,2.0,4.0,12.0,12.9,+7,1.0,1.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,14.0,58.0,3.2222222222222223,12.500000000000002,74.60000000000001,4.144444444444445,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+5),W (+5)
28.0,27.0,2022-12-12,36-262,MIA,IND,1,34.016666666666666,3.0,10.0,.300,2.0,8.0,.250,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,8.0,2.2,+2,2.0,1.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,0.0,50.0,2.7777777777777777,2.2,50.8,2.822222222222222,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-4),L (-4)
29.0,28.0,2022-12-14,36-264,MIA,OKC,1,29.23333333333333,5.0,10.0,.500,4.0,9.0,.444,0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,14.0,11.9,-10,1.0,1.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,12.0,64.0,3.555555555555556,11.9,62.79999999999999,3.4888888888888885,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+5),W (+5)
30.0,,2022-12-15,36-265,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,73.0,4.055555555555555,0.0,81.4,4.522222222222222,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+2),W (+2)
31.0,,2022-12-17,36-267,MIA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,80.0,4.444444444444445,0.0,86.80000000000001,4.822222222222223,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+3),W (+3)
32.0,,2022-12-20,36-270,MIA,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,70.0,3.888888888888889,0.0,77.6,4.311111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+10),W (+10)
33.0,29.0,2022-12-23,36-273,MIA,IND,1,34.43333333333333,8.0,16.0,.500,4.0,8.0,.500,1,1.0,1.000,2.0,4.0,6.0,5.0,0.0,0.0,1.0,1.0,21.0,17.7,+3,8.0,4.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,14.0,65.0,3.611111111111111,17.3,77.60000000000001,4.311111111111112,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-10),L (-10)
34.0,30.0,2022-12-26,36-276,MIA,MIN,1,33.6,8.0,16.0,.500,2.0,6.0,.333,0,0.0,,1.0,4.0,5.0,9.0,1.0,0.0,0.0,3.0,18.0,18.0,+5,10.0,6.0,0.6,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,17.0,45.0,2.5,18.0,61.7,3.427777777777778,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-3),L (-3)
35.0,,2022-12-28,36-278,MIA,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,88.0,4.888888888888889,0.0,102.5,5.694444444444445,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+3),W (+3)
36.0,31.0,2022-12-30,36-280,MIA,DEN,1,32.03333333333333,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.5,-6,1.0,0.0,0.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,4.0,62.0,3.4444444444444446,2.499999999999999,83.8,4.655555555555555,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+14),W (+14)
37.0,32.0,2022-12-31,36-281,MIA,UTA,1,25.933333333333334,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,5.0,5.1,-4,2.0,1.0,0.5,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,7.0,82.0,4.555555555555555,5.1000000000000005,100.5,5.583333333333333,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-5),L (-5)
38.0,33.0,2023-01-02,36-283,MIA,LAC,1,27.85,2.0,6.0,.333,2.0,6.0,.333,0,0.0,,1.0,1.0,2.0,4.0,1.0,0.0,2.0,4.0,6.0,3.8,+5,0.0,0.0,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,5.0,79.0,4.388888888888889,3.8000000000000025,81.7,4.538888888888889,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+3),W (+3)
39.0,34.0,2023-01-04,36-285,MIA,LAL,1,31.116666666666667,4.0,7.0,.571,1.0,4.0,.250,2,2.0,1.000,1.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,11.0,10.3,-3,3.0,3.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,8.0,60.0,3.333333333333333,9.5,75.00000000000001,4.166666666666668,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+10),W (+10)
40.0,35.0,2023-01-06,36-287,MIA,PHO,1,32.93333333333333,3.0,11.0,.273,1.0,8.0,.125,3,3.0,1.000,0.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,10.0,6.6,+5,3.0,2.0,0.6666666666666666,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,4.0,56.0,3.111111111111111,5.399999999999999,74.9,4.161111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-3),L (-3)
41.0,36.0,2023-01-08,36-289,MIA,BRK,1,31.133333333333333,2.0,10.0,.200,0.0,5.0,.000,0,0.0,,1.0,4.0,5.0,4.0,2.0,0.0,2.0,4.0,4.0,0.9,+4,5.0,2.0,0.4,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,3.0,42.0,2.333333333333333,0.8999999999999999,63.99999999999999,3.555555555555556,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+8),W (+8)
42.0,,2023-01-10,36-291,MIA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,39.0,2.1666666666666665,0.0,66.00000000000001,3.6666666666666674,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,,
43.0,,2023-01-12,36-293,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,72.0,4.0,0.0,80.2,4.455555555555556,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-1),L (-1)
44.0,,2023-01-14,36-295,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,79.0,4.388888888888889,0.0,87.5,4.861111111111111,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+1),W (+1)
45.0,,2023-01-16,36-297,MIA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,,78.0,4.333333333333333,0.0,89.7,4.983333333333333,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+6),W (+6)
46.0,37.0,2023-01-18,36-299,MIA,NOP,1,22.016666666666666,3.0,5.0,.600,1.0,3.0,.333,0,1.0,.000,2.0,6.0,8.0,4.0,1.0,0.0,1.0,1.0,7.0,9.9,+15,2.0,2.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,13.0,75.0,4.166666666666667,9.9,94.0,5.222222222222222,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+16),W (+16)
47.0,38.0,2023-01-20,36-301,MIA,DAL,1,20.866666666666667,2.0,3.0,.667,0.0,0.0,,1,2.0,.500,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,5.0,5.9,-12,3.0,2.0,0.6666666666666666,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,6.0,38.0,2.111111111111111,5.500000000000001,53.39999999999999,2.9666666666666663,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-8),L (-8)
48.0,39.0,2023-01-22,36-303,MIA,NOP,1,29.916666666666668,6.0,9.0,.667,3.0,6.0,.500,2,2.0,1.000,0.0,1.0,1.0,2.0,4.0,0.0,4.0,2.0,17.0,14.0,+10,3.0,3.0,1.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,9.0,46.0,2.555555555555556,13.199999999999996,58.5,3.25,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+26),W (+26)
49.0,40.0,2023-01-24,36-305,MIA,BOS,1,29.366666666666667,1.0,7.0,.143,0.0,4.0,.000,0,0.0,,2.0,3.0,5.0,8.0,0.0,0.0,2.0,2.0,2.0,2.6,-10,3.0,1.0,0.3333333333333333,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,6.0,43.0,2.388888888888889,2.6,58.50000000000001,3.2500000000000004,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,L (-25),L (-25)
50.0,41.0,2023-01-27,36-308,MIA,ORL,1,25.133333333333333,2.0,6.0,.333,2.0,5.0,.400,0,0.0,,1.0,3.0,4.0,5.0,2.0,0.0,1.0,1.0,6.0,8.3,+5,1.0,0.0,0.0,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,10.0,52.0,2.888888888888889,8.3,72.4,4.022222222222222,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+4),W (+4)
51.0,42.0,2023-01-29,36-310,MIA,CHO,1,30.03333333333333,3.0,11.0,.273,2.0,7.0,.286,3,3.0,1.000,2.0,2.0,4.0,5.0,0.0,0.0,1.0,4.0,11.0,7.4,+11,4.0,1.0,0.25,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,5.0,61.0,3.388888888888889,6.200000000000001,79.89999999999999,4.438888888888888,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+3),W (+3)
52.0,43.0,2023-01-31,36-312,MIA,CLE,1,23.95,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,2.0,1.0,3.0,2.0,1.0,0.0,3.0,3.0,6.0,3.2,-5,0.0,0.0,,51,49,15,25,5,30,45,35,12,39,53,12,7,25,46,6,22,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.68,0.6901408450704225,1.0,0.6578947368421053,0.3333333333333333,0.7142857142857143,0.6617647058823529,0.6481481481481481,0.6666666666666666,0.0,0.609375,0.6625,0.8,0.7777777777777778,0.8064516129032258,0.6865671641791045,0.8571428571428571,0.5238095238095238,11,62.0,23.0,0.1774193548387097,0.0,18,4.0,50.0,2.7777777777777777,3.2,63.3,3.5166666666666666,12.6,3.4,0.2,-0.7,0.8,0.0685084103820875,0.565,0.639,0.278,0.9,1.5,W (+5),W (+5)
