Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Dewayne Dedmon,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,5.0,2022-12-14,30-224,MIA,OKC,0,31.133333333333333,4.0,8.0,.500,2.0,5.0,.400,2,3.0,.667,0.0,4.0,4.0,3.0,3.0,0.0,2.0,4.0,12.0,10.3,+18,3.0,2.0,0.6666666666666666,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,9.0,67.0,4.1875,9.499999999999998,65.2,4.075,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+5),W (+5)
30.0,,2022-12-15,30-225,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,73.0,4.5625,0.0,81.4,5.0875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+2),W (+2)
31.0,6.0,2022-12-17,30-227,MIA,SAS,0,33.733333333333334,3.0,7.0,.429,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,3.0,5.0,0.0,2.0,4.0,7.0,7.4,-2,3.0,2.0,0.6666666666666666,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,8.0,72.0,4.5,7.4,79.4,4.9625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+3),W (+3)
32.0,7.0,2022-12-20,30-230,MIA,CHI,1,34.233333333333334,4.0,13.0,.308,2.0,8.0,.250,4,4.0,1.000,2.0,2.0,4.0,2.0,2.0,0.0,1.0,4.0,14.0,9.3,-14,5.0,2.0,0.4,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,4.0,66.0,4.125,7.700000000000001,69.89999999999999,4.36875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+10),W (+10)
33.0,8.0,2022-12-23,30-233,MIA,IND,0,27.95,2.0,7.0,.286,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,5.0,1.4,-9,5.0,1.0,0.2,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,1.0,78.0,4.875,1.399999999999999,93.5,5.84375,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-10),L (-10)
34.0,9.0,2022-12-26,30-236,MIA,MIN,0,19.433333333333334,2.0,6.0,.333,0.0,3.0,.000,3,3.0,1.000,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,7.0,7.0,+5,3.0,2.0,0.6666666666666666,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,4.0,58.0,3.625,5.8,73.9,4.61875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-3),L (-3)
35.0,10.0,2022-12-28,30-238,MIA,LAL,0,26.0,1.0,7.0,.143,0.0,4.0,.000,2,2.0,1.000,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,4.6,0,3.0,1.0,0.3333333333333333,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,2.0,86.0,5.375,3.8000000000000007,98.7,6.16875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+3),W (+3)
36.0,,2022-12-30,30-240,MIA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,66.0,4.125,0.0,86.3,5.39375,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+14),W (+14)
37.0,11.0,2022-12-31,30-241,MIA,UTA,0,34.55,7.0,15.0,.467,4.0,9.0,.444,5,7.0,.714,0.0,5.0,5.0,5.0,3.0,1.0,2.0,4.0,23.0,19.6,+4,6.0,3.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,13.0,76.0,4.75,17.599999999999998,88.0,5.5,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-5),L (-5)
38.0,12.0,2023-01-02,30-243,MIA,LAC,0,29.9,6.0,11.0,.545,1.0,3.0,.333,2,2.0,1.000,0.0,5.0,5.0,4.0,1.0,0.0,2.0,5.0,15.0,11.0,+7,8.0,5.0,0.625,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,10.0,74.0,4.625,10.2,75.3,4.70625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+3),W (+3)
39.0,13.0,2023-01-04,30-245,MIA,LAL,0,31.55,4.0,10.0,.400,2.0,6.0,.333,2,4.0,.500,2.0,5.0,7.0,5.0,0.0,0.0,3.0,3.0,12.0,8.0,-8,4.0,2.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,7.0,61.0,3.8125,7.199999999999999,77.30000000000003,4.831250000000002,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+10),W (+10)
40.0,14.0,2023-01-06,30-247,MIA,PHO,0,34.06666666666667,7.0,10.0,.700,4.0,6.0,.667,8,10.0,.800,1.0,0.0,1.0,2.0,2.0,0.0,5.0,3.0,26.0,18.9,+2,4.0,3.0,0.75,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,6.0,54.0,3.375,15.7,64.60000000000001,4.0375000000000005,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-3),L (-3)
41.0,15.0,2023-01-08,30-249,MIA,BRK,0,26.5,2.0,10.0,.200,2.0,7.0,.286,2,2.0,1.000,0.0,2.0,2.0,6.0,3.0,1.0,0.0,5.0,8.0,8.3,+8,3.0,0.0,0.0,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,8.0,37.0,2.3125,7.5,57.4,3.5875,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+8),W (+8)
42.0,16.0,2023-01-10,30-251,MIA,OKC,0,33.81666666666667,7.0,16.0,.438,3.0,8.0,.375,2,2.0,1.000,0.0,4.0,4.0,4.0,2.0,0.0,3.0,2.0,19.0,12.8,+2,8.0,4.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,8.0,31.0,1.9375,12.0,54.00000000000001,3.3750000000000004,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,,
43.0,17.0,2023-01-12,30-253,MIA,MIL,0,33.416666666666664,5.0,15.0,.333,2.0,7.0,.286,2,2.0,1.000,2.0,6.0,8.0,8.0,1.0,0.0,4.0,0.0,14.0,11.3,0,8.0,3.0,0.375,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,10.0,62.0,3.875,10.499999999999996,69.7,4.35625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-1),L (-1)
44.0,18.0,2023-01-14,30-255,MIA,MIL,0,35.8,8.0,17.0,.471,2.0,4.0,.500,2,2.0,1.000,0.0,2.0,2.0,5.0,3.0,0.0,4.0,1.0,20.0,14.0,+18,13.0,6.0,0.4615384615384615,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,7.0,72.0,4.5,13.200000000000005,74.3,4.64375,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+1),W (+1)
45.0,19.0,2023-01-16,30-257,MIA,ATL,0,34.35,3.0,8.0,.375,0.0,4.0,.000,1,2.0,.500,1.0,5.0,6.0,10.0,1.0,0.0,0.0,3.0,7.0,11.2,-10,4.0,3.0,0.75,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,14.0,64.0,4.0,10.799999999999995,78.9,4.93125,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+6),W (+6)
46.0,20.0,2023-01-18,30-259,MIA,NOP,0,25.416666666666668,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,0.0,5.0,5.0,4.0,0.0,1.0,0.0,3.0,7.0,7.8,+13,4.0,2.0,0.5,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,11.0,77.0,4.8125,7.8,96.1,6.00625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+16),W (+16)
47.0,21.0,2023-01-20,30-261,MIA,DAL,0,28.23333333333333,9.0,12.0,.750,2.0,3.0,.667,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,20.0,14.4,-14,9.0,7.0,0.7777777777777778,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,9.0,35.0,2.1875,14.400000000000002,44.5,2.78125,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-8),L (-8)
48.0,22.0,2023-01-22,30-263,MIA,NOP,0,33.11666666666667,4.0,9.0,.444,0.0,3.0,.000,3,5.0,.600,0.0,3.0,3.0,5.0,3.0,1.0,4.0,2.0,11.0,8.8,+10,6.0,4.0,0.6666666666666666,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,5.0,50.0,3.125,7.599999999999998,64.1,4.00625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+26),W (+26)
49.0,23.0,2023-01-24,30-265,MIA,BOS,0,22.78333333333333,5.0,16.0,.313,2.0,8.0,.250,0,1.0,.000,2.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,12.0,3.9,-14,8.0,3.0,0.375,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,1.0,48.0,3.0,3.900000000000001,57.2,3.575,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-25),L (-25)
50.0,24.0,2023-01-27,30-268,MIA,ORL,0,21.7,1.0,8.0,.125,0.0,5.0,.000,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,-3.3,-5,3.0,1.0,0.3333333333333333,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,-4.0,66.0,4.125,-3.3,84.0,5.25,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+4),W (+4)
51.0,25.0,2023-01-29,30-270,MIA,CHO,0,32.166666666666664,4.0,12.0,.333,1.0,5.0,.200,0,0.0,,1.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,9.0,7.6,-4,7.0,3.0,0.4285714285714285,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,6.0,60.0,3.75,7.6,78.5,4.90625,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+3),W (+3)
52.0,26.0,2023-01-31,30-272,MIA,CLE,0,27.4,2.0,8.0,.250,1.0,4.0,.250,0,0.0,,0.0,7.0,7.0,6.0,3.0,0.0,3.0,1.0,5.0,6.1,+4,4.0,1.0,0.25,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,10.0,44.0,2.75,6.1,60.400000000000006,3.775,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+5),W (+5)
53.0,,2023-02-02,30-274,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,59.0,3.6875,0.0,76.70000000000002,4.793750000000001,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-5),L (-5)
54.0,,2023-02-04,30-276,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,64.0,4.0,0.0,83.60000000000001,5.2250000000000005,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+3),W (+3)
55.0,,2023-02-08,30-280,MIA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,63.0,3.9375,0.0,81.59999999999998,5.099999999999999,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-2),L (-2)
56.0,,2023-02-10,30-282,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,59.0,3.6875,0.0,68.70000000000002,4.293750000000001,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,L (-8),L (-8)
57.0,,2023-02-11,30-283,MIA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39,33,9,18,34,25,9,33,22,42,5,5,14,37,1,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,0.52,0.4647887323943662,0.0,0.2368421052631578,0.0,0.4285714285714285,0.5,0.4629629629629629,0.5,0.0,0.515625,0.4,0.525,0.3333333333333333,0.5555555555555556,0.4516129032258064,0.5522388059701493,0.1428571428571428,13,62.0,23.0,0.2096774193548387,0.0,16,,59.0,3.6875,0.0,69.0,4.3125,10.6,0.6,-2.1,-2.9,0.8,0.0500167093683858,0.513,0.526,0.196,0.0,-0.9,W (+5),W (+5)
