Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dewayne Dedmon,Shared Games with Dru Smith,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Omer Yurtseven,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
49.0,,2023-01-24,28-277,MIA,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,49.0,2.7222222222222223,0.0,61.1,3.3944444444444444,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-25),L (-25)
50.0,,2023-01-27,28-280,MIA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,62.0,3.4444444444444446,0.0,80.7,4.483333333333333,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+4),W (+4)
51.0,,2023-01-29,28-282,MIA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,66.0,3.6666666666666665,0.0,86.1,4.783333333333333,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+3),W (+3)
52.0,,2023-01-31,28-284,MIA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,54.0,3.0,0.0,66.5,3.6944444444444446,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+5),W (+5)
53.0,,2023-02-02,28-286,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,59.0,3.2777777777777777,0.0,76.70000000000002,4.261111111111112,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-5),L (-5)
54.0,,2023-02-04,28-288,MIA,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,64.0,3.555555555555556,0.0,83.60000000000001,4.644444444444445,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+3),W (+3)
55.0,,2023-02-08,28-292,MIA,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,63.0,3.5,0.0,81.59999999999998,4.533333333333332,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-2),L (-2)
56.0,,2023-02-10,28-294,MIA,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,59.0,3.2777777777777777,0.0,68.70000000000002,3.816666666666668,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-8),L (-8)
57.0,,2023-02-11,28-295,MIA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,59.0,3.2777777777777777,0.0,69.0,3.8333333333333335,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+5),W (+5)
58.0,,2023-02-13,28-297,MIA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,44.0,2.4444444444444446,0.0,64.1,3.561111111111111,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+2),W (+2)
59.0,29.0,2023-02-15,28-299,MIA,BRK,0,23.35,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,4.0,6.0,4.0,0,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,5.0,44.0,2.4444444444444446,4.0,66.19999999999999,3.677777777777777,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+4),W (+4)
60.0,30.0,2023-02-24,28-308,MIA,MIL,0,19.816666666666663,1.0,6.0,.167,1.0,6.0,.167,0,0.0,,0.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.1,-13,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,1.0,28.0,1.5555555555555556,1.100000000000001,47.7,2.6500000000000004,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-4),L (-4)
61.0,31.0,2023-02-25,28-309,MIA,CHO,0,5.533333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4,-17,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,0.0,29.0,1.6111111111111112,-0.4,47.40000000000001,2.633333333333334,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-11),L (-11)
62.0,,2023-02-27,28-311,MIA,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,64.0,3.555555555555556,0.0,71.10000000000001,3.9500000000000006,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-29),L (-29)
63.0,32.0,2023-03-01,28-313,MIA,PHI,0,5.533333333333333,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-7,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,3.0,49.0,2.7222222222222223,3.0,58.79999999999998,3.2666666666666657,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,,
64.0,,2023-03-03,28-315,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,63.0,3.5,0.0,85.39999999999999,4.744444444444444,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-5),L (-5)
65.0,,2023-03-04,28-316,MIA,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,70.0,3.888888888888889,0.0,79.99999999999999,4.444444444444444,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+2),W (+2)
66.0,33.0,2023-03-06,28-318,MIA,ATL,0,17.016666666666666,4.0,5.0,.800,3.0,4.0,.750,3,3.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,13.1,+5,1.0,1.0,1.0,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,8.0,72.0,4.0,11.9,93.9,5.216666666666667,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-23),L (-23)
67.0,,2023-03-08,28-320,MIA,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,37.0,2.055555555555556,0.0,57.30000000000001,3.183333333333334,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-2),L (-2)
68.0,,2023-03-10,28-322,MIA,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,72.0,4.0,0.0,85.7,4.761111111111111,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+8),W (+8)
69.0,,2023-03-11,28-323,MIA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,50.0,2.7777777777777777,0.0,70.3,3.905555555555555,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+2),W (+2)
70.0,,2023-03-13,28-325,MIA,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,65.0,3.611111111111111,0.0,87.80000000000001,4.877777777777778,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-4),L (-4)
71.0,34.0,2023-03-15,28-327,MIA,MEM,0,3.3166666666666664,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,-5,2.0,1.0,0.5,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,0.0,94.0,5.222222222222222,0.6000000000000001,114.4,6.355555555555556,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+4),W (+4)
72.0,35.0,2023-03-18,28-330,MIA,CHI,0,1.7166666666666668,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,+3,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,-2.0,49.0,2.7222222222222223,-1.4,72.39999999999998,4.022222222222221,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-12),L (-12)
73.0,,2023-03-19,28-331,MIA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,80.0,4.444444444444445,0.0,89.5,4.972222222222222,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+4),W (+4)
74.0,,2023-03-22,28-334,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,,74.0,4.111111111111111,0.0,98.4,5.466666666666667,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+19),W (+19)
75.0,36.0,2023-03-25,28-337,MIA,BRK,0,3.5,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,-1.0,61.0,3.388888888888889,-0.7,73.69999999999999,4.094444444444444,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,L (-14),L (-14)
76.0,37.0,2023-03-28,28-340,MIA,TOR,0,12.0,1.0,4.0,.250,1.0,4.0,.250,1,1.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.3,+3,0.0,0.0,,37,37,12,18,3,35,27,9,30,30,42,11,6,19,34,5,18,75.0,71.0,15.0,38.0,15.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.4933333333333333,0.5211267605633803,0.8,0.4736842105263157,0.2,0.5147058823529411,0.5,0.5,0.0,0.46875,0.5454545454545454,0.525,0.7333333333333333,0.6666666666666666,0.6129032258064516,0.5074626865671642,0.7142857142857143,0.4285714285714285,11,62.0,23.0,0.1774193548387097,0.0,18,0.0,44.0,2.4444444444444446,1.9000000000000008,57.1,3.1722222222222225,7.8,0.5,-5.0,-3.5,-1.5,0.0298540715160966,0.534,0.81,0.135,-0.5,-0.1,W (+12),W (+12)
