Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,45.0,2023-02-06,23-219,OKC,GSW,0,18.33333333333333,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,4.9,-8,0.0,0.0,,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,5.0,57.0,3.3529411764705883,4.9,83.39999999999999,4.905882352941176,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-6),L (-6)
54.0,46.0,2023-02-07,23-220,OKC,LAL,0,23.03333333333333,5.0,11.0,.455,5.0,10.0,.500,0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,15.0,12.2,+15,1.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,11.0,82.0,4.823529411764706,12.199999999999998,94.40000000000002,5.55294117647059,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+32),W (+32)
55.0,47.0,2023-02-10,23-223,OKC,POR,0,23.15,4.0,5.0,.800,4.0,4.0,1.000,0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,12.0,11.7,+18,1.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,12.0,69.0,4.0588235294117645,11.7,97.79999999999998,5.752941176470587,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-27),L (-27)
56.0,48.0,2023-02-13,23-226,OKC,NOP,0,22.28333333333333,6.0,13.0,.462,4.0,11.0,.364,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,16.0,9.2,-16,2.0,2.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,5.0,44.0,2.588235294117647,9.2,54.5,3.2058823529411766,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+3),W (+3)
57.0,49.0,2023-02-15,23-228,OKC,HOU,0,16.516666666666666,1.0,4.0,.250,1.0,3.0,.333,4,4.0,1.000,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,6.9,+14,1.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,4.0,61.0,3.588235294117647,5.300000000000001,80.49999999999999,4.735294117647058,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+9),W (+9)
58.0,50.0,2023-02-23,23-236,OKC,UTA,0,21.03333333333333,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,2.8,-1,2.0,1.0,0.5,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,3.0,54.0,3.176470588235294,2.7999999999999994,76.0,4.470588235294118,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-3),L (-3)
59.0,51.0,2023-02-24,23-237,OKC,PHO,1,35.8,11.0,17.0,.647,6.0,12.0,.500,0,0.0,,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,28.0,21.0,+5,5.0,5.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,18.0,44.0,2.588235294117647,21.0,55.400000000000006,3.258823529411765,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+37),W (+37)
60.0,52.0,2023-02-26,23-239,OKC,SAC,1,27.766666666666666,6.0,11.0,.545,4.0,8.0,.500,8,11.0,.727,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,24.0,16.4,-5,3.0,2.0,0.6666666666666666,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,3.0,69.0,4.0588235294117645,13.2,78.2,4.6000000000000005,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-1),L (-1)
61.0,53.0,2023-02-28,23-241,OKC,SAC,1,22.3,3.0,5.0,.600,2.0,4.0,.500,0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,8.0,8.6,0,1.0,1.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,8.0,45.0,2.647058823529412,8.599999999999998,59.2,3.4823529411764707,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-9),L (-9)
62.0,54.0,2023-03-01,23-242,OKC,LAL,0,29.466666666666665,5.0,11.0,.455,3.0,9.0,.333,2,2.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,15.0,10.0,+1,2.0,2.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,7.0,68.0,4.0,9.200000000000005,77.3,4.547058823529412,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-9),L (-9)
63.0,55.0,2023-03-03,23-244,OKC,UTA,1,26.966666666666665,6.0,16.0,.375,5.0,13.0,.385,0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,17.0,12.3,+12,3.0,1.0,0.3333333333333333,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,7.0,77.0,4.529411764705882,12.3,90.3,5.311764705882353,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,,
64.0,56.0,2023-03-05,23-246,OKC,UTA,0,25.7,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,2.5,+5,0.0,0.0,,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,2.0,82.0,4.823529411764706,2.499999999999999,105.6,6.211764705882352,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-6),L (-6)
65.0,57.0,2023-03-07,23-248,OKC,GSW,0,29.65,3.0,7.0,.429,3.0,6.0,.500,0,1.0,.000,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,4.6,+12,1.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,1.0,80.0,4.705882352941177,4.599999999999999,99.0,5.823529411764706,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-6),L (-6)
66.0,58.0,2023-03-08,23-249,OKC,PHO,1,19.266666666666666,1.0,8.0,.125,1.0,5.0,.200,3,3.0,1.000,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,2.2,-31,3.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-3.0,44.0,2.588235294117647,1.0000000000000009,55.60000000000001,3.270588235294118,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+27),W (+27)
67.0,59.0,2023-03-11,23-252,OKC,NOP,0,28.4,3.0,7.0,.429,3.0,7.0,.429,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,9.0,6.8,-1,0.0,0.0,,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,7.0,48.0,2.823529411764706,6.799999999999998,72.30000000000001,4.252941176470589,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+10),W (+10)
68.0,60.0,2023-03-12,23-253,OKC,SAS,1,28.75,2.0,8.0,.250,1.0,6.0,.167,0,0.0,,0.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,5.0,2.7,-5,2.0,1.0,0.5,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,4.0,67.0,3.941176470588236,2.7,76.49999999999999,4.499999999999999,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+9),W (+9)
69.0,61.0,2023-03-14,23-255,OKC,BRK,0,24.466666666666665,2.0,8.0,.250,1.0,5.0,.200,0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,3.1,+11,3.0,1.0,0.3333333333333333,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,3.0,73.0,4.294117647058823,3.1000000000000005,87.6,5.152941176470588,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-31),L (-31)
70.0,62.0,2023-03-16,23-257,OKC,TOR,0,23.866666666666667,4.0,9.0,.444,3.0,5.0,.600,1,1.0,1.000,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,12.0,8.2,-4,4.0,1.0,0.25,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,5.0,49.0,2.8823529411764706,7.8,64.10000000000001,3.770588235294118,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+14),W (+14)
71.0,63.0,2023-03-19,23-260,OKC,PHO,0,27.133333333333333,6.0,10.0,.600,3.0,7.0,.429,0,0.0,,0.0,5.0,5.0,0.0,1.0,0.0,1.0,3.0,15.0,10.7,+12,3.0,3.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,10.0,61.0,3.588235294117647,10.7,79.59999999999998,4.682352941176469,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+12),W (+12)
72.0,64.0,2023-03-21,23-262,OKC,LAC,0,26.98333333333333,5.0,12.0,.417,2.0,8.0,.250,0,0.0,,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,12.0,8.6,+8,4.0,3.0,0.75,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,5.0,42.0,2.4705882352941178,8.600000000000003,49.49999999999999,2.9117647058823524,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+14),W (+14)
73.0,65.0,2023-03-23,23-264,OKC,LAC,0,17.266666666666666,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.5,-30,0.0,0.0,,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-3.0,55.0,3.235294117647059,-2.5,70.10000000000001,4.123529411764706,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-17),L (-17)
74.0,66.0,2023-03-24,23-265,OKC,LAL,0,19.78333333333333,0.0,3.0,.000,0.0,3.0,.000,2,2.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.5,-11,0.0,0.0,,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-1.0,69.0,4.0588235294117645,-0.2999999999999997,82.30000000000001,4.841176470588236,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+4),W (+4)
75.0,67.0,2023-03-26,23-267,OKC,POR,0,28.433333333333334,5.0,12.0,.417,5.0,10.0,.500,5,5.0,1.000,2.0,5.0,7.0,5.0,2.0,0.0,0.0,2.0,20.0,21.2,+2,2.0,0.0,0.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,17.0,48.0,2.823529411764706,19.2,67.9,3.994117647058824,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+1),W (+1)
76.0,68.0,2023-03-28,23-269,OKC,CHO,1,31.73333333333333,11.0,18.0,.611,6.0,11.0,.545,5,7.0,.714,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,33.0,24.7,+6,7.0,5.0,0.7142857142857143,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,10.0,67.0,3.941176470588236,22.7,77.0,4.529411764705882,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-22),L (-22)
77.0,69.0,2023-03-29,23-270,OKC,DET,1,33.4,4.0,12.0,.333,0.0,7.0,.000,4,5.0,.800,0.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,12.0,2.8,-6,5.0,4.0,0.8,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-3.0,57.0,3.3529411764705883,1.2000000000000002,73.19999999999999,4.305882352941175,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-5),L (-5)
78.0,70.0,2023-03-31,23-272,OKC,IND,0,24.966666666666665,2.0,10.0,.200,0.0,8.0,.000,3,4.0,.750,1.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,7.0,4.3,,2.0,2.0,1.0,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-1.0,65.0,3.823529411764706,3.1,80.6,4.741176470588235,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,W (+6),W (+6)
79.0,71.0,2023-04-02,23-274,OKC,PHO,0,21.616666666666667,2.0,6.0,.333,1.0,3.0,.333,2,3.0,.667,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,2.8,-7,3.0,1.0,0.3333333333333333,65,28,30,22,68,47,35,68,45,36,66,37,33,60,60,70.0,34.0,,43.0,40.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.9285714285714286,0.8235294117647058,,0.6976744186046512,0.55,0.9066666666666666,0.0,0.9591836734693876,0.813953488372093,0.8947368421052632,0.8490566037735849,0.8780487804878049,0.8918918918918919,0.5873015873015873,0.8461538461538461,0.8823529411764706,0.8955223880597015,17,9,,57.0,9.0,,0.2982456140350877,1.0,17,-1.0,45.0,2.647058823529412,2.0,67.49999999999999,3.970588235294117,14.5,3.8,0.9,1.3,-0.4,0.0717325859026263,0.626,0.776,0.197,1.0,2.5,L (-3),L (-3)
