Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
59.0,27.0,2023-02-24,20-240,OKC,PHO,1,26.78333333333333,3.0,6.0,.500,2.0,4.0,.500,2,4.0,.500,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,10.0,10.8,+2,2.0,1.0,0.5,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,10.0,52.0,3.0588235294117645,10.0,66.4,3.905882352941177,0.029897228277795,W (+37),W (+37)
60.0,28.0,2023-02-26,20-242,OKC,SAC,1,13.383333333333333,1.0,3.0,.333,1.0,2.0,.500,2,2.0,1.000,1.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,5.0,3.8,-15,1.0,0.0,0.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,4.0,68.0,4.0,3.0,88.4,5.2,0.029897228277795,L (-1),L (-1)
61.0,29.0,2023-02-28,20-244,OKC,SAC,1,17.316666666666666,3.0,8.0,.375,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,1.7,-9,5.0,3.0,0.6,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,1.0,52.0,3.0588235294117645,1.7,66.1,3.888235294117647,0.029897228277795,L (-9),L (-9)
62.0,30.0,2023-03-01,20-245,OKC,LAL,1,25.4,1.0,7.0,.143,0.0,3.0,.000,2,2.0,1.000,3.0,9.0,12.0,2.0,1.0,1.0,2.0,2.0,4.0,4.6,-5,4.0,1.0,0.25,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,9.0,66.0,3.882352941176471,3.8,82.69999999999999,4.864705882352941,0.029897228277795,L (-9),L (-9)
63.0,31.0,2023-03-03,20-247,OKC,UTA,1,31.33333333333333,1.0,6.0,.167,1.0,4.0,.250,0,0.0,,1.0,8.0,9.0,1.0,0.0,2.0,1.0,5.0,3.0,1.4,+10,2.0,0.0,0.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,8.0,76.0,4.470588235294118,1.4000000000000004,101.2,5.952941176470588,0.029897228277795,,
64.0,32.0,2023-03-05,20-249,OKC,UTA,1,19.55,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,-2.1,+5,1.0,1.0,1.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,0.0,84.0,4.941176470588236,-2.1,110.2,6.482352941176471,0.029897228277795,L (-6),L (-6)
65.0,33.0,2023-03-07,20-251,OKC,GSW,1,27.08333333333333,6.0,10.0,.600,3.0,5.0,.600,0,0.0,,3.0,3.0,6.0,2.0,1.0,0.0,1.0,3.0,15.0,13.6,-8,5.0,3.0,0.6,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,13.0,68.0,4.0,13.599999999999998,89.99999999999999,5.294117647058823,0.029897228277795,L (-6),L (-6)
66.0,34.0,2023-03-08,20-252,OKC,PHO,1,17.666666666666668,0.0,2.0,.000,0.0,2.0,.000,2,2.0,1.000,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,1.8,-25,0.0,0.0,,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,3.0,38.0,2.235294117647059,0.9999999999999998,55.60000000000001,3.270588235294118,0.029897228277795,W (+27),W (+27)
67.0,35.0,2023-03-11,20-255,OKC,NOP,1,19.433333333333334,3.0,5.0,.600,2.0,3.0,.667,1,2.0,.500,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,9.0,5.7,-2,2.0,1.0,0.5,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,5.0,50.0,2.9411764705882355,5.299999999999999,73.80000000000001,4.341176470588236,0.029897228277795,W (+10),W (+10)
68.0,36.0,2023-03-12,20-256,OKC,SAS,1,25.683333333333334,3.0,6.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,5.0,5.0,2.0,4.0,1.0,0.0,4.0,9.0,12.0,0,4.0,2.0,0.5,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,13.0,58.0,3.411764705882353,11.199999999999998,67.99999999999999,3.999999999999999,0.029897228277795,W (+9),W (+9)
69.0,37.0,2023-03-14,20-258,OKC,BRK,1,18.266666666666666,2.0,5.0,.400,1.0,2.0,.500,2,2.0,1.000,2.0,5.0,7.0,2.0,2.0,0.0,1.0,5.0,7.0,7.6,+12,3.0,1.0,0.3333333333333333,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,10.0,66.0,3.882352941176471,6.799999999999999,83.89999999999999,4.935294117647058,0.029897228277795,L (-31),L (-31)
70.0,38.0,2023-03-16,20-260,OKC,TOR,1,14.033333333333331,2.0,7.0,.286,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,-6,4.0,1.0,0.25,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,1.0,53.0,3.117647058823529,0.9999999999999998,70.89999999999999,4.170588235294117,0.029897228277795,W (+14),W (+14)
71.0,39.0,2023-03-19,20-263,OKC,PHO,1,20.78333333333333,2.0,3.0,.667,2.0,3.0,.667,4,6.0,.667,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,9.6,-3,0.0,0.0,,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,8.0,63.0,3.7058823529411766,8.0,82.29999999999998,4.841176470588234,0.029897228277795,W (+12),W (+12)
72.0,40.0,2023-03-21,20-265,OKC,LAC,1,10.783333333333331,2.0,4.0,.500,2.0,3.0,.667,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,6.0,3.7,-13,1.0,0.0,0.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,5.0,42.0,2.4705882352941178,3.7,54.4,3.2,0.029897228277795,W (+14),W (+14)
73.0,41.0,2023-03-23,20-267,OKC,LAC,1,25.816666666666663,3.0,7.0,.429,1.0,4.0,.250,1,2.0,.500,0.0,9.0,9.0,4.0,2.0,0.0,3.0,2.0,8.0,7.6,-5,3.0,2.0,0.6666666666666666,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,11.0,41.0,2.411764705882353,7.199999999999999,60.4,3.552941176470588,0.029897228277795,L (-17),L (-17)
74.0,42.0,2023-03-24,20-268,OKC,LAL,1,26.8,2.0,7.0,.286,1.0,5.0,.200,0,0.0,,0.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.6,-13,2.0,1.0,0.5,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,3.0,65.0,3.823529411764706,1.5999999999999983,80.4,4.729411764705882,0.029897228277795,W (+4),W (+4)
75.0,43.0,2023-03-26,20-270,OKC,POR,1,26.883333333333333,3.0,8.0,.375,0.0,3.0,.000,1,2.0,.500,2.0,4.0,6.0,2.0,0.0,0.0,1.0,3.0,7.0,4.0,-4,5.0,3.0,0.6,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,4.0,61.0,3.588235294117647,3.6,83.5,4.911764705882353,0.029897228277795,W (+1),W (+1)
76.0,44.0,2023-03-28,20-272,OKC,CHO,1,18.216666666666665,1.0,4.0,.250,0.0,2.0,.000,1,1.0,1.000,1.0,5.0,6.0,4.0,0.0,0.0,0.0,2.0,3.0,4.8,0,2.0,1.0,0.5,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,8.0,69.0,4.0588235294117645,4.399999999999999,95.3,5.605882352941176,0.029897228277795,L (-22),L (-22)
77.0,45.0,2023-03-29,20-273,OKC,DET,1,32.13333333333333,2.0,3.0,.667,2.0,3.0,.667,1,2.0,.500,1.0,5.0,6.0,2.0,2.0,0.0,1.0,2.0,7.0,9.1,+4,0.0,0.0,,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,11.0,43.0,2.5294117647058822,8.7,65.69999999999999,3.86470588235294,0.029897228277795,L (-5),L (-5)
78.0,46.0,2023-03-31,20-275,OKC,IND,1,15.45,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,,0.0,0.0,,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,3.0,61.0,3.588235294117647,0.8999999999999999,82.80000000000001,4.870588235294118,0.029897228277795,W (+6),W (+6)
79.0,47.0,2023-04-02,20-277,OKC,PHO,1,20.2,2.0,3.0,.667,1.0,2.0,.500,2,2.0,1.000,2.0,6.0,8.0,2.0,1.0,0.0,1.0,2.0,7.0,9.5,-5,1.0,1.0,1.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,12.0,32.0,1.8823529411764703,8.7,60.8,3.576470588235294,0.029897228277795,L (-3),L (-3)
80.0,48.0,2023-04-04,20-279,OKC,GSW,1,18.566666666666663,1.0,4.0,.250,1.0,3.0,.333,1,2.0,.500,3.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,4.0,5.6,-2,1.0,0.0,0.0,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,6.0,44.0,2.588235294117647,5.199999999999999,72.5,4.264705882352941,0.029897228277795,W (+1),W (+1)
81.0,49.0,2023-04-06,20-281,OKC,UTA,1,22.666666666666668,4.0,8.0,.500,3.0,5.0,.600,0,0.0,,2.0,4.0,6.0,2.0,1.0,0.0,1.0,2.0,11.0,10.2,-2,3.0,1.0,0.3333333333333333,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,11.0,45.0,2.647058823529412,10.199999999999998,62.7,3.6882352941176473,0.029897228277795,L (-4),L (-4)
82.0,,2023-04-09,20-284,OKC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45,9,13,9,47,46,22,48,28,30,42,20,25,37,36,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.6428571428571429,0.2647058823529412,,0.3023255813953488,0.225,0.6438356164383562,0.6133333333333333,0.0,0.5116279069767442,0.631578947368421,0.5283018867924528,0.7317073170731707,0.5675675675675675,0.3174603174603174,0.6410256410256411,0.5441176470588235,0.5373134328358209,17,3,,57.0,9.0,,0.2982456140350877,0.3333333333333333,17,,58.0,3.411764705882353,0.0,60.4,3.552941176470588,0.029897228277795,L (-10),L (-10)
