Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
28.0,20.0,2022-12-14,23-346,OKC,MIA,0,24.616666666666667,3.0,3.0,1.000,0.0,0.0,,2,3.0,.667,2.0,2.0,4.0,1.0,3.0,0.0,1.0,3.0,8.0,10.2,-17,3.0,3.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,9.0,51.0,3.0,9.4,61.0,3.588235294117647,0.0497249039759161,L (-7),L (-7)
29.0,21.0,2022-12-16,23-348,OKC,MIN,0,27.8,6.0,11.0,.545,2.0,5.0,.400,0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,3.0,4.0,14.0,7.0,+7,6.0,4.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,7.0,40.0,2.3529411764705883,6.999999999999998,48.69999999999999,2.8647058823529403,0.0497249039759161,L (-2),L (-2)
30.0,22.0,2022-12-17,23-349,OKC,MEM,0,21.216666666666665,4.0,8.0,.500,2.0,5.0,.400,4,6.0,.667,1.0,6.0,7.0,4.0,0.0,0.0,1.0,1.0,14.0,13.1,+11,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,10.0,59.0,3.4705882352941178,11.500000000000002,64.30000000000001,3.782352941176472,0.0497249039759161,L (-2),L (-2)
31.0,23.0,2022-12-19,23-351,OKC,POR,1,25.166666666666668,4.0,9.0,.444,0.0,3.0,.000,4,4.0,1.000,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,12.0,10.2,-21,6.0,4.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,5.0,39.0,2.294117647058824,8.6,63.1,3.711764705882353,0.0497249039759161,W (+6),W (+6)
32.0,24.0,2022-12-21,23-353,OKC,POR,0,9.533333333333331,0.0,4.0,.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.9,-2,4.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-2.0,54.0,3.176470588235294,-2.9,70.3,4.135294117647058,0.0497249039759161,W (+2),W (+2)
33.0,25.0,2022-12-23,23-355,OKC,NOP,0,6.166666666666667,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.8,-2,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,-1.0,65.0,3.823529411764706,-1.7999999999999998,81.00000000000003,4.764705882352943,0.0497249039759161,W (+3),W (+3)
34.0,26.0,2022-12-27,23-359,OKC,SAS,0,24.116666666666667,5.0,9.0,.556,1.0,1.0,1.000,1,1.0,1.000,4.0,2.0,6.0,0.0,1.0,0.0,3.0,2.0,12.0,8.3,+13,8.0,4.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,6.0,72.0,4.235294117647059,7.9,81.7,4.805882352941176,0.0497249039759161,L (-3),L (-3)
35.0,27.0,2022-12-29,23-361,OKC,CHO,0,17.1,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.9,-6,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,0.0,50.0,2.9411764705882355,-1.9,71.89999999999999,4.2294117647058815,0.0497249039759161,W (+16),W (+16)
36.0,,2022-12-31,23-363,OKC,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,48.0,2.823529411764706,0.0,56.89999999999999,3.3470588235294114,0.0497249039759161,L (-8),L (-8)
37.0,28.0,2023-01-03,24-001,OKC,BOS,1,32.38333333333333,7.0,8.0,.875,2.0,2.0,1.000,1,1.0,1.000,2.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,17.0,16.9,+22,6.0,5.0,0.8333333333333334,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,15.0,97.0,5.705882352941177,16.5,118.1,6.947058823529411,0.0497249039759161,L (-19),L (-19)
38.0,29.0,2023-01-04,24-002,OKC,ORL,0,10.766666666666667,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.3,-9,2.0,1.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,44.0,2.588235294117647,1.3000000000000005,65.40000000000002,3.8470588235294128,0.0497249039759161,W (+33),W (+33)
39.0,30.0,2023-01-06,24-004,OKC,WAS,0,1.0,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,0,0.0,0.0,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,0.0,89.0,5.235294117647059,-0.7,99.99999999999996,5.882352941176468,0.0497249039759161,L (-11),L (-11)
40.0,31.0,2023-01-08,24-006,OKC,DAL,0,15.9,2.0,5.0,.400,2.0,3.0,.667,0,0.0,,2.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,7.7,+6,2.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,9.0,69.0,4.0588235294117645,7.7,79.89999999999999,4.699999999999999,0.0497249039759161,W (+17),W (+17)
41.0,32.0,2023-01-10,24-008,OKC,MIA,0,12.566666666666666,3.0,5.0,.600,0.0,2.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,2.2,-1,3.0,3.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,57.0,3.3529411764705883,2.2,67.39999999999999,3.964705882352941,0.0497249039759161,W (+11),W (+11)
42.0,,2023-01-12,24-010,OKC,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,107.0,6.294117647058823,0.0,124.0,7.294117647058823,0.0497249039759161,,
43.0,33.0,2023-01-13,24-011,OKC,CHI,0,15.7,2.0,4.0,.500,0.0,0.0,,2,2.0,1.000,1.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,6.0,4.5,+4,4.0,2.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,82.0,4.823529411764706,3.6999999999999984,93.39999999999998,5.494117647058822,0.0497249039759161,L (-1),L (-1)
44.0,34.0,2023-01-15,24-013,OKC,BRK,0,9.183333333333334,2.0,4.0,.500,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.3,-12,3.0,1.0,0.3333333333333333,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,2.0,64.0,3.764705882352941,3.3,78.5,4.617647058823529,0.0497249039759161,W (+19),W (+19)
45.0,35.0,2023-01-18,24-016,OKC,IND,0,25.766666666666666,5.0,10.0,.500,0.0,3.0,.000,0,1.0,.000,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,10.0,6.3,-11,7.0,5.0,0.7142857142857143,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,109.0,6.411764705882353,6.3,113.5,6.676470588235294,0.0497249039759161,W (+14),W (+14)
46.0,,2023-01-20,24-018,OKC,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,67.0,3.941176470588236,0.0,83.30000000000001,4.9,0.0497249039759161,W (+10),W (+10)
47.0,36.0,2023-01-22,24-020,OKC,DEN,0,15.916666666666666,1.0,3.0,.333,0.0,1.0,.000,2,2.0,1.000,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,4.6,-3,2.0,1.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,56.0,3.294117647058824,3.8000000000000007,63.6,3.7411764705882353,0.0497249039759161,W (+20),W (+20)
48.0,37.0,2023-01-25,24-023,OKC,ATL,0,14.2,3.0,4.0,.750,3.0,4.0,.750,0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,9.0,10.0,+6,0.0,0.0,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,11.0,86.0,5.0588235294117645,9.999999999999998,103.2,6.070588235294117,0.0497249039759161,L (-5),L (-5)
49.0,38.0,2023-01-27,24-025,OKC,CLE,1,30.8,4.0,6.0,.667,0.0,2.0,.000,2,2.0,1.000,1.0,6.0,7.0,2.0,2.0,0.0,2.0,3.0,10.0,10.1,+8,4.0,4.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,11.0,63.0,3.7058823529411766,9.299999999999995,77.9,4.582352941176471,0.0497249039759161,W (+2),W (+2)
50.0,39.0,2023-01-30,24-028,OKC,GSW,1,22.78333333333333,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,-8,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,56.0,3.294117647058824,2.6,73.29999999999998,4.311764705882352,0.0497249039759161,L (-5),L (-5)
51.0,40.0,2023-02-01,24-030,OKC,HOU,0,17.316666666666666,1.0,3.0,.333,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,+8,3.0,1.0,0.3333333333333333,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,60.0,3.5294117647058822,1.2999999999999998,68.89999999999999,4.052941176470588,0.0497249039759161,W (+12),W (+12)
52.0,41.0,2023-02-04,24-033,OKC,HOU,1,22.73333333333333,4.0,9.0,.444,1.0,5.0,.200,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,5.6,+34,4.0,3.0,0.75,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,101.0,5.941176470588236,5.599999999999999,118.2,6.952941176470588,0.0497249039759161,L (-8),L (-8)
53.0,42.0,2023-02-06,24-035,OKC,GSW,1,25.23333333333333,8.0,10.0,.800,2.0,3.0,.667,1,1.0,1.000,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,19.0,18.9,-12,7.0,6.0,0.8571428571428571,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,13.0,49.0,2.8823529411764706,18.5,69.8,4.105882352941176,0.0497249039759161,L (-6),L (-6)
54.0,43.0,2023-02-07,24-036,OKC,LAL,0,21.716666666666665,2.0,5.0,.400,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,5.0,2.7,+4,4.0,1.0,0.25,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,89.0,5.235294117647059,2.7,103.90000000000002,6.111764705882354,0.0497249039759161,W (+32),W (+32)
55.0,44.0,2023-02-10,24-039,OKC,POR,1,20.53333333333333,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,1.0,5.0,2.0,-1.4,-10,4.0,1.0,0.25,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,80.0,4.705882352941177,-1.4000000000000004,110.9,6.523529411764706,0.0497249039759161,L (-27),L (-27)
56.0,45.0,2023-02-13,24-042,OKC,NOP,0,12.3,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.1,-1,0.0,0.0,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,46.0,2.7058823529411766,3.1,60.6,3.5647058823529414,0.0497249039759161,W (+3),W (+3)
57.0,46.0,2023-02-15,24-044,OKC,HOU,0,9.866666666666667,1.0,1.0,1.000,0.0,0.0,,4,4.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.3,-8,1.0,1.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,62.0,3.647058823529412,4.699999999999999,81.09999999999998,4.770588235294117,0.0497249039759161,W (+9),W (+9)
