Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
54.0,,2023-02-07,19-262,OKC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,93.0,5.470588235294118,0.0,106.60000000000002,6.270588235294119,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+32),W (+32)
55.0,,2023-02-10,19-265,OKC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,81.0,4.764705882352941,0.0,109.5,6.441176470588236,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-27),L (-27)
56.0,,2023-02-13,19-268,OKC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,49.0,2.8823529411764706,0.0,63.7,3.747058823529412,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+3),W (+3)
57.0,,2023-02-15,19-270,OKC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,65.0,3.823529411764706,0.0,85.79999999999998,5.047058823529411,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+9),W (+9)
58.0,,2023-02-23,19-278,OKC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,57.0,3.3529411764705883,0.0,78.8,4.635294117647058,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-3),L (-3)
59.0,,2023-02-24,19-279,OKC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,62.0,3.647058823529412,0.0,76.4,4.494117647058824,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+37),W (+37)
60.0,,2023-02-26,19-281,OKC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,72.0,4.235294117647059,0.0,91.4,5.376470588235295,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-1),L (-1)
61.0,,2023-02-28,19-283,OKC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,53.0,3.117647058823529,0.0,67.8,3.988235294117647,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-9),L (-9)
62.0,,2023-03-01,19-284,OKC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,75.0,4.411764705882353,0.0,86.49999999999999,5.088235294117646,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-9),L (-9)
63.0,20.0,2023-03-03,19-286,OKC,UTA,0,20.716666666666665,4.0,8.0,.500,0.0,3.0,.000,1,2.0,.500,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,9.0,6.2,+17,5.0,4.0,0.8,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,4.0,80.0,4.705882352941177,5.800000000000001,96.8,5.694117647058824,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,,
64.0,21.0,2023-03-05,19-288,OKC,UTA,0,19.766666666666666,4.0,6.0,.667,2.0,3.0,.667,2,2.0,1.000,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,12.0,12.6,+8,3.0,2.0,0.6666666666666666,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,10.0,74.0,4.352941176470588,11.8,96.3,5.664705882352941,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-6),L (-6)
65.0,22.0,2023-03-07,19-290,OKC,GSW,0,19.133333333333333,4.0,7.0,.571,2.0,4.0,.500,1,2.0,.500,1.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,11.2,+20,3.0,2.0,0.6666666666666666,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,9.0,72.0,4.235294117647059,10.8,92.8,5.458823529411765,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-6),L (-6)
66.0,23.0,2023-03-08,19-291,OKC,PHO,0,28.366666666666667,5.0,13.0,.385,2.0,6.0,.333,0,0.0,,0.0,7.0,7.0,2.0,1.0,0.0,2.0,2.0,12.0,6.6,+3,7.0,3.0,0.4285714285714285,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,7.0,34.0,2.0,6.6,50.00000000000001,2.9411764705882355,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+27),W (+27)
67.0,24.0,2023-03-11,19-294,OKC,NOP,0,9.25,0.0,2.0,.000,0.0,2.0,.000,3,4.0,.750,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.8,+3,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,0.0,55.0,3.235294117647059,1.6,77.50000000000001,4.558823529411765,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+10),W (+10)
68.0,25.0,2023-03-12,19-295,OKC,SAS,0,27.566666666666663,7.0,15.0,.467,2.0,6.0,.333,1,2.0,.500,0.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,17.0,10.1,+10,9.0,5.0,0.5555555555555556,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,8.0,63.0,3.7058823529411766,9.7,69.49999999999999,4.088235294117646,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+9),W (+9)
69.0,26.0,2023-03-14,19-297,OKC,BRK,0,12.433333333333334,2.0,8.0,.250,0.0,4.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,-1.2,-4,4.0,2.0,0.5,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,-3.0,79.0,4.647058823529412,-1.1999999999999995,91.9,5.405882352941177,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-31),L (-31)
70.0,27.0,2023-03-16,19-299,OKC,TOR,0,13.483333333333333,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.2,-2,1.0,0.0,0.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,1.0,53.0,3.117647058823529,1.2,70.69999999999999,4.158823529411764,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+14),W (+14)
71.0,28.0,2023-03-19,19-302,OKC,PHO,0,7.5,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-4,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,-1.0,72.0,4.235294117647059,-1.4,91.69999999999996,5.394117647058821,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+12),W (+12)
72.0,29.0,2023-03-21,19-304,OKC,LAC,0,8.166666666666666,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.6,+2,1.0,0.0,0.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,1.0,46.0,2.7058823529411766,1.5999999999999996,56.49999999999999,3.3235294117647056,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+14),W (+14)
73.0,30.0,2023-03-23,19-306,OKC,LAC,0,15.75,4.0,6.0,.667,1.0,1.0,1.000,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,9.0,8.7,-2,5.0,3.0,0.6,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,8.0,44.0,2.588235294117647,8.7,58.9,3.4647058823529413,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-17),L (-17)
74.0,31.0,2023-03-24,19-307,OKC,LAL,0,1.933333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.8,-3,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,-1.0,69.0,4.0588235294117645,-1.8,83.80000000000001,4.929411764705883,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+4),W (+4)
75.0,32.0,2023-03-26,19-309,OKC,POR,0,12.816666666666666,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.6,+11,3.0,2.0,0.6666666666666666,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,0.0,65.0,3.823529411764706,1.6,85.50000000000001,5.029411764705883,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+1),W (+1)
76.0,33.0,2023-03-28,19-311,OKC,CHO,0,12.883333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,+1,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,1.0,76.0,4.470588235294118,-0.5,100.2,5.894117647058824,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-22),L (-22)
77.0,34.0,2023-03-29,19-312,OKC,DET,0,8.083333333333334,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,+1,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,2.0,52.0,3.0588235294117645,0.5999999999999999,73.79999999999998,4.341176470588234,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-5),L (-5)
78.0,35.0,2023-03-31,19-314,OKC,IND,0,6.716666666666667,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.9,,1.0,1.0,1.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,3.0,61.0,3.588235294117647,1.9000000000000004,81.8,4.811764705882353,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+6),W (+6)
79.0,36.0,2023-04-02,19-316,OKC,PHO,0,5.066666666666666,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-8,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,-1.0,45.0,2.647058823529412,-1.1,70.6,4.152941176470588,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-3),L (-3)
80.0,37.0,2023-04-04,19-318,OKC,GSW,0,7.916666666666667,1.0,2.0,.500,0.0,1.0,.000,1,1.0,1.000,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.7,+5,1.0,1.0,1.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,1.0,49.0,2.8823529411764706,1.2999999999999998,76.4,4.494117647058824,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+1),W (+1)
