Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
50.0,,2023-01-24,21-057,LAC,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,128.0,6.7368421052631575,0.0,147.5,7.763157894736842,0.0153532316942237,W (+5),W (+5)
51.0,18.0,2023-01-26,21-059,LAC,SAS,0,7.116666666666666,2.0,4.0,.500,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.9,+6,4.0,2.0,0.5,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,2.0,109.0,5.7368421052631575,2.9,135.0,7.105263157894737,0.0153532316942237,W (+14),W (+14)
52.0,,2023-01-28,21-061,LAC,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,113.0,5.947368421052632,0.0,126.09999999999997,6.636842105263156,0.0153532316942237,W (+18),W (+18)
53.0,19.0,2023-01-29,21-062,LAC,CLE,0,34.45,9.0,19.0,.474,1.0,3.0,.333,5,6.0,.833,0.0,1.0,1.0,3.0,1.0,0.0,3.0,5.0,24.0,12.3,-10,16.0,8.0,0.5,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,1.0,35.0,1.8421052631578947,10.300000000000002,51.2,2.694736842105263,0.0153532316942237,W (+38),W (+38)
54.0,,2023-01-31,21-064,LAC,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,92.0,4.842105263157895,0.0,123.7,6.510526315789474,0.0153532316942237,W (+7),W (+7)
55.0,,2023-02-02,21-066,LAC,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,82.0,4.315789473684211,0.0,100.20000000000002,5.273684210526317,0.0153532316942237,L (-23),L (-23)
56.0,,2023-02-04,21-068,LAC,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,81.0,4.2631578947368425,0.0,101.4,5.336842105263158,0.0153532316942237,W (+5),W (+5)
57.0,,2023-02-06,21-070,LAC,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,75.0,3.947368421052632,0.0,91.6,4.821052631578947,0.0153532316942237,L (-1),L (-1)
58.0,,2023-02-08,21-072,LAC,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,81.0,4.2631578947368425,0.0,98.6,5.189473684210526,0.0153532316942237,W (+6),W (+6)
59.0,20.0,2023-02-10,21-074,LAC,MIL,1,26.216666666666665,9.0,13.0,.692,1.0,1.0,1.000,1,2.0,.500,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,20.0,14.3,-14,12.0,8.0,0.6666666666666666,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,7.0,76.0,4.0,13.9,82.1,4.321052631578947,0.0153532316942237,W (+8),W (+8)
60.0,21.0,2023-02-14,21-078,LAC,GSW,0,2.466666666666667,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6,-6,0.0,0.0,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,0.0,115.0,6.052631578947368,0.7999999999999999,114.0,6.0,0.0153532316942237,L (-6),L (-6)
61.0,,2023-02-16,21-080,LAC,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,84.0,4.421052631578948,0.0,90.8,4.778947368421052,0.0153532316942237,L (-13),L (-13)
62.0,,2023-02-24,21-088,LAC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,90.0,4.7368421052631575,0.0,123.59999999999998,6.505263157894736,0.0153532316942237,W (+10),W (+10)
63.0,,2023-02-26,21-090,LAC,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,69.0,3.631578947368421,0.0,87.69999999999999,4.6157894736842096,0.0153532316942237,,
64.0,,2023-02-28,21-092,LAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,80.0,4.2105263157894735,0.0,98.5,5.184210526315789,0.0153532316942237,W (+9),W (+9)
65.0,,2023-03-02,21-094,LAC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,60.0,3.1578947368421053,0.0,56.5,2.973684210526316,0.0153532316942237,L (-1),L (-1)
66.0,,2023-03-03,21-095,LAC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,55.0,2.894736842105264,0.0,67.6,3.5578947368421048,0.0153532316942237,L (-10),L (-10)
67.0,,2023-03-05,21-097,LAC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,61.0,3.210526315789474,0.0,83.39999999999999,4.389473684210526,0.0153532316942237,L (-7),L (-7)
68.0,,2023-03-08,21-100,LAC,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,86.0,4.526315789473684,0.0,90.4,4.757894736842106,0.0153532316942237,L (-24),L (-24)
69.0,,2023-03-11,21-103,LAC,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,82.0,4.315789473684211,0.0,97.40000000000002,5.1263157894736855,0.0153532316942237,L (-1),L (-1)
70.0,,2023-03-15,21-107,LAC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,80.0,4.2105263157894735,0.0,91.70000000000002,4.826315789473685,0.0153532316942237,W (+6),W (+6)
71.0,,2023-03-18,21-110,LAC,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,62.0,3.263157894736842,0.0,74.99999999999999,3.947368421052631,0.0153532316942237,W (+8),W (+8)
72.0,,2023-03-19,21-111,LAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,91.0,4.789473684210527,0.0,112.9,5.942105263157895,0.0153532316942237,W (+11),W (+11)
73.0,,2023-03-21,21-113,LAC,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,64.0,3.3684210526315788,0.0,90.8,4.778947368421052,0.0153532316942237,W (+8),W (+8)
74.0,,2023-03-23,21-115,LAC,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,107.0,5.631578947368421,0.0,122.5,6.447368421052632,0.0153532316942237,L (-5),L (-5)
75.0,,2023-03-25,21-117,LAC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,93.0,4.894736842105263,0.0,112.6,5.926315789473684,0.0153532316942237,W (+15),W (+15)
76.0,,2023-03-27,21-119,LAC,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,73.0,3.842105263157895,0.0,71.8,3.778947368421053,0.0153532316942237,L (-1),L (-1)
77.0,,2023-03-29,21-121,LAC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,62.0,3.263157894736842,0.0,76.30000000000001,4.015789473684211,0.0153532316942237,W (+22),W (+22)
78.0,,2023-03-31,21-123,LAC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,20,12,12,10,14,16,16,13,19,14,12,15,15,21,50.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.4,0.2631578947368421,0.8571428571428571,0.3529411764705882,0.1923076923076923,0.2372881355932203,0.2461538461538461,0.4444444444444444,0.5909090909090909,0.2435897435897435,0.2333333333333333,0.2142857142857142,0.2205882352941176,0.3125,0.2592592592592592,0.0,2,1,2,1,56.0,69.0,46.0,79.0,73.0,0.0253164556962025,0.0178571428571428,0.0289855072463768,0.0,0.0136986301369863,19,,56.0,2.9473684210526314,0.0,62.9,3.310526315789473,0.0153532316942237,L (-21),L (-21)
