Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,,2022-12-08,20-321,LAC,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,95.0,5.0,0.0,99.5,5.2368421052631575,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-5),L (-5)
28.0,,2022-12-10,20-323,LAC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,96.0,5.052631578947368,0.0,104.1,5.478947368421053,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-5),L (-5)
29.0,6.0,2022-12-12,20-325,LAC,BOS,0,3.2666666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.7,-1,2.0,1.0,0.5,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,3.0,76.0,4.0,2.7,83.9,4.415789473684211,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+7),W (+7)
30.0,,2022-12-14,20-327,LAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,53.0,2.789473684210526,0.0,61.6,3.2421052631578946,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+20),W (+20)
31.0,7.0,2022-12-15,20-328,LAC,PHO,0,15.85,4.0,9.0,.444,0.0,0.0,,0,1.0,.000,6.0,2.0,8.0,1.0,1.0,0.0,2.0,4.0,8.0,5.8,-6,9.0,4.0,0.4444444444444444,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,6.0,53.0,2.789473684210526,5.799999999999997,64.7,3.405263157894737,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+11),W (+11)
32.0,8.0,2022-12-17,20-330,LAC,WAS,1,17.8,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-3,2.0,1.0,0.5,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,2.0,57.0,3.0,2.0,71.69999999999999,3.7736842105263153,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-16),L (-16)
33.0,,2022-12-21,20-334,LAC,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,98.0,5.157894736842105,0.0,105.29999999999998,5.542105263157894,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+9),W (+9)
34.0,,2022-12-23,20-336,LAC,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,118.0,6.2105263157894735,0.0,130.6,6.873684210526315,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+21),W (+21)
35.0,,2022-12-26,20-339,LAC,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,87.0,4.578947368421052,0.0,101.0,5.315789473684211,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-5),L (-5)
36.0,,2022-12-27,20-340,LAC,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,110.0,5.789473684210527,0.0,128.4,6.757894736842106,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+11),W (+11)
37.0,,2022-12-29,20-342,LAC,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,98.0,5.157894736842105,0.0,112.70000000000002,5.931578947368422,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+11),W (+11)
38.0,,2022-12-31,20-344,LAC,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,99.0,5.2105263157894735,0.0,128.49999999999997,6.763157894736841,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-6),L (-6)
39.0,,2023-01-02,20-346,LAC,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,82.0,4.315789473684211,0.0,88.19999999999999,4.642105263157895,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-1),L (-1)
40.0,,2023-01-05,20-349,LAC,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,88.0,4.631578947368421,0.0,108.2,5.694736842105264,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-10),L (-10)
41.0,,2023-01-06,20-350,LAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,75.0,3.947368421052632,0.0,109.59999999999998,5.768421052631578,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-31),L (-31)
42.0,,2023-01-08,20-352,LAC,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,86.0,4.526315789473684,0.0,116.6,6.136842105263158,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,,
43.0,,2023-01-10,20-354,LAC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,123.0,6.473684210526316,0.0,140.60000000000002,7.400000000000001,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-13),L (-13)
44.0,,2023-01-13,20-357,LAC,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,73.0,3.842105263157895,0.0,99.7,5.247368421052632,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-4),L (-4)
45.0,,2023-01-15,20-359,LAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,103.0,5.421052631578948,0.0,132.6,6.978947368421053,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+12),W (+12)
46.0,,2023-01-17,20-361,LAC,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,77.0,4.052631578947368,0.0,109.8,5.778947368421052,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-12),L (-12)
47.0,9.0,2023-01-18,20-362,LAC,UTA,0,21.53333333333333,1.0,4.0,.250,0.0,0.0,,1,4.0,.250,3.0,3.0,6.0,0.0,1.0,3.0,2.0,3.0,3.0,2.3,-12,4.0,1.0,0.25,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,3.0,82.0,4.315789473684211,1.9,94.6,4.978947368421053,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+21),W (+21)
48.0,10.0,2023-01-20,20-364,LAC,SAS,0,5.716666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,0.0,0.0,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,0.0,102.0,5.368421052631579,0.0,136.6,7.189473684210526,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-10),L (-10)
49.0,,2023-01-22,21-001,LAC,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,76.0,4.0,0.0,98.40000000000002,5.178947368421054,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,L (-23),L (-23)
50.0,11.0,2023-01-24,21-003,LAC,LAL,0,2.05,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,0.0,128.0,6.7368421052631575,0.0,147.5,7.763157894736842,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+5),W (+5)
51.0,12.0,2023-01-26,21-005,LAC,SAS,0,7.116666666666666,1.0,3.0,.333,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.7,+6,3.0,1.0,0.3333333333333333,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,1.0,110.0,5.789473684210527,1.7000000000000002,136.2,7.168421052631579,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+14),W (+14)
52.0,13.0,2023-01-28,21-007,LAC,ATL,0,4.983333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,0.0,113.0,5.947368421052632,0.0,126.09999999999997,6.636842105263156,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+18),W (+18)
53.0,14.0,2023-01-29,21-008,LAC,CLE,0,29.85,5.0,8.0,.625,1.0,2.0,.500,2,3.0,.667,4.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,13.0,12.8,+3,6.0,4.0,0.6666666666666666,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,8.0,28.0,1.4736842105263157,12.0,49.50000000000001,2.605263157894737,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+38),W (+38)
54.0,,2023-01-31,21-010,LAC,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,19,9,7,13,8,15,9,21,15,11,12,15,22,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.38,0.5909090909090909,0.25,0.6428571428571429,0.2058823529411764,0.25,0.135593220338983,0.2307692307692307,0.25,0.2692307692307692,0.25,0.1964285714285714,0.1764705882352941,0.3125,0.2716049382716049,0.0,7,6,6,5,56.0,69.0,46.0,79.0,73.0,0.0886075949367088,0.1071428571428571,0.0869565217391304,0.0,0.0684931506849315,19,,92.0,4.842105263157895,0.0,123.7,6.510526315789474,14.2,0.4,-2.8,-1.9,-0.8,0.0063345501395748,0.546,0.043,0.34,0.0,0.2,W (+7),W (+7)
