Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-18,32-261,LAC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,85.0,4.473684210526316,0.0,96.5,5.078947368421052,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+21),W (+21)
48.0,32.0,2023-01-20,32-263,LAC,SAS,1.0,31.65,7.0,13.0,0.538,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,12.0,1.0,0.0,0.0,3.0,16.0,18.8,17.0,10.0,5.0,0.5,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,19.0,83.0,4.368421052631579,18.8,117.8,6.2,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-10),L (-10)
49.0,33.0,2023-01-22,32-265,LAC,DAL,1.0,34.2,6.0,11.0,0.545,1.0,3.0,0.333,8.0,8.0,1.0,1.0,5.0,6.0,4.0,1.0,0.0,5.0,3.0,21.0,15.5,2.0,8.0,5.0,0.625,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,8.0,68.0,3.5789473684210527,12.3,86.10000000000001,4.531578947368422,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-23),L (-23)
50.0,34.0,2023-01-24,32-267,LAC,LAL,1.0,36.23333333333333,11.0,20.0,0.55,3.0,9.0,0.333,2.0,2.0,1.0,1.0,8.0,9.0,4.0,0.0,1.0,4.0,3.0,27.0,18.8,6.0,11.0,8.0,0.7272727272727273,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,15.0,113.0,5.947368421052632,18.0,129.5,6.815789473684211,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+5),W (+5)
51.0,35.0,2023-01-26,32-269,LAC,SAS,1.0,35.35,14.0,19.0,0.737,5.0,8.0,0.625,2.0,3.0,0.667,1.0,3.0,4.0,7.0,3.0,1.0,0.0,1.0,35.0,36.7,26.0,11.0,9.0,0.8181818181818182,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,28.0,83.0,4.368421052631579,35.900000000000006,102.0,5.368421052631579,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+14),W (+14)
52.0,36.0,2023-01-28,32-271,LAC,ATL,1.0,36.88333333333333,7.0,18.0,0.389,3.0,9.0,0.333,6.0,7.0,0.857,1.0,6.0,7.0,6.0,1.0,0.0,2.0,3.0,23.0,17.3,13.0,9.0,4.0,0.4444444444444444,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,10.0,103.0,5.421052631578948,14.9,111.2,5.852631578947369,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+18),W (+18)
53.0,,2023-01-29,32-272,LAC,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,36.0,1.894736842105263,0.0,61.50000000000001,3.2368421052631584,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+38),W (+38)
54.0,37.0,2023-01-31,32-274,LAC,CHI,1.0,39.66666666666666,7.0,16.0,0.438,2.0,8.0,0.25,0.0,0.0,,3.0,7.0,10.0,7.0,2.0,0.0,5.0,4.0,16.0,12.1,4.0,8.0,5.0,0.625,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,14.0,78.0,4.105263157894737,12.099999999999998,111.6,5.873684210526315,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+7),W (+7)
55.0,38.0,2023-02-02,32-276,LAC,MIL,1.0,36.16666666666666,6.0,16.0,0.375,2.0,5.0,0.4,2.0,6.0,0.333,0.0,6.0,6.0,2.0,3.0,0.0,3.0,2.0,16.0,8.0,9.0,11.0,4.0,0.3636363636363636,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,2.0,80.0,4.2105263157894735,7.1999999999999975,93.0,4.894736842105263,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-23),L (-23)
56.0,39.0,2023-02-04,32-278,LAC,NYK,1.0,41.8,9.0,16.0,0.563,5.0,9.0,0.556,7.0,7.0,1.0,0.0,8.0,8.0,5.0,1.0,0.0,4.0,3.0,30.0,24.1,3.0,7.0,4.0,0.5714285714285714,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,17.0,64.0,3.3684210526315788,21.3,80.1,4.21578947368421,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+5),W (+5)
57.0,40.0,2023-02-06,32-280,LAC,BRK,1.0,34.266666666666666,10.0,20.0,0.5,3.0,7.0,0.429,6.0,7.0,0.857,1.0,3.0,4.0,3.0,2.0,0.0,2.0,4.0,29.0,20.7,-2.0,13.0,7.0,0.5384615384615384,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,9.0,66.0,3.473684210526316,18.3,73.29999999999998,3.857894736842104,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-1),L (-1)
58.0,41.0,2023-02-08,32-282,LAC,DAL,1.0,33.983333333333334,8.0,20.0,0.4,3.0,9.0,0.333,1.0,2.0,0.5,1.0,4.0,5.0,4.0,1.0,0.0,4.0,3.0,20.0,9.3,-12.0,11.0,5.0,0.4545454545454545,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,4.0,77.0,4.052631578947368,8.899999999999999,89.70000000000002,4.7210526315789485,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+6),W (+6)
59.0,42.0,2023-02-10,32-284,LAC,MIL,1.0,31.866666666666667,8.0,23.0,0.348,3.0,11.0,0.273,0.0,0.0,,1.0,10.0,11.0,6.0,1.0,0.0,1.0,1.0,19.0,13.6,-19.0,12.0,5.0,0.4166666666666667,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,13.0,70.0,3.684210526315789,13.6,82.39999999999998,4.336842105263156,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+8),W (+8)
60.0,43.0,2023-02-14,32-288,LAC,GSW,1.0,31.53333333333333,6.0,12.0,0.5,1.0,5.0,0.2,7.0,7.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,2.0,4.0,20.0,17.0,9.0,7.0,5.0,0.7142857142857143,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,9.0,106.0,5.578947368421052,14.2,100.6,5.294736842105263,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-6),L (-6)
61.0,44.0,2023-02-16,32-290,LAC,PHO,1.0,36.45,9.0,19.0,0.474,4.0,11.0,0.364,4.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,0.0,4.0,4.0,26.0,17.4,9.0,8.0,5.0,0.625,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,11.0,73.0,3.842105263157895,15.799999999999995,75.0,3.947368421052632,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-13),L (-13)
62.0,45.0,2023-02-24,32-298,LAC,SAC,1.0,40.85,9.0,18.0,0.5,5.0,8.0,0.625,11.0,14.0,0.786,0.0,10.0,10.0,5.0,1.0,1.0,4.0,2.0,34.0,27.2,-9.0,10.0,4.0,0.4,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,15.0,75.0,3.947368421052632,22.8,100.79999999999998,5.305263157894736,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+10),W (+10)
63.0,46.0,2023-02-26,32-300,LAC,DEN,1.0,35.5,6.0,13.0,0.462,0.0,4.0,0.0,11.0,11.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,23.0,17.8,-18.0,9.0,6.0,0.6666666666666666,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,6.0,63.0,3.3157894736842106,13.400000000000002,74.29999999999998,3.9105263157894727,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,,
64.0,47.0,2023-02-28,32-302,LAC,MIN,1.0,34.86666666666667,10.0,21.0,0.476,3.0,8.0,0.375,2.0,4.0,0.5,0.0,6.0,6.0,3.0,3.0,0.0,3.0,1.0,25.0,17.0,-1.0,13.0,7.0,0.5384615384615384,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,9.0,71.0,3.736842105263158,16.2,82.30000000000001,4.331578947368421,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+9),W (+9)
65.0,48.0,2023-03-02,32-304,LAC,GSW,1.0,26.55,3.0,15.0,0.2,1.0,8.0,0.125,4.0,4.0,1.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,5.0,11.0,4.1,-10.0,7.0,2.0,0.2857142857142857,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,1.0,59.0,3.1052631578947367,2.4999999999999982,54.0,2.8421052631578947,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-1),L (-1)
66.0,49.0,2023-03-03,32-305,LAC,SAC,1.0,34.016666666666666,8.0,16.0,0.5,2.0,8.0,0.25,10.0,10.0,1.0,2.0,5.0,7.0,8.0,1.0,0.0,1.0,4.0,28.0,26.9,6.0,8.0,6.0,0.75,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,17.0,38.0,2.0,22.9,44.69999999999999,2.352631578947368,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-10),L (-10)
67.0,50.0,2023-03-05,32-307,LAC,MEM,1.0,35.083333333333336,12.0,23.0,0.522,4.0,9.0,0.444,14.0,15.0,0.933,3.0,8.0,11.0,3.0,1.0,0.0,3.0,4.0,42.0,33.3,2.0,14.0,8.0,0.5714285714285714,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,16.0,45.0,2.3684210526315788,27.7,55.7,2.931578947368421,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-7),L (-7)
68.0,51.0,2023-03-08,32-310,LAC,TOR,1.0,38.86666666666667,8.0,19.0,0.421,2.0,6.0,0.333,5.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,4.0,4.0,23.0,12.1,9.0,13.0,6.0,0.4615384615384615,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,2.0,84.0,4.421052631578948,10.100000000000003,80.3,4.226315789473684,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-24),L (-24)
69.0,52.0,2023-03-11,32-313,LAC,NYK,1.0,40.23333333333333,10.0,21.0,0.476,2.0,8.0,0.25,0.0,0.0,,1.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,22.0,20.0,21.0,13.0,8.0,0.6153846153846154,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,18.0,64.0,3.3684210526315788,20.000000000000004,77.39999999999999,4.073684210526316,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-1),L (-1)
70.0,53.0,2023-03-15,32-317,LAC,GSW,1.0,40.35,8.0,21.0,0.381,4.0,9.0,0.444,4.0,6.0,0.667,0.0,2.0,2.0,7.0,1.0,0.0,1.0,5.0,24.0,15.2,2.0,12.0,4.0,0.3333333333333333,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,6.0,74.0,3.8947368421052633,13.6,78.10000000000001,4.110526315789474,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+6),W (+6)
71.0,54.0,2023-03-18,32-320,LAC,ORL,1.0,36.81666666666667,12.0,25.0,0.48,2.0,7.0,0.286,4.0,4.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,6.0,4.0,30.0,13.3,-7.0,18.0,10.0,0.5555555555555556,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,1.0,61.0,3.210526315789474,11.699999999999996,63.29999999999999,3.3315789473684205,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+8),W (+8)
