Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,26.0,2023-01-26,31-211,LAC,SAS,1.0,31.35,10.0,16.0,0.625,2.0,6.0,0.333,5.0,6.0,0.833,1.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,27.0,25.8,24.0,10.0,8.0,0.8,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,16.0,95.0,5.0,23.8,114.1,6.005263157894737,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+14),W (+14)
52.0,27.0,2023-01-28,31-213,LAC,ATL,1.0,38.71666666666667,12.0,20.0,0.6,5.0,10.0,0.5,3.0,3.0,1.0,1.0,7.0,8.0,4.0,1.0,1.0,2.0,1.0,32.0,27.7,3.0,10.0,7.0,0.7,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,21.0,92.0,4.842105263157895,26.500000000000004,99.6,5.242105263157894,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+18),W (+18)
53.0,,2023-01-29,31-214,LAC,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,,36.0,1.894736842105263,0.0,61.50000000000001,3.2368421052631584,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+38),W (+38)
54.0,28.0,2023-01-31,31-216,LAC,CHI,1.0,39.85,11.0,24.0,0.458,3.0,6.0,0.5,8.0,9.0,0.889,2.0,2.0,4.0,5.0,5.0,2.0,1.0,0.0,33.0,31.1,10.0,18.0,8.0,0.4444444444444444,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,15.0,77.0,4.052631578947368,27.9,95.8,5.042105263157895,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+7),W (+7)
55.0,29.0,2023-02-02,31-218,LAC,MIL,1.0,39.65,7.0,26.0,0.269,1.0,6.0,0.167,2.0,2.0,1.0,1.0,10.0,11.0,5.0,1.0,2.0,1.0,3.0,17.0,9.0,19.0,20.0,6.0,0.3,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,7.0,75.0,3.947368421052632,8.2,92.0,4.842105263157895,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-23),L (-23)
56.0,30.0,2023-02-04,31-220,LAC,NYK,1.0,41.35,11.0,23.0,0.478,1.0,3.0,0.333,12.0,12.0,1.0,3.0,2.0,5.0,3.0,4.0,0.0,2.0,3.0,35.0,28.9,8.0,20.0,10.0,0.5,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,10.0,71.0,3.736842105263158,24.10000000000001,77.29999999999998,4.068421052631578,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+5),W (+5)
57.0,31.0,2023-02-06,31-222,LAC,BRK,1.0,34.3,8.0,17.0,0.471,3.0,4.0,0.75,5.0,6.0,0.833,1.0,3.0,4.0,6.0,1.0,0.0,1.0,2.0,24.0,19.9,-10.0,13.0,5.0,0.3846153846153846,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,11.0,64.0,3.3684210526315788,17.900000000000002,73.69999999999999,3.878947368421052,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-1),L (-1)
58.0,32.0,2023-02-08,31-224,LAC,DAL,1.0,32.21666666666667,7.0,12.0,0.583,1.0,1.0,1.0,3.0,4.0,0.75,0.0,4.0,4.0,4.0,2.0,1.0,0.0,1.0,18.0,18.3,-1.0,11.0,6.0,0.5454545454545454,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,13.0,68.0,3.5789473684210527,17.1,81.5,4.289473684210527,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+6),W (+6)
59.0,,2023-02-10,31-226,LAC,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,,83.0,4.368421052631579,0.0,95.99999999999996,5.052631578947366,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+8),W (+8)
60.0,33.0,2023-02-14,31-230,LAC,GSW,1.0,34.43333333333333,12.0,17.0,0.706,7.0,9.0,0.778,2.0,2.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,1.0,1.0,33.0,31.5,14.0,8.0,5.0,0.625,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,26.0,89.0,4.684210526315789,30.700000000000003,84.1,4.426315789473684,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-6),L (-6)
61.0,34.0,2023-02-16,31-232,LAC,PHO,1.0,35.45,5.0,18.0,0.278,0.0,5.0,0.0,6.0,6.0,1.0,1.0,8.0,9.0,4.0,1.0,1.0,2.0,0.0,16.0,11.0,9.0,13.0,5.0,0.3846153846153846,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,5.0,79.0,4.157894736842105,8.599999999999998,82.20000000000002,4.326315789473685,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-13),L (-13)
62.0,35.0,2023-02-24,31-240,LAC,SAC,1.0,46.03333333333333,16.0,22.0,0.727,6.0,9.0,0.667,6.0,6.0,1.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,44.0,39.8,-7.0,13.0,10.0,0.7692307692307693,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,27.0,63.0,3.3157894736842106,37.4,86.19999999999999,4.536842105263157,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+10),W (+10)
63.0,36.0,2023-02-26,31-242,LAC,DEN,1.0,38.63333333333333,12.0,19.0,0.632,3.0,4.0,0.75,6.0,8.0,0.75,0.0,6.0,6.0,2.0,0.0,1.0,2.0,4.0,33.0,24.0,-10.0,15.0,9.0,0.6,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,13.0,56.0,2.9473684210526314,21.6,66.09999999999998,3.478947368421052,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,,
64.0,37.0,2023-02-28,31-244,LAC,MIN,1.0,38.61666666666667,7.0,19.0,0.368,3.0,6.0,0.5,6.0,6.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,3.0,2.0,23.0,15.1,-1.0,13.0,4.0,0.3076923076923077,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,6.0,74.0,3.8947368421052633,12.700000000000006,85.80000000000001,4.515789473684211,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+9),W (+9)
65.0,38.0,2023-03-02,31-246,LAC,GSW,1.0,31.883333333333333,8.0,12.0,0.667,2.0,3.0,0.667,3.0,5.0,0.6,0.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,21.0,19.1,-22.0,9.0,6.0,0.6666666666666666,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,14.0,46.0,2.421052631578948,17.900000000000002,38.6,2.031578947368421,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-1),L (-1)
66.0,,2023-03-03,31-247,LAC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,,55.0,2.894736842105264,0.0,67.6,3.5578947368421048,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-10),L (-10)
67.0,39.0,2023-03-05,31-249,LAC,MEM,1.0,38.15,9.0,20.0,0.45,3.0,7.0,0.429,13.0,13.0,1.0,2.0,8.0,10.0,4.0,1.0,0.0,3.0,1.0,34.0,27.8,-2.0,13.0,6.0,0.4615384615384615,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,13.0,48.0,2.526315789473684,22.6,60.8,3.2,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-7),L (-7)
68.0,40.0,2023-03-08,31-252,LAC,TOR,1.0,39.68333333333333,8.0,15.0,0.533,1.0,1.0,1.0,7.0,9.0,0.778,2.0,10.0,12.0,4.0,3.0,0.0,4.0,3.0,24.0,20.9,2.0,14.0,7.0,0.5,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,15.0,71.0,3.736842105263158,18.09999999999999,72.3,3.805263157894737,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-24),L (-24)
69.0,41.0,2023-03-11,31-255,LAC,NYK,1.0,36.8,14.0,22.0,0.636,3.0,6.0,0.5,7.0,7.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,38.0,30.0,6.0,16.0,11.0,0.6875,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,15.0,67.0,3.526315789473684,27.200000000000003,70.2,3.694736842105263,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-1),L (-1)
70.0,42.0,2023-03-15,31-259,LAC,GSW,1.0,36.15,10.0,19.0,0.526,3.0,7.0,0.429,7.0,7.0,1.0,2.0,6.0,8.0,5.0,2.0,0.0,2.0,2.0,30.0,26.6,11.0,12.0,7.0,0.5833333333333334,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,17.0,63.0,3.3157894736842106,23.8,67.89999999999999,3.573684210526315,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+6),W (+6)
71.0,,2023-03-18,31-262,LAC,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,,62.0,3.263157894736842,0.0,74.99999999999999,3.947368421052631,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+8),W (+8)
72.0,43.0,2023-03-19,31-263,LAC,POR,1.0,39.78333333333333,10.0,20.0,0.5,2.0,7.0,0.286,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,1.0,24.0,18.9,23.0,13.0,8.0,0.6153846153846154,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,11.0,80.0,4.2105263157894735,18.1,94.79999999999998,4.989473684210526,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+11),W (+11)
73.0,44.0,2023-03-21,31-265,LAC,OKC,1.0,38.23333333333333,7.0,16.0,0.438,2.0,5.0,0.4,5.0,7.0,0.714,0.0,6.0,6.0,5.0,2.0,0.0,3.0,2.0,21.0,15.3,-5.0,11.0,5.0,0.4545454545454545,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,8.0,56.0,2.9473684210526314,13.3,77.50000000000001,4.078947368421053,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+8),W (+8)
74.0,45.0,2023-03-23,31-267,LAC,OKC,1.0,34.5,13.0,15.0,0.867,3.0,4.0,0.75,3.0,4.0,0.75,2.0,4.0,6.0,6.0,4.0,0.0,2.0,2.0,32.0,34.3,16.0,11.0,10.0,0.9090909090909092,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,27.0,80.0,4.2105263157894735,33.1,89.39999999999999,4.705263157894737,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,L (-5),L (-5)
75.0,46.0,2023-03-25,31-269,LAC,NOP,1.0,27.433333333333334,4.0,16.0,0.25,0.0,6.0,0.0,4.0,6.0,0.667,1.0,5.0,6.0,4.0,2.0,0.0,2.0,1.0,12.0,6.2,-20.0,10.0,4.0,0.4,25,10,48,6,15,18,40,16,13,50,36,38,28,28,52,50.0,22.0,76.0,14.0,34.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,81.0,4.0,0.5,0.4545454545454545,0.631578947368421,0.4285714285714285,0.4411764705882353,0.3050847457627119,0.6153846153846154,0.4444444444444444,0.5909090909090909,0.6410256410256411,0.6,0.6785714285714286,0.4117647058823529,0.5833333333333334,0.6419753086419753,0.0,19,12,18,18,56.0,69.0,46.0,79.0,73.0,0.240506329113924,0.2142857142857142,0.2608695652173913,0.0,0.2465753424657534,19,0.0,93.0,4.894736842105263,4.599999999999998,108.0,5.684210526315789,23.9,7.1,6.1,5.1,0.9,0.1330255529310715,0.623,0.287,0.32,3.5,4.9,W (+15),W (+15)
