Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Reggie Jackson,Robert Covington,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,25.0,2022-12-05,26-048,LAC,CHO,0.0,15.366666666666667,2.0,5.0,0.4,1.0,2.0,0.5,3.0,3.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,8.0,6.9,15.0,3.0,1.0,0.3333333333333333,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,92.0,4.842105263157895,5.699999999999999,101.20000000000002,5.326315789473685,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-27),L (-27)
26.0,26.0,2022-12-07,26-050,LAC,ORL,0.0,36.85,7.0,10.0,0.7,3.0,5.0,0.6,2.0,2.0,1.0,4.0,5.0,9.0,4.0,1.0,1.0,2.0,0.0,19.0,21.6,-10.0,5.0,4.0,0.8,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,20.0,72.0,3.789473684210526,20.8,79.30000000000001,4.173684210526316,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+2),W (+2)
27.0,,2022-12-08,26-051,LAC,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,,95.0,5.0,0.0,99.5,5.2368421052631575,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-5),L (-5)
28.0,27.0,2022-12-10,26-053,LAC,WAS,0.0,11.533333333333331,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,-1.0,7.0,1.0,0.0,0.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,2.0,94.0,4.947368421052632,-1.0000000000000004,105.1,5.531578947368421,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-5),L (-5)
29.0,28.0,2022-12-12,26-055,LAC,BOS,0.0,20.1,4.0,9.0,0.444,1.0,2.0,0.5,0.0,0.0,,5.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,9.0,8.3,3.0,7.0,3.0,0.4285714285714285,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,8.0,71.0,3.736842105263158,8.299999999999997,78.30000000000001,4.121052631578948,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+7),W (+7)
30.0,29.0,2022-12-14,26-057,LAC,MIN,0.0,23.78333333333333,2.0,6.0,0.333,0.0,2.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,5.0,2.7,3.0,4.0,2.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,50.0,2.631578947368421,2.3000000000000003,59.3,3.121052631578947,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+20),W (+20)
31.0,30.0,2022-12-15,26-058,LAC,PHO,1.0,33.7,8.0,14.0,0.571,4.0,7.0,0.571,2.0,2.0,1.0,2.0,9.0,11.0,4.0,0.0,1.0,1.0,1.0,22.0,21.6,-6.0,7.0,4.0,0.5714285714285714,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,21.0,38.0,2.0,20.8,49.7,2.615789473684211,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+11),W (+11)
32.0,31.0,2022-12-17,26-060,LAC,WAS,0.0,34.983333333333334,4.0,12.0,0.333,0.0,4.0,0.0,2.0,4.0,0.5,2.0,3.0,5.0,6.0,2.0,2.0,3.0,3.0,10.0,8.1,15.0,8.0,4.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,53.0,2.789473684210526,7.300000000000001,66.39999999999999,3.494736842105263,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-16),L (-16)
33.0,32.0,2022-12-21,26-064,LAC,CHO,0.0,13.866666666666667,2.0,5.0,0.4,2.0,3.0,0.667,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,8.0,3.8,-7.0,2.0,0.0,0.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,95.0,5.0,2.999999999999999,102.29999999999998,5.384210526315789,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+9),W (+9)
34.0,33.0,2022-12-23,26-066,LAC,PHI,0.0,12.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,4.3,6.0,0.0,0.0,,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,113.0,5.947368421052632,4.299999999999999,126.3,6.647368421052631,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+21),W (+21)
35.0,34.0,2022-12-26,26-069,LAC,DET,0.0,21.166666666666668,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,6.0,7.2,28.0,4.0,3.0,0.75,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,7.0,80.0,4.2105263157894735,7.200000000000002,93.8,4.936842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-5),L (-5)
36.0,35.0,2022-12-27,26-070,LAC,TOR,0.0,12.166666666666666,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.2,0.0,1.0,1.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,2.0,108.0,5.684210526315789,1.1999999999999995,127.2,6.694736842105264,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+11),W (+11)
37.0,36.0,2022-12-29,26-072,LAC,BOS,0.0,4.716666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,-3.0,0.0,0.0,,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,1.0,97.0,5.105263157894737,0.7,112.0,5.894736842105263,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+11),W (+11)
38.0,37.0,2022-12-31,26-074,LAC,IND,0.0,9.3,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.6,1.0,1.0,1.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,3.0,96.0,5.052631578947368,1.6,126.89999999999998,6.678947368421052,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-6),L (-6)
39.0,38.0,2023-01-02,26-076,LAC,MIA,1.0,23.366666666666667,3.0,4.0,0.75,1.0,2.0,0.5,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,9.0,6.7,6.0,2.0,2.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,7.0,75.0,3.947368421052632,5.899999999999998,82.30000000000001,4.331578947368421,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-1),L (-1)
40.0,39.0,2023-01-05,26-079,LAC,DEN,0.0,23.966666666666665,5.0,9.0,0.556,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,12.0,8.9,-14.0,7.0,5.0,0.7142857142857143,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,83.0,4.368421052631579,8.099999999999998,100.1,5.268421052631578,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-10),L (-10)
41.0,40.0,2023-01-06,26-080,LAC,MIN,1.0,23.55,3.0,10.0,0.3,1.0,3.0,0.333,3.0,4.0,0.75,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,10.0,6.0,-24.0,7.0,2.0,0.2857142857142857,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,0.0,75.0,3.947368421052632,4.8,104.8,5.515789473684211,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-31),L (-31)
42.0,41.0,2023-01-08,26-082,LAC,ATL,1.0,34.75,5.0,11.0,0.455,1.0,2.0,0.5,3.0,3.0,1.0,7.0,1.0,8.0,4.0,2.0,0.0,1.0,1.0,14.0,16.9,-4.0,9.0,4.0,0.4444444444444444,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,13.0,73.0,3.842105263157895,15.700000000000005,100.9,5.310526315789474,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,,
43.0,42.0,2023-01-10,26-084,LAC,DAL,1.0,41.3,5.0,12.0,0.417,2.0,5.0,0.4,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,1.0,1.0,2.0,12.0,6.7,24.0,7.0,3.0,0.4285714285714285,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,6.0,117.0,6.157894736842105,6.7,133.9,7.047368421052632,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-13),L (-13)
44.0,43.0,2023-01-13,26-087,LAC,DEN,1.0,32.85,3.0,7.0,0.429,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,8.0,6.3,-4.0,4.0,2.0,0.5,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,5.0,68.0,3.5789473684210527,5.899999999999998,93.8,4.936842105263158,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-4),L (-4)
45.0,44.0,2023-01-15,26-089,LAC,HOU,1.0,40.86666666666667,12.0,16.0,0.75,5.0,8.0,0.625,2.0,3.0,0.667,2.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0,31.0,29.2,16.0,8.0,7.0,0.875,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,22.0,81.0,4.2631578947368425,28.4,104.20000000000002,5.48421052631579,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+12),W (+12)
46.0,45.0,2023-01-17,26-091,LAC,PHI,1.0,32.0,5.0,10.0,0.5,2.0,6.0,0.333,0.0,0.0,,2.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,12.0,11.1,-3.0,4.0,3.0,0.75,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,10.0,67.0,3.526315789473684,11.1,98.70000000000002,5.194736842105264,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-12),L (-12)
47.0,46.0,2023-01-18,26-092,LAC,UTA,1.0,25.7,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,3.0,2.0,2.0,-0.5,-8.0,4.0,1.0,0.25,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,2.0,83.0,4.368421052631579,-0.5,97.0,5.105263157894737,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+21),W (+21)
48.0,47.0,2023-01-20,26-094,LAC,SAS,1.0,21.316666666666663,5.0,6.0,0.833,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,7.3,-14.0,5.0,5.0,1.0,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,4.0,98.0,5.157894736842105,7.300000000000001,129.3,6.805263157894737,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-10),L (-10)
49.0,48.0,2023-01-22,26-096,LAC,DAL,1.0,17.716666666666665,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,3.7,-6.0,4.0,1.0,0.25,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,2.0,74.0,3.8947368421052633,2.8999999999999995,95.5,5.026315789473684,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,L (-23),L (-23)
50.0,49.0,2023-01-24,26-098,LAC,LAL,1.0,25.516666666666666,5.0,10.0,0.5,4.0,7.0,0.571,3.0,4.0,0.75,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,17.0,15.9,7.0,3.0,1.0,0.3333333333333333,50,21,75,14,33,52,34,64,33,22,77,60,55,51,47,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,56.0,68.0,48.0,4.0,1.0,0.9545454545454546,0.986842105263158,1.0,0.9705882352941176,1.0,0.576271186440678,0.9846153846153848,0.9166666666666666,1.0,0.9871794871794872,1.0,0.9821428571428572,0.75,0.9791666666666666,0.0,23,14,22,21,56.0,69.0,46.0,79.0,73.0,0.2911392405063291,0.25,0.3188405797101449,0.0,0.2876712328767123,19,10.0,118.0,6.2105263157894735,14.699999999999998,132.79999999999998,6.989473684210526,13.4,4.3,-0.2,-0.3,0.1,0.0765514279579128,0.619,0.378,0.225,0.8,2.8,W (+5),W (+5)
