Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Dario Šarić,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with Darius Bazley,Shared Games with Saben Lee,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Kevin Durant,co_inf with T.J. Warren,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Saben Lee,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
27,27,24,2022-12-11,27-047,PHO,@,NOP,L (-5),0,20:10,4.0,7.0,.571,0.0,0.0,,0,1.0,.000,3.0,4.0,7.0,2.0,0.0,1.0,3.0,1.0,8.0,6.3,+12,7.0,4.0,0.5714285714285714,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,7.0,103.0,5.421052631578948,6.299999999999997,109.4,5.757894736842106
28,28,25,2022-12-13,27-049,PHO,@,HOU,L (-14),0,11:32,3.0,5.0,.600,0.0,1.0,.000,1,1.0,1.000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,5.7,+7,4.0,3.0,0.75,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,78.0,4.105263157894737,5.299999999999997,77.99999999999999,4.105263157894736
29,29,26,2022-12-15,27-051,PHO,@,LAC,W (+16),0,26:46,5.0,10.0,.500,1.0,3.0,.333,4,5.0,.800,2.0,8.0,10.0,2.0,0.0,2.0,2.0,3.0,15.0,13.0,+8,7.0,4.0,0.5714285714285714,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,12.0,118.0,6.2105263157894735,11.399999999999997,105.7,5.563157894736842
30,30,27,2022-12-17,27-053,PHO,,NOP,W (+4),0,16:29,0.0,1.0,.000,0.0,1.0,.000,2,2.0,1.000,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.3,+1,0.0,0.0,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,2.0,76.0,4.0,1.5,109.0,5.7368421052631575
31,31,,2022-12-19,27-055,PHO,,LAL,W (+26),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,115.0,6.052631578947368,0.0,125.9,6.626315789473685
32,32,,2022-12-20,27-056,PHO,,WAS,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,92.0,4.842105263157895,0.0,108.7,5.721052631578948
33,33,28,2022-12-23,27-059,PHO,,MEM,L (-25),0,10:36,0.0,6.0,.000,0.0,2.0,.000,4,6.0,.667,4.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,3.8,0,4.0,0.0,0.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,-1.0,75.0,3.947368421052632,2.2,82.6,4.347368421052631
34,34,,2022-12-25,27-061,PHO,@,DEN,L (-3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,120.0,6.315789473684211,0.0,131.79999999999998,6.936842105263157
35,35,29,2022-12-27,27-063,PHO,@,MEM,W (+17),1,23:44,4.0,5.0,.800,2.0,2.0,1.000,6,6.0,1.000,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,16.0,14.4,-4,3.0,2.0,0.6666666666666666,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,7.0,94.0,4.947368421052632,12.000000000000002,84.89999999999999,4.468421052631578
36,36,30,2022-12-28,27-064,PHO,@,WAS,L (-25),1,15:43,1.0,2.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,3.8,-18,0.0,0.0,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,57.0,3.0,3.0,69.5,3.6578947368421053
37,37,31,2022-12-30,27-066,PHO,@,TOR,L (-9),0,17:02,2.0,2.0,1.000,0.0,0.0,,2,2.0,1.000,3.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,10.6,+9,2.0,2.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,14.0,86.0,4.526315789473684,9.799999999999995,81.7,4.3
38,38,32,2023-01-02,27-069,PHO,@,NYK,L (-19),0,18:36,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.5,+5,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,2.0,74.0,3.8947368421052633,0.5000000000000004,87.50000000000001,4.605263157894737
39,39,,2023-01-04,27-071,PHO,@,CLE,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,80.0,4.2105263157894735,0.0,86.80000000000001,4.56842105263158
40,40,33,2023-01-06,27-073,PHO,,MIA,L (-8),0,12:16,1.0,3.0,.333,0.0,0.0,,2,2.0,1.000,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,3.1,-5,3.0,1.0,0.3333333333333333,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,58.0,3.0526315789473686,2.300000000000001,62.6,3.294736842105263
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,0.0,0.0,0.0,0.0,0.0
42,41,34,2023-01-08,27-075,PHO,,CLE,L (-14),0,18:08,6.0,10.0,.600,2.0,3.0,.667,0,0.0,,1.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,14.0,12.0,-9,7.0,4.0,0.5714285714285714,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,11.0,26.0,1.368421052631579,11.999999999999996,36.9,1.9421052631578946
43,42,35,2023-01-10,27-077,PHO,@,GSW,W (+12),0,22:40,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,3.0,5.0,6.0,1.7,-13,5.0,3.0,0.6,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,66.0,3.473684210526316,1.6999999999999993,46.49999999999999,2.4473684210526314
44,43,36,2023-01-11,27-078,PHO,@,DEN,L (-29),0,23:39,5.0,8.0,.625,1.0,3.0,.333,0,0.0,,4.0,4.0,8.0,2.0,0.0,0.0,1.0,2.0,11.0,11.0,-3,5.0,4.0,0.8,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,12.0,44.0,2.3157894736842106,10.999999999999998,61.89999999999999,3.257894736842105
45,44,37,2023-01-13,27-080,PHO,@,MIN,L (-5),0,10:28,1.0,3.0,.333,1.0,2.0,.500,0,0.0,,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,4.1,0,1.0,0.0,0.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,5.0,52.0,2.736842105263158,4.1,55.900000000000006,2.9421052631578952
46,45,38,2023-01-16,27-083,PHO,@,MEM,L (-30),0,13:41,1.0,2.0,.500,0.0,1.0,.000,3,3.0,1.000,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,4.9,0,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,3.0,47.0,2.473684210526316,3.700000000000001,51.6,2.7157894736842105
47,46,,2023-01-19,27-086,PHO,,BRK,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,35.0,1.8421052631578947,0.0,34.29999999999999,1.8052631578947362
48,47,39,2023-01-21,27-088,PHO,,IND,W (+5),0,17:06,4.0,7.0,.571,0.0,0.0,,2,2.0,1.000,4.0,6.0,10.0,1.0,0.0,1.0,2.0,0.0,10.0,10.7,+8,7.0,4.0,0.5714285714285714,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,11.0,66.0,3.473684210526316,9.9,51.4,2.705263157894737
49,48,40,2023-01-22,27-089,PHO,,MEM,W (+2),0,23:05,5.0,9.0,.556,1.0,2.0,.500,1,1.0,1.000,1.0,4.0,5.0,1.0,1.0,0.0,1.0,6.0,12.0,7.9,+4,7.0,4.0,0.5714285714285714,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,8.0,33.0,1.736842105263158,7.4999999999999964,35.2,1.8526315789473686
50,49,41,2023-01-24,27-091,PHO,,CHO,W (+31),0,14:32,6.0,13.0,.462,3.0,7.0,.429,0,0.0,,3.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,15.0,6.5,+15,6.0,3.0,0.5,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,55.0,2.894736842105264,6.500000000000002,48.10000000000001,2.5315789473684216
51,50,42,2023-01-26,27-093,PHO,,DAL,L (-4),0,4:30,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,+2,1.0,1.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,1.0,52.0,2.736842105263158,1.7,42.1,2.2157894736842105
52,51,,2023-01-28,27-095,PHO,@,SAS,W (+10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,,77.0,4.052631578947368,0.0,71.79999999999998,3.778947368421052
53,52,43,2023-01-30,27-097,PHO,,TOR,W (+8),0,8:55,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.7,+4,2.0,2.0,1.0,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,1.0,70.0,3.684210526315789,2.7,63.79999999999999,3.3578947368421046
54,53,44,2023-02-01,27-099,PHO,,ATL,L (-32),0,10:31,3.0,6.0,.500,0.0,2.0,.000,0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,3.9,+6,4.0,3.0,0.75,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,4.0,39.0,2.0526315789473686,3.9,39.50000000000001,2.078947368421053
55,54,45,2023-02-03,27-101,PHO,@,BOS,W (+12),0,12:14,4.0,8.0,.500,0.0,3.0,.000,1,1.0,1.000,2.0,5.0,7.0,3.0,0.0,1.0,0.0,1.0,9.0,10.3,+18,5.0,4.0,0.8,48,15,40,50,64,33,54,45,25,51,62,34,47,66,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,18.0,72.0,40.0,83.0,79.0,0.7868852459016393,0.3571428571428571,0.8333333333333334,0.847457627118644,0.8648648648648649,0.5789473684210527,0.8059701492537313,0.8490566037735849,0.8064516129032258,0.85,0.0,0.8611111111111112,0.85,0.5662650602409639,0.8354430379746836,4,13,6,17,17,43.0,67.0,47.0,25.0,42.0,63.0,0.0851063829787234,0.3095238095238095,0.1395348837209302,0.0,0.68,0.2698412698412698,19,11.0,57.0,3.0,9.9,58.7,3.0894736842105264
