Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Lauri Markkanen,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malcolm Brogdon,Micah Potter,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Malcolm Brogdon,co_inf with Micah Potter,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,co_inf with Frank Jackson,co_inf with Jarrell Brantley,co_inf with Kris Dunn,co_inf with Luka Šamanić,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
30.0,16.0,2022-12-19,27-172,LAL,PHO,0,21.5,1.0,3.0,.333,0.0,1.0,.000,1,2.0,.500,1.0,6.0,7.0,0.0,0.0,3.0,0.0,1.0,3.0,5.1,-11,2.0,1.0,0.5,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,8.0,44.0,1.375,4.699999999999999,36.99999999999999,1.1562499999999998,0.0090625,W (+2),W (+2)
31.0,17.0,2022-12-21,27-174,LAL,SAC,0,6.183333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,+4,1.0,1.0,1.0,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,4.0,62.0,1.9375,3.0,71.8,2.24375,0.0090625,L (-26),L (-26)
32.0,,2022-12-23,27-176,LAL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,34.0,1.0625,0.0,38.6,1.20625,0.0090625,L (-14),L (-14)
33.0,18.0,2022-12-25,27-178,LAL,DAL,0,2.1666666666666665,0.0,0.0,,0.0,0.0,,3,4.0,.750,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.3,+7,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,1.0,28.0,0.875,3.1,44.900000000000006,1.4031250000000002,0.0090625,L (-4),L (-4)
34.0,,2022-12-27,27-180,LAL,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,47.0,1.46875,0.0,64.30000000000001,2.0093750000000004,0.0090625,L (-9),L (-9)
35.0,,2022-12-28,27-181,LAL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,60.0,1.875,0.0,55.5,1.734375,0.0090625,W (+19),W (+19)
36.0,,2022-12-30,27-183,LAL,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,36.0,1.125,0.0,54.00000000000001,1.6875000000000002,0.0090625,L (-14),L (-14)
37.0,,2023-01-02,27-186,LAL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,45.0,1.40625,0.0,52.00000000000001,1.6250000000000002,0.0090625,W (+9),W (+9)
38.0,,2023-01-04,27-188,LAL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,63.0,1.96875,0.0,68.7,2.146875,0.0090625,W (+6),W (+6)
39.0,,2023-01-06,27-190,LAL,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,57.0,1.78125,0.0,66.5,2.078125,0.0090625,W (+3),W (+3)
40.0,,2023-01-07,27-191,LAL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,48.0,1.5,0.0,37.2,1.1625,0.0090625,W (+16),W (+16)
41.0,19.0,2023-01-09,27-193,LAL,DEN,0,2.2666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1,+2,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,1.0,77.0,2.40625,-0.1,86.3,2.696875,0.0090625,W (+2),W (+2)
42.0,,2023-01-12,27-196,LAL,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,75.0,2.34375,0.0,72.10000000000001,2.2531250000000003,0.0090625,,
43.0,,2023-01-15,27-199,LAL,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,73.0,2.28125,0.0,65.7,2.053125,0.0090625,L (-13),L (-13)
44.0,,2023-01-16,27-200,LAL,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,65.0,2.03125,0.0,56.29999999999999,1.7593749999999997,0.0090625,L (-4),L (-4)
45.0,,2023-01-18,27-202,LAL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,59.0,1.84375,0.0,66.7,2.084375,0.0090625,L (-1),L (-1)
46.0,,2023-01-20,27-204,LAL,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,52.0,1.625,0.0,58.5,1.828125,0.0090625,W (+8),W (+8)
47.0,,2023-01-22,27-206,LAL,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,53.0,1.65625,0.0,57.69999999999999,1.803125,0.0090625,L (-5),L (-5)
48.0,20.0,2023-01-24,27-208,LAL,LAC,0,5.116666666666666,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1,0,1.0,0.0,0.0,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,1.0,54.0,1.6875,-0.0999999999999999,64.7,2.021875,0.0090625,W (+1),W (+1)
