Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,46.0,2023-01-16,30-223,UTA,MIN,1,33.3,6.0,16.0,.375,4.0,10.0,.400,5,6.0,.833,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,21.0,10.5,+3,6.0,2.0,0.3333333333333333,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,-1.0,54.0,2.7,8.499999999999998,49.19999999999999,2.4599999999999995,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+4),W (+4)
48.0,47.0,2023-01-18,30-225,UTA,LAC,1,31.05,5.0,11.0,.455,2.0,5.0,.400,4,5.0,.800,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,16.0,11.9,+13,6.0,3.0,0.5,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,5.0,50.0,2.5,10.300000000000002,54.2,2.71,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-1),L (-1)
49.0,48.0,2023-01-20,30-227,UTA,BRK,1,33.43333333333333,11.0,22.0,.500,2.0,7.0,.286,5,5.0,1.000,2.0,2.0,4.0,5.0,1.0,0.0,4.0,4.0,29.0,18.9,-20,15.0,9.0,0.6,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,8.0,31.0,1.55,16.9,34.9,1.745,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+1),W (+1)
50.0,49.0,2023-01-23,30-230,UTA,CHO,1,28.866666666666667,8.0,16.0,.500,2.0,7.0,.286,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,18.0,7.6,+4,9.0,6.0,0.6666666666666666,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,1.0,51.0,2.55,7.599999999999998,47.60000000000001,2.3800000000000003,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+23),W (+23)
51.0,50.0,2023-01-25,30-232,UTA,POR,1,30.48333333333333,7.0,18.0,.389,3.0,7.0,.429,1,1.0,1.000,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,18.0,7.2,-19,11.0,4.0,0.3636363636363636,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,0.0,58.0,2.9,6.800000000000001,56.1,2.805,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-11),L (-11)
52.0,51.0,2023-01-28,30-235,UTA,DAL,1,30.966666666666665,4.0,13.0,.308,1.0,4.0,.250,5,6.0,.833,3.0,4.0,7.0,3.0,3.0,0.0,5.0,1.0,14.0,9.1,+11,9.0,3.0,0.3333333333333333,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,3.0,49.0,2.45,7.1,45.5,2.275,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+18),W (+18)
53.0,52.0,2023-02-01,30-239,UTA,TOR,1,32.18333333333333,8.0,17.0,.471,5.0,12.0,.417,2,2.0,1.000,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,23.0,16.0,-3,5.0,3.0,0.6,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,9.0,66.0,3.3,15.200000000000005,64.5,3.225,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-10),L (-10)
54.0,53.0,2023-02-03,30-241,UTA,ATL,1,31.166666666666668,10.0,21.0,.476,3.0,10.0,.300,1,3.0,.333,1.0,4.0,5.0,3.0,0.0,0.0,1.0,2.0,24.0,14.7,0,11.0,7.0,0.6363636363636364,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,7.0,42.0,2.1,14.3,38.7,1.935,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+8),W (+8)
55.0,54.0,2023-02-06,30-244,UTA,DAL,1,32.15,7.0,19.0,.368,0.0,5.0,.000,12,15.0,.800,2.0,2.0,4.0,2.0,0.0,0.0,4.0,3.0,26.0,12.5,-6,14.0,7.0,0.5,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,-6.0,48.0,2.4,7.700000000000006,46.7,2.335,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+3),W (+3)
56.0,55.0,2023-02-08,30-246,UTA,MIN,1,24.183333333333334,3.0,13.0,.231,1.0,5.0,.200,1,1.0,1.000,2.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,8.0,7.2,-9,8.0,2.0,0.25,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,7.0,64.0,3.2,6.799999999999999,81.89999999999999,4.095,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-7),L (-7)
57.0,,2023-02-10,30-248,UTA,TOR,Not With Team,0.0,0.0,0.0,Not With Team,,,Not With Team,Not With Team,0.0,Not With Team,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Not With Team,Not With Team,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,78.0,3.9,0.0,92.6,4.63,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-13),L (-13)
58.0,56.0,2023-02-11,30-249,UTA,NYK,1,39.61666666666667,10.0,23.0,.435,1.0,8.0,.125,3,3.0,1.000,2.0,4.0,6.0,3.0,0.0,0.0,3.0,3.0,24.0,12.4,-4,15.0,9.0,0.6,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,4.0,66.0,3.3,11.2,74.2,3.71,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-25),L (-25)
59.0,57.0,2023-02-13,30-251,UTA,IND,1,34.25,9.0,17.0,.529,6.0,8.0,.750,5,7.0,.714,1.0,0.0,1.0,3.0,0.0,0.0,7.0,2.0,29.0,14.9,-7,9.0,3.0,0.3333333333333333,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,2.0,109.0,5.45,12.900000000000006,88.9,4.445,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+6),W (+6)
60.0,58.0,2023-02-15,30-253,UTA,MEM,1,35.36666666666667,8.0,21.0,.381,2.0,9.0,.222,2,2.0,1.000,1.0,8.0,9.0,6.0,0.0,1.0,6.0,1.0,20.0,10.1,-20,12.0,6.0,0.5,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,7.0,78.0,3.9,9.299999999999995,52.19999999999999,2.6099999999999994,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-6),L (-6)
61.0,59.0,2023-02-23,30-261,UTA,OKC,1,35.833333333333336,9.0,19.0,.474,2.0,8.0,.250,4,5.0,.800,1.0,3.0,4.0,6.0,0.0,0.0,4.0,5.0,24.0,13.7,0,11.0,7.0,0.6363636363636364,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,6.0,70.0,3.5,12.1,60.89999999999999,3.0449999999999995,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+6),W (+6)
62.0,60.0,2023-02-25,30-263,UTA,SAS,1,32.766666666666666,4.0,13.0,.308,0.0,3.0,.000,1,1.0,1.000,2.0,1.0,3.0,7.0,1.0,0.0,5.0,0.0,9.0,4.1,+8,10.0,4.0,0.4,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,1.0,73.0,3.65,3.6999999999999993,71.7,3.585,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-6),L (-6)
63.0,,2023-02-28,30-266,UTA,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,38.0,1.9,0.0,50.30000000000001,2.515000000000001,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,,
64.0,,2023-03-03,30-269,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,51.0,2.55,0.0,56.6,2.83,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+1),W (+1)
65.0,61.0,2023-03-05,30-271,UTA,OKC,1,33.85,6.0,15.0,.400,0.0,5.0,.000,6,8.0,.750,2.0,2.0,4.0,12.0,2.0,0.0,3.0,2.0,18.0,17.7,-3,10.0,6.0,0.6,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,10.0,63.0,3.15,15.299999999999995,68.99999999999999,3.45,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+16),W (+16)
66.0,,2023-03-07,30-273,UTA,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,54.0,2.7,0.0,59.900000000000006,2.995,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-8),L (-8)
67.0,,2023-03-09,30-275,UTA,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,75.0,3.75,0.0,85.20000000000003,4.260000000000002,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-27),L (-27)
68.0,,2023-03-11,30-277,UTA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,82.0,4.1,0.0,83.2,4.16,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-10),L (-10)
69.0,,2023-03-13,30-279,UTA,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,78.0,3.9,0.0,82.7,4.135,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,L (-4),L (-4)
70.0,,2023-03-18,30-284,UTA,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,78.0,3.9,0.0,84.3,4.215,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+7),W (+7)
71.0,,2023-03-20,30-286,UTA,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,51,1,49,22,55,13,7,54,3,43,35,38,45,33,47,24,58,48.0,1.0,78.0,4.0,18.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.9583333333333334,0.0,0.6538461538461539,0.0,0.0555555555555555,0.7205882352941176,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666666,0.4285714285714285,0.6417910447761194,0.5932203389830508,0.6440677966101694,0.8035714285714286,0.6346153846153846,0.7230769230769231,0.6666666666666666,0.7837837837837838,3,5,41.0,52.0,67.0,0.073170731707317,0.0961538461538461,0.0,20,,81.0,4.05,0.0,82.9,4.1450000000000005,14.7,1.7,-1.4,1.0,-2.4,0.1323958333333333,0.558,0.445,0.238,0.3,0.9,W (+8),W (+8)
