Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
46.0,45.0,2023-01-21,34-295,MIL,CLE,1.0,34.43333333333333,5.0,14.0,0.357,0.0,6.0,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,4.0,3.0,4.0,10.0,1.9,4.0,8.0,5.0,0.625,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,2.0,49.0,2.5789473684210527,1.900000000000002,58.8,3.094736842105263,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+13),W (+13)
47.0,46.0,2023-01-23,34-297,MIL,DET,1.0,24.03333333333333,8.0,12.0,0.667,2.0,6.0,0.333,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,21.0,18.7,15.0,6.0,6.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,97.0,5.105263157894737,17.499999999999996,105.6,5.557894736842105,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+8),W (+8)
48.0,47.0,2023-01-25,34-299,MIL,DEN,1.0,32.0,2.0,11.0,0.182,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,4.0,1.0,3.0,5.0,1.7,14.0,8.0,2.0,0.25,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,2.0,57.0,3.0,1.300000000000002,66.99999999999999,3.526315789473684,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-12),L (-12)
49.0,48.0,2023-01-27,34-301,MIL,IND,1.0,24.48333333333333,5.0,8.0,0.625,3.0,6.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,3.0,4.0,15.0,12.1,12.0,2.0,2.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,86.0,4.526315789473684,11.299999999999995,106.7,5.61578947368421,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+20),W (+20)
50.0,49.0,2023-01-29,34-303,MIL,NOP,1.0,31.95,6.0,12.0,0.5,0.0,4.0,0.0,3.0,4.0,0.75,2.0,6.0,8.0,3.0,1.0,2.0,1.0,2.0,15.0,14.5,26.0,8.0,6.0,0.75,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,80.0,4.2105263157894735,13.299999999999995,90.29999999999998,4.752631578947367,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+8),W (+8)
51.0,50.0,2023-01-31,34-305,MIL,CHO,1.0,27.5,3.0,10.0,0.3,0.0,3.0,0.0,2.0,2.0,1.0,0.0,11.0,11.0,2.0,0.0,5.0,2.0,6.0,8.0,6.0,7.0,7.0,3.0,0.4285714285714285,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,72.0,3.789473684210526,5.1999999999999975,85.19999999999999,4.484210526315789,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+10),W (+10)
52.0,51.0,2023-02-02,34-307,MIL,LAC,1.0,23.366666666666667,3.0,5.0,0.6,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,6.0,4.2,-32.0,3.0,3.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,5.0,55.0,2.894736842105264,4.2,68.4,3.6,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+25),W (+25)
53.0,52.0,2023-02-04,34-309,MIL,MIA,1.0,33.35,4.0,11.0,0.364,0.0,3.0,0.0,1.0,4.0,0.25,2.0,4.0,6.0,0.0,0.0,3.0,0.0,4.0,9.0,4.8,6.0,8.0,4.0,0.5,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,3.0,79.0,4.157894736842105,4.4,93.80000000000004,4.93684210526316,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
54.0,53.0,2023-02-06,34-311,MIL,POR,1.0,31.633333333333333,9.0,12.0,0.75,2.0,5.0,0.4,7.0,9.0,0.778,1.0,8.0,9.0,0.0,1.0,0.0,0.0,3.0,27.0,24.3,17.0,7.0,7.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,16.0,75.0,3.947368421052632,21.500000000000004,72.2,3.8,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+1),W (+1)
55.0,54.0,2023-02-09,34-314,MIL,LAL,1.0,32.56666666666667,3.0,8.0,0.375,1.0,3.0,0.333,2.0,2.0,1.0,6.0,4.0,10.0,3.0,0.0,3.0,1.0,3.0,9.0,12.0,13.0,5.0,2.0,0.4,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,14.0,61.0,3.210526315789474,11.199999999999996,75.6,3.978947368421052,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+8),W (+8)
56.0,55.0,2023-02-10,34-315,MIL,LAC,1.0,32.3,9.0,13.0,0.692,4.0,6.0,0.667,0.0,0.0,,2.0,13.0,15.0,1.0,1.0,3.0,1.0,1.0,22.0,24.2,22.0,7.0,5.0,0.7142857142857143,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,28.0,58.0,3.0526315789473686,24.200000000000003,70.80000000000001,3.7263157894736847,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+19),W (+19)
57.0,56.0,2023-02-14,34-319,MIL,BOS,1.0,24.883333333333333,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,-0.6,-5.0,0.0,0.0,,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,-3.0,78.0,4.105263157894737,-2.2,92.3,4.8578947368421055,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
58.0,57.0,2023-02-16,34-321,MIL,CHI,1.0,33.2,13.0,18.0,0.722,3.0,6.0,0.5,4.0,7.0,0.571,2.0,5.0,7.0,2.0,0.0,4.0,0.0,3.0,33.0,30.3,28.0,12.0,10.0,0.8333333333333334,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,21.0,60.0,3.1578947368421053,28.7,58.7,3.0894736842105264,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+13),W (+13)
59.0,58.0,2023-02-24,34-329,MIL,MIA,1.0,27.066666666666663,7.0,12.0,0.583,1.0,2.0,0.5,2.0,2.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,2.0,4.0,17.0,11.8,20.0,10.0,6.0,0.6,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,9.0,72.0,3.789473684210526,10.999999999999998,78.80000000000001,4.147368421052632,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+6),W (+6)
60.0,59.0,2023-02-26,34-331,MIL,PHO,1.0,35.56666666666667,9.0,17.0,0.529,2.0,8.0,0.25,2.0,4.0,0.5,2.0,11.0,13.0,0.0,0.0,4.0,1.0,0.0,22.0,19.4,8.0,9.0,7.0,0.7777777777777778,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,17.0,31.0,1.631578947368421,18.6,41.60000000000001,2.189473684210527,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+12),W (+12)
61.0,60.0,2023-02-28,34-333,MIL,BRK,1.0,28.366666666666667,6.0,13.0,0.462,1.0,4.0,0.25,0.0,0.0,,4.0,6.0,10.0,1.0,0.0,2.0,1.0,2.0,13.0,11.2,-6.0,9.0,5.0,0.5555555555555556,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,73.0,3.842105263157895,11.199999999999998,81.50000000000001,4.289473684210527,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+29),W (+29)
62.0,61.0,2023-03-01,34-334,MIL,ORL,1.0,27.066666666666663,6.0,9.0,0.667,4.0,5.0,0.8,2.0,3.0,0.667,1.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,18.0,15.0,25.0,4.0,2.0,0.5,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,10.0,89.0,4.684210526315789,14.2,98.2,5.16842105263158,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+3),W (+3)
63.0,62.0,2023-03-04,34-337,MIL,PHI,1.0,33.25,10.0,16.0,0.625,3.0,5.0,0.6,3.0,4.0,0.75,2.0,4.0,6.0,4.0,0.0,1.0,1.0,4.0,26.0,21.9,11.0,11.0,7.0,0.6363636363636364,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,16.0,74.0,3.8947368421052633,20.7,82.5,4.342105263157895,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,,
64.0,63.0,2023-03-05,34-338,MIL,WAS,1.0,27.316666666666663,6.0,14.0,0.429,3.0,6.0,0.5,0.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,3.0,2.0,3.0,15.0,10.0,-9.0,8.0,3.0,0.375,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,9.0,78.0,4.105263157894737,10.0,85.3,4.489473684210526,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+14),W (+14)
65.0,64.0,2023-03-07,34-340,MIL,ORL,1.0,34.1,9.0,14.0,0.643,0.0,1.0,0.0,8.0,9.0,0.889,2.0,4.0,6.0,1.0,1.0,3.0,5.0,3.0,26.0,19.6,15.0,13.0,9.0,0.6923076923076923,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,9.0,58.0,3.0526315789473686,16.40000000000001,69.70000000000002,3.66842105263158,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+22),W (+22)
66.0,65.0,2023-03-09,34-342,MIL,BRK,1.0,35.96666666666667,10.0,20.0,0.5,3.0,7.0,0.429,1.0,2.0,0.5,5.0,5.0,10.0,3.0,1.0,9.0,2.0,3.0,24.0,24.8,-1.0,13.0,7.0,0.5384615384615384,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,23.0,64.0,3.3684210526315788,24.4,69.3,3.647368421052632,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-3),L (-3)
67.0,66.0,2023-03-11,34-344,MIL,GSW,1.0,38.23333333333333,8.0,16.0,0.5,1.0,6.0,0.167,2.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,5.0,2.0,1.0,19.0,16.3,-12.0,10.0,7.0,0.7,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,13.0,78.0,4.105263157894737,15.5,84.6,4.4526315789473685,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+6),W (+6)
68.0,67.0,2023-03-13,34-346,MIL,SAC,1.0,36.583333333333336,9.0,14.0,0.643,4.0,6.0,0.667,1.0,2.0,0.5,1.0,7.0,8.0,4.0,0.0,3.0,1.0,4.0,23.0,21.5,21.0,8.0,5.0,0.625,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,21.0,81.0,4.2631578947368425,21.100000000000005,90.79999999999998,4.778947368421052,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+11),W (+11)
69.0,68.0,2023-03-14,34-347,MIL,PHO,1.0,34.11666666666667,10.0,14.0,0.714,1.0,5.0,0.2,0.0,1.0,0.0,2.0,8.0,10.0,1.0,2.0,1.0,0.0,2.0,21.0,21.2,12.0,9.0,9.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,20.0,37.0,1.947368421052632,21.2,56.8,2.9894736842105263,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+5),W (+5)
70.0,,2023-03-16,34-349,MIL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,,74.0,3.8947368421052633,0.0,88.19999999999999,4.642105263157895,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-9),L (-9)
