Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,24.0,2022-12-07,27-084,MIL,SAC,0.0,18.6,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,3.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,7.1,-5.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,9.0,92.0,4.842105263157895,7.099999999999999,107.6,5.663157894736842,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+7),W (+7)
25.0,25.0,2022-12-09,27-086,MIL,DAL,0.0,11.916666666666666,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,-4.0,2.0,1.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,3.0,64.0,3.3684210526315788,2.0,77.69999999999999,4.0894736842105255,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+13),W (+13)
26.0,26.0,2022-12-11,27-088,MIL,HOU,0.0,27.98333333333333,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,9.0,8.3,2.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,8.0,40.0,2.1052631578947367,8.299999999999997,48.7,2.5631578947368423,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+1),W (+1)
27.0,27.0,2022-12-13,27-090,MIL,GSW,1.0,28.25,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,4.0,8.0,16.0,2.0,2.0,1.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,10.0,66.0,3.473684210526316,8.0,87.00000000000003,4.578947368421054,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-5),L (-5)
28.0,28.0,2022-12-15,27-092,MIL,MEM,1.0,22.116666666666667,3.0,6.0,0.5,3.0,4.0,0.75,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,7.6,-28.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,7.0,21.0,1.105263157894737,7.6,46.3,2.4368421052631577,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+17),W (+17)
29.0,29.0,2022-12-17,27-094,MIL,UTA,1.0,17.416666666666668,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,7.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,79.0,4.157894736842105,0.2000000000000001,93.39999999999998,4.915789473684209,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-41),L (-41)
30.0,30.0,2022-12-19,27-096,MIL,NOP,0.0,19.683333333333334,3.0,8.0,0.375,1.0,4.0,0.25,1.0,1.0,1.0,0.0,5.0,5.0,3.0,3.0,1.0,3.0,0.0,8.0,7.9,3.0,4.0,2.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,8.0,79.0,4.157894736842105,7.5,93.1,4.9,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+26),W (+26)
31.0,31.0,2022-12-21,27-098,MIL,CLE,0.0,22.466666666666665,2.0,8.0,0.25,2.0,6.0,0.333,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,6.0,1.3,-5.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,58.0,3.0526315789473686,1.2999999999999998,68.69999999999999,3.61578947368421,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
32.0,32.0,2022-12-23,27-100,MIL,BRK,1.0,27.416666666666668,2.0,10.0,0.2,0.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,-1.0,-10.0,4.0,2.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-2.0,49.0,2.5789473684210527,-1.4000000000000012,67.3,3.5421052631578944,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-8),L (-8)
33.0,33.0,2022-12-25,27-102,MIL,BOS,0.0,12.716666666666669,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,7.0,7.1,-3.0,4.0,2.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,6.0,59.0,3.1052631578947367,7.099999999999998,81.89999999999999,4.310526315789473,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-18),L (-18)
34.0,34.0,2022-12-28,27-105,MIL,CHI,1.0,24.83333333333333,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.6,-2.0,2.0,1.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,3.0,45.0,2.3684210526315788,3.6,64.4,3.389473684210526,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-21),L (-21)
35.0,35.0,2022-12-30,27-107,MIL,MIN,1.0,32.21666666666667,3.0,6.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,0.0,8.0,8.0,5.0,0.0,1.0,3.0,3.0,10.0,9.4,2.0,2.0,1.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,13.0,69.0,3.631578947368421,8.600000000000001,79.20000000000002,4.16842105263158,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-6),L (-6)
36.0,36.0,2023-01-01,27-109,MIL,WAS,1.0,30.966666666666665,6.0,15.0,0.4,2.0,6.0,0.333,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,14.0,9.2,-17.0,9.0,4.0,0.4444444444444444,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,6.0,38.0,2.0,9.199999999999998,46.8,2.4631578947368418,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
37.0,37.0,2023-01-03,27-111,MIL,WAS,1.0,23.366666666666667,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,-1.3,-1.0,1.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,82.0,4.315789473684211,-1.3000000000000005,101.9,5.363157894736842,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-23),L (-23)
38.0,38.0,2023-01-04,27-112,MIL,TOR,1.0,22.95,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,-3.4,-10.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-1.0,72.0,3.789473684210526,-3.4000000000000004,68.6,3.610526315789474,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+10),W (+10)
39.0,39.0,2023-01-06,27-114,MIL,CHO,0.0,16.1,3.0,10.0,0.3,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,2.1,-1.0,3.0,1.0,0.3333333333333333,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,0.0,52.0,2.736842105263158,2.099999999999998,66.9,3.521052631578948,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+3),W (+3)
40.0,40.0,2023-01-09,27-117,MIL,NYK,0.0,18.53333333333333,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,1.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-2.0,80.0,4.2105263157894735,-3.0,88.9,4.678947368421053,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-29),L (-29)
41.0,41.0,2023-01-11,27-119,MIL,ATL,0.0,22.33333333333333,4.0,7.0,0.571,4.0,7.0,0.571,1.0,2.0,0.5,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,13.0,13.0,6.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,9.0,81.0,4.2631578947368425,12.6,81.0,4.2631578947368425,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+4),W (+4)
42.0,42.0,2023-01-12,27-120,MIL,MIA,0.0,30.53333333333333,6.0,16.0,0.375,6.0,14.0,0.429,0.0,0.0,,0.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,18.0,15.1,-7.0,2.0,0.0,0.0,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,12.0,34.0,1.7894736842105263,15.099999999999996,47.0,2.473684210526316,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,,
43.0,43.0,2023-01-14,27-122,MIL,MIA,0.0,24.25,4.0,9.0,0.444,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,7.4,-11.0,5.0,2.0,0.4,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,4.0,56.0,2.9473684210526314,7.399999999999999,64.39999999999999,3.3894736842105258,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+9),W (+9)
44.0,44.0,2023-01-16,27-124,MIL,IND,0.0,11.2,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.5,-7.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-3.0,76.0,4.0,-1.9,89.19999999999999,4.694736842105263,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-6),L (-6)
45.0,45.0,2023-01-17,27-125,MIL,TOR,0.0,7.083333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4,-6.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-1.0,88.0,4.631578947368421,-1.4,99.8,5.252631578947368,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-16),L (-16)
46.0,46.0,2023-01-21,27-129,MIL,CLE,0.0,12.15,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,2.0,1.0,0.5,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,2.0,49.0,2.5789473684210527,2.0000000000000004,58.7,3.0894736842105264,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+13),W (+13)
47.0,47.0,2023-01-23,27-131,MIL,DET,0.0,15.716666666666669,6.0,8.0,0.75,6.0,8.0,0.75,0.0,0.0,,0.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,18.0,17.9,2.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,18.0,91.0,4.789473684210527,17.9,105.2,5.536842105263158,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,W (+8),W (+8)
48.0,48.0,2023-01-25,27-133,MIL,DEN,0.0,11.116666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.4,3.0,0.0,0.0,,35,69,77,35,62,72,45,38,66,33,51,9,60,24,16,36,51,35.0,70.0,78.0,46.0,63.0,72.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,1.0,0.9857142857142858,0.9871794871794872,0.7608695652173914,0.984126984126984,1.0,0.9782608695652174,0.6129032258064516,0.9850746268656716,1.0,0.0,0.9807692307692308,1.0,0.9836065573770492,0.5581395348837209,1.0,0.972972972972973,0.9807692307692308,7,15,58.0,18.0,16.0,0.1206896551724138,0.8333333333333334,0.0,19,-2.0,61.0,3.210526315789474,-2.4,70.69999999999999,3.7210526315789454,10.9,3.5,-0.6,-1.9,1.2,0.0678902909583898,0.56,0.596,0.067,0.6,1.2,L (-12),L (-12)
