Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
29.0,,2022-12-17,35-076,MIL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,81.0,4.5,0.0,93.6,5.199999999999999,0.0330587131087704,L (-41),L (-41)
30.0,1.0,2022-12-19,35-078,MIL,NOP,0,15.25,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,-3.5,+2,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,-3.0,90.0,5.0,-3.5,104.09999999999998,5.783333333333332,0.0330587131087704,W (+26),W (+26)
31.0,2.0,2022-12-21,35-080,MIL,CLE,0,16.483333333333334,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,-0.8,-8,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,-1.0,61.0,3.388888888888889,-0.8,70.79999999999998,3.933333333333332,0.0330587131087704,W (+9),W (+9)
32.0,3.0,2022-12-23,35-082,MIL,BRK,0,17.466666666666665,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.4,+2,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,-2.0,49.0,2.7222222222222223,-1.4,67.3,3.738888888888889,0.0330587131087704,L (-8),L (-8)
33.0,4.0,2022-12-25,35-084,MIL,BOS,0,19.48333333333333,3.0,8.0,.375,2.0,6.0,.333,3,3.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,11.0,4.4,-12,2.0,1.0,0.5,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,0.0,65.0,3.611111111111111,3.2,85.8,4.766666666666667,0.0330587131087704,L (-18),L (-18)
34.0,5.0,2022-12-28,35-087,MIL,CHI,0,19.183333333333334,2.0,6.0,.333,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,5.0,2.2,+3,2.0,1.0,0.5,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,3.0,45.0,2.5,2.2,65.80000000000001,3.655555555555556,0.0330587131087704,L (-21),L (-21)
35.0,6.0,2022-12-30,35-089,MIL,MIN,0,24.48333333333333,5.0,9.0,.556,4.0,7.0,.571,0,0.0,,3.0,2.0,5.0,10.0,0.0,0.0,4.0,3.0,14.0,14.2,+10,2.0,1.0,0.5,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,16.0,66.0,3.6666666666666665,14.200000000000005,73.60000000000002,4.08888888888889,0.0330587131087704,L (-6),L (-6)
36.0,7.0,2023-01-01,35-091,MIL,WAS,0,17.316666666666666,0.0,4.0,.000,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,0.0,-0.4,-5,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,1.0,43.0,2.388888888888889,-0.4000000000000006,56.39999999999999,3.133333333333333,0.0330587131087704,W (+9),W (+9)
37.0,8.0,2023-01-03,35-093,MIL,WAS,0,18.35,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,6.0,6.6,+6,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,8.0,76.0,4.222222222222222,6.6,94.0,5.222222222222222,0.0330587131087704,L (-23),L (-23)
38.0,,2023-01-04,35-094,MIL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,71.0,3.9444444444444446,0.0,65.19999999999999,3.622222222222222,0.0330587131087704,W (+10),W (+10)
39.0,9.0,2023-01-06,35-096,MIL,CHO,0,19.45,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,6.0,4.4,-11,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,4.0,48.0,2.6666666666666665,4.399999999999999,64.6,3.588888888888889,0.0330587131087704,W (+3),W (+3)
40.0,10.0,2023-01-09,35-099,MIL,NYK,0,28.116666666666667,6.0,14.0,.429,5.0,11.0,.455,0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,17.0,13.0,+14,3.0,1.0,0.3333333333333333,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,68.0,3.7777777777777777,12.999999999999998,72.89999999999999,4.05,0.0330587131087704,L (-29),L (-29)
41.0,11.0,2023-01-11,35-101,MIL,ATL,0,21.916666666666668,3.0,8.0,.375,1.0,5.0,.200,0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,7.0,4.6,-3,3.0,2.0,0.6666666666666666,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,4.0,86.0,4.777777777777778,4.6000000000000005,89.0,4.944444444444445,0.0330587131087704,W (+4),W (+4)
42.0,,2023-01-12,35-102,MIL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,46.0,2.555555555555556,0.0,62.1,3.45,0.0330587131087704,,
43.0,12.0,2023-01-14,35-104,MIL,MIA,0,25.23333333333333,2.0,5.0,.400,1.0,2.0,.500,0,0.0,,1.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,5.0,7.3,+1,3.0,1.0,0.3333333333333333,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,9.0,51.0,2.833333333333333,7.299999999999999,64.49999999999999,3.5833333333333326,0.0330587131087704,W (+9),W (+9)
44.0,,2023-01-16,35-106,MIL,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,73.0,4.055555555555555,0.0,87.3,4.85,0.0330587131087704,L (-6),L (-6)
45.0,13.0,2023-01-17,35-107,MIL,TOR,0,31.25,4.0,5.0,.800,2.0,3.0,.667,5,6.0,.833,0.0,6.0,6.0,8.0,0.0,1.0,0.0,2.0,15.0,20.0,+4,2.0,2.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,19.0,68.0,3.7777777777777777,17.999999999999996,80.39999999999999,4.466666666666666,0.0330587131087704,L (-16),L (-16)
46.0,14.0,2023-01-21,35-111,MIL,CLE,0,28.25,3.0,4.0,.750,2.0,2.0,1.000,0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,7.5,-8,2.0,1.0,0.5,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,9.0,42.0,2.333333333333333,7.499999999999999,53.2,2.955555555555556,0.0330587131087704,W (+13),W (+13)
47.0,15.0,2023-01-23,35-113,MIL,DET,0,18.98333333333333,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,1.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,6.0,9.3,0,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,11.0,98.0,5.444444444444445,9.299999999999995,113.8,6.322222222222222,0.0330587131087704,W (+8),W (+8)
48.0,16.0,2023-01-25,35-115,MIL,DEN,0,27.166666666666668,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,5.0,2.9,+6,1.0,1.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,3.0,56.0,3.111111111111111,2.8999999999999977,65.39999999999999,3.633333333333333,0.0330587131087704,L (-12),L (-12)
49.0,17.0,2023-01-27,35-117,MIL,IND,0,22.78333333333333,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,5.6,-2,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,92.0,5.111111111111111,5.6,112.4,6.2444444444444445,0.0330587131087704,W (+20),W (+20)
50.0,18.0,2023-01-29,35-119,MIL,NOP,0,25.7,3.0,5.0,.600,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,9.0,9.6,+21,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,82.0,4.555555555555555,9.599999999999998,94.0,5.222222222222222,0.0330587131087704,W (+8),W (+8)
51.0,19.0,2023-01-31,35-121,MIL,CHO,0,21.816666666666663,2.0,5.0,.400,1.0,2.0,.500,3,4.0,.750,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,8.0,5.7,+9,3.0,1.0,0.3333333333333333,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,3.0,81.0,4.5,4.500000000000001,85.89999999999999,4.772222222222222,0.0330587131087704,W (+10),W (+10)
52.0,20.0,2023-02-02,35-123,MIL,LAC,0,27.266666666666666,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,2.6,+5,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,4.0,56.0,3.111111111111111,2.6,70.0,3.888888888888889,0.0330587131087704,W (+25),W (+25)
53.0,21.0,2023-02-04,35-125,MIL,MIA,0,18.566666666666663,0.0,6.0,.000,0.0,5.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,-8,1.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,-2.0,84.0,4.666666666666667,-3.0,101.2,5.622222222222223,0.0330587131087704,W (+9),W (+9)
54.0,22.0,2023-02-06,35-127,MIL,POR,0,20.35,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,4.6,+14,1.0,1.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,85.0,4.722222222222222,4.6000000000000005,89.10000000000002,4.950000000000001,0.0330587131087704,W (+1),W (+1)
55.0,,2023-02-09,35-130,MIL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,75.0,4.166666666666667,0.0,86.8,4.822222222222222,0.0330587131087704,W (+8),W (+8)
56.0,23.0,2023-02-10,35-131,MIL,LAC,0,25.28333333333333,1.0,6.0,.167,1.0,5.0,.200,0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,3.4,+3,1.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,8.0,78.0,4.333333333333333,3.3999999999999995,91.6,5.088888888888889,0.0330587131087704,W (+19),W (+19)
