Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,,2023-01-25,22-315,IND,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,82.0,4.555555555555555,0.0,95.0,5.277777777777778,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-5),L (-5)
51.0,47.0,2023-01-27,22-317,IND,MIL,0,10.533333333333331,3.0,5.0,.600,1.0,1.0,1.000,2,4.0,.500,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,9.0,7.7,-5,4.0,2.0,0.5,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,6.0,74.0,4.111111111111111,6.899999999999999,88.79999999999998,4.933333333333333,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+6),W (+6)
52.0,,2023-01-29,22-319,IND,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,57.0,3.1666666666666665,0.0,63.6,3.533333333333333,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-6),L (-6)
53.0,,2023-02-02,22-323,IND,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,90.0,5.0,0.0,86.5,4.805555555555555,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-10),L (-10)
54.0,,2023-02-03,22-324,IND,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,90.0,5.0,0.0,85.69999999999999,4.76111111111111,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-12),L (-12)
55.0,48.0,2023-02-05,22-326,IND,CLE,0,6.333333333333333,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,0,3.0,2.0,0.6666666666666666,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,3.0,63.0,3.5,3.3,63.69999999999998,3.538888888888888,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-1),L (-1)
56.0,,2023-02-08,22-329,IND,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,60.0,3.333333333333333,0.0,74.0,4.111111111111111,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+3),W (+3)
57.0,49.0,2023-02-10,22-331,IND,PHO,0,8.366666666666667,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.7,+11,1.0,1.0,1.0,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,5.0,58.0,3.2222222222222223,3.7,72.8,4.044444444444444,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-19),L (-19)
58.0,50.0,2023-02-11,22-332,IND,WAS,0,8.216666666666667,1.0,5.0,.200,0.0,2.0,.000,1,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,-5,3.0,1.0,0.3333333333333333,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,-2.0,65.0,3.611111111111111,0.0999999999999994,85.39999999999998,4.744444444444444,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-5),L (-5)
59.0,,2023-02-13,22-334,IND,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,70.0,3.888888888888889,0.0,89.29999999999998,4.96111111111111,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-13),L (-13)
60.0,51.0,2023-02-15,22-336,IND,CHI,0,6.433333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.3,+4,1.0,1.0,1.0,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,4.0,90.0,5.0,2.3,104.1,5.783333333333333,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-14),L (-14)
61.0,,2023-02-23,22-344,IND,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,105.0,5.833333333333333,0.0,121.20000000000002,6.733333333333334,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-6),L (-6)
62.0,52.0,2023-02-25,22-346,IND,ORL,0,19.716666666666665,3.0,8.0,.375,1.0,2.0,.500,0,0.0,,4.0,3.0,7.0,0.0,0.0,5.0,0.0,2.0,7.0,9.0,+12,6.0,2.0,0.3333333333333333,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,11.0,86.0,4.777777777777778,9.0,92.5,5.138888888888889,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+4),W (+4)
63.0,53.0,2023-02-28,22-349,IND,DAL,0,15.583333333333334,4.0,6.0,.667,1.0,2.0,.500,2,2.0,1.000,2.0,7.0,9.0,1.0,0.0,1.0,2.0,3.0,11.0,10.1,+10,4.0,3.0,0.75,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,12.0,63.0,3.5,9.3,78.90000000000002,4.383333333333335,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,,
64.0,,2023-03-02,22-351,IND,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,57.0,3.1666666666666665,0.0,70.39999999999999,3.911111111111111,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-4),L (-4)
65.0,,2023-03-05,22-354,IND,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,,93.0,5.166666666666667,0.0,109.1,6.061111111111111,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+13),W (+13)
66.0,54.0,2023-03-06,22-355,IND,PHI,0,21.25,5.0,8.0,.625,2.0,5.0,.400,2,2.0,1.000,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,14.0,10.2,+2,3.0,3.0,1.0,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,7.0,87.0,4.833333333333333,9.4,99.59999999999998,5.533333333333332,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+2),W (+2)
67.0,55.0,2023-03-09,22-358,IND,HOU,0,18.08333333333333,1.0,2.0,.500,0.0,0.0,,0,0.0,,2.0,4.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,1.5,0,2.0,1.0,0.5,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,5.0,116.0,6.444444444444445,1.5000000000000009,123.79999999999998,6.877777777777776,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-11),L (-11)
68.0,56.0,2023-03-11,22-360,IND,DET,0,25.35,7.0,11.0,.636,1.0,3.0,.333,5,6.0,.833,3.0,6.0,9.0,1.0,0.0,2.0,0.0,2.0,20.0,19.9,+14,8.0,6.0,0.75,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,15.0,74.0,4.111111111111111,17.899999999999995,80.2,4.455555555555556,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+3),W (+3)
69.0,57.0,2023-03-13,22-362,IND,DET,0,20.85,2.0,9.0,.222,0.0,4.0,.000,0,2.0,.000,5.0,3.0,8.0,2.0,0.0,1.0,1.0,4.0,4.0,1.6,-19,5.0,2.0,0.4,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,3.0,54.0,3.0,1.600000000000001,55.79999999999999,3.1,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-4),L (-4)
70.0,58.0,2023-03-16,23-000,IND,MIL,0,22.83333333333333,4.0,9.0,.444,1.0,4.0,.250,5,6.0,.833,2.0,5.0,7.0,4.0,0.0,0.0,0.0,2.0,14.0,13.8,+24,5.0,3.0,0.6,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,10.0,88.0,4.888888888888889,11.8,87.1,4.838888888888889,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+9),W (+9)
71.0,59.0,2023-03-18,23-002,IND,PHI,0,18.366666666666667,4.0,7.0,.571,0.0,0.0,,5,6.0,.833,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,13.0,11.1,-9,7.0,4.0,0.5714285714285714,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,6.0,70.0,3.888888888888889,9.099999999999998,82.69999999999999,4.594444444444444,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+6),W (+6)
72.0,60.0,2023-03-20,23-004,IND,CHO,0,19.85,4.0,7.0,.571,0.0,1.0,.000,2,2.0,1.000,2.0,4.0,6.0,1.0,0.0,1.0,0.0,2.0,10.0,9.9,+4,6.0,4.0,0.6666666666666666,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,9.0,58.0,3.2222222222222223,9.099999999999998,58.2,3.2333333333333334,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-20),L (-20)
73.0,61.0,2023-03-22,23-006,IND,TOR,0,10.433333333333334,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.5,+4,1.0,1.0,1.0,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,4.0,99.0,5.5,1.5,105.0,5.833333333333333,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,W (+16),W (+16)
74.0,62.0,2023-03-24,23-008,IND,BOS,0,7.366666666666666,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,+1,1.0,0.0,0.0,60,62,64,66,37,2,18,52,17,5,51,55,63,24,5,48,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.821917808219178,0.8266666666666667,0.8205128205128205,0.825,0.8043478260869565,0.2857142857142857,0.0,0.4736842105263157,0.8253968253968254,0.9444444444444444,0.8333333333333334,0.8225806451612904,0.8461538461538461,0.84,0.7741935483870968,0.7142857142857143,0.8571428571428571,11,20,46.0,71.0,62.0,16.0,0.2391304347826087,0.0,0.3225806451612903,0.0,18,-1.0,70.0,3.888888888888889,-1.0999999999999996,65.1,3.616666666666666,15.9,2.3,-2.1,-0.9,-1.1,0.0673308862087047,0.565,0.376,0.27,0.0,1.1,L (-20),L (-20)
