Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
32.0,,2022-12-21,30-261,IND,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,90.0,6.428571428571429,0.0,92.59999999999998,6.614285714285713,0.005138961719979,L (-3),L (-3)
33.0,,2022-12-23,30-263,IND,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,94.0,6.714285714285714,0.0,82.0,5.857142857142857,0.005138961719979,W (+5),W (+5)
34.0,,2022-12-26,30-266,IND,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,61.0,4.357142857142857,0.0,58.1,4.15,0.005138961719979,W (+3),W (+3)
35.0,,2022-12-27,30-267,IND,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,92.0,6.571428571428571,0.0,98.4,7.028571428571429,0.005138961719979,L (-20),L (-20)
36.0,,2022-12-29,30-269,IND,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,100.0,7.142857142857143,0.0,116.4,8.314285714285715,0.005138961719979,W (+15),W (+15)
37.0,,2022-12-31,30-271,IND,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,96.0,6.857142857142857,0.0,103.6,7.399999999999999,0.005138961719979,W (+9),W (+9)
38.0,,2023-01-02,30-273,IND,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,94.0,6.714285714285714,0.0,90.3,6.45,0.005138961719979,W (+1),W (+1)
39.0,,2023-01-04,30-275,IND,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,105.0,7.5,0.0,109.59999999999998,7.828571428571427,0.005138961719979,W (+8),W (+8)
40.0,,2023-01-06,30-277,IND,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,77.0,5.5,0.0,76.39999999999999,5.457142857142856,0.005138961719979,L (-3),L (-3)
41.0,,2023-01-08,30-279,IND,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,81.0,5.785714285714286,0.0,85.60000000000002,6.114285714285716,0.005138961719979,W (+9),W (+9)
42.0,,2023-01-11,30-282,IND,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,75.0,5.357142857142857,0.0,85.6,6.114285714285714,0.005138961719979,,
43.0,,2023-01-13,30-284,IND,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,65.0,4.642857142857143,0.0,77.89999999999999,5.564285714285714,0.005138961719979,W (+5),W (+5)
44.0,,2023-01-14,30-285,IND,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,70.0,5.0,0.0,78.0,5.571428571428571,0.005138961719979,L (-6),L (-6)
45.0,,2023-01-16,30-287,IND,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,100.0,7.142857142857143,0.0,97.7,6.978571428571429,0.005138961719979,L (-2),L (-2)
46.0,,2023-01-18,30-289,IND,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,84.0,6.0,0.0,66.39999999999999,4.742857142857142,0.005138961719979,L (-18),L (-18)
47.0,,2023-01-20,30-291,IND,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,46.0,3.2857142857142856,0.0,60.6,4.328571428571428,0.005138961719979,L (-13),L (-13)
48.0,,2023-01-21,30-292,IND,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,65.0,4.642857142857143,0.0,69.49999999999999,4.9642857142857135,0.005138961719979,L (-20),L (-20)
49.0,,2023-01-24,30-295,IND,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,82.0,5.857142857142857,0.0,85.2,6.085714285714286,0.005138961719979,L (-23),L (-23)
50.0,,2023-01-25,30-296,IND,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,82.0,5.857142857142857,0.0,96.0,6.857142857142857,0.005138961719979,L (-5),L (-5)
51.0,,2023-01-27,30-298,IND,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,80.0,5.714285714285714,0.0,95.7,6.835714285714286,0.005138961719979,W (+6),W (+6)
52.0,,2023-01-29,30-300,IND,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,57.0,4.071428571428571,0.0,63.6,4.542857142857143,0.005138961719979,L (-6),L (-6)
53.0,1.0,2023-02-02,30-304,IND,LAL,0,7.233333333333333,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,-12,1.0,0.0,0.0,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,-2.0,92.0,6.571428571428571,-1.7999999999999998,88.30000000000001,6.307142857142858,0.005138961719979,L (-10),L (-10)
54.0,2.0,2023-02-03,30-305,IND,SAC,0,15.3,3.0,4.0,.750,1.0,2.0,.500,1,2.0,.500,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,8.0,5.1,+12,2.0,2.0,1.0,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,5.0,85.0,6.071428571428571,4.6999999999999975,81.0,5.785714285714286,0.005138961719979,L (-12),L (-12)
55.0,3.0,2023-02-05,30-307,IND,CLE,0,15.25,3.0,6.0,.500,0.0,1.0,.000,1,2.0,.500,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,6.3,-4,5.0,3.0,0.6,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,4.0,62.0,4.428571428571429,5.9,61.09999999999999,4.364285714285713,0.005138961719979,L (-1),L (-1)
56.0,4.0,2023-02-08,30-310,IND,MIA,0,18.08333333333333,4.0,7.0,.571,0.0,0.0,,1,2.0,.500,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,6.5,-3,7.0,4.0,0.5714285714285714,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,4.0,56.0,4.0,6.1,67.89999999999998,4.849999999999999,0.005138961719979,W (+3),W (+3)
57.0,5.0,2023-02-10,30-312,IND,PHO,0,14.9,3.0,5.0,.600,0.0,1.0,.000,0,2.0,.000,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,4.9,+6,4.0,3.0,0.75,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,3.0,60.0,4.285714285714286,4.9,71.60000000000001,5.114285714285715,0.005138961719979,L (-19),L (-19)
58.0,,2023-02-11,30-313,IND,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,63.0,4.5,0.0,85.49999999999999,6.107142857142856,0.005138961719979,L (-5),L (-5)
59.0,6.0,2023-02-13,30-315,IND,UTA,1,21.95,5.0,13.0,.385,0.0,3.0,.000,1,2.0,.500,3.0,2.0,5.0,3.0,1.0,1.0,0.0,2.0,11.0,9.2,-5,10.0,5.0,0.5,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,6.0,64.0,4.571428571428571,8.799999999999995,80.49999999999997,5.749999999999998,0.005138961719979,L (-13),L (-13)
60.0,,2023-02-15,30-317,IND,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,94.0,6.714285714285714,0.0,106.4,7.6,0.005138961719979,L (-14),L (-14)
61.0,7.0,2023-02-23,30-325,IND,BOS,0,16.1,3.0,7.0,.429,1.0,3.0,.333,1,2.0,.500,3.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,8.0,9.7,-13,4.0,2.0,0.5,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,9.0,96.0,6.857142857142857,9.3,111.9,7.992857142857143,0.005138961719979,L (-6),L (-6)
62.0,,2023-02-25,30-327,IND,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,97.0,6.928571428571429,0.0,101.5,7.25,0.005138961719979,W (+4),W (+4)
63.0,,2023-02-28,30-330,IND,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,75.0,5.357142857142857,0.0,88.2,6.3,0.005138961719979,,
