Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,47.0,2023-01-25,30-306,IND,ORL,1.0,33.233333333333334,8.0,8.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,4.0,1.0,17.0,16.7,-15.0,8.0,8.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,15.0,67.0,3.7222222222222223,16.299999999999997,78.7,4.372222222222223,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-5),L (-5)
51.0,48.0,2023-01-27,30-308,IND,MIL,1.0,32.333333333333336,8.0,11.0,0.727,0.0,1.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,9.0,3.0,0.0,2.0,2.0,19.0,22.4,9.0,10.0,8.0,0.8,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,20.0,60.0,3.333333333333333,21.2,74.49999999999999,4.138888888888888,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+6),W (+6)
52.0,49.0,2023-01-29,30-310,IND,MEM,1.0,22.5,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,7.0,0.0,0.0,5.0,1.0,0.0,-2.7,-13.0,5.0,0.0,0.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,0.0,57.0,3.1666666666666665,-2.7000000000000006,66.3,3.683333333333333,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-6),L (-6)
53.0,50.0,2023-02-02,30-314,IND,LAL,0.0,16.516666666666666,5.0,10.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,11.0,5.6,1.0,9.0,4.0,0.4444444444444444,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,4.0,86.0,4.777777777777778,5.599999999999998,80.9,4.4944444444444445,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-10),L (-10)
54.0,51.0,2023-02-03,30-315,IND,SAC,0.0,13.933333333333334,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,5.2,-15.0,7.0,4.0,0.5714285714285714,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,5.0,85.0,4.722222222222222,5.2,80.49999999999999,4.472222222222221,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-12),L (-12)
55.0,52.0,2023-02-05,30-317,IND,CLE,0.0,19.116666666666667,3.0,6.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,6.0,5.4,-4.0,5.0,3.0,0.6,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,59.0,3.2777777777777777,5.4,61.59999999999998,3.422222222222221,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-1),L (-1)
56.0,53.0,2023-02-08,30-320,IND,MIA,0.0,27.25,8.0,12.0,0.667,2.0,3.0,0.667,0.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,18.0,15.3,9.0,9.0,6.0,0.6666666666666666,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,13.0,47.0,2.611111111111111,15.3,58.69999999999999,3.26111111111111,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+3),W (+3)
57.0,54.0,2023-02-10,30-322,IND,PHO,0.0,19.966666666666665,3.0,8.0,0.375,1.0,2.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,0.0,3.0,1.0,9.0,6.5,-3.0,6.0,2.0,0.3333333333333333,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,5.0,58.0,3.2222222222222223,5.6999999999999975,70.8,3.933333333333333,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-19),L (-19)
58.0,55.0,2023-02-11,30-323,IND,WAS,0.0,20.95,4.0,9.0,0.444,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,9.0,5.6,-12.0,7.0,3.0,0.4285714285714285,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,4.0,59.0,3.2777777777777777,5.6,79.89999999999999,4.438888888888888,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-5),L (-5)
59.0,56.0,2023-02-13,30-325,IND,UTA,0.0,16.333333333333332,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,8.0,4.6,-12.0,5.0,4.0,0.8,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,5.0,65.0,3.611111111111111,4.599999999999998,84.69999999999999,4.705555555555555,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-13),L (-13)
60.0,57.0,2023-02-15,30-327,IND,CHI,1.0,20.966666666666665,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,4.0,-11.0,2.0,0.0,0.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,6.0,88.0,4.888888888888889,3.2,103.2,5.733333333333333,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-14),L (-14)
61.0,58.0,2023-02-23,30-335,IND,BOS,0.0,13.616666666666667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,4.1,-13.0,3.0,2.0,0.6666666666666666,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,4.0,101.0,5.611111111111111,4.1,117.10000000000002,6.505555555555556,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-6),L (-6)
62.0,59.0,2023-02-25,30-337,IND,ORL,0.0,19.016666666666666,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,1.0,5.0,6.0,7.0,1.0,0.0,2.0,2.0,6.0,8.3,7.0,4.0,3.0,0.75,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,12.0,85.0,4.722222222222222,8.3,93.2,5.177777777777778,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+4),W (+4)
63.0,60.0,2023-02-28,30-340,IND,DAL,0.0,16.633333333333333,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,8.0,8.1,7.0,7.0,4.0,0.5714285714285714,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,68.0,3.7777777777777777,8.100000000000001,80.10000000000001,4.45,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,,
64.0,61.0,2023-03-02,30-342,IND,SAS,0.0,31.066666666666663,5.0,9.0,0.556,0.0,0.0,,0.0,1.0,0.0,2.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0,10.0,13.0,2.0,9.0,5.0,0.5555555555555556,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,13.0,44.0,2.4444444444444446,13.0,57.39999999999999,3.188888888888888,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-4),L (-4)
65.0,62.0,2023-03-05,30-345,IND,CHI,0.0,16.45,4.0,8.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,9.0,10.1,13.0,7.0,4.0,0.5714285714285714,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,9.0,84.0,4.666666666666667,9.7,99.4,5.522222222222222,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+13),W (+13)
66.0,63.0,2023-03-06,30-346,IND,PHI,0.0,21.78333333333333,5.0,7.0,0.714,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,4.0,3.0,0.0,1.0,2.0,12.0,14.6,-1.0,7.0,5.0,0.7142857142857143,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,14.0,80.0,4.444444444444445,13.8,95.2,5.288888888888889,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+2),W (+2)
67.0,64.0,2023-03-09,30-349,IND,HOU,0.0,26.216666666666665,4.0,8.0,0.5,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,0.0,3.0,4.0,13.0,11.9,-1.0,5.0,1.0,0.2,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,11.0,110.0,6.111111111111111,11.1,114.2,6.344444444444445,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-11),L (-11)
68.0,,2023-03-11,30-351,IND,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,,89.0,4.944444444444445,0.0,98.1,5.449999999999999,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+3),W (+3)
69.0,,2023-03-13,30-353,IND,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,,57.0,3.1666666666666665,0.0,57.4,3.1888888888888887,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-4),L (-4)
70.0,65.0,2023-03-16,30-356,IND,MIL,0.0,29.866666666666667,9.0,12.0,0.75,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,12.0,1.0,0.0,3.0,3.0,19.0,20.3,36.0,10.0,8.0,0.8,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,20.0,78.0,4.333333333333333,20.3,78.6,4.366666666666666,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+9),W (+9)
71.0,66.0,2023-03-18,30-358,IND,PHI,0.0,26.6,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,5.0,9.0,2.0,2.0,5.0,0.0,6.0,10.6,0.0,3.0,3.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,15.0,61.0,3.388888888888889,10.599999999999998,81.19999999999999,4.51111111111111,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+6),W (+6)
72.0,67.0,2023-03-20,30-360,IND,CHO,0.0,23.166666666666668,2.0,9.0,0.222,1.0,2.0,0.5,3.0,4.0,0.75,1.0,3.0,4.0,8.0,2.0,0.0,3.0,2.0,8.0,7.5,17.0,7.0,1.0,0.1428571428571428,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,6.0,61.0,3.388888888888889,6.299999999999999,60.99999999999999,3.3888888888888884,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-20),L (-20)
73.0,68.0,2023-03-22,30-362,IND,TOR,0.0,22.466666666666665,5.0,12.0,0.417,0.0,0.0,,4.0,4.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,14.0,13.1,-5.0,12.0,5.0,0.4166666666666667,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,96.0,5.333333333333333,11.5,95.0,5.277777777777778,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+16),W (+16)
74.0,69.0,2023-03-24,30-364,IND,BOS,0.0,22.6,5.0,10.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,10.0,6.9,-13.0,8.0,5.0,0.625,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,5.0,64.0,3.555555555555556,6.899999999999999,57.1,3.1722222222222225,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-20),L (-20)
