Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
52.0,31.0,2023-01-29,25-230,IND,MEM,1,25.8,4.0,7.0,.571,1.0,4.0,.250,0,0.0,,1.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,9.0,8.0,-5,3.0,3.0,1.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,8.0,49.0,2.8823529411764706,8.0,55.59999999999999,3.2705882352941167,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
53.0,32.0,2023-02-02,25-234,IND,LAL,0,5.8,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,-8,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,92.0,5.411764705882353,-3.0,89.5,5.264705882352941,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-10),L (-10)
54.0,,2023-02-03,25-235,IND,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,90.0,5.294117647058823,0.0,85.69999999999999,5.041176470588234,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-12),L (-12)
55.0,,2023-02-05,25-237,IND,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,66.0,3.882352941176471,0.0,66.99999999999999,3.9411764705882346,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-1),L (-1)
56.0,33.0,2023-02-08,25-240,IND,MIA,0,19.883333333333333,2.0,4.0,.500,0.0,0.0,,0,1.0,.000,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,1.5,+3,4.0,2.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,1.0,59.0,3.4705882352941178,1.5,72.5,4.264705882352941,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+3),W (+3)
57.0,34.0,2023-02-10,25-242,IND,PHO,0,28.98333333333333,2.0,9.0,.222,0.0,6.0,.000,3,4.0,.750,2.0,4.0,6.0,1.0,2.0,0.0,1.0,2.0,7.0,4.6,+5,3.0,2.0,0.6666666666666666,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,2.0,61.0,3.588235294117647,3.3999999999999977,73.10000000000001,4.300000000000001,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-19),L (-19)
58.0,35.0,2023-02-11,25-243,IND,WAS,0,18.25,3.0,6.0,.500,1.0,3.0,.333,2,2.0,1.000,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,6.1,-8,3.0,2.0,0.6666666666666666,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,2.0,61.0,3.588235294117647,5.3,80.19999999999999,4.717647058823529,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-5),L (-5)
59.0,,2023-02-13,25-245,IND,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,70.0,4.117647058823529,0.0,89.29999999999998,5.252941176470587,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-13),L (-13)
60.0,36.0,2023-02-15,25-247,IND,CHI,0,20.383333333333333,5.0,11.0,.455,4.0,7.0,.571,0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,14.0,8.1,+2,4.0,1.0,0.25,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,5.0,89.0,5.235294117647059,8.100000000000001,98.29999999999998,5.78235294117647,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-14),L (-14)
61.0,37.0,2023-02-23,25-255,IND,BOS,0,16.15,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,5.9,-3,4.0,2.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,5.0,100.0,5.882352941176471,5.9,115.3,6.782352941176471,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
62.0,38.0,2023-02-25,25-257,IND,ORL,0,14.55,2.0,5.0,.400,1.0,3.0,.333,1,1.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.8,-2,2.0,1.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,3.0,94.0,5.529411764705882,3.3999999999999995,98.1,5.770588235294118,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+4),W (+4)
63.0,39.0,2023-02-28,25-260,IND,DAL,0,6.5,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7,+2,0.0,0.0,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-1.0,76.0,4.470588235294118,-0.7,88.90000000000002,5.229411764705883,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,,
64.0,40.0,2023-03-02,25-262,IND,SAS,0,33.93333333333333,8.0,14.0,.571,2.0,3.0,.667,0,0.0,,1.0,8.0,9.0,2.0,0.0,0.0,1.0,2.0,18.0,14.1,0,11.0,6.0,0.5454545454545454,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,14.0,43.0,2.5294117647058822,14.099999999999996,56.3,3.3117647058823527,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-4),L (-4)
65.0,41.0,2023-03-05,25-265,IND,CHI,0,22.416666666666668,5.0,10.0,.500,5.0,8.0,.625,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,15.0,8.8,+3,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,6.0,87.0,5.117647058823529,8.8,100.3,5.9,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+13),W (+13)
66.0,42.0,2023-03-06,25-266,IND,PHI,0,23.55,2.0,4.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,4.0,-4,3.0,2.0,0.6666666666666666,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,4.0,90.0,5.294117647058823,3.999999999999999,105.0,6.176470588235294,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+2),W (+2)
67.0,43.0,2023-03-09,25-269,IND,HOU,0,24.35,3.0,10.0,.300,2.0,6.0,.333,2,2.0,1.000,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,10.0,9.9,-4,4.0,1.0,0.25,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,7.0,114.0,6.705882352941177,9.099999999999998,116.2,6.835294117647059,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-11),L (-11)
68.0,44.0,2023-03-11,25-271,IND,DET,1,32.8,2.0,11.0,.182,1.0,6.0,.167,1,1.0,1.000,2.0,4.0,6.0,0.0,1.0,0.0,3.0,4.0,6.0,-1.9,-10,5.0,1.0,0.2,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,91.0,5.352941176470588,-2.3000000000000007,100.4,5.905882352941177,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+3),W (+3)
69.0,45.0,2023-03-13,25-273,IND,DET,1,24.15,4.0,8.0,.500,2.0,4.0,.500,2,2.0,1.000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.7,-6,4.0,2.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,3.0,54.0,3.176470588235294,7.899999999999999,49.50000000000001,2.9117647058823533,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-4),L (-4)
70.0,,2023-03-16,25-276,IND,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,98.0,5.764705882352941,0.0,98.9,5.81764705882353,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+9),W (+9)
71.0,,2023-03-18,25-278,IND,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,76.0,4.470588235294118,0.0,91.79999999999998,5.399999999999999,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+6),W (+6)
72.0,,2023-03-20,25-280,IND,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,67.0,3.941176470588236,0.0,67.29999999999998,3.958823529411764,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-20),L (-20)
73.0,,2023-03-22,25-282,IND,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,103.0,6.0588235294117645,0.0,106.5,6.264705882352941,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+16),W (+16)
74.0,,2023-03-24,25-284,IND,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,69.0,4.0588235294117645,0.0,64.0,3.764705882352941,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-20),L (-20)
75.0,46.0,2023-03-25,25-285,IND,ATL,0,5.016666666666667,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.7,-2,1.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-1.0,82.0,4.823529411764706,-0.7,92.7,5.452941176470588,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
76.0,,2023-03-27,25-287,IND,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,60.0,3.5294117647058822,0.0,69.60000000000001,4.094117647058824,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+4),W (+4)
77.0,,2023-03-29,25-289,IND,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,75.0,4.411764705882353,0.0,105.7,6.2176470588235295,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-25),L (-25)
