Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
50.0,43.0,2023-01-25,24-219,IND,ORL,0,18.58333333333333,2.0,4.0,.500,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,3.4,+12,3.0,1.0,0.3333333333333333,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,5.0,77.0,4.277777777777778,3.3999999999999995,91.6,5.088888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-5),L (-5)
51.0,44.0,2023-01-27,24-221,IND,MIL,0,12.033333333333331,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.4,-11,1.0,0.0,0.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,0.0,80.0,4.444444444444445,-2.4,98.1,5.449999999999999,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+6),W (+6)
52.0,45.0,2023-01-29,24-223,IND,MEM,0,17.983333333333334,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0,5.9,+2,1.0,1.0,1.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,7.0,50.0,2.7777777777777777,5.9,57.69999999999999,3.205555555555555,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-6),L (-6)
53.0,46.0,2023-02-02,24-227,IND,LAL,0,9.366666666666667,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,-11,1.0,0.0,0.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,2.0,88.0,4.888888888888889,-0.9999999999999998,87.5,4.861111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-10),L (-10)
54.0,47.0,2023-02-03,24-228,IND,SAC,0,12.566666666666666,2.0,5.0,.400,2.0,3.0,.667,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,6.0,4.1,-11,2.0,0.0,0.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,4.0,86.0,4.777777777777778,4.099999999999999,81.6,4.533333333333333,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-12),L (-12)
55.0,48.0,2023-02-05,24-230,IND,CLE,0,17.833333333333332,1.0,6.0,.167,0.0,2.0,.000,1,2.0,.500,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.8,+5,4.0,1.0,0.25,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,-1.0,67.0,3.7222222222222223,0.4000000000000001,66.59999999999998,3.699999999999999,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-1),L (-1)
56.0,,2023-02-08,24-233,IND,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,60.0,3.333333333333333,0.0,74.0,4.111111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+3),W (+3)
57.0,,2023-02-10,24-235,IND,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,63.0,3.5,0.0,76.49999999999999,4.249999999999999,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-19),L (-19)
58.0,49.0,2023-02-11,24-236,IND,WAS,0,6.583333333333333,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,+5,0.0,0.0,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,5.0,58.0,3.2222222222222223,3.6,81.89999999999999,4.55,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-5),L (-5)
59.0,,2023-02-13,24-238,IND,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,70.0,3.888888888888889,0.0,89.29999999999998,4.96111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-13),L (-13)
60.0,,2023-02-15,24-240,IND,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,94.0,5.222222222222222,0.0,106.4,5.911111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-14),L (-14)
61.0,,2023-02-23,24-248,IND,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,105.0,5.833333333333333,0.0,121.20000000000002,6.733333333333334,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-6),L (-6)
62.0,,2023-02-25,24-250,IND,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,97.0,5.388888888888889,0.0,101.5,5.638888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+4),W (+4)
63.0,,2023-02-28,24-253,IND,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,75.0,4.166666666666667,0.0,88.2,4.9,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,,
64.0,,2023-03-02,24-255,IND,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,57.0,3.1666666666666665,0.0,70.39999999999999,3.911111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-4),L (-4)
65.0,50.0,2023-03-05,24-258,IND,CHI,0,18.5,4.0,7.0,.571,2.0,5.0,.400,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,7.6,+10,2.0,2.0,1.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,6.0,87.0,4.833333333333333,7.599999999999999,101.5,5.638888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+13),W (+13)
66.0,51.0,2023-03-06,24-259,IND,PHI,0,13.2,3.0,4.0,.750,1.0,2.0,.500,1,1.0,1.000,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,7.7,-13,2.0,2.0,1.0,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,6.0,88.0,4.888888888888889,7.299999999999997,101.7,5.65,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+2),W (+2)
67.0,,2023-03-09,24-262,IND,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,,121.0,6.722222222222222,0.0,125.29999999999998,6.96111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-11),L (-11)
68.0,52.0,2023-03-11,24-264,IND,DET,0,19.433333333333334,3.0,5.0,.600,0.0,1.0,.000,5,6.0,.833,3.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,11.0,13.0,+11,4.0,3.0,0.75,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,9.0,80.0,4.444444444444445,10.999999999999998,87.1,4.838888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+3),W (+3)
69.0,53.0,2023-03-13,24-266,IND,DET,0,27.883333333333333,3.0,8.0,.375,0.0,2.0,.000,3,4.0,.750,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,6.8,-22,6.0,3.0,0.5,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,3.0,54.0,3.0,5.599999999999998,51.8,2.8777777777777778,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-4),L (-4)
70.0,54.0,2023-03-16,24-269,IND,MIL,0,11.283333333333331,1.0,5.0,.200,0.0,3.0,.000,0,2.0,.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.7,+1,2.0,1.0,0.5,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,-3.0,101.0,5.611111111111111,-1.7000000000000002,100.6,5.588888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+9),W (+9)
71.0,55.0,2023-03-18,24-271,IND,PHI,0,19.266666666666666,3.0,8.0,.375,0.0,2.0,.000,3,3.0,1.000,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,9.0,9.1,+4,6.0,3.0,0.5,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,5.0,71.0,3.9444444444444446,7.899999999999999,83.89999999999999,4.661111111111111,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+6),W (+6)
72.0,56.0,2023-03-20,24-273,IND,CHO,0,20.53333333333333,2.0,6.0,.333,1.0,3.0,.333,3,4.0,.750,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,0,3.0,1.0,0.3333333333333333,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,0.0,67.0,3.7222222222222223,1.8000000000000012,65.49999999999997,3.638888888888888,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-20),L (-20)
73.0,57.0,2023-03-22,24-275,IND,TOR,1,23.466666666666665,4.0,8.0,.500,1.0,1.0,1.000,0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,2.0,1.0,9.0,5.9,-1,7.0,3.0,0.4285714285714285,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,6.0,97.0,5.388888888888889,5.899999999999999,100.6,5.588888888888889,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,W (+16),W (+16)
74.0,58.0,2023-03-24,24-277,IND,BOS,0,7.366666666666666,2.0,3.0,.667,1.0,1.0,1.000,1,3.0,.333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,5.6,+1,2.0,1.0,0.5,58,59,61,63,31,3,17,50,55,15,6,50,58,20,6,41,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,75.0,31.0,7.0,56.0,0.7945205479452054,0.7866666666666666,0.782051282051282,0.7875,0.6739130434782609,0.4285714285714285,0.0,0.4473684210526316,0.7936507936507936,0.8088235294117647,0.8333333333333334,1.0,0.8064516129032258,0.7733333333333333,0.6451612903225806,0.8571428571428571,0.7321428571428571,7,15,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2419354838709677,0.0,18,2.0,67.0,3.7222222222222223,5.2,58.8,3.2666666666666666,10.6,1.1,-3.2,-2.0,-1.2,0.0417409543786051,0.52,0.486,0.455,-0.3,0.4,L (-20),L (-20)
