Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,44.0,2023-01-27,23-103,IND,MIL,1,26.65,3.0,6.0,.500,2.0,4.0,.500,2,2.0,1.000,0.0,3.0,3.0,0.0,1.0,0.0,1.0,5.0,10.0,5.9,-13,2.0,1.0,0.5,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,5.0,75.0,4.166666666666667,5.1,90.59999999999998,5.033333333333332,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+6),W (+6)
52.0,45.0,2023-01-29,23-105,IND,MEM,1,32.333333333333336,4.0,8.0,.500,1.0,5.0,.200,7,7.0,1.000,0.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0,16.0,12.9,-12,3.0,3.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,7.0,50.0,2.7777777777777777,10.1,53.49999999999999,2.972222222222222,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-6),L (-6)
53.0,46.0,2023-02-02,23-109,IND,LAL,1,35.06666666666667,9.0,12.0,.750,5.0,8.0,.625,1,1.0,1.000,0.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,24.0,21.2,+6,4.0,4.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,18.0,72.0,4.0,20.800000000000004,65.69999999999999,3.65,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-10),L (-10)
54.0,47.0,2023-02-03,23-110,IND,SAC,1,32.68333333333333,6.0,13.0,.462,4.0,7.0,.571,1,2.0,.500,2.0,4.0,6.0,3.0,1.0,1.0,1.0,3.0,17.0,14.1,+4,6.0,2.0,0.3333333333333333,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,12.0,78.0,4.333333333333333,13.699999999999996,71.99999999999999,3.999999999999999,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-12),L (-12)
55.0,48.0,2023-02-05,23-112,IND,CLE,1,28.45,3.0,10.0,.300,0.0,5.0,.000,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.8,-17,5.0,3.0,0.6,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,-2.0,68.0,3.7777777777777777,0.7999999999999996,66.19999999999999,3.677777777777777,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-1),L (-1)
56.0,49.0,2023-02-08,23-115,IND,MIA,1,29.55,3.0,9.0,.333,1.0,5.0,.200,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,6.0,7.0,1.1,-4,4.0,2.0,0.5,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,2.0,58.0,3.2222222222222223,1.0999999999999988,72.89999999999998,4.049999999999999,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+3),W (+3)
57.0,50.0,2023-02-10,23-117,IND,PHO,1,23.866666666666667,1.0,5.0,.200,1.0,4.0,.250,2,2.0,1.000,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0,3.4,-25,1.0,0.0,0.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,3.0,60.0,3.333333333333333,2.6,73.89999999999999,4.105555555555555,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-19),L (-19)
58.0,51.0,2023-02-11,23-118,IND,WAS,1,25.65,0.0,6.0,.000,0.0,2.0,.000,3,4.0,.750,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,1.4,+10,4.0,0.0,0.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,-1.0,64.0,3.555555555555556,0.2000000000000004,85.29999999999998,4.738888888888888,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-5),L (-5)
59.0,52.0,2023-02-13,23-120,IND,UTA,1,29.9,7.0,9.0,.778,4.0,5.0,.800,1,2.0,.500,0.0,6.0,6.0,0.0,1.0,0.0,2.0,4.0,19.0,14.3,+13,4.0,3.0,0.75,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,13.0,57.0,3.1666666666666665,13.9,75.39999999999998,4.188888888888887,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-13),L (-13)
60.0,53.0,2023-02-15,23-122,IND,CHI,1,33.63333333333333,7.0,12.0,.583,4.0,9.0,.444,3,3.0,1.000,1.0,6.0,7.0,3.0,1.0,1.0,1.0,4.0,21.0,19.1,+12,3.0,3.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,17.0,77.0,4.277777777777778,17.9,88.5,4.916666666666667,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-14),L (-14)
61.0,54.0,2023-02-23,23-130,IND,BOS,1,34.13333333333333,3.0,7.0,.429,0.0,3.0,.000,3,3.0,1.000,1.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,9.0,6.4,0,4.0,3.0,0.75,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,4.0,101.0,5.611111111111111,5.200000000000001,116.0,6.444444444444445,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-6),L (-6)
62.0,55.0,2023-02-25,23-132,IND,ORL,1,19.75,2.0,7.0,.286,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.2,+4,5.0,2.0,0.4,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,2.0,95.0,5.277777777777778,0.2000000000000006,101.3,5.627777777777777,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+4),W (+4)
63.0,56.0,2023-02-28,23-135,IND,DAL,1,19.35,5.0,7.0,.714,2.0,4.0,.500,2,3.0,.667,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,14.0,8.8,-2,3.0,3.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,5.0,70.0,3.888888888888889,8.000000000000002,80.2,4.455555555555556,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,,
64.0,57.0,2023-03-02,23-137,IND,SAS,1,15.966666666666669,0.0,4.0,.000,0.0,2.0,.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.9,-6,2.0,0.0,0.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,-1.0,58.0,3.2222222222222223,-1.9,72.3,4.016666666666667,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-4),L (-4)
65.0,,2023-03-05,23-140,IND,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,,93.0,5.166666666666667,0.0,109.1,6.061111111111111,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+13),W (+13)
66.0,,2023-03-06,23-141,IND,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,,94.0,5.222222222222222,0.0,109.0,6.055555555555555,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+2),W (+2)
67.0,58.0,2023-03-09,23-144,IND,HOU,1,37.766666666666666,4.0,10.0,.400,2.0,6.0,.333,0,0.0,,1.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,10.0,7.8,+20,4.0,2.0,0.5,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,9.0,112.0,6.222222222222222,7.799999999999995,117.5,6.527777777777778,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-11),L (-11)
68.0,59.0,2023-03-11,23-146,IND,DET,1,20.7,1.0,5.0,.200,0.0,3.0,.000,4,6.0,.667,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,3.6,-12,2.0,1.0,0.5,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,0.0,89.0,4.944444444444445,2.000000000000001,96.1,5.338888888888889,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+3),W (+3)
69.0,60.0,2023-03-13,23-148,IND,DET,1,30.566666666666663,5.0,11.0,.455,2.0,6.0,.333,3,4.0,.750,2.0,4.0,6.0,4.0,2.0,1.0,4.0,1.0,15.0,12.6,-1,5.0,3.0,0.6,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,9.0,48.0,2.6666666666666665,11.4,45.99999999999999,2.555555555555556,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-4),L (-4)
70.0,61.0,2023-03-16,23-151,IND,MIL,1,31.133333333333333,8.0,11.0,.727,6.0,9.0,.667,0,0.0,,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,22.0,19.3,0,2.0,2.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,17.0,81.0,4.5,19.3,79.6,4.422222222222222,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+9),W (+9)
71.0,62.0,2023-03-18,23-153,IND,PHI,1,32.25,9.0,16.0,.563,4.0,9.0,.444,3,3.0,1.000,3.0,3.0,6.0,2.0,1.0,0.0,2.0,3.0,25.0,19.6,-20,7.0,5.0,0.7142857142857143,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,13.0,63.0,3.5,18.4,73.39999999999999,4.0777777777777775,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+6),W (+6)
72.0,63.0,2023-03-20,23-155,IND,CHO,1,16.516666666666666,2.0,4.0,.500,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,0.7,-5,2.0,2.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,3.0,64.0,3.555555555555556,0.6999999999999984,66.6,3.7,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-20),L (-20)
73.0,64.0,2023-03-22,23-157,IND,TOR,0,25.966666666666665,3.0,7.0,.429,1.0,5.0,.200,2,2.0,1.000,0.0,6.0,6.0,2.0,1.0,0.0,2.0,4.0,9.0,5.9,+5,2.0,2.0,1.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,7.0,96.0,5.333333333333333,5.1,101.4,5.633333333333334,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+16),W (+16)
74.0,65.0,2023-03-24,23-159,IND,BOS,1,19.55,1.0,5.0,.200,0.0,2.0,.000,1,2.0,.500,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,-2.7,-12,3.0,1.0,0.3333333333333333,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,-3.0,72.0,4.0,-3.1,67.1,3.7277777777777774,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-20),L (-20)
75.0,66.0,2023-03-25,23-160,IND,ATL,1,22.066666666666663,5.0,10.0,.500,1.0,3.0,.333,0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,11.0,7.0,+8,7.0,4.0,0.5714285714285714,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,5.0,76.0,4.222222222222222,6.999999999999998,84.99999999999999,4.722222222222221,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,L (-6),L (-6)
76.0,67.0,2023-03-27,23-162,IND,DAL,1,34.0,1.0,10.0,.100,1.0,5.0,.200,1,1.0,1.000,0.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,4.0,-2.1,-35,5.0,0.0,0.0,66,69,71,38,7,18,55,60,15,6,56,58,67,23,7,48,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.88,0.8846153846153846,0.8875,0.8260869565217391,1.0,0.0,0.4736842105263157,0.873015873015873,0.8823529411764706,0.8333333333333334,1.0,0.9032258064516128,0.8923076923076924,0.8933333333333333,0.7419354838709677,1.0,0.8571428571428571,10,22,46.0,71.0,62.0,16.0,0.217391304347826,0.0,0.3548387096774194,0.0,18,-3.0,63.0,3.5,-2.5,72.10000000000001,4.005555555555556,10.5,2.0,-3.0,-2.3,-0.7,0.0773990561090718,0.566,0.532,0.241,-0.4,0.9,W (+4),W (+4)
