Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
57.0,54.0,2023-02-10,22-237,NOP,CLE,1.0,33.88333333333333,7.0,13.0,0.538,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,17.0,9.3,-11.0,8.0,5.0,0.625,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,5.0,82.0,5.125,8.899999999999999,80.39999999999999,5.025,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+32),W (+32)
58.0,55.0,2023-02-13,22-240,NOP,OKC,1.0,31.5,3.0,11.0,0.273,3.0,8.0,0.375,3.0,4.0,0.75,0.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,12.0,6.0,13.0,3.0,0.0,0.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,2.0,53.0,3.3125,4.8,61.6,3.85,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+9),W (+9)
59.0,56.0,2023-02-15,22-242,NOP,LAL,1.0,20.28333333333333,0.0,6.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,-3.0,-15.0,2.0,0.0,0.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,-5.0,75.0,4.6875,-3.8,73.49999999999999,4.593749999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-11),L (-11)
60.0,57.0,2023-02-23,22-250,NOP,TOR,0.0,23.03333333333333,3.0,8.0,0.375,1.0,5.0,0.2,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,9.0,4.8,0.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,1.0,80.0,5.0,4.0,76.5,4.78125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+3),W (+3)
61.0,58.0,2023-02-25,22-252,NOP,NYK,0.0,27.45,4.0,9.0,0.444,0.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,8.7,-14.0,6.0,4.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,3.0,57.0,3.5625,7.499999999999999,59.20000000000002,3.700000000000001,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-18),L (-18)
62.0,59.0,2023-02-27,22-254,NOP,ORL,0.0,20.633333333333333,2.0,8.0,0.25,1.0,4.0,0.25,2.0,3.0,0.667,1.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,7.0,3.8,0.0,4.0,1.0,0.25,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,1.0,51.0,3.1875,2.999999999999999,50.9,3.18125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-5),L (-5)
63.0,60.0,2023-03-01,22-256,NOP,POR,0.0,31.98333333333333,3.0,10.0,0.3,3.0,10.0,0.3,0.0,0.0,,1.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,9.0,9.8,16.0,0.0,0.0,,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,10.0,92.0,5.75,9.799999999999995,86.5,5.40625,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,,
64.0,61.0,2023-03-03,22-258,NOP,GSW,1.0,37.8,6.0,14.0,0.429,3.0,9.0,0.333,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,15.0,10.2,-5.0,5.0,3.0,0.6,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,49.0,3.0625,10.199999999999998,53.2,3.325,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-22),L (-22)
65.0,62.0,2023-03-06,22-261,NOP,SAC,1.0,36.766666666666666,6.0,11.0,0.545,4.0,9.0,0.444,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,17.0,18.8,-10.0,2.0,2.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,17.0,92.0,5.75,18.4,70.39999999999999,4.4,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-8),L (-8)
66.0,63.0,2023-03-08,22-263,NOP,DAL,1.0,37.78333333333333,5.0,9.0,0.556,3.0,5.0,0.6,3.0,3.0,1.0,1.0,5.0,6.0,2.0,1.0,2.0,0.0,2.0,16.0,16.9,-4.0,4.0,2.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,15.0,72.0,4.5,15.699999999999996,73.8,4.6125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+11),W (+11)
67.0,64.0,2023-03-11,22-266,NOP,OKC,1.0,40.833333333333336,5.0,12.0,0.417,2.0,7.0,0.286,3.0,4.0,0.75,2.0,2.0,4.0,2.0,0.0,1.0,1.0,4.0,15.0,9.7,-11.0,5.0,3.0,0.6,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,5.0,66.0,4.125,8.5,56.0,3.5,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-9),L (-9)
68.0,65.0,2023-03-12,22-267,NOP,POR,1.0,29.78333333333333,13.0,20.0,0.65,9.0,14.0,0.643,6.0,6.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,41.0,35.3,44.0,6.0,4.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,24.0,67.0,4.1875,32.90000000000001,56.39999999999999,3.5249999999999995,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-15),L (-15)
69.0,66.0,2023-03-14,22-269,NOP,LAL,1.0,37.73333333333333,7.0,14.0,0.5,4.0,7.0,0.571,2.0,3.0,0.667,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,20.0,15.9,-24.0,7.0,3.0,0.4285714285714285,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,9.0,62.0,3.875,15.100000000000003,61.7,3.85625,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+7),W (+7)
70.0,67.0,2023-03-17,22-272,NOP,HOU,1.0,37.1,4.0,11.0,0.364,4.0,10.0,0.4,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,13.0,9.7,19.0,1.0,0.0,0.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,8.0,73.0,4.5625,9.299999999999995,75.60000000000002,4.725000000000001,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-14),L (-14)
71.0,68.0,2023-03-19,22-274,NOP,HOU,1.0,37.91666666666666,5.0,13.0,0.385,3.0,10.0,0.3,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,14.0,8.2,9.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,4.0,95.0,5.9375,7.799999999999997,88.80000000000001,5.550000000000001,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+17),W (+17)
72.0,69.0,2023-03-21,22-276,NOP,SAS,1.0,30.933333333333334,6.0,12.0,0.5,3.0,9.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,17.0,12.2,11.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,79.0,4.9375,11.399999999999997,76.3,4.76875,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-15),L (-15)
73.0,70.0,2023-03-23,22-278,NOP,CHO,1.0,33.18333333333333,7.0,14.0,0.5,4.0,8.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,0.0,19.0,15.3,10.0,6.0,3.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,9.0,78.0,4.875,14.900000000000006,78.99999999999999,4.937499999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-2),L (-2)
74.0,71.0,2023-03-25,22-280,NOP,LAC,1.0,37.06666666666667,11.0,14.0,0.786,10.0,12.0,0.833,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,32.0,29.4,19.0,2.0,1.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,24.0,101.0,6.3125,29.40000000000001,88.10000000000001,5.5062500000000005,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+10),W (+10)
75.0,72.0,2023-03-27,22-282,NOP,POR,1.0,27.566666666666663,5.0,11.0,0.455,1.0,7.0,0.143,5.0,5.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,16.0,9.4,10.0,4.0,4.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,2.0,110.0,6.875,7.400000000000002,93.7,5.85625,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+35),W (+35)
76.0,73.0,2023-03-28,22-283,NOP,GSW,1.0,37.71666666666667,6.0,9.0,0.667,4.0,6.0,0.667,5.0,5.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,21.0,20.3,-18.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,15.0,53.0,3.3125,18.3,54.99999999999999,3.4375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+19),W (+19)
77.0,74.0,2023-03-30,22-285,NOP,DEN,1.0,39.4,5.0,14.0,0.357,3.0,10.0,0.3,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,15.0,11.9,26.0,4.0,2.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,78.0,4.875,11.1,66.39999999999999,4.15,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+21),W (+21)
78.0,75.0,2023-04-01,22-287,NOP,LAC,1.0,38.78333333333333,4.0,8.0,0.5,2.0,5.0,0.4,9.0,11.0,0.818,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,19.0,18.1,10.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,8.0,54.0,3.375,14.499999999999996,78.39999999999999,4.9,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+34),W (+34)
79.0,76.0,2023-04-04,22-290,NOP,SAC,1.0,35.583333333333336,6.0,12.0,0.5,3.0,8.0,0.375,2.0,3.0,0.667,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,17.0,12.8,-9.0,4.0,3.0,0.75,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,57.0,3.5625,12.0,59.8,3.7375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-11),L (-11)
80.0,77.0,2023-04-05,22-291,NOP,MEM,1.0,46.3,9.0,18.0,0.5,7.0,13.0,0.538,5.0,6.0,0.833,0.0,2.0,2.0,4.0,3.0,0.0,0.0,3.0,30.0,25.8,3.0,5.0,2.0,0.4,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,15.0,76.0,4.75,23.8,84.30000000000003,5.268750000000002,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+19),W (+19)
81.0,78.0,2023-04-07,22-293,NOP,NYK,1.0,39.05,10.0,21.0,0.476,3.0,10.0,0.3,8.0,8.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,31.0,24.3,26.0,11.0,7.0,0.6363636363636364,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,9.0,85.0,5.3125,21.1,64.69999999999999,4.043749999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+8),W (+8)
82.0,79.0,2023-04-09,22-295,NOP,MIN,1.0,40.083333333333336,6.0,10.0,0.6,1.0,4.0,0.25,7.0,8.0,0.875,0.0,4.0,4.0,0.0,2.0,0.0,1.0,2.0,20.0,16.4,-10.0,6.0,5.0,0.8333333333333334,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,48.0,3.0,13.599999999999998,58.3,3.64375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-18),L (-18)
