Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,,2022-12-15,28-202,NOP,UTA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,74.0,4.625,0.0,93.8,5.8625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-21),L (-21)
29.0,,2022-12-17,28-204,NOP,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,75.0,4.6875,0.0,81.2,5.075,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-3),L (-3)
30.0,13.0,2022-12-19,28-206,NOP,MIL,0,9.7,2.0,2.0,1.000,0.0,0.0,,1,2.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,2.5,-12,2.0,2.0,1.0,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,1.0,75.0,4.6875,2.1,82.5,5.15625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-4),L (-4)
31.0,14.0,2022-12-22,28-209,NOP,SAS,0,22.166666666666668,3.0,6.0,.500,0.0,1.0,.000,7,7.0,1.000,4.0,3.0,7.0,5.0,1.0,2.0,4.0,5.0,13.0,13.6,-1,5.0,3.0,0.6,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,11.0,76.0,4.75,10.799999999999995,87.50000000000001,5.468750000000001,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-9),L (-9)
32.0,15.0,2022-12-23,28-210,NOP,OKC,0,9.283333333333331,2.0,5.0,.400,0.0,0.0,,1,2.0,.500,1.0,5.0,6.0,1.0,0.0,1.0,3.0,1.0,5.0,2.1,0,5.0,2.0,0.4,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,3.0,71.0,4.4375,1.6999999999999984,80.69999999999999,5.043749999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+9),W (+9)
33.0,16.0,2022-12-26,28-213,NOP,IND,0,17.766666666666666,2.0,5.0,.400,0.0,0.0,,3,5.0,.600,3.0,4.0,7.0,2.0,0.0,1.0,1.0,3.0,7.0,6.7,+17,5.0,2.0,0.4,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,6.0,92.0,5.75,5.499999999999997,77.6,4.85,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+3),W (+3)
34.0,,2022-12-28,28-215,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,63.0,3.9375,0.0,82.0,5.125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+20),W (+20)
35.0,17.0,2022-12-30,28-217,NOP,PHI,0,16.983333333333334,4.0,7.0,.571,0.0,0.0,,5,6.0,.833,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,13.0,7.9,+17,7.0,4.0,0.5714285714285714,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,3.0,81.0,5.0625,5.899999999999999,99.2,6.2,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+1),W (+1)
36.0,18.0,2022-12-31,28-218,NOP,MEM,0,16.7,3.0,9.0,.333,0.0,0.0,,5,6.0,.833,5.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,11.0,8.4,-6,9.0,3.0,0.3333333333333333,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,3.0,43.0,2.6875,6.4,45.900000000000006,2.8687500000000004,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+11),W (+11)
37.0,19.0,2023-01-02,28-220,NOP,PHI,0,17.316666666666666,4.0,7.0,.571,0.0,0.0,,1,1.0,1.000,4.0,4.0,8.0,1.0,0.0,0.0,0.0,4.0,9.0,8.8,-5,7.0,4.0,0.5714285714285714,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,10.0,76.0,4.75,8.399999999999999,77.8,4.8625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-15),L (-15)
38.0,20.0,2023-01-04,28-222,NOP,HOU,0,16.266666666666666,5.0,6.0,.833,0.0,0.0,,4,4.0,1.000,2.0,5.0,7.0,1.0,1.0,0.0,1.0,1.0,14.0,15.0,+7,6.0,5.0,0.8333333333333334,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,12.0,83.0,5.1875,13.4,94.5,5.90625,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-9),L (-9)
39.0,,2023-01-06,28-224,NOP,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,69.0,4.3125,0.0,70.3,4.39375,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+11),W (+11)
40.0,21.0,2023-01-07,28-225,NOP,DAL,0,15.616666666666667,3.0,6.0,.500,0.0,0.0,,0,2.0,.000,6.0,4.0,10.0,1.0,0.0,1.0,0.0,0.0,6.0,9.0,-4,6.0,3.0,0.5,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,10.0,73.0,4.5625,8.999999999999996,89.3,5.58125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-6),L (-6)
41.0,,2023-01-09,28-227,NOP,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,98.0,6.125,0.0,104.90000000000003,6.556250000000002,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-10),L (-10)
42.0,,2023-01-11,28-229,NOP,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,83.0,5.1875,0.0,89.49999999999999,5.593749999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,,
43.0,,2023-01-13,28-231,NOP,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,81.0,5.0625,0.0,93.0,5.8125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+20),W (+20)
44.0,,2023-01-16,28-234,NOP,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,84.0,5.25,0.0,83.0,5.1875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-11),L (-11)
45.0,22.0,2023-01-18,28-236,NOP,MIA,0,11.066666666666666,2.0,3.0,.667,0.0,0.0,,3,5.0,.600,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,7.0,7.6,+1,3.0,2.0,0.6666666666666666,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,4.0,59.0,3.6875,6.4,62.7,3.91875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+6),W (+6)
46.0,,2023-01-20,28-238,NOP,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,96.0,6.0,0.0,97.6,6.1,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-10),L (-10)
47.0,,2023-01-22,28-240,NOP,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,67.0,4.1875,0.0,67.19999999999999,4.199999999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-26),L (-26)
48.0,23.0,2023-01-24,28-242,NOP,DEN,0,23.133333333333333,5.0,7.0,.714,0.0,0.0,,2,2.0,1.000,0.0,6.0,6.0,2.0,1.0,0.0,1.0,2.0,12.0,11.5,+13,7.0,5.0,0.7142857142857143,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,11.0,48.0,3.0,10.7,57.1,3.56875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-13),L (-13)
49.0,24.0,2023-01-25,28-243,NOP,MIN,0,15.433333333333334,3.0,5.0,.600,0.0,1.0,.000,2,4.0,.500,0.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,8.0,3.6,+7,4.0,3.0,0.75,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,2.0,46.0,2.875,2.799999999999999,52.8,3.3,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-4),L (-4)
50.0,25.0,2023-01-28,28-246,NOP,WAS,0,20.05,2.0,6.0,.333,0.0,0.0,,1,2.0,.500,1.0,6.0,7.0,0.0,1.0,3.0,0.0,2.0,5.0,6.0,-11,6.0,2.0,0.3333333333333333,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,8.0,57.0,3.5625,5.600000000000001,59.8,3.7375,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-1),L (-1)
51.0,,2023-01-29,28-247,NOP,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,59.0,3.6875,0.0,65.9,4.11875,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-9),L (-9)
52.0,26.0,2023-01-31,28-249,NOP,DEN,0,9.316666666666666,3.0,3.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.3,+1,3.0,3.0,1.0,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,5.0,85.0,5.3125,5.3,89.2,5.575,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-10),L (-10)
53.0,,2023-02-02,28-251,NOP,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,87.0,5.4375,0.0,87.09999999999998,5.443749999999999,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-25),L (-25)
54.0,27.0,2023-02-04,28-253,NOP,LAL,0,0.0,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,0.0,90.0,5.625,0.0,106.70000000000002,6.668750000000001,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-9),L (-9)
55.0,28.0,2023-02-05,28-254,NOP,SAC,0,28.2,7.0,16.0,.438,0.0,2.0,.000,8,8.0,1.000,3.0,13.0,16.0,4.0,0.0,1.0,3.0,5.0,22.0,18.1,-5,14.0,7.0,0.5,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,16.0,83.0,5.1875,14.9,104.5,6.53125,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,L (-5),L (-5)
56.0,,2023-02-07,28-256,NOP,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,33,2,27,28,20,32,26,35,30,14,24,35,35,14,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,79.0,29.0,0.4222222222222222,0.44,0.4,0.3698630136986301,0.4745762711864407,0.8,0.4848484848484848,0.5531914893617021,0.4430379746835443,0.4918032786885246,0.56,0.3692307692307692,0.4545454545454545,0.4430379746835443,0.4827586206896552,8,63.0,65.0,0.0,0.123076923076923,16,,80.0,5.0,0.0,93.6,5.85,20.7,1.6,0.3,-0.2,0.5,0.0279377265941565,0.61,0.065,0.615,0.3,0.8,W (+5),W (+5)
