Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
63.0,16.0,2023-03-01,21-329,NOP,POR,0,11.666666666666666,1.0,3.0,.333,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.2,+9,2.0,0.0,0.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,2.0,100.0,6.25,2.2,94.1,5.88125,0.0121561100447856,,
64.0,17.0,2023-03-03,21-331,NOP,GSW,0,9.7,3.0,3.0,1.000,2.0,2.0,1.000,1,1.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,8.3,+3,1.0,1.0,1.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,7.0,48.0,3.0,7.899999999999999,55.49999999999999,3.46875,0.0121561100447856,L (-22),L (-22)
65.0,18.0,2023-03-06,21-334,NOP,SAC,0,19.23333333333333,1.0,7.0,.143,0.0,3.0,.000,1,2.0,.500,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,-1.3,+3,4.0,1.0,0.25,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,-4.0,113.0,7.0625,-1.7000000000000002,90.5,5.65625,0.0121561100447856,L (-8),L (-8)
66.0,,2023-03-08,21-336,NOP,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,87.0,5.4375,0.0,89.49999999999999,5.593749999999999,0.0121561100447856,W (+11),W (+11)
67.0,19.0,2023-03-11,21-339,NOP,OKC,0,7.3,0.0,3.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8,+3,2.0,0.0,0.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,-3.0,74.0,4.625,-1.1999999999999995,65.7,4.10625,0.0121561100447856,L (-9),L (-9)
68.0,20.0,2023-03-12,21-340,NOP,POR,0,10.516666666666667,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,1.1,-22,5.0,2.0,0.4,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,0.0,91.0,5.6875,1.1000000000000003,88.2,5.5125,0.0121561100447856,L (-15),L (-15)
69.0,21.0,2023-03-14,21-342,NOP,LAL,0,1.5666666666666669,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+4,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,1.0,70.0,4.375,0.3,76.50000000000001,4.781250000000001,0.0121561100447856,W (+7),W (+7)
70.0,,2023-03-17,21-345,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,81.0,5.0625,0.0,84.9,5.30625,0.0121561100447856,L (-14),L (-14)
71.0,,2023-03-19,21-347,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,99.0,6.1875,0.0,96.6,6.0375,0.0121561100447856,W (+17),W (+17)
72.0,22.0,2023-03-21,21-349,NOP,SAS,0,3.8166666666666655,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.4,-1,1.0,1.0,1.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,2.0,84.0,5.25,2.3999999999999995,85.3,5.33125,0.0121561100447856,L (-15),L (-15)
73.0,23.0,2023-03-23,21-351,NOP,CHO,0,2.2,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7,-3,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,-1.0,88.0,5.5,-0.7,94.6,5.9125,0.0121561100447856,L (-2),L (-2)
74.0,,2023-03-25,21-353,NOP,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,125.0,7.8125,0.0,117.5,7.34375,0.0121561100447856,W (+10),W (+10)
75.0,24.0,2023-03-27,21-355,NOP,POR,0,6.95,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,8.5,+3,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,8.0,104.0,6.5,8.499999999999998,92.6,5.7875,0.0121561100447856,W (+35),W (+35)
76.0,,2023-03-28,21-356,NOP,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,68.0,4.25,0.0,73.29999999999998,4.581249999999999,0.0121561100447856,W (+19),W (+19)
77.0,,2023-03-30,21-358,NOP,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,84.0,5.25,0.0,77.49999999999999,4.843749999999999,0.0121561100447856,W (+21),W (+21)
78.0,,2023-04-01,21-360,NOP,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,62.0,3.875,0.0,92.9,5.80625,0.0121561100447856,W (+34),W (+34)
79.0,25.0,2023-04-04,21-363,NOP,SAC,0,3.0166666666666666,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+3,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,0.0,64.0,4.0,1.2,70.6,4.4125,0.0121561100447856,L (-11),L (-11)
80.0,,2023-04-05,21-364,NOP,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,91.0,5.6875,0.0,108.10000000000002,6.756250000000001,0.0121561100447856,W (+19),W (+19)
81.0,,2023-04-07,22-001,NOP,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,94.0,5.875,0.0,85.8,5.3625,0.0121561100447856,W (+8),W (+8)
82.0,,2023-04-09,22-003,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,55.0,3.4375,0.0,71.9,4.49375,0.0121561100447856,L (-18),L (-18)
