Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
32.0,,2022-12-23,29-356,NOP,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,74.0,4.625,0.0,82.39999999999999,5.15,0.047024952015355,W (+9),W (+9)
33.0,28.0,2022-12-26,29-359,NOP,IND,0.0,18.55,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,6.0,25.0,4.0,2.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,7.0,91.0,5.6875,5.999999999999999,77.1,4.81875,0.047024952015355,W (+3),W (+3)
34.0,29.0,2022-12-28,29-361,NOP,MIN,0.0,15.516666666666667,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,3.0,60.0,3.75,-2.220446049250313e-16,82.0,5.125,0.047024952015355,W (+20),W (+20)
35.0,,2022-12-30,29-363,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,84.0,5.25,0.0,105.09999999999998,6.568749999999999,0.047024952015355,W (+1),W (+1)
36.0,,2022-12-31,29-364,NOP,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,46.0,2.875,0.0,52.3,3.26875,0.047024952015355,W (+11),W (+11)
37.0,,2023-01-02,30-001,NOP,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,86.0,5.375,0.0,86.2,5.3875,0.047024952015355,L (-15),L (-15)
38.0,,2023-01-04,30-003,NOP,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,95.0,5.9375,0.0,107.9,6.74375,0.047024952015355,L (-9),L (-9)
39.0,30.0,2023-01-06,30-005,NOP,BRK,0.0,20.58333333333333,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,6.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,-0.7,4.0,3.0,0.0,0.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,4.0,65.0,4.0625,-0.7000000000000004,71.0,4.4375,0.047024952015355,W (+11),W (+11)
40.0,,2023-01-07,30-006,NOP,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,83.0,5.1875,0.0,98.3,6.14375,0.047024952015355,L (-6),L (-6)
41.0,31.0,2023-01-09,30-008,NOP,WAS,0.0,25.6,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,3.0,2.0,1.0,0.0,2.0,6.0,9.6,30.0,6.0,3.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,12.0,86.0,5.375,9.599999999999998,95.30000000000004,5.9562500000000025,0.047024952015355,L (-10),L (-10)
42.0,32.0,2023-01-11,30-010,NOP,BOS,0.0,19.6,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,-0.5,-20.0,2.0,0.0,0.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,1.0,82.0,5.125,-0.5,90.0,5.625,0.047024952015355,,
43.0,33.0,2023-01-13,30-012,NOP,DET,0.0,18.133333333333333,1.0,1.0,1.0,0.0,0.0,,3.0,6.0,0.5,2.0,7.0,9.0,1.0,1.0,0.0,1.0,2.0,5.0,6.9,-5.0,1.0,1.0,1.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,8.0,73.0,4.5625,5.7,87.29999999999998,5.456249999999999,0.047024952015355,W (+20),W (+20)
44.0,34.0,2023-01-16,30-015,NOP,CLE,0.0,14.616666666666667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,5.5,-7.0,3.0,2.0,0.6666666666666666,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,8.0,76.0,4.75,5.499999999999999,77.5,4.84375,0.047024952015355,L (-11),L (-11)
45.0,35.0,2023-01-18,30-017,NOP,MIA,0.0,17.333333333333332,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,5.4,-7.0,2.0,1.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,6.0,57.0,3.5625,5.4,63.7,3.98125,0.047024952015355,W (+6),W (+6)
46.0,36.0,2023-01-20,30-019,NOP,ORL,0.0,27.08333333333333,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,7.4,-6.0,4.0,2.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,7.0,89.0,5.5625,7.0,90.59999999999998,5.662499999999999,0.047024952015355,L (-10),L (-10)
47.0,37.0,2023-01-22,30-021,NOP,MIA,0.0,26.316666666666663,5.0,7.0,0.714,0.0,0.0,,2.0,2.0,1.0,1.0,6.0,7.0,4.0,4.0,1.0,1.0,4.0,12.0,16.5,-3.0,7.0,5.0,0.7142857142857143,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,18.0,49.0,3.0625,15.7,51.49999999999998,3.2187499999999987,0.047024952015355,L (-26),L (-26)
48.0,38.0,2023-01-24,30-023,NOP,DEN,0.0,22.5,3.0,6.0,0.5,0.0,0.0,,4.0,4.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.9,-6.0,6.0,3.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,7.0,52.0,3.25,8.299999999999999,59.5,3.71875,0.047024952015355,L (-13),L (-13)
49.0,39.0,2023-01-25,30-024,NOP,MIN,0.0,22.1,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,6.2,6.0,1.0,1.0,1.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,5.0,43.0,2.6875,5.4,50.2,3.1375,0.047024952015355,L (-4),L (-4)
50.0,40.0,2023-01-28,30-027,NOP,WAS,0.0,28.03333333333333,4.0,6.0,0.667,0.0,1.0,0.0,0.0,0.0,,5.0,3.0,8.0,3.0,0.0,1.0,0.0,4.0,8.0,11.0,0.0,5.0,4.0,0.8,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,14.0,51.0,3.1875,11.000000000000002,54.4,3.4,0.047024952015355,L (-1),L (-1)
51.0,41.0,2023-01-29,30-028,NOP,MIL,0.0,24.466666666666665,4.0,10.0,0.4,1.0,4.0,0.25,1.0,2.0,0.5,2.0,10.0,12.0,1.0,1.0,0.0,2.0,3.0,10.0,7.1,-10.0,6.0,3.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,10.0,49.0,3.0625,6.699999999999999,59.2,3.7,0.047024952015355,L (-9),L (-9)
52.0,42.0,2023-01-31,30-030,NOP,DEN,0.0,21.25,6.0,7.0,0.857,0.0,0.0,,1.0,2.0,0.5,3.0,8.0,11.0,1.0,2.0,0.0,1.0,5.0,13.0,14.3,7.0,7.0,6.0,0.8571428571428571,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,17.0,73.0,4.5625,13.9,80.6,5.0375,0.047024952015355,L (-10),L (-10)
53.0,43.0,2023-02-02,30-032,NOP,DAL,0.0,26.266666666666666,5.0,6.0,0.833,0.0,0.0,,0.0,0.0,,2.0,10.0,12.0,1.0,0.0,1.0,2.0,1.0,10.0,11.2,14.0,6.0,5.0,0.8333333333333334,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,16.0,71.0,4.4375,11.199999999999998,75.89999999999999,4.74375,0.047024952015355,L (-25),L (-25)
54.0,44.0,2023-02-04,30-034,NOP,LAL,0.0,23.716666666666665,3.0,6.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,4.0,5.0,9.0,4.0,0.0,0.0,0.0,1.0,10.0,13.3,9.0,4.0,2.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,13.0,77.0,4.8125,12.1,94.60000000000002,5.912500000000001,0.047024952015355,L (-9),L (-9)
55.0,45.0,2023-02-05,30-035,NOP,SAC,1.0,19.8,4.0,6.0,0.667,0.0,0.0,,2.0,4.0,0.5,4.0,5.0,9.0,1.0,1.0,1.0,0.0,2.0,10.0,12.5,37.0,6.0,4.0,0.6666666666666666,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,12.0,87.0,5.4375,11.699999999999998,107.70000000000002,6.731250000000001,0.047024952015355,L (-5),L (-5)
56.0,46.0,2023-02-07,30-037,NOP,ATL,0.0,22.5,3.0,6.0,0.5,0.0,0.0,,1.0,3.0,0.333,3.0,3.0,6.0,2.0,2.0,0.0,1.0,1.0,7.0,8.2,4.0,6.0,3.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,7.0,73.0,4.5625,7.799999999999999,85.8,5.3625,0.047024952015355,W (+5),W (+5)
57.0,47.0,2023-02-10,30-040,NOP,CLE,0.0,26.7,4.0,5.0,0.8,0.0,1.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,2.0,0.0,1.0,0.0,1.0,11.0,12.6,-4.0,4.0,4.0,1.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,11.0,76.0,4.75,11.4,77.9,4.86875,0.047024952015355,W (+32),W (+32)
58.0,48.0,2023-02-13,30-043,NOP,OKC,0.0,21.183333333333334,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,4.0,6.7,-13.0,2.0,2.0,1.0,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,9.0,46.0,2.875,6.699999999999999,59.7,3.73125,0.047024952015355,W (+9),W (+9)
59.0,,2023-02-15,30-045,NOP,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,70.0,4.375,0.0,69.69999999999999,4.356249999999999,0.047024952015355,L (-11),L (-11)
60.0,49.0,2023-02-23,30-053,NOP,TOR,0.0,19.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,0.0,2.0,3.0,4.8,-4.0,2.0,1.0,0.5,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,7.0,74.0,4.625,4.4,76.10000000000001,4.7562500000000005,0.047024952015355,W (+3),W (+3)
61.0,50.0,2023-02-25,30-055,NOP,NYK,0.0,4.683333333333334,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3,-5.0,0.0,0.0,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,0.0,60.0,3.75,-0.3,67.00000000000001,4.187500000000001,0.047024952015355,L (-18),L (-18)
62.0,,2023-02-27,30-057,NOP,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,52.0,3.25,0.0,53.9,3.36875,0.047024952015355,L (-5),L (-5)
63.0,,2023-03-01,30-059,NOP,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,102.0,6.375,0.0,96.3,6.01875,0.047024952015355,,
64.0,,2023-03-03,30-061,NOP,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,55.0,3.4375,0.0,63.39999999999999,3.9625,0.047024952015355,L (-22),L (-22)
65.0,,2023-03-06,30-064,NOP,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,60,4,43,45,22,50,32,64,49,19,61,62,24,23,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,77.0,79.0,38.0,29.0,0.8444444444444444,0.8,0.8,0.589041095890411,0.7627118644067796,0.88,0.7575757575757576,0.6808510638297872,0.810126582278481,0.8032786885245902,0.76,0.7922077922077922,0.7848101265822784,0.631578947368421,0.7931034482758621,18,63.0,65.0,0.0,0.2769230769230769,16,,109.0,6.8125,0.0,88.79999999999998,5.549999999999999,0.047024952015355,L (-8),L (-8)
